zone_id,spec_name,direction,upper,lower,created_timestamp,touch_timestamp,entry_timestamp,risk_units,net_1r_after_cost,same_dir_intraday_overlap_24h,entry_ny_hour,entry_session,intraday_stack_24h,ny_main_or_overlap,ema8_aligned,r,year,month,recalc_entry_right,recalc_entry_left,recalc_touch_right,recalc_created_right
324,m15_2c_1atr,demand,1490.67,1484.08,2019-10-02 16:00:00+00:00,2019-10-02 17:10:00+00:00,2019-10-02 17:25:00+00:00,9.609000000000153,0.9687792694349052,3,13,ny_main,True,True,True,0.9687792694349052,2019,2019-10,3,3,3,0
326,m15_2c_1atr,demand,1496.55,1490.53,2019-10-02 17:45:00+00:00,2019-10-02 17:50:00+00:00,2019-10-02 18:10:00+00:00,6.951428571428551,0.9568434032059184,4,14,ny_main,True,True,True,0.9568434032059184,2019,2019-10,4,4,4,4
327,m15_2c_1atr,demand,1497.89,1495.33,2019-10-02 18:30:00+00:00,2019-10-02 18:50:00+00:00,2019-10-02 19:05:00+00:00,4.853285714285676,0.9381862066935502,2,15,ny_main,True,True,True,0.9381862066935502,2019,2019-10,2,2,2,2
332,m15_2c_1atr,demand,1499.49,1497.13,2019-10-03 11:45:00+00:00,2019-10-03 13:00:00+00:00,2019-10-03 13:25:00+00:00,4.380285714285492,0.9315113169395308,5,9,london_ny_overlap,True,True,True,0.9315113169395308,2019,2019-10,5,5,5,2
335,m15_2c_1atr,supply,1505.25,1502.54,2019-10-03 15:30:00+00:00,2019-10-03 15:55:00+00:00,2019-10-03 16:00:00+00:00,4.695999999999913,-1.0638841567291324,6,12,ny_main,True,True,True,-1.0638841567291324,2019,2019-10,6,6,6,5
342,m15_2c_1atr,supply,1509.86,1507.67,2019-10-04 15:00:00+00:00,2019-10-04 15:00:00+00:00,2019-10-04 15:05:00+00:00,2.5185714285712493,-1.1191151446398269,5,11,london_ny_overlap,True,True,True,-1.1191151446398269,2019,2019-10,5,5,5,5
344,m15_2c_1atr,demand,1503.55,1498.88,2019-10-04 17:30:00+00:00,2019-10-04 18:35:00+00:00,2019-10-04 19:15:00+00:00,6.980285714285628,0.9570218165445536,1,15,ny_main,True,True,True,0.9570218165445536,2019,2019-10,1,1,1,2
356,m15_2c_1atr,supply,1504.09,1501.66,2019-10-07 11:45:00+00:00,2019-10-07 11:55:00+00:00,2019-10-07 12:00:00+00:00,2.68100000000004,0.8881014546810908,1,8,london_ny_overlap,True,True,True,0.8881014546810908,2019,2019-10,1,1,1,1
357,m15_2c_1atr,demand,1502.67,1500.62,2019-10-07 12:45:00+00:00,2019-10-07 12:45:00+00:00,2019-10-07 12:55:00+00:00,2.214000000000169,-1.1355013550135398,0,8,london_ny_overlap,False,True,True,-1.1355013550135398,2019,2019-10,0,0,0,0
359,m15_2c_1atr,supply,1500.38,1498.89,2019-10-07 15:45:00+00:00,2019-10-07 15:50:00+00:00,2019-10-07 15:55:00+00:00,2.1901428571429733,0.8630226338790759,0,11,london_ny_overlap,False,True,True,0.8630226338790759,2019,2019-10,0,0,0,0
373,m15_2c_1atr,demand,1503.61,1502.13,2019-10-08 14:30:00+00:00,2019-10-08 15:05:00+00:00,2019-10-08 15:35:00+00:00,2.5625714285713457,0.8829300925409707,0,11,london_ny_overlap,False,True,True,0.8829300925409707,2019,2019-10,0,0,0,0
375,m15_2c_1atr,demand,1504.94,1503.05,2019-10-08 16:30:00+00:00,2019-10-08 17:10:00+00:00,2019-10-08 17:25:00+00:00,2.7567142857142244,-1.108825205990571,2,13,ny_main,True,True,True,-1.108825205990571,2019,2019-10,2,2,2,2
376,m15_2c_1atr,supply,1507.12,1505.49,2019-10-08 17:15:00+00:00,2019-10-08 17:20:00+00:00,2019-10-08 17:30:00+00:00,2.019142857142697,0.8514221027309915,2,13,ny_main,True,True,True,0.8514221027309915,2019,2019-10,2,2,2,2
377,m15_2c_1atr,supply,1506.07,1503.87,2019-10-08 18:00:00+00:00,2019-10-08 18:25:00+00:00,2019-10-08 18:40:00+00:00,3.157142857142844,0.9049773755656104,9,14,ny_main,True,True,True,0.9049773755656104,2019,2019-10,9,9,9,9
378,m15_2c_1atr,supply,1504.1,1501.04,2019-10-08 19:30:00+00:00,2019-10-08 19:30:00+00:00,2019-10-08 19:50:00+00:00,3.9457142857143026,-1.076031860970311,4,15,ny_main,True,True,True,-1.076031860970311,2019,2019-10,4,4,5,5
393,m15_2c_1atr,demand,1507.14,1504.66,2019-10-09 16:30:00+00:00,2019-10-09 16:30:00+00:00,2019-10-09 16:55:00+00:00,3.4168571428569976,-1.087799983276197,10,12,ny_main,True,True,True,-1.087799983276197,2019,2019-10,10,10,12,12
394,m15_2c_1atr,demand,1506.98,1504.05,2019-10-09 20:30:00+00:00,2019-10-09 20:45:00+00:00,2019-10-09 20:55:00+00:00,3.2932857142859575,0.9089055654361756,11,16,ny_main,True,True,True,0.9089055654361756,2019,2019-10,11,11,11,11
400,m15_2c_1atr,demand,1506.96,1505.45,2019-10-10 14:15:00+00:00,2019-10-10 15:00:00+00:00,2019-10-10 15:10:00+00:00,2.7462857142857047,0.8907615480649185,9,11,london_ny_overlap,True,True,True,0.8907615480649185,2019,2019-10,9,9,9,9
413,m15_2c_1atr,demand,1482.27,1479.05,2019-10-11 19:15:00+00:00,2019-10-11 19:20:00+00:00,2019-10-11 19:25:00+00:00,4.084714285714199,0.9265554506347692,1,15,ny_main,True,True,True,0.9265554506347692,2019,2019-10,1,1,1,1
421,m15_2c_1atr,demand,1495.47,1494.18,2019-10-14 14:30:00+00:00,2019-10-14 14:35:00+00:00,2019-10-14 14:40:00+00:00,1.687428571428427,-1.1777853030816272,0,10,london_ny_overlap,False,True,True,-1.1777853030816272,2019,2019-10,0,0,0,0
438,m15_2c_1atr,supply,1496.99,1494.29,2019-10-15 14:15:00+00:00,2019-10-15 14:15:00+00:00,2019-10-15 14:35:00+00:00,3.3430000000000746,0.9102602452886648,10,10,london_ny_overlap,True,True,True,0.9102602452886648,2019,2019-10,10,10,9,9
440,m15_2c_1atr,supply,1488.76,1485.91,2019-10-15 17:15:00+00:00,2019-10-15 17:20:00+00:00,2019-10-15 17:25:00+00:00,3.331285714285741,0.9099446803036156,0,13,ny_main,False,True,True,0.9099446803036156,2019,2019-10,0,0,0,0
449,m15_2c_1atr,supply,1483.25,1482.37,2019-10-16 14:15:00+00:00,2019-10-16 15:00:00+00:00,2019-10-16 15:05:00+00:00,2.75028571428561,0.8909204238520632,3,11,london_ny_overlap,True,True,True,0.8909204238520632,2019,2019-10,3,3,3,1
453,m15_2c_1atr,supply,1491.29,1486.18,2019-10-16 16:30:00+00:00,2019-10-16 16:30:00+00:00,2019-10-16 16:40:00+00:00,6.321999999999889,-1.0474533375514086,1,12,ny_main,True,True,True,-1.0474533375514086,2019,2019-10,1,1,1,1
454,m15_2c_1atr,supply,1486.95,1484.54,2019-10-16 17:30:00+00:00,2019-10-16 17:30:00+00:00,2019-10-16 17:40:00+00:00,4.232857142857256,-1.0708741140735722,7,13,ny_main,True,True,True,-1.0708741140735722,2019,2019-10,7,7,7,7
456,m15_2c_1atr,demand,1488.37,1486.35,2019-10-16 19:30:00+00:00,2019-10-16 19:50:00+00:00,2019-10-16 20:05:00+00:00,2.9108571428571395,-1.1030624263839812,3,16,ny_main,True,True,True,-1.1030624263839812,2019,2019-10,3,3,3,2
466,m15_2c_1atr,demand,1489.07,1487.74,2019-10-17 15:30:00+00:00,2019-10-17 15:40:00+00:00,2019-10-17 16:00:00+00:00,2.7322857142858084,0.890201819512709,9,12,ny_main,True,True,True,0.890201819512709,2019,2019-10,9,9,9,9
465,m15_2c_1atr,demand,1486.02,1484.58,2019-10-17 14:00:00+00:00,2019-10-18 13:55:00+00:00,2019-10-18 14:25:00+00:00,3.147714285714301,0.9046927475719349,1,10,london_ny_overlap,True,True,True,0.9046927475719349,2019,2019-10,1,1,2,3
487,m15_2c_1atr,demand,1489.44,1487.41,2019-10-21 12:15:00+00:00,2019-10-21 16:45:00+00:00,2019-10-21 17:00:00+00:00,4.770571428571429,-1.0628855483020905,4,13,ny_main,True,True,True,-1.0628855483020905,2019,2019-10,4,4,4,1
492,m15_2c_1atr,supply,1495.22,1491.56,2019-10-21 16:45:00+00:00,2019-10-21 16:55:00+00:00,2019-10-21 17:25:00+00:00,4.201428571428551,0.9285957157429442,10,13,ny_main,True,True,True,0.9285957157429442,2019,2019-10,10,10,10,10
503,m15_2c_1atr,supply,1488.08,1487.54,2019-10-22 14:15:00+00:00,2019-10-22 14:50:00+00:00,2019-10-22 15:10:00+00:00,1.4800000000000182,0.7972972972972998,2,11,london_ny_overlap,True,True,True,0.7972972972972998,2019,2019-10,2,2,2,2
504,m15_2c_1atr,supply,1487.73,1485.94,2019-10-22 15:30:00+00:00,2019-10-22 15:30:00+00:00,2019-10-22 15:35:00+00:00,2.021428571428487,-1.148409893992939,5,11,london_ny_overlap,True,True,True,-1.148409893992939,2019,2019-10,5,5,5,5
505,m15_2c_1atr,demand,1487.65,1485.34,2019-10-22 16:00:00+00:00,2019-10-22 16:00:00+00:00,2019-10-22 16:40:00+00:00,3.5067142857142244,-1.0855501690634308,6,12,ny_main,True,True,True,-1.0855501690634308,2019,2019-10,6,6,6,6
506,m15_2c_1atr,supply,1488.93,1486.14,2019-10-22 17:15:00+00:00,2019-10-22 17:15:00+00:00,2019-10-22 17:20:00+00:00,3.3652857142858466,-1.089145476928298,4,13,ny_main,True,True,True,-1.089145476928298,2019,2019-10,4,4,4,4
507,m15_2c_1atr,supply,1486.51,1485.38,2019-10-22 18:00:00+00:00,2019-10-22 18:20:00+00:00,2019-10-22 18:30:00+00:00,1.8504285714286652,0.837875395661245,5,14,ny_main,True,True,True,0.837875395661245,2019,2019-10,5,5,5,5
515,m15_2c_1atr,supply,1495.02,1492.88,2019-10-23 13:15:00+00:00,2019-10-23 13:20:00+00:00,2019-10-23 13:30:00+00:00,2.678571428571331,-1.112000000000004,2,9,london_ny_overlap,True,True,True,-1.112000000000004,2019,2019-10,2,1,1,1
533,m15_2c_1atr,demand,1500.0,1498.02,2019-10-24 17:30:00+00:00,2019-10-24 18:30:00+00:00,2019-10-24 19:10:00+00:00,3.1582857142857392,0.9050117604487072,0,15,ny_main,False,True,True,0.9050117604487072,2019,2019-10,0,0,0,0
544,m15_2c_1atr,supply,1506.91,1505.63,2019-10-25 11:30:00+00:00,2019-10-25 11:50:00+00:00,2019-10-25 12:15:00+00:00,1.637285714285781,-1.1832300846348411,1,8,london_ny_overlap,True,True,True,-1.1832300846348411,2019,2019-10,1,1,1,1
562,m15_2c_1atr,supply,1507.17,1506.3,2019-10-28 11:45:00+00:00,2019-10-28 11:55:00+00:00,2019-10-28 12:25:00+00:00,1.5535714285715585,0.8068965517241541,2,8,london_ny_overlap,True,True,True,0.8068965517241541,2019,2019-10,2,2,2,2
564,m15_2c_1atr,supply,1506.71,1505.5,2019-10-28 13:00:00+00:00,2019-10-28 13:05:00+00:00,2019-10-28 13:25:00+00:00,1.746571428571542,0.8282349092098917,5,9,london_ny_overlap,True,True,True,0.8282349092098917,2019,2019-10,5,5,5,5
