tf,direction,session,swing,atr_mult,retest_prox,wait,rr,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
M5,short,ny,5,1.2,0.25,3,4.0,209,19.473396842388862,2.9295775213049935,0.32057416267942584,1.138151842161262,-19.04634790584365,0.15381308457597603,5/8,"{2019: -1.77, 2020: 2.87, 2021: -9.73, 2022: 0.08, 2023: 16.22, 2024: -5.67, 2025: 3.6, 2026: 13.87}",31.441956783829045,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait3_RR4.0
M5,short,ny,5,1.2,0.25,5,2.0,287,-11.485143990161031,-1.7278248851420912,0.3588850174216028,0.9383302231296242,-39.17641540247891,-0.044103700335808724,3/8,"{2019: -3.05, 2020: -6.33, 2021: -10.6, 2022: 7.18, 2023: -1.4, 2024: -13.68, 2025: 9.21, 2026: 7.19}",43.17627558353558,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait5_RR2.0
M5,short,ny,5,1.2,0.25,5,3.0,287,-6.698820469346023,-1.0077704483244356,0.313588850174216,0.9660205603293921,-32.492639765018765,-0.0310153454940091,4/8,"{2019: -2.96, 2020: 1.67, 2021: -11.81, 2022: -0.41, 2023: 6.59, 2024: -17.43, 2025: 3.46, 2026: 14.19}",43.17627558353558,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait5_RR3.0
M5,short,ny,5,1.2,0.25,5,4.0,287,7.472533339048319,1.1241678005362632,0.29965156794425085,1.037271773020041,-37.046971749747385,0.03034439111865948,5/8,"{2019: -1.96, 2020: 8.84, 2021: -18.59, 2022: 5.33, 2023: 3.57, 2024: -14.43, 2025: 12.46, 2026: 12.25}",43.17627558353558,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait5_RR4.0
M5,short,ny,5,1.2,0.25,8,2.0,372,-30.42825579565685,-4.568120698712594,0.3521505376344086,0.8750360976888042,-50.26612099982487,-0.09087871926159788,3/8,"{2019: -2.33, 2020: -13.26, 2021: -11.29, 2022: 5.21, 2023: -4.78, 2024: -13.65, 2025: 5.56, 2026: 4.12}",55.847463335826134,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait8_RR2.0
M5,short,ny,5,1.2,0.25,8,3.0,372,-30.938379850058205,-4.644704393403193,0.30913978494623656,0.8795873608686049,-48.82681308918187,-0.09512610181868043,2/8,"{2019: -2.25, 2020: -4.73, 2021: -13.13, 2022: -1.67, 2023: 0.03, 2024: -18.4, 2025: -1.92, 2026: 11.12}",55.847463335826134,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait8_RR3.0
M5,short,ny,5,1.2,0.25,8,4.0,372,-15.356811341817883,-2.305481070880035,0.29838709677419356,0.9410114046962598,-44.38332740633301,-0.05194475506023166,4/8,"{2019: -1.25, 2020: 2.44, 2021: -15.65, 2022: 1.63, 2023: -3.19, 2024: -13.4, 2025: 6.19, 2026: 7.87}",55.847463335826134,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.25_wait8_RR4.0
M5,short,ny,5,1.2,0.5,3,2.0,301,-13.549867183555278,-2.0384418105835813,0.3554817275747508,0.9311484780234482,-37.45558689622129,-0.05442290401780434,4/8,"{2019: -2.15, 2020: -18.32, 2021: -9.45, 2022: 0.94, 2023: 0.55, 2024: 3.46, 2025: -5.67, 2026: 17.09}",45.28243536809829,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait3_RR2.0
M5,short,ny,5,1.2,0.5,3,3.0,301,-8.164104673516903,-1.228207781451556,0.3122923588039867,0.9608890715488791,-40.5237690914261,-0.03030833036977838,3/8,"{2019: -3.15, 2020: -11.01, 2021: -12.63, 2022: -6.21, 2023: 4.54, 2024: 1.44, 2025: -6.22, 2026: 25.09}",45.28243536809829,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait3_RR3.0
M5,short,ny,5,1.2,0.5,3,4.0,301,-2.930388133238779,-0.4408475456705223,0.292358803986711,0.9862589862965013,-39.043017883145836,-0.011291328631151442,3/8,"{2019: -1.15, 2020: -6.84, 2021: -14.34, 2022: -2.06, 2023: 0.29, 2024: 3.69, 2025: -4.67, 2026: 22.15}",45.28243536809829,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait3_RR4.0
M5,short,ny,5,1.2,0.5,5,2.0,411,-45.276524131975805,-6.80558899853792,0.3333333333333333,0.8372178623077544,-71.20353554546618,-0.09557936900748827,2/8,"{2019: 0.48, 2020: -22.25, 2021: -9.44, 2022: -2.72, 2023: -11.06, 2024: -11.22, 2025: -1.13, 2026: 12.06}",61.778087696084455,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait5_RR2.0
M5,short,ny,5,1.2,0.5,5,3.0,411,-41.252186176216505,-6.200684124694662,0.2944038929440389,0.8593207643957641,-71.12578855413987,-0.08717912659730717,1/8,"{2019: -0.43, 2020: -12.29, 2021: -12.65, 2022: -8.31, 2023: -7.36, 2024: -13.52, 2025: -4.33, 2026: 17.63}",61.778087696084455,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait5_RR3.0
M5,short,ny,5,1.2,0.5,5,4.0,411,-28.959942139851805,-4.353016654961792,0.2749391727493917,0.9035403705099118,-59.71961388522391,-0.07289090420657984,2/8,"{2019: -2.43, 2020: -2.81, 2021: -16.36, 2022: -1.15, 2023: -14.61, 2024: -6.52, 2025: 1.22, 2026: 13.7}",61.778087696084455,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait5_RR4.0
M5,short,ny,5,1.2,0.5,8,2.0,513,-68.24000254037536,-10.24470709653305,0.3313840155945419,0.8037130592464391,-92.66331149624622,-0.11055839610208687,2/8,"{2019: 3.08, 2020: -32.96, 2021: -11.2, 2022: -6.12, 2023: -11.48, 2024: -15.41, 2025: -7.1, 2026: 12.95}",77.01545347117958,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait8_RR2.0
M5,short,ny,5,1.2,0.5,8,3.0,513,-66.96652613468032,-10.053523153317746,0.29434697855750486,0.816671227916774,-95.68197150892571,-0.10507228263351473,2/8,"{2019: 3.17, 2020: -22.44, 2021: -16.8, 2022: -12.0, 2023: -8.95, 2024: -18.43, 2025: -12.02, 2026: 20.52}",77.01545347117958,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait8_RR3.0
M5,short,ny,5,1.2,0.5,8,4.0,513,-52.28621202770797,-7.849602981684549,0.2787524366471735,0.8595696559923718,-81.14766294606666,-0.0967323358024697,2/8,"{2019: 2.17, 2020: -12.97, 2021: -17.25, 2022: -8.29, 2023: -14.39, 2024: -11.45, 2025: -7.37, 2026: 17.27}",77.01545347117958,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox0.5_wait8_RR4.0
M5,short,ny,5,1.2,1.0,3,2.0,371,-13.24272902833658,-1.9840695961566848,0.3584905660377358,0.9455350381710589,-48.164076928825295,-0.041193971164207165,4/8,"{2019: -3.6, 2020: -25.55, 2021: -13.63, 2022: -0.83, 2023: 0.48, 2024: 13.26, 2025: 2.59, 2026: 14.04}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait3_RR2.0
M5,short,ny,5,1.2,1.0,3,3.0,371,-11.57410515654162,-1.734070831977072,0.31266846361185985,0.9550904726004329,-53.6373688244866,-0.03232952827442631,3/8,"{2019: -3.6, 2020: -18.24, 2021: -17.82, 2022: -6.42, 2023: 2.46, 2024: 11.74, 2025: -1.73, 2026: 22.04}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait3_RR3.0
M5,short,ny,5,1.2,1.0,3,4.0,371,-4.587035096321948,-0.6872448157507308,0.29110512129380056,0.98264781038227,-57.12014597575816,-0.012031566166557034,3/8,"{2019: -0.6, 2020: -14.07, 2021: -17.53, 2022: -2.21, 2023: -3.26, 2024: 13.16, 2025: 0.82, 2026: 19.1}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait3_RR4.0
M5,short,ny,5,1.2,1.0,5,2.0,492,-41.239877915336024,-6.173446056476165,0.34552845528455284,0.8749789866706593,-74.36272957467526,-0.08301801307974815,3/8,"{2019: -2.58, 2020: -29.75, 2021: -3.68, 2022: -6.43, 2023: -16.32, 2024: 0.75, 2025: 9.79, 2026: 6.99}",73.65044741455863,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait5_RR2.0
M5,short,ny,5,1.2,1.0,5,3.0,492,-44.6915841519982,-6.6901527814228965,0.3008130081300813,0.8718600533483147,-78.0905490403492,-0.08567173446259303,2/8,"{2019: -3.49, 2020: -17.79, 2021: -10.32, 2022: -11.46, 2023: -15.62, 2024: -2.05, 2025: 3.49, 2026: 12.55}",73.65044741455863,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait5_RR3.0
M5,short,ny,5,1.2,1.0,5,4.0,492,-26.35349340238197,-3.9450133740285587,0.28252032520325204,0.9261449095554553,-69.53955161807221,-0.056730497712949204,3/8,"{2019: -5.49, 2020: -6.31, 2021: -11.74, 2022: -5.24, 2023: -20.35, 2024: 3.12, 2025: 11.04, 2026: 8.62}",73.65044741455863,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait5_RR4.0
M5,short,ny,5,1.2,1.0,8,2.0,604,-51.21400700423453,-7.657184192422898,0.3509933774834437,0.8719777904711679,-84.62461574391435,-0.09048412362183816,3/8,"{2019: 0.03, 2020: -32.97, 2021: -2.38, 2022: -7.03, 2023: -20.44, 2024: -6.64, 2025: 6.33, 2026: 11.89}",90.30613933100423,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait8_RR2.0
M5,short,ny,5,1.2,1.0,8,3.0,604,-56.027159722612275,-8.376815384487836,0.30960264900662254,0.8673719492596833,-92.58785633338827,-0.0904742340542456,1/8,"{2019: -0.07, 2020: -20.22, 2021: -12.17, 2022: -14.35, 2023: -20.91, 2024: -8.08, 2025: -0.7, 2026: 20.46}",90.30613933100423,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait8_RR3.0
M5,short,ny,5,1.2,1.0,8,4.0,604,-27.338939455152822,-4.087539860263112,0.29635761589403975,0.9363509768910253,-75.28640090847558,-0.054293203167359076,2/8,"{2019: -1.07, 2020: -8.75, 2021: -10.32, 2022: -10.62, 2023: -23.83, 2024: -2.93, 2025: 6.96, 2026: 23.22}",90.30613933100423,False,False,False,False,False,short_M5_sw5_sessny_atr1.2_prox1.0_wait8_RR4.0
M5,short,ny,5,1.5,0.25,3,2.0,211,-5.012684492744302,-0.7541081779513702,0.36492890995260663,0.962012175302292,-20.523031860732562,-0.0367444821539371,3/8,"{2019: -3.71, 2020: -7.17, 2021: -5.91, 2022: -0.75, 2023: 6.78, 2024: -5.4, 2025: 2.32, 2026: 8.82}",31.74283675305229,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait3_RR2.0
M5,short,ny,5,1.5,0.25,3,3.0,211,4.700792483414736,0.7071871488673422,0.32701421800947866,1.0341816121924838,-16.056427341620708,0.04404386690893592,2/8,"{2019: -2.71, 2020: -1.63, 2021: -6.96, 2022: -2.19, 2023: 10.77, 2024: -4.9, 2025: -0.72, 2026: 13.04}",31.74283675305229,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait3_RR3.0
M5,short,ny,5,1.5,0.25,3,4.0,211,13.877637131607809,2.087751516524756,0.3175355450236967,1.0993920794118286,-18.289422399055958,0.11415076271804621,4/8,"{2019: -1.71, 2020: 2.65, 2021: -4.95, 2022: -1.73, 2023: 8.76, 2024: -7.05, 2025: 4.28, 2026: 13.63}",31.74283675305229,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait3_RR4.0
M5,short,ny,5,1.5,0.25,5,2.0,291,-24.83366287620799,-3.7359758609469442,0.3470790378006873,0.8674844119727599,-46.160608286809655,-0.08093428573848528,3/8,"{2019: -2.97, 2020: -9.13, 2021: -11.68, 2022: 0.04, 2023: -3.5, 2024: -10.64, 2025: 5.86, 2026: 7.18}",43.77803552198207,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait5_RR2.0
M5,short,ny,5,1.5,0.25,5,3.0,291,-8.386823672002983,-1.2617136241565179,0.3161512027491409,0.956768446530613,-31.55702408025009,-0.039982021782154015,5/8,"{2019: -2.95, 2020: 0.41, 2021: -11.9, 2022: 0.12, 2023: 1.24, 2024: -10.53, 2025: 3.82, 2026: 11.4}",43.77803552198207,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait5_RR3.0
M5,short,ny,5,1.5,0.25,5,4.0,291,6.262166265633944,0.9420801966373904,0.30584192439862545,1.0317477963378354,-35.90211709239189,0.026240240769451143,4/8,"{2019: -1.95, 2020: 6.17, 2021: -13.89, 2022: -1.42, 2023: 0.23, 2024: -7.68, 2025: 12.82, 2026: 11.99}",43.77803552198207,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait5_RR4.0
M5,short,ny,5,1.5,0.25,8,2.0,384,-47.75591329671217,-7.140122137269118,0.3411458333333333,0.8092841488053704,-58.46560186470123,-0.12212517975599575,2/8,"{2019: -2.32, 2020: -17.26, 2021: -13.51, 2022: -1.05, 2023: -5.5, 2024: -11.68, 2025: 1.48, 2026: 2.09}",57.41292986433379,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait8_RR2.0
M5,short,ny,5,1.5,0.25,8,3.0,384,-34.94282879873933,-5.224401508029802,0.3098958333333333,0.8653391644506904,-48.256946645490764,-0.1082621647492482,2/8,"{2019: -2.3, 2020: -7.35, 2021: -14.51, 2022: 0.76, 2023: -3.91, 2024: -12.58, 2025: -1.36, 2026: 6.31}",57.41292986433379,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait8_RR3.0
M5,short,ny,5,1.5,0.25,8,4.0,384,-18.54472723202015,-2.7726748018884733,0.3020833333333333,0.9294308689749116,-40.968293850605434,-0.0676785519064885,2/8,"{2019: -1.3, 2020: -1.6, 2021: -12.48, 2022: -2.47, 2023: -4.96, 2024: -7.73, 2025: 6.55, 2026: 5.45}",57.41292986433379,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.25_wait8_RR4.0
M5,short,ny,5,1.5,0.5,3,2.0,300,-35.15540871033973,-5.288779145398799,0.3333333333333333,0.8231896975045467,-52.16864351655823,-0.10137850610817876,1/8,"{2019: -2.07, 2020: -17.2, 2021: -10.05, 2022: -6.26, 2023: -3.41, 2024: -1.45, 2025: -4.83, 2026: 10.11}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait3_RR2.0
M5,short,ny,5,1.5,0.5,3,3.0,300,-28.41188653079412,-4.274283772479825,0.2966666666666667,0.8631185575118565,-47.912311492632725,-0.08921055234701133,2/8,"{2019: -3.07, 2020: -11.44, 2021: -12.1, 2022: -5.71, 2023: -4.02, 2024: 1.16, 2025: -5.56, 2026: 12.32}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait3_RR3.0
M5,short,ny,5,1.5,0.5,3,4.0,300,-12.513429674847274,-1.8825201677226409,0.29,0.9400617853037371,-38.08223049060091,-0.04943303329323808,2/8,"{2019: -1.07, 2020: -6.16, 2021: -9.72, 2022: -4.13, 2023: -1.91, 2024: 0.54, 2025: -3.98, 2026: 13.91}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait3_RR4.0
M5,short,ny,5,1.5,0.5,5,2.0,416,-60.72381516640661,-9.127496784893165,0.3245192307692308,0.7834189107916355,-78.45878839986659,-0.11633491889238357,2/8,"{2019: 0.56, 2020: -22.09, 2021: -13.38, 2022: -7.82, 2023: -13.16, 2024: -9.87, 2025: -2.39, 2026: 7.43}",62.52964594056237,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait5_RR2.0
M5,short,ny,5,1.5,0.5,5,3.0,416,-52.67400520927739,-7.917516576940992,0.28846153846153844,0.8200521430429469,-68.45305407424912,-0.11566345262481761,1/8,"{2019: -4.41, 2020: -12.27, 2021: -14.98, 2022: -4.74, 2023: -12.81, 2024: -6.66, 2025: -3.98, 2026: 7.18}",62.52964594056237,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait5_RR3.0
M5,short,ny,5,1.5,0.5,5,4.0,416,-39.041847460238266,-5.868444467678228,0.2764423076923077,0.8687556327414351,-62.27626163348855,-0.0942324460998558,2/8,"{2019: -2.41, 2020: -5.51, 2021: -17.04, 2022: -9.17, 2023: -12.7, 2024: -1.58, 2025: 1.6, 2026: 7.77}",62.52964594056237,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait5_RR4.0
M5,short,ny,5,1.5,0.5,8,2.0,523,-85.50038600557619,-12.783405377894823,0.3231357552581262,0.7580564265344382,-102.35869014106325,-0.12488832516592065,2/8,"{2019: 3.1, 2020: -32.81, 2021: -16.29, 2022: -10.48, 2023: -12.19, 2024: -14.01, 2025: -9.12, 2026: 6.29}",78.19521437251711,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait8_RR2.0
M5,short,ny,5,1.5,0.5,8,3.0,523,-78.65467905707153,-11.759884302618051,0.2887189292543021,0.7863931590393554,-95.67496263559224,-0.1229149610165955,1/8,"{2019: -0.88, 2020: -22.75, 2021: -20.5, 2022: -6.66, 2023: -12.99, 2024: -11.4, 2025: -11.52, 2026: 8.04}",78.19521437251711,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait8_RR3.0
M5,short,ny,5,1.5,0.5,8,4.0,523,-62.36115680979859,-9.323793547342937,0.27915869980879543,0.8328248633756679,-82.85517201800674,-0.11253121947917286,2/8,"{2019: 2.12, 2020: -16.0, 2021: -19.46, 2022: -13.78, 2023: -10.93, 2024: -6.48, 2025: -7.02, 2026: 9.18}",78.19521437251711,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox0.5_wait8_RR4.0
M5,short,ny,5,1.5,1.0,3,2.0,371,-36.63068696266448,-5.488131044095275,0.33962264150943394,0.8506341622726419,-59.23806442579057,-0.09264534716475137,3/8,"{2019: -3.48, 2020: -23.53, 2021: -12.28, 2022: -8.03, 2023: -5.06, 2024: 8.43, 2025: 0.27, 2026: 7.06}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait3_RR2.0
M5,short,ny,5,1.5,1.0,3,3.0,371,-33.824410588065604,-5.067685407750951,0.29649595687331537,0.868710759038821,-62.96057171498853,-0.08048982513518896,2/8,"{2019: -3.48, 2020: -17.78, 2021: -14.34, 2022: -5.95, 2023: -11.67, 2024: 11.48, 2025: -1.37, 2026: 9.27}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait3_RR3.0
M5,short,ny,5,1.5,1.0,3,4.0,371,-15.52057126266877,-2.325343476510921,0.2857142857142857,0.9402960994036194,-52.807666784403885,-0.044034202192733185,3/8,"{2019: -0.48, 2020: -12.5, 2021: -8.96, 2022: -4.38, 2023: -6.88, 2024: 5.59, 2025: 1.21, 2026: 10.86}",55.58445080308272,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait3_RR4.0
M5,short,ny,5,1.5,1.0,5,2.0,499,-54.97371714708193,-8.229347284398328,0.33867735470941884,0.8344833813884831,-81.83513001491244,-0.10056008077336386,3/8,"{2019: -2.52, 2020: -28.68, 2021: -5.79, 2022: -11.54, 2023: -19.98, 2024: 4.1, 2025: 7.09, 2026: 2.35}",74.69831963387145,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait5_RR2.0
M5,short,ny,5,1.5,1.0,5,3.0,499,-51.547263430402836,-7.716420761474156,0.2965931863727455,0.8519851748346259,-75.3471206647892,-0.10241162095368762,3/8,"{2019: -7.5, 2020: -16.86, 2021: -9.96, 2022: -7.94, 2023: -22.62, 2024: 7.75, 2025: 3.47, 2026: 2.11}",74.69831963387145,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait5_RR3.0
M5,short,ny,5,1.5,1.0,5,4.0,499,-36.983963506025226,-5.536352559720459,0.28256513026052105,0.8958500504939998,-71.78530642072157,-0.0771237574340469,3/8,"{2019: -5.5, 2020: -9.6, 2021: -9.02, 2022: -13.36, 2023: -19.83, 2024: 6.58, 2025: 11.05, 2026: 2.7}",74.69831963387145,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait5_RR4.0
M5,short,ny,5,1.5,1.0,8,2.0,619,-64.24090542503237,-9.604840097887196,0.345718901453958,0.8420936139618856,-86.39185000081054,-0.11117761800212732,3/8,"{2019: 0.03, 2020: -30.55, 2021: -6.69, 2022: -11.37, 2023: -22.5, 2024: -3.27, 2025: 2.88, 2026: 7.24}",92.54844683860055,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait8_RR2.0
M5,short,ny,5,1.5,1.0,8,3.0,619,-54.739022583695885,-8.184186626145612,0.308562197092084,0.8713180319586471,-82.55301153027595,-0.0991385592655708,2/8,"{2019: -4.12, 2020: -17.13, 2021: -14.31, 2022: -9.04, 2023: -26.45, 2024: 1.85, 2025: -0.54, 2026: 14.99}",92.54844683860055,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait8_RR3.0
M5,short,ny,5,1.5,1.0,8,4.0,619,-31.301995048182953,-4.680050120612113,0.2972536348949919,0.9275883942608479,-73.07719621650405,-0.06404255175235023,3/8,"{2019: -1.12, 2020: -8.88, 2021: -10.03, 2022: -16.18, 2023: -21.71, 2024: 0.52, 2025: 6.96, 2026: 19.13}",92.54844683860055,False,False,False,False,False,short_M5_sw5_sessny_atr1.5_prox1.0_wait8_RR4.0
M5,short,ny,5,2.0,0.25,3,2.0,212,-8.316407548461179,-1.2511202236144787,0.37264150943396224,0.9356823061752954,-22.368702573277613,-0.05593172959030302,2/8,"{2019: -3.63, 2020: -5.11, 2021: -8.85, 2022: -0.78, 2023: 9.9, 2024: -3.72, 2025: -2.97, 2026: 6.85}",31.893276737663914,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait3_RR2.0
M5,short,ny,5,2.0,0.25,3,3.0,212,3.0577748181256723,0.4600115965846321,0.3490566037735849,1.0232271780213305,-17.386453046107746,0.026458047271902506,4/8,"{2019: -2.63, 2020: 0.23, 2021: -8.17, 2022: 0.32, 2023: 12.71, 2024: -7.27, 2025: -0.97, 2026: 8.84}",31.893276737663914,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait3_RR3.0
M5,short,ny,5,2.0,0.25,3,4.0,212,10.126704708709033,1.5234613005446294,0.3443396226415094,1.0763223609053059,-15.708207296193414,0.09698505194248432,5/8,"{2019: -1.63, 2020: 3.39, 2021: -10.14, 2022: 0.93, 2023: 13.67, 2024: -5.85, 2025: 3.57, 2026: 6.18}",31.893276737663914,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait3_RR4.0
M5,short,ny,5,2.0,0.25,5,2.0,294,-27.06661822125414,-4.0719016286941265,0.35034013605442177,0.8546767817550565,-40.18029914803928,-0.10134074944767621,2/8,"{2019: -2.87, 2020: -7.63, 2021: -12.67, 2022: -0.88, 2023: 1.21, 2024: -9.07, 2025: -1.97, 2026: 6.82}",44.22935547581694,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait5_RR2.0
M5,short,ny,5,2.0,0.25,5,3.0,294,-9.149089128583945,-1.376388827714529,0.3333333333333333,0.9514970906119473,-29.252321533949534,-0.047052293819385436,5/8,"{2019: -2.95, 2020: 1.71, 2021: -13.42, 2022: 1.69, 2023: 1.02, 2024: -9.18, 2025: 4.03, 2026: 7.94}",44.22935547581694,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait5_RR3.0
M5,short,ny,5,2.0,0.25,5,4.0,294,-4.76255824521532,-0.7164791891221474,0.32653061224489793,0.9749904570935052,-32.593207847492216,-0.02198246924557549,5/8,"{2019: -1.95, 2020: 4.59, 2021: -15.39, 2022: 0.3, 2023: 6.98, 2024: -11.43, 2025: 6.85, 2026: 5.28}",44.22935547581694,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait5_RR4.0
M5,short,ny,5,2.0,0.25,8,2.0,390,-45.18892860188189,-6.756324969958937,0.3487179487179487,0.8178694556604721,-52.351725441945334,-0.1290563952367007,1/8,"{2019: -3.41, 2020: -12.82, 2021: -12.54, 2022: -4.17, 2023: -2.38, 2024: -5.26, 2025: -5.35, 2026: 0.73}",58.310006893464006,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait8_RR2.0
M5,short,ny,5,2.0,0.25,8,3.0,390,-19.58602766353619,-2.92836258481121,0.3333333333333333,0.922147637906311,-28.54094248967182,-0.10260216830158653,3/8,"{2019: -3.49, 2020: -3.34, 2021: -11.4, 2022: 2.37, 2023: -1.93, 2024: -4.36, 2025: 0.72, 2026: 1.84}",58.310006893464006,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait8_RR3.0
M5,short,ny,5,2.0,0.25,8,4.0,390,-14.943526162106734,-2.2342490090387264,0.3230769230769231,0.9415432057573945,-30.93209402532042,-0.0722307712891928,2/8,"{2019: -2.49, 2020: -0.46, 2021: -12.38, 2022: -1.02, 2023: -1.86, 2024: -2.62, 2025: 5.22, 2026: 0.65}",58.310006893464006,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.25_wait8_RR4.0
M5,short,ny,5,2.0,0.5,3,2.0,300,-36.555210497135896,-5.499365304663736,0.3433333333333333,0.8121729987182799,-48.081997627538776,-0.11437472601001078,2/8,"{2019: -4.95, 2020: -13.11, 2021: -16.13, 2022: -6.24, 2023: 2.1, 2024: -0.73, 2025: -7.25, 2026: 9.76}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.5_wait3_RR2.0
M5,short,ny,5,2.0,0.5,3,3.0,300,-17.313675156202308,-2.6046690240697012,0.32666666666666666,0.9120885706484693,-37.00767641006027,-0.07038185794776461,3/8,"{2019: -2.95, 2020: -8.07, 2021: -13.97, 2022: -3.42, 2023: 0.6, 2024: 2.71, 2025: -2.97, 2026: 10.75}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.5_wait3_RR3.0
M5,short,ny,5,2.0,0.5,3,4.0,300,-9.019719511642384,-1.356926464532629,0.31666666666666665,0.9546844759830438,-31.759148779380297,-0.04272553001841211,3/8,"{2019: -0.95, 2020: -3.91, 2021: -15.83, 2022: -1.81, 2023: 5.56, 2024: 1.49, 2025: -1.8, 2026: 8.23}",45.13199538348667,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.5_wait3_RR4.0
M5,short,ny,5,2.0,0.5,5,2.0,416,-49.100045088811015,-7.380308738146637,0.3389423076923077,0.8194339213185737,-63.65480094384045,-0.11594268819814434,1/8,"{2019: -2.28, 2020: -14.64, 2021: -15.35, 2022: -8.65, 2023: -4.51, 2024: -5.24, 2025: -7.33, 2026: 8.91}",62.52964594056237,False,False,False,False,False,short_M5_sw5_sessny_atr2.0_prox0.5_wait5_RR2.0
