direction,trend_tf,pullback,pullback_tol,confirm,session,swing_lookback,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
long,H1,ema50,0.5,strong_body,london,20,1.0,310,-65.61705104476115,-9.887279380125303,0.47096774193548385,0.6493812436798647,-67.88636506511912,-0.14564455425829706,1/8,"{2019: -7.17, 2020: -6.64, 2021: -19.64, 2022: -13.13, 2023: -4.26, 2024: -15.06, 2025: 2.92, 2026: -2.63}",46.711282494972124,False,False,False,False,False,long_trendH1_pbema50_tol0.5_confstrong_body_sesslondon_sw20_TP1.0R
long,H1,ema50,0.5,strong_body,london,20,2.0,310,-23.257473671489937,-3.5044723315753,0.36451612903225805,0.8968390455137079,-47.041071889082815,-0.07449813940971464,2/8,"{2019: 3.83, 2020: -12.3, 2021: -15.36, 2022: -3.13, 2023: -2.26, 2024: -10.31, 2025: 16.92, 2026: -0.63}",46.711282494972124,False,False,False,False,False,long_trendH1_pbema50_tol0.5_confstrong_body_sesslondon_sw20_TP2.0R
long,H1,ema50,0.5,strong_body,london,20,3.0,310,-15.226980751773032,-2.2944251594889455,0.2870967741935484,0.9396945756887852,-37.30317398902557,-0.06150750496898617,3/8,"{2019: 1.08, 2020: -8.3, 2021: -14.36, 2022: -2.32, 2023: 0.94, 2024: -8.56, 2025: 18.92, 2026: -2.63}",46.711282494972124,False,False,False,False,False,long_trendH1_pbema50_tol0.5_confstrong_body_sesslondon_sw20_TP3.0R
long,H1,ema50,0.5,strong_body,london,20,4.0,310,-16.035775705833547,-2.416295642003877,0.23870967741935484,0.9403719445284415,-40.90901707411883,-0.059065111186270745,3/8,"{2019: 0.76, 2020: -12.06, 2021: -19.36, 2022: -0.32, 2023: 6.94, 2024: -12.4, 2025: 24.04, 2026: -3.63}",46.711282494972124,False,False,False,False,False,long_trendH1_pbema50_tol0.5_confstrong_body_sesslondon_sw20_TP4.0R
long,H1,ema50,1.0,close,london,10,1.0,604,-169.69940107014665,-25.29598064489145,0.4900662251655629,0.5667397552101252,-172.6454414769379,-0.1465198294753152,0/8,"{2019: -14.61, 2020: -24.41, 2021: -19.78, 2022: -35.45, 2023: -40.19, 2024: -25.12, 2025: -9.87, 2026: -0.27}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw10_TP1.0R
long,H1,ema50,1.0,close,london,10,2.0,604,-64.62673146430001,-9.633484490542035,0.3956953642384106,0.862019411286778,-84.07184535564795,-0.11458633326995071,2/8,"{2019: -7.61, 2020: 1.42, 2021: -11.67, 2022: -16.32, 2023: -15.19, 2024: -25.12, 2025: 11.13, 2026: -1.27}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw10_TP2.0R
long,H1,ema50,1.0,close,london,10,3.0,604,9.854621966710805,1.4689640915679822,0.33112582781456956,1.0189572342573905,-52.45118690108214,0.028006307928518496,4/8,"{2019: -10.61, 2020: 10.41, 2021: 0.33, 2022: -2.32, 2023: -12.19, 2024: -17.63, 2025: 30.13, 2026: 11.73}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw10_TP3.0R
long,H1,ema50,1.0,close,london,10,4.0,604,55.97112197792931,8.343249353256747,0.2847682119205298,1.100395058292495,-59.86840006177946,0.1393598182788779,4/8,"{2019: -6.61, 2020: 23.97, 2021: -24.67, 2022: 8.26, 2023: -8.19, 2024: -1.63, 2025: 45.11, 2026: 19.73}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw10_TP4.0R
long,H1,ema50,1.0,close,london,20,1.0,604,-142.31230338195024,-21.21356498124394,0.4867549668874172,0.6187188912389557,-145.84642179256844,-0.14545139140550978,0/8,"{2019: -9.48, 2020: -15.68, 2021: -15.69, 2022: -29.72, 2023: -26.65, 2024: -28.4, 2025: -13.11, 2026: -3.58}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw20_TP1.0R
long,H1,ema50,1.0,close,london,20,2.0,604,-34.896591628565055,-5.20180684694328,0.39403973509933776,0.9215396694109055,-54.335355298837094,-0.09573521362534665,1/8,"{2019: -8.48, 2020: -6.24, 2021: -3.59, 2022: -10.59, 2023: -7.65, 2024: -14.66, 2025: 16.89, 2026: -0.58}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw20_TP2.0R
long,H1,ema50,1.0,close,london,20,3.0,604,43.50399376440484,6.48485602954469,0.3344370860927152,1.0885031754331578,-30.43405966246509,0.21307890243583205,5/8,"{2019: -9.48, 2020: 1.14, 2021: 8.41, 2022: -0.59, 2023: 7.35, 2024: -13.16, 2025: 39.54, 2026: 10.28}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw20_TP3.0R
long,H1,ema50,1.0,close,london,20,4.0,604,78.58720144050076,11.714480511061799,0.28807947019867547,1.1493120248155955,-29.0606952631868,0.4031039314431456,5/8,"{2019: -6.48, 2020: 7.02, 2021: -6.07, 2022: 12.95, 2023: -0.65, 2024: 2.21, 2025: 57.31, 2026: 12.28}",90.03433255017104,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confclose_sesslondon_sw20_TP4.0R
long,H1,ema50,1.0,engulf,london,10,1.0,438,-69.3525055733334,-10.338041948693437,0.502283105022831,0.7264874780621478,-78.61674705327911,-0.13149923313015324,2/8,"{2019: -7.04, 2020: -4.65, 2021: -15.28, 2022: -17.01, 2023: -11.22, 2024: -21.79, 2025: 2.97, 2026: 4.66}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw10_TP1.0R
long,H1,ema50,1.0,engulf,london,10,2.0,438,-28.670101870394472,-4.2737131608900025,0.3675799086757991,0.9105193537288855,-49.95687667609182,-0.08554804553935016,3/8,"{2019: -6.36, 2020: 3.19, 2021: -9.65, 2022: -3.06, 2023: -5.22, 2024: -21.79, 2025: 6.55, 2026: 7.66}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw10_TP2.0R
long,H1,ema50,1.0,engulf,london,10,3.0,438,42.018376151794904,6.26347572711578,0.3242009132420091,1.1227768283922563,-31.75764479748748,0.19722733745077084,5/8,"{2019: -4.01, 2020: 19.17, 2021: -6.55, 2022: 3.94, 2023: 2.78, 2024: -15.53, 2025: 25.55, 2026: 16.66}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw10_TP3.0R
long,H1,ema50,1.0,engulf,london,10,4.0,438,68.76137638552198,10.249925185064333,0.2808219178082192,1.1874804689910432,-27.498889956188425,0.3727395979035751,5/8,"{2019: -7.01, 2020: 10.17, 2021: -8.55, 2022: 15.93, 2023: 1.1, 2024: -2.9, 2025: 31.36, 2026: 28.66}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw10_TP4.0R
long,H1,ema50,1.0,engulf,london,20,1.0,438,-55.795383875916976,-8.31714751016109,0.5045662100456622,0.7727434983378463,-63.06112756447362,-0.1318902441390324,2/8,"{2019: -10.06, 2020: 4.37, 2021: -12.46, 2022: -8.73, 2023: -5.66, 2024: -25.99, 2025: -2.14, 2026: 4.87}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw20_TP1.0R
long,H1,ema50,1.0,engulf,london,20,2.0,438,6.205641440558776,0.9250448992532837,0.3858447488584475,1.0205118104119733,-29.941694780575027,0.030894874389455595,4/8,"{2019: -8.38, 2020: 11.09, 2021: -9.83, 2022: 8.23, 2023: -3.66, 2024: -15.57, 2025: 16.45, 2026: 7.87}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw20_TP2.0R
long,H1,ema50,1.0,engulf,london,20,3.0,438,65.27819662522082,9.73070445642379,0.3356164383561644,1.199559885642769,-20.281135138194013,0.4797909185121818,5/8,"{2019: -7.03, 2020: 17.04, 2021: -7.74, 2022: 11.05, 2023: 0.34, 2024: -4.31, 2025: 41.1, 2026: 14.83}",65.29053761063828,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw20_TP3.0R
long,H1,ema50,1.0,engulf,london,20,4.0,438,128.9397335028556,19.220421278022535,0.3127853881278539,1.3802849289812953,-26.14403783309956,0.7351741686086681,6/8,"{2019: -6.03, 2020: 21.03, 2021: -2.08, 2022: 22.85, 2023: 2.49, 2024: 9.69, 2025: 55.16, 2026: 25.83}",65.29053761063828,False,True,False,False,False,long_trendH1_pbema50_tol1.0_confengulf_sesslondon_sw20_TP4.0R
long,H1,ema50,1.0,strong_body,london,10,1.0,502,-96.09052148872263,-14.459185853796354,0.4900398406374502,0.6784040914008336,-100.09058668731296,-0.14446099610713078,0/8,"{2019: -6.87, 2020: -17.15, 2021: -22.01, 2022: -11.76, 2023: -15.32, 2024: -12.61, 2025: -7.29, 2026: -3.08}",75.53826523313897,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw10_TP1.0R
long,H1,ema50,1.0,strong_body,london,10,2.0,502,-31.1119943053572,-4.681565891972075,0.3745019920318725,0.9153192786819018,-41.524996242358895,-0.11274091067096821,2/8,"{2019: -3.87, 2020: -8.52, 2021: -13.13, 2022: 8.24, 2023: -10.32, 2024: -8.61, 2025: 6.18, 2026: -1.08}",75.53826523313897,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw10_TP2.0R
long,H1,ema50,1.0,strong_body,london,10,3.0,502,36.41836307843346,5.480039780030801,0.3187250996015936,1.091052941866979,-21.91752957136574,0.2500299936718336,4/8,"{2019: -6.61, 2020: 15.48, 2021: -5.99, 2022: 17.27, 2023: -1.32, 2024: -3.85, 2025: 20.53, 2026: 0.92}",75.53826523313897,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw10_TP3.0R
long,H1,ema50,1.0,strong_body,london,10,4.0,502,59.94665196260384,9.020450390019601,0.27091633466135456,1.1400662001796864,-37.317308613280815,0.24172296248634936,5/8,"{2019: -6.93, 2020: 22.3, 2021: -21.99, 2022: 23.27, 2023: -0.32, 2024: 1.31, 2025: 33.39, 2026: 8.92}",75.53826523313897,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw10_TP4.0R
long,H1,ema50,1.0,strong_body,london,20,1.0,501,-74.89881658832343,-11.270371858758972,0.499001996007984,0.7381647464486848,-81.008556282827,-0.1391256970363781,1/8,"{2019: -6.73, 2020: -12.35, 2021: -21.46, 2022: -7.54, 2023: -6.69, 2024: -14.81, 2025: -6.39, 2026: 1.07}",75.38779060120045,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw20_TP1.0R
long,H1,ema50,1.0,strong_body,london,20,2.0,501,0.645876341853949,0.0971880048182732,0.3852295409181637,1.0018480289589307,-29.07020172329559,0.003343217420482878,4/8,"{2019: -4.73, 2020: 3.91, 2021: -15.41, 2022: 5.48, 2023: -4.69, 2024: -2.07, 2025: 16.08, 2026: 2.07}",75.38779060120045,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw20_TP2.0R
long,H1,ema50,1.0,strong_body,london,20,3.0,501,65.07726134096777,9.792476947849252,0.32934131736526945,1.1708313663400702,-25.26981188230707,0.38751681229196483,6/8,"{2019: -4.47, 2020: 20.92, 2021: -7.6, 2022: 12.29, 2023: 5.31, 2024: 3.69, 2025: 32.01, 2026: 2.94}",75.38779060120045,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw20_TP3.0R
long,H1,ema50,1.0,strong_body,london,20,4.0,501,107.82830823765869,16.22542499461539,0.2934131736526946,1.2689896970660626,-25.588702345403714,0.6340854950594956,6/8,"{2019: -4.79, 2020: 24.15, 2021: -13.05, 2022: 19.95, 2023: 11.46, 2024: 13.77, 2025: 45.4, 2026: 10.94}",75.38779060120045,False,False,False,False,False,long_trendH1_pbema50_tol1.0_confstrong_body_sesslondon_sw20_TP4.0R
long,H1,swing_low,0.3,close,london,10,1.0,985,-373.37842640790683,-55.657081805081205,0.45685279187817257,0.46971418810804505,-371.9152685131702,-0.14964989748225485,0/8,"{2019: -32.87, 2020: -57.69, 2021: -77.0, 2022: -52.51, 2023: -79.12, 2024: -19.59, 2025: -46.61, 2026: -7.98}",146.82751251973258,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw10_TP1.0R
long,H1,swing_low,0.3,close,london,10,2.0,985,-212.37842640790683,-31.657864022668065,0.3715736040609137,0.7428574768181063,-219.06492712799096,-0.14451361264312124,1/8,"{2019: -20.87, 2020: -30.69, 2021: -51.0, 2022: -29.51, 2023: -55.12, 2024: 2.41, 2025: -16.61, 2026: -10.98}",146.82751251973258,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw10_TP2.0R
long,H1,swing_low,0.3,close,london,10,3.0,985,-153.37842640790683,-22.863119617932814,0.29441624365482233,0.8343921388814798,-175.8634822577207,-0.13000492953066772,2/8,"{2019: -20.87, 2020: -17.69, 2021: -47.0, 2022: -30.51, 2023: -53.12, 2024: 16.41, 2025: 9.39, 2026: -9.98}",146.82751251973258,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw10_TP3.0R
long,H1,swing_low,0.3,close,london,10,4.0,985,-103.3784264079068,-15.409946393580903,0.24568527918781727,0.8956675498971388,-169.9032018688379,-0.09069838722331491,3/8,"{2019: -28.87, 2020: 6.31, 2021: -77.0, 2022: -22.51, 2023: -48.12, 2024: 44.41, 2025: 24.39, 2026: -1.98}",146.82751251973258,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw10_TP4.0R
long,H1,swing_low,0.3,close,london,20,1.0,961,-279.1932438931027,-41.6175121960805,0.48491155046826223,0.5562857255347845,-281.85009081592625,-0.14765832459234693,0/8,"{2019: -30.4, 2020: -38.9, 2021: -56.95, 2022: -41.04, 2023: -49.48, 2024: -15.61, 2025: -37.47, 2026: -9.35}",143.24998937204367,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw20_TP1.0R
long,H1,swing_low,0.3,close,london,20,2.0,961,-164.77922352162273,-24.562561933617133,0.36940686784599375,0.7865014643342494,-168.50289784238112,-0.14576937398781795,0/8,"{2019: -21.4, 2020: -24.9, 2021: -30.54, 2022: -25.04, 2023: -36.48, 2024: -5.61, 2025: -19.47, 2026: -1.35}",143.24998937204367,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw20_TP2.0R
long,H1,swing_low,0.3,close,london,20,3.0,961,-102.77922352162273,-15.320627135420766,0.2934443288241415,0.881278478213639,-117.19411332454222,-0.1307286407210045,2/8,"{2019: -20.4, 2020: -10.9, 2021: -38.54, 2022: -13.04, 2023: -17.48, 2024: 2.39, 2025: 0.53, 2026: -5.35}",143.24998937204367,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw20_TP3.0R
long,H1,swing_low,0.3,close,london,20,4.0,961,-36.779223521622725,-5.482438479276247,0.24869927159209157,0.9600682302852653,-90.86573160263453,-0.06033560047974446,4/8,"{2019: -20.4, 2020: 6.1, 2021: -36.54, 2022: -4.04, 2023: -27.48, 2024: 24.39, 2025: 17.53, 2026: 3.65}",143.24998937204367,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confclose_sesslondon_sw20_TP4.0R
long,H1,swing_low,0.3,engulf,london,10,1.0,912,-212.02406526674204,-31.605400017485493,0.48903508771929827,0.6283702479739843,-214.0580583020732,-0.14764872795811673,0/8,"{2019: -21.69, 2020: -38.51, 2021: -25.11, 2022: -38.77, 2023: -40.04, 2024: -18.62, 2025: -21.87, 2026: -7.4}",135.94742077831532,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw10_TP1.0R
long,H1,swing_low,0.3,engulf,london,10,2.0,912,-163.02406526674207,-24.301207453738293,0.34539473684210525,0.775786477460988,-167.64936385176398,-0.144952577781479,1/8,"{2019: -14.69, 2020: -22.51, 2021: -30.11, 2022: -21.77, 2023: -50.04, 2024: 6.38, 2025: -16.87, 2026: -13.4}",135.94742077831532,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw10_TP2.0R
long,H1,swing_low,0.3,engulf,london,10,3.0,912,-58.2763379940148,-8.686971318740849,0.2883771929824561,0.9262165571992353,-91.77838783255001,-0.09465160070789495,2/8,"{2019: -13.69, 2020: -8.51, 2021: -25.11, 2022: -4.77, 2023: -32.04, 2024: 21.38, 2025: 13.87, 2026: -9.4}",135.94742077831532,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw10_TP3.0R
long,H1,swing_low,0.3,engulf,london,10,4.0,912,5.899247090356816,0.8793721781447263,0.24561403508771928,1.0070339597119449,-73.56807646539478,0.011953176165457699,4/8,"{2019: -28.69, 2020: 10.49, 2021: -28.11, 2022: 25.23, 2023: -45.38, 2024: 42.9, 2025: 30.87, 2026: -1.4}",135.94742077831532,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw10_TP4.0R
long,H1,swing_low,0.3,engulf,london,20,1.0,836,-149.3126977222688,-22.257320334204692,0.5095693779904307,0.6991809247756263,-151.34669075760007,-0.14706182357070804,0/8,"{2019: -18.24, 2020: -22.3, 2021: -25.98, 2022: -31.75, 2023: -30.96, 2024: -6.2, 2025: -7.1, 2026: -6.78}",124.61846904678904,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw20_TP1.0R
long,H1,swing_low,0.3,engulf,london,20,2.0,836,-101.31269772226881,-15.102192924819677,0.3588516746411483,0.8429646413381889,-108.24979177767128,-0.13951244318175965,0/8,"{2019: -13.24, 2020: -13.3, 2021: -28.98, 2022: -5.75, 2023: -20.96, 2024: -8.2, 2025: -3.1, 2026: -7.78}",124.61846904678904,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw20_TP2.0R
long,H1,swing_low,0.3,engulf,london,20,3.0,836,-48.77666961388698,-7.2709017852675,0.28588516746411485,0.9321661933588915,-85.83207634405072,-0.0847107759122906,3/8,"{2019: -14.24, 2020: -12.3, 2021: -37.19, 2022: 8.25, 2023: -16.96, 2024: 1.8, 2025: 28.65, 2026: -6.78}",124.61846904678904,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw20_TP3.0R
long,H1,swing_low,0.3,engulf,london,20,4.0,836,63.55876950533869,9.47439778738403,0.25717703349282295,1.084801597555321,-49.44723633497696,0.19160621481856666,5/8,"{2019: -21.24, 2020: 14.7, 2021: -35.86, 2022: 40.59, 2023: -29.31, 2024: 21.8, 2025: 66.65, 2026: 6.22}",124.61846904678904,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confengulf_sesslondon_sw20_TP4.0R
long,H1,swing_low,0.3,strong_body,london,10,1.0,950,-198.31615275582598,-29.577242424577456,0.5021052631578947,0.6547499372353608,-199.56912389334707,-0.1482055031738477,0/8,"{2019: -13.22, 2020: -26.81, 2021: -44.45, 2022: -25.45, 2023: -49.01, 2024: -0.02, 2025: -25.73, 2026: -13.63}",141.68477914123477,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw10_TP1.0R
long,H1,swing_low,0.3,strong_body,london,10,2.0,950,-75.31615275582598,-11.232792072607058,0.38,0.8948639593204079,-90.97363579901072,-0.12347304770168598,1/8,"{2019: -8.22, 2020: -6.81, 2021: -11.45, 2022: -13.45, 2023: -44.01, 2024: 24.98, 2025: -9.73, 2026: -6.63}",141.68477914123477,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw10_TP2.0R
long,H1,swing_low,0.3,strong_body,london,10,3.0,950,9.100204121497587,1.3572214853626736,0.30736842105263157,1.0113323598491621,-56.09900603453346,0.02419332500342688,3/8,"{2019: -15.81, 2020: 17.19, 2021: -8.45, 2022: -1.45, 2023: -29.01, 2024: 43.98, 2025: 12.27, 2026: -9.63}",141.68477914123477,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw10_TP3.0R
long,H1,swing_low,0.3,strong_body,london,10,4.0,950,32.77910320406658,4.8887368399114886,0.25157894736842107,1.0377383940819773,-82.5629219152192,0.05921225565310722,4/8,"{2019: -18.13, 2020: 28.19, 2021: -41.45, 2022: 7.55, 2023: -33.01, 2024: 58.98, 2025: 33.27, 2026: -2.63}",141.68477914123477,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw10_TP4.0R
long,H1,swing_low,0.3,strong_body,london,20,1.0,918,-154.66054947723416,-23.063682607962914,0.5108932461873639,0.7103266810501664,-156.8483032234507,-0.14704451456580767,0/8,"{2019: -8.4, 2020: -16.87, 2021: -35.4, 2022: -31.18, 2023: -36.48, 2024: -6.99, 2025: -9.86, 2026: -9.47}",136.89632363052294,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw20_TP1.0R
long,H1,swing_low,0.3,strong_body,london,20,2.0,918,-56.246529105754206,-8.387737528926968,0.3779956427015251,0.9173510607800568,-78.93215539486289,-0.10626515248401368,3/8,"{2019: -4.4, 2020: 7.13, 2021: -6.99, 2022: -16.18, 2023: -40.48, 2024: 6.01, 2025: 8.14, 2026: -9.47}",136.89632363052294,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw20_TP2.0R
long,H1,swing_low,0.3,strong_body,london,20,3.0,918,19.30028667709611,2.878146286611786,0.30392156862745096,1.0254074251043013,-50.52536878041334,0.056964379599491966,5/8,"{2019: 3.6, 2020: 23.13, 2021: 1.01, 2022: -6.29, 2023: -26.48, 2024: 23.01, 2025: 14.8, 2026: -13.47}",136.89632363052294,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw20_TP3.0R
long,H1,swing_low,0.3,strong_body,london,20,4.0,918,65.36236300193931,9.747132024803054,0.2549019607843137,1.0801778625691196,-49.54455777659615,0.1967346659698596,5/8,"{2019: 0.27, 2020: 37.13, 2021: -15.76, 2022: 14.71, 2023: -32.32, 2024: 35.01, 2025: 38.8, 2026: -12.47}",136.89632363052294,False,False,False,False,False,long_trendH1_pbswing_low_tol0.3_confstrong_body_sesslondon_sw20_TP4.0R
long,H1,swing_low,0.5,close,london,10,1.0,988,-334.4114163863371,-49.84852429056489,0.45951417004048584,0.5107210565624839,-332.9482584916004,-0.14971853139103433,0/8,"{2019: -26.77, 2020: -59.69, 2021: -56.51, 2022: -51.39, 2023: -76.75, 2024: -23.71, 2025: -37.11, 2026: -2.48}",147.2747029131937,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw10_TP1.0R
long,H1,swing_low,0.5,close,london,10,2.0,988,-197.4114163863371,-29.42682965584066,0.3633603238866397,0.7575121238086769,-199.43466349037587,-0.14755122876250001,0/8,"{2019: -17.77, 2020: -32.69, 2021: -30.51, 2022: -27.39, 2023: -55.75, 2024: -9.71, 2025: -12.11, 2026: -11.48}",147.2747029131937,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw10_TP2.0R
long,H1,swing_low,0.5,close,london,10,3.0,988,-146.4114163863371,-21.824592967001717,0.2854251012145749,0.839539988115266,-161.94469565020168,-0.13476571665022322,2/8,"{2019: -18.77, 2020: -29.69, 2021: -26.51, 2022: -21.39, 2023: -60.75, 2024: 10.29, 2025: 10.89, 2026: -10.48}",147.2747029131937,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw10_TP3.0R
long,H1,swing_low,0.5,close,london,10,4.0,988,-81.87467607247255,-12.204522869116765,0.242914979757085,0.9152818123512602,-150.287552102842,-0.08120780928526397,2/8,"{2019: -17.77, 2020: -9.69, 2021: -42.2, 2022: -31.17, 2023: -49.75, 2024: 40.29, 2025: 30.89, 2026: -2.48}",147.2747029131937,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw10_TP4.0R
long,H1,swing_low,0.5,close,london,20,1.0,973,-238.62074916088613,-35.56963556841419,0.48201438848920863,0.6107190465098208,-237.7453463681901,-0.14961233147894476,0/8,"{2019: -24.08, 2020: -34.33, 2021: -37.53, 2022: -24.74, 2023: -48.38, 2024: -19.42, 2025: -36.63, 2026: -13.51}",145.03875094588813,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw20_TP1.0R
long,H1,swing_low,0.5,close,london,20,2.0,973,-134.2067287894062,-20.005319950821214,0.36279547790339156,0.8226928721650653,-137.06059013654118,-0.14595968053903538,1/8,"{2019: -16.08, 2020: -35.33, 2021: -4.12, 2022: -20.74, 2023: -35.38, 2024: 1.58, 2025: -10.63, 2026: -13.51}",145.03875094588813,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw20_TP2.0R
long,H1,swing_low,0.5,close,london,20,3.0,973,-62.41287025001576,-9.303478668047344,0.2918807810894142,0.9260637618983651,-91.22598097520377,-0.1019827747380007,2/8,"{2019: -10.08, 2020: -21.07, 2021: -12.58, 2022: -20.74, 2023: -14.38, 2024: 6.58, 2025: 19.37, 2026: -9.51}",145.03875094588813,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw20_TP3.0R
long,H1,swing_low,0.5,close,london,20,4.0,973,-8.522405258656875,-1.2703792536179461,0.24665981500513876,0.9905193427902045,-89.6475833954969,-0.014170814265159084,2/8,"{2019: -8.08, 2020: -3.07, 2021: -20.6, 2022: -24.74, 2023: -20.38, 2024: 29.49, 2025: 40.37, 2026: -1.51}",145.03875094588813,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confclose_sesslondon_sw20_TP4.0R
long,H1,swing_low,0.5,engulf,london,10,1.0,941,-176.29650594756018,-26.279665872587426,0.5037194473963869,0.6890715871157193,-182.5541392917289,-0.14395546425047892,0/8,"{2019: -19.53, 2020: -27.31, 2021: -22.15, 2022: -35.62, 2023: -35.84, 2024: -21.5, 2025: -8.52, 2026: -5.82}",140.27031025481875,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confengulf_sesslondon_sw10_TP1.0R
long,H1,swing_low,0.5,engulf,london,10,2.0,941,-124.4133943340773,-18.54570183113298,0.35600425079702447,0.8294972345949517,-130.8900057804361,-0.14168921240818658,1/8,"{2019: -19.53, 2020: -8.65, 2021: -21.93, 2022: -21.62, 2023: -35.84, 2024: 4.5, 2025: -7.52, 2026: -13.82}",140.27031025481875,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confengulf_sesslondon_sw10_TP2.0R
long,H1,swing_low,0.5,engulf,london,10,3.0,941,-19.723500920445733,-2.9400867092689973,0.2964930924548353,0.9751826639892461,-56.330513151995746,-0.05219350126166625,3/8,"{2019: -11.53, 2020: 8.29, 2021: -8.93, 2022: -7.62, 2023: -17.84, 2024: 20.5, 2025: 11.23, 2026: -13.82}",140.27031025481875,False,False,False,False,False,long_trendH1_pbswing_low_tol0.5_confengulf_sesslondon_sw10_TP3.0R
