month,0.01,0.02,0.03,0.04,0.05
2024-11,349.8579204572434,713.3043290561955,1089.8791016416244,1479.015873736208,1880.038278209171
2024-12,561.6899522027879,1172.5186066106098,1835.052275982791,2551.782258397915,3325.0931459723633
2025-01,666.2005871351494,1405.2249844976277,2222.764783919877,3124.6509034153796,4116.812015230462
2025-02,648.5163374528493,1364.338440675755,2152.0999642561274,3016.4410151474294,3961.9594085356657
2025-03,996.6880873602286,2165.9607999001946,3532.35870088308,5122.896271293705,6967.126284514579
2025-04,1164.9840209406957,2576.773627530888,4282.024272382945,6335.011090682507,8798.63451216316
2025-05,634.3336957352503,1331.306706651636,2094.6377481674144,2927.9395633758404,3834.665524670332
2025-06,482.44294194260783,1001.0420042837868,1557.4328850031425,2153.2180338035287,2789.9531104456846
2025-07,896.3436090856112,1927.7705249286828,3109.822226474337,4458.986060402693,5992.604665539509
2025-08,702.7114173581331,1487.6889696074104,2362.1312373645833,3333.530665845068,4409.637287704034
2025-09,695.2452300169043,1466.9030134991717,2320.301788457269,3260.6987572946164,4293.202638018676
2025-10,982.510134492326,2133.86017647426,3478.2529302293933,5042.476805176249,6856.028367072247
2025-11,282.06433913448564,570.2351460532827,863.8516605986733,1162.1891124849562,1464.4595474368925
2025-12,477.57688462598617,986.7793989290494,1528.1505638102053,2102.0618318629486,2708.6934319278516
2026-01,495.65350637119263,1027.6386116813374,1597.2106476199733,2205.5146910724006,2853.5657401748367
2026-02,666.8784663271872,1407.0754378488418,2226.4875531266352,3131.2065232379664,4127.487842381346
2026-03,771.2359948980893,1639.949314953269,2614.971985319581,3705.4087812239923,4920.56104965365
2026-04,1174.9211143684643,2601.0709024894404,4326.444732580321,6406.978690630423,8907.61719708958
2026-05,990.5706979673996,2155.996216614395,3522.933404331965,5121.335361052848,6984.727812768197
2026-06,335.15946611461004,683.3488251406625,1044.2868236739905,1417.613825986161,1802.8885846558478
