direction,pivot_lb,impulse_atr,fib,tol,wait_h,session,atr_pad,tp,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
long,3,2.0,0.5,0.2,72,all,0.5,4.0,1798,233.67762538554015,34.81863579705703,0.4032258064516129,1.2335239225357224,-39.62010142868812,0.8788123841562291,6/8,"{2019: -12.02, 2020: 44.74, 2021: -27.91, 2022: 13.19, 2023: 35.62, 2024: 94.19, 2025: 76.97, 2026: 8.9}",267.90715225653105,True,False,False,False,False,long_lb3_imp2.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,3,2.0,0.5,0.2,72,london_ny,0.5,2.0,1707,109.57924360397611,16.327621301649575,0.4299941417691857,1.1200620898950981,-36.73412629028478,0.44448100310385785,5/8,"{2019: -11.14, 2020: 24.93, 2021: -17.34, 2022: 4.04, 2023: 25.06, 2024: 42.37, 2025: 52.02, 2026: -10.37}",254.34789149160096,True,False,False,False,False,long_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,3,2.0,0.5,0.2,72,london_ny,0.5,3.0,1707,156.16746255132253,23.269399425613614,0.4077328646748682,1.165308619049728,-35.88087649778764,0.6485181438376615,5/8,"{2019: -13.0, 2020: 43.93, 2021: -18.84, 2022: 14.61, 2023: 25.15, 2024: 58.38, 2025: 50.86, 2026: -4.92}",254.34789149160096,True,False,False,False,False,long_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,3,2.0,0.5,0.2,72,london_ny,0.5,4.0,1707,205.87761442908686,30.67635450226072,0.4036321031048623,1.2163538256189081,-40.34775781216139,0.7602988658025113,5/8,"{2019: -13.46, 2020: 46.68, 2021: -20.39, 2022: 26.44, 2023: 42.62, 2024: 60.96, 2025: 64.79, 2026: -1.76}",254.34789149160096,True,False,False,False,False,long_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,3,2.0,0.618,0.2,24,all,0.5,2.0,1448,133.62181078920815,19.9234095591041,0.4150552486187845,1.1584827582097394,-32.265249782676364,0.6174881550057375,5/8,"{2019: -0.21, 2020: 32.51, 2021: -10.5, 2022: 17.18, 2023: 2.75, 2024: 44.68, 2025: 52.3, 2026: -5.09}",215.90110829356243,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,3,2.0,0.618,0.2,24,all,0.5,3.0,1448,247.07045889414414,36.83894053994805,0.38535911602209943,1.27913760468658,-36.09528637882813,1.020602528355506,7/8,"{2019: 4.69, 2020: 57.53, 2021: -16.86, 2022: 25.74, 2023: 19.94, 2024: 61.33, 2025: 91.12, 2026: 3.57}",215.90110829356243,True,False,False,True,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,3,2.0,0.618,0.2,24,all,0.5,4.0,1448,276.9766039369822,41.298035746810456,0.3736187845303867,1.3069706605300453,-37.38114698077726,1.1047824660930656,7/8,"{2019: 1.81, 2020: 68.15, 2021: -17.49, 2022: 28.87, 2023: 22.99, 2024: 78.23, 2025: 91.22, 2026: 3.21}",215.90110829356243,True,True,False,True,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,3,2.0,0.618,0.2,24,london_ny,0.5,2.0,1362,107.06271980052658,15.963370070343107,0.4118942731277533,1.1340726176845706,-34.49179170332675,0.4628164929107882,6/8,"{2019: -5.02, 2020: 30.84, 2021: -21.43, 2022: 22.37, 2023: 4.34, 2024: 30.55, 2025: 44.46, 2026: 0.96}",203.07825241424862,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,3,2.0,0.618,0.2,24,london_ny,0.5,3.0,1362,197.47167689745254,29.44361457095875,0.38179148311306904,1.236091650458017,-43.26919342260658,0.6804752351952911,6/8,"{2019: -1.33, 2020: 49.73, 2021: -36.27, 2022: 39.0, 2023: 13.94, 2024: 43.47, 2025: 76.69, 2026: 12.25}",203.07825241424862,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,3,2.0,0.618,0.2,24,london_ny,0.5,4.0,1362,240.08138029098703,35.7968481253262,0.37151248164464024,1.2822919930283765,-42.21761078284996,0.8479126947626306,6/8,"{2019: -2.38, 2020: 57.08, 2021: -28.67, 2022: 38.93, 2023: 17.89, 2024: 54.62, 2025: 91.14, 2026: 11.49}",203.07825241424862,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,3,2.0,0.618,0.2,72,all,0.5,2.0,1696,138.00174006199387,20.576470045458972,0.41273584905660377,1.1404734221606065,-36.95921034476049,0.5567345690970907,5/8,"{2019: -7.04, 2020: 26.35, 2021: 1.05, 2022: 10.01, 2023: -3.84, 2024: 52.55, 2025: 68.87, 2026: -9.95}",252.8786461780952,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,3,2.0,0.618,0.2,72,all,0.5,3.0,1696,245.53083434542089,36.60937793882559,0.38266509433962265,1.238019008195961,-41.17684129461277,0.8890768885571426,5/8,"{2019: -2.13, 2020: 50.38, 2021: -9.9, 2022: 18.03, 2023: 11.18, 2024: 69.61, 2025: 108.68, 2026: -0.32}",252.8786461780952,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP3.0R
long,3,2.0,0.618,0.2,72,all,0.5,4.0,1696,273.1649777037556,40.729710934549104,0.3720518867924528,1.2602147370778733,-43.77065535179975,0.9305254994971052,5/8,"{2019: -5.02, 2020: 61.88, 2021: -11.11, 2022: 21.07, 2023: 12.22, 2024: 85.59, 2025: 109.59, 2026: -1.06}",252.8786461780952,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,3,2.0,0.618,0.2,72,london_ny,0.5,2.0,1612,101.20672398215865,15.090223670240826,0.40694789081885857,1.1073165014035358,-31.870340202329103,0.47348800089488924,4/8,"{2019: -10.92, 2020: 18.64, 2021: -9.25, 2022: 14.79, 2023: -3.28, 2024: 45.38, 2025: 54.04, 2026: -8.19}",240.35399624946314,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,3,2.0,0.618,0.2,72,london_ny,0.5,3.0,1612,180.90067253231743,26.972828515730757,0.37655086848635233,1.1830474793905157,-44.95161307550151,0.6000413927399385,6/8,"{2019: -6.23, 2020: 32.08, 2021: -31.77, 2022: 29.88, 2023: 4.16, 2024: 61.3, 2025: 88.06, 2026: 3.42}",240.35399624946314,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,3,2.0,0.618,0.2,72,london_ny,0.5,4.0,1612,218.49559790756896,32.578343746898284,0.36724565756823824,1.2177634052159174,-47.09864537011501,0.6917044745318698,6/8,"{2019: -6.29, 2020: 39.43, 2021: -24.74, 2022: 27.67, 2023: 6.09, 2024: 71.32, 2025: 102.36, 2026: 2.66}",240.35399624946314,True,False,False,False,False,long_lb3_imp2.0_fib0.618_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
long,3,2.0,0.786,0.2,24,all,0.5,2.0,1268,57.65994710995054,8.599731965951815,0.388801261829653,1.0691349877530487,-33.31884408493325,0.2581041510332769,5/8,"{2019: -3.81, 2020: 17.71, 2021: -17.05, 2022: 22.2, 2023: -15.18, 2024: 27.78, 2025: 16.29, 2026: 9.72}",189.11672104092318,False,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP2.0R
long,3,2.0,0.786,0.2,24,all,0.5,3.0,1268,152.13472917292694,22.690237490246705,0.33753943217665616,1.1689268306703555,-26.195632996138812,0.866183974007851,6/8,"{2019: -1.75, 2020: 27.05, 2021: -13.98, 2022: 50.0, 2023: 3.55, 2024: 48.72, 2025: 29.1, 2026: 9.44}",189.11672104092318,False,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP3.0R
long,3,2.0,0.786,0.2,24,all,0.5,4.0,1268,204.4625997835775,30.49471328594065,0.31230283911671924,1.2185421278990531,-29.486845124445438,1.034180264359976,7/8,"{2019: 1.42, 2020: 42.99, 2021: -10.12, 2022: 46.32, 2023: 14.17, 2024: 60.75, 2025: 44.35, 2026: 4.58}",189.11672104092318,False,False,False,True,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sessall_pad0.5_TP4.0R
long,3,2.0,0.786,0.2,24,london_ny,0.5,2.0,1185,48.56237530442969,7.242868441271646,0.3856540084388186,1.0620718970648286,-25.85440710088056,0.2801405738298661,5/8,"{2019: -8.22, 2020: 23.34, 2021: -21.35, 2022: 13.83, 2023: -1.59, 2024: 30.55, 2025: 8.2, 2026: 3.8}",176.73762967941164,False,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
long,3,2.0,0.786,0.2,24,london_ny,0.5,3.0,1185,118.23974046214917,17.63494638243803,0.329957805907173,1.1392216395923684,-27.731954302537083,0.6359070907896557,6/8,"{2019: -5.16, 2020: 32.24, 2021: -21.78, 2022: 31.89, 2023: 10.52, 2024: 48.13, 2025: 18.87, 2026: 3.53}",176.73762967941164,False,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
long,3,2.0,0.786,0.2,24,london_ny,0.5,4.0,1185,178.72951886066855,26.656735457532708,0.3071729957805907,1.2033764576642914,-28.379328412654026,0.9393011374309608,6/8,"{2019: -3.98, 2020: 47.83, 2021: -14.92, 2022: 27.22, 2023: 32.79, 2024: 54.01, 2025: 35.12, 2026: 0.66}",176.73762967941164,False,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
long,3,2.0,0.786,0.2,72,all,0.5,2.0,1541,53.57052929418599,7.98981296888263,0.3841661258922777,1.0529746255284713,-42.87060390884765,0.18637043196010797,5/8,"{2019: -5.51, 2020: 12.07, 2021: -15.2, 2022: 4.95, 2023: -9.9, 2024: 39.89, 2025: 10.79, 2026: 16.5}",229.83349142276234,True,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP2.0R
long,3,2.0,0.786,0.2,72,all,0.5,3.0,1541,143.61350046373045,21.419333048036123,0.33160285528877353,1.1313246672599528,-36.98788839079063,0.5790904531162471,6/8,"{2019: -1.45, 2020: 23.87, 2021: -24.14, 2022: 35.74, 2023: 6.52, 2024: 68.65, 2025: 21.18, 2026: 13.24}",229.83349142276234,True,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP3.0R
long,3,2.0,0.786,0.2,72,all,0.5,4.0,1541,178.0313166859124,26.552601620061473,0.30499675535366644,1.1564756574641546,-46.75439380385801,0.567916712415389,7/8,"{2019: 3.72, 2020: 40.43, 2021: -25.35, 2022: 28.56, 2023: 13.5, 2024: 77.73, 2025: 37.06, 2026: 2.37}",229.83349142276234,True,False,False,True,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sessall_pad0.5_TP4.0R
long,3,2.0,0.786,0.2,72,london_ny,0.5,2.0,1459,29.41865495395102,4.387665269972814,0.3776559287183002,1.0303748133026691,-53.8558647961126,0.0814705192569765,5/8,"{2019: -9.92, 2020: 9.0, 2021: -29.9, 2022: -5.86, 2023: 5.09, 2024: 43.42, 2025: 6.02, 2026: 11.58}",217.60354574030515,True,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
long,3,2.0,0.786,0.2,72,london_ny,0.5,3.0,1459,92.6152875326171,13.813169949866593,0.32145305003427005,1.088030106932,-51.187535458003374,0.2698541710647421,6/8,"{2019: -4.85, 2020: 17.6, 2021: -36.81, 2022: 16.2, 2023: 15.89, 2024: 68.82, 2025: 10.04, 2026: 5.73}",217.60354574030515,True,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
long,3,2.0,0.786,0.2,72,london_ny,0.5,4.0,1459,145.227339655175,21.66003019012865,0.2988348183687457,1.1335534101649336,-60.107607628313914,0.36035422211556484,6/8,"{2019: -1.68, 2020: 36.82, 2021: -34.01, 2022: 8.64, 2023: 40.04, 2024: 69.21, 2025: 25.35, 2026: 0.86}",217.60354574030515,True,False,False,False,False,long_lb3_imp2.0_fib0.786_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.382,0.2,24,all,0.5,2.0,1625,-82.67929743707161,-12.332291589506575,0.38153846153846155,0.9066816375561336,-113.68412577234315,-0.10847857170668194,4/8,"{2019: -19.0, 2020: 2.91, 2021: -12.95, 2022: 0.95, 2023: 2.91, 2024: -51.56, 2025: -21.78, 2026: 15.83}",242.38200437299182,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,3,2.0,0.382,0.2,24,all,0.5,3.0,1625,-92.72811526885165,-13.831154732673287,0.36246153846153845,0.898461897625514,-138.19751020923545,-0.10008251749060079,3/8,"{2019: -17.58, 2020: 2.95, 2021: -3.1, 2022: 6.3, 2023: -0.65, 2024: -53.56, 2025: -39.67, 2026: 12.6}",242.38200437299182,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,3,2.0,0.382,0.2,24,all,0.5,4.0,1625,-59.17522213825434,-8.826467046822847,0.3606153846153846,0.9353636974110583,-114.92751723857384,-0.07680029342755491,4/8,"{2019: -16.29, 2020: 4.52, 2021: 7.55, 2022: 7.76, 2023: -0.41, 2024: -49.6, 2025: -31.97, 2026: 19.26}",242.38200437299182,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,3,2.0,0.382,0.2,24,london_ny,0.5,2.0,1512,-71.71351048054568,-10.69665502209121,0.38492063492063494,0.9134386540226823,-99.96280526056701,-0.10700635095432631,2/8,"{2019: -21.16, 2020: 1.91, 2021: -0.82, 2022: -4.17, 2023: -0.04, 2024: -34.89, 2025: -23.62, 2026: 11.08}",225.5271326842853,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.382,0.2,24,london_ny,0.5,3.0,1512,-93.92453328496734,-14.009610238405028,0.36574074074074076,0.8900507635366519,-134.72515837190224,-0.10398659320727745,2/8,"{2019: -20.74, 2020: -1.33, 2021: 8.38, 2022: -0.18, 2023: -4.57, 2024: -43.28, 2025: -42.93, 2026: 10.73}",225.5271326842853,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.382,0.2,24,london_ny,0.5,4.0,1512,-70.23240687882834,-10.475736339218408,0.3637566137566138,0.9180035245214948,-117.98051328109904,-0.0887920898789365,3/8,"{2019: -19.61, 2020: -1.39, 2021: 19.74, 2022: 0.86, 2023: -4.15, 2024: -43.55, 2025: -37.9, 2026: 15.75}",225.5271326842853,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.382,0.2,72,all,0.5,2.0,1785,-84.64324850392194,-12.625230910167286,0.38487394957983195,0.9117027708823049,-108.17393323236924,-0.11671232184048382,3/8,"{2019: -21.02, 2020: -1.8, 2021: -17.06, 2022: 17.66, 2023: 1.9, 2024: -50.22, 2025: -26.56, 2026: 12.46}",266.24730941894796,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,3,2.0,0.382,0.2,72,all,0.5,3.0,1785,-94.74319137549556,-14.131719770022501,0.36694677871148457,0.9039992708786941,-132.70691959965689,-0.10648819076393541,2/8,"{2019: -19.6, 2020: -1.19, 2021: -6.97, 2022: 23.65, 2023: -3.67, 2024: -51.85, 2025: -45.34, 2026: 10.23}",266.24730941894796,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,3,2.0,0.382,0.2,72,all,0.5,4.0,1785,-56.666190883515895,-8.452224570171778,0.365266106442577,0.9427137837814706,-109.15846182791539,-0.07743077750121125,4/8,"{2019: -18.31, 2020: 2.38, 2021: 5.69, 2022: 24.49, 2023: -4.44, 2024: -46.73, 2025: -37.64, 2026: 17.89}",266.24730941894796,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,3,2.0,0.382,0.2,72,london_ny,0.5,2.0,1696,-59.913172061161866,-8.93653829694052,0.388561320754717,0.9340213809379228,-91.97983496734267,-0.09715758133414164,3/8,"{2019: -21.36, 2020: 4.41, 2021: -2.46, 2022: 13.19, 2023: -1.83, 2024: -34.93, 2025: -24.54, 2026: 7.61}",252.97223348713484,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.382,0.2,72,london_ny,0.5,3.0,1696,-84.34811694691685,-12.581209631188447,0.37028301886792453,0.9098784018989081,-133.37634444139792,-0.09432864338785579,4/8,"{2019: -20.94, 2020: 1.91, 2021: 6.99, 2022: 16.2, 2023: -8.36, 2024: -43.95, 2025: -45.45, 2026: 9.25}",252.97223348713484,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.382,0.2,72,london_ny,0.5,4.0,1696,-58.854095639070074,-8.77856841018927,0.36792452830188677,0.9373086160188849,-118.3622451086222,-0.07416696432323576,4/8,"{2019: -19.81, 2020: 4.86, 2021: 20.35, 2022: 16.63, 2023: -8.95, 2024: -43.22, 2025: -40.42, 2026: 11.71}",252.97223348713484,True,False,False,False,False,short_lb3_imp2.0_fib0.382_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.5,0.2,24,all,0.5,2.0,1595,-100.58161212774544,-15.001121418138792,0.36990595611285265,0.8937235931860832,-126.89920508991197,-0.11821288720847414,2/8,"{2019: -17.48, 2020: -4.32, 2021: -24.08, 2022: -14.71, 2023: 7.91, 2024: -46.51, 2025: -11.37, 2026: 9.98}",237.88432254936157,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,3,2.0,0.5,0.2,24,all,0.5,3.0,1595,-91.50382807515527,-13.647226427794083,0.34357366771159875,0.907044148684335,-146.7407328635652,-0.09300230523233677,3/8,"{2019: -19.83, 2020: 5.02, 2021: -9.57, 2022: -6.17, 2023: 4.82, 2024: -56.55, 2025: -28.94, 2026: 19.71}",237.88432254936157,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,3,2.0,0.5,0.2,24,all,0.5,4.0,1595,-67.22896695464121,-10.026781981002031,0.3385579937304075,0.9321538654213857,-138.1469676289072,-0.07258054341037835,4/8,"{2019: -16.19, 2020: 9.49, 2021: -3.28, 2022: 4.19, 2023: 1.05, 2024: -51.01, 2025: -30.71, 2026: 19.23}",237.88432254936157,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,3,2.0,0.5,0.2,24,london_ny,0.5,2.0,1496,-87.55948699178498,-13.05438082701065,0.37633689839572193,0.90097135920119,-111.82479639431673,-0.11673958950015233,2/8,"{2019: -17.95, 2020: 0.87, 2021: -11.51, 2022: -15.17, 2023: 5.35, 2024: -38.94, 2025: -10.09, 2026: -0.13}",223.04097920354673,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.5,0.2,24,london_ny,0.5,3.0,1496,-94.32406562134958,-14.062922432249604,0.3482620320855615,0.8976966601819978,-137.50418202600855,-0.10227268891057902,3/8,"{2019: -20.39, 2020: 8.66, 2021: 0.13, 2022: -6.8, 2023: -0.99, 2024: -50.19, 2025: -30.3, 2026: 5.56}",223.04097920354673,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.5,0.2,24,london_ny,0.5,4.0,1496,-76.08342010805183,-11.343396070892176,0.3429144385026738,0.9180601562946407,-131.5938999446825,-0.08620001440538311,4/8,"{2019: -17.75, 2020: 10.85, 2021: 5.42, 2022: 6.17, 2023: -4.72, 2024: -44.65, 2025: -34.02, 2026: 2.62}",223.04097920354673,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.5,0.2,72,all,0.5,2.0,1784,-113.33406647539071,-16.903070611449923,0.37051569506726456,0.891960857407411,-136.69403006164336,-0.1236562460249898,2/8,"{2019: -21.04, 2020: -7.51, 2021: -27.94, 2022: -9.53, 2023: 0.83, 2024: -43.46, 2025: -15.35, 2026: 10.67}",266.0724961931417,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,3,2.0,0.5,0.2,72,all,0.5,3.0,1784,-107.20898207793263,-15.989552396749623,0.3447309417040359,0.9015944840857273,-151.2553576113063,-0.10571230433925739,2/8,"{2019: -23.39, 2020: -0.62, 2021: -10.74, 2022: 0.96, 2023: -5.9, 2024: -51.07, 2025: -34.91, 2026: 18.46}",266.0724961931417,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP3.0R
short,3,2.0,0.5,0.2,72,all,0.5,4.0,1784,-72.92018430368634,-10.875591625866466,0.34024663677130046,0.9334660803388313,-139.9695944606261,-0.07769967233080614,3/8,"{2019: -19.75, 2020: 5.78, 2021: -1.0, 2022: 13.02, 2023: -8.96, 2024: -45.32, 2025: -35.68, 2026: 18.98}",266.0724961931417,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sessall_pad0.5_TP4.0R
short,3,2.0,0.5,0.2,72,london_ny,0.5,2.0,1700,-89.63004589689031,-13.36308369177891,0.3811764705882353,0.9094639199596513,-108.59004246288244,-0.12305993614788938,2/8,"{2019: -21.42, 2020: 0.06, 2021: -14.62, 2022: -7.13, 2023: 2.18, 2024: -38.2, 2025: -10.06, 2026: -0.44}",253.45565818584853,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.5,0.2,72,london_ny,0.5,3.0,1700,-107.93543082996169,-16.09226215445945,0.35294117647058826,0.8953667157913389,-143.74201982982245,-0.1119523864595143,3/8,"{2019: -23.85, 2020: 6.39, 2021: -0.29, 2022: 3.33, 2023: -8.14, 2024: -51.24, 2025: -35.14, 2026: 1.0}",253.45565818584853,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.5,0.2,72,london_ny,0.5,4.0,1700,-80.13804482129544,-11.947906409357921,0.34823529411764703,0.9228019077278355,-133.21405728200864,-0.08968953166905426,3/8,"{2019: -21.22, 2020: 11.52, 2021: 9.0, 2022: 18.0, 2023: -11.16, 2024: -47.49, 2025: -36.85, 2026: -1.93}",253.45565818584853,True,False,False,False,False,short_lb3_imp2.0_fib0.5_tol0.2_wait72h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.618,0.2,24,all,0.5,2.0,1518,-71.02605556156485,-10.590271266137103,0.3669301712779974,0.9264975087728607,-110.1852881053367,-0.09611329650481874,3/8,"{2019: -15.55, 2020: 11.36, 2021: -16.76, 2022: -18.46, 2023: 29.4, 2024: -43.92, 2025: -36.75, 2026: 19.66}",226.33992067969393,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP2.0R
short,3,2.0,0.618,0.2,24,all,0.5,3.0,1518,-59.06228879267958,-8.806425402171458,0.3241106719367589,0.9424963509055957,-127.43522547777161,-0.06910511100172655,3/8,"{2019: -21.91, 2020: 11.63, 2021: -7.61, 2022: -0.91, 2023: 17.17, 2024: -57.05, 2025: -37.76, 2026: 37.39}",226.33992067969393,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP3.0R
short,3,2.0,0.618,0.2,24,all,0.5,4.0,1518,-53.57251895751202,-7.9878785846209945,0.3115942028985507,0.9487554010761409,-149.7494054504692,-0.053341638055872276,4/8,"{2019: -19.87, 2020: 22.58, 2021: -9.1, 2022: 4.65, 2023: 14.44, 2024: -67.47, 2025: -40.53, 2026: 41.74}",226.33992067969393,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sessall_pad0.5_TP4.0R
short,3,2.0,0.618,0.2,24,london_ny,0.5,2.0,1410,-102.61066240435929,-15.298882825165991,0.3574468085106383,0.8877408612601656,-139.74453258522786,-0.10947750543181686,3/8,"{2019: -13.62, 2020: 15.54, 2021: -19.23, 2022: -28.07, 2023: 12.59, 2024: -39.4, 2025: -39.96, 2026: 9.53}",210.22595779059714,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP2.0R
short,3,2.0,0.618,0.2,24,london_ny,0.5,3.0,1410,-109.67737203157249,-16.352503959782254,0.31347517730496455,0.8872001146009292,-167.38099120714668,-0.0976963025600965,2/8,"{2019: -19.18, 2020: 21.45, 2021: -7.9, 2022: -15.02, 2023: -0.78, 2024: -54.59, 2025: -47.25, 2026: 13.6}",210.22595779059714,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP3.0R
short,3,2.0,0.618,0.2,24,london_ny,0.5,4.0,1410,-116.56543886206867,-17.379490092240907,0.300709219858156,0.8822154613848808,-183.47893265390468,-0.09472199255172116,2/8,"{2019: -16.14, 2020: 22.94, 2021: -12.07, 2022: -9.25, 2023: -6.59, 2024: -57.98, 2025: -47.45, 2026: 9.97}",210.22595779059714,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait24h_sesslondon_ny_pad0.5_TP4.0R
short,3,2.0,0.618,0.2,72,all,0.5,2.0,1732,-83.50027810101996,-12.450228143687248,0.3689376443418014,0.9235478946863842,-115.4765348055376,-0.10781608717869326,3/8,"{2019: -20.21, 2020: 5.13, 2021: -13.3, 2022: -24.35, 2023: 31.55, 2024: -34.15, 2025: -44.79, 2026: 16.62}",258.2481835423122,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP2.0R
short,3,2.0,0.618,0.2,72,all,0.5,3.0,1732,-73.70745662973967,-10.99007897699424,0.3285219399538106,0.93636427965026,-124.13627525649999,-0.08853237262263337,3/8,"{2019: -26.57, 2020: 1.83, 2021: -3.83, 2022: -2.6, 2023: 15.32, 2024: -43.43, 2025: -44.48, 2026: 30.04}",258.2481835423122,True,False,False,False,False,short_lb3_imp2.0_fib0.618_tol0.2_wait72h_sessall_pad0.5_TP3.0R
