direction,pivot_lb,max_hold_h,session,ext,sl_buf,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
short,3,24,ny,1.618,0.05,1890,-219.68495757130228,-32.74867151823202,0.2597883597883598,0.8439304287292061,-271.81933768014306,-0.12047955012225157,3/8,"{2019: -22.91, 2020: -54.09, 2021: 10.34, 2022: 2.52, 2023: -8.18, 2024: -68.7, 2025: -92.44, 2026: 13.77}",281.7443208389428,True,False,False,False,False,short_lb3_hold24h_sessny_ext1.618_sl0.05_v2
short,3,24,ny,1.618,0.1,1885,-239.97712781190143,-35.77364703293351,0.27214854111405834,0.823261831200579,-294.54053508155243,-0.12145576846673582,1/8,"{2019: -15.75, 2020: -53.2, 2021: -7.03, 2022: -2.5, 2023: -5.44, 2024: -75.71, 2025: -99.45, 2026: 19.09}",280.99896549280805,True,False,False,False,False,short_lb3_hold24h_sessny_ext1.618_sl0.1_v2
short,3,24,london_ny,0.27,0.02,2300,-226.1523591638024,-33.703412593056704,0.3634782608695652,0.8492636976175145,-232.73154542277572,-0.14481669226160004,0/8,"{2019: -31.33, 2020: -48.89, 2021: -30.72, 2022: -11.55, 2023: -0.36, 2024: -65.97, 2025: -31.34, 2026: -5.98}",342.76825256500706,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.27_sl0.02_v2
short,3,24,london_ny,0.27,0.05,2291,-234.13300014393252,-34.89276492484274,0.3723264949803579,0.8399989912766844,-240.5334445292878,-0.14506408866811088,0/8,"{2019: -27.37, 2020: -43.18, 2021: -25.24, 2022: -18.8, 2023: -5.53, 2024: -70.09, 2025: -36.65, 2026: -7.27}",341.4269854897527,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.27_sl0.05_v2
short,3,24,london_ny,0.27,0.1,2279,-240.81680072494353,-35.88884955338453,0.3883282141290039,0.8280886006636489,-256.6990648116698,-0.13980903896052288,1/8,"{2019: -29.4, 2020: -45.06, 2021: -38.07, 2022: -15.4, 2023: -1.02, 2024: -72.92, 2025: -43.78, 2026: 4.83}",339.63862938941355,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.27_sl0.1_v2
short,3,24,london_ny,0.5,0.02,2300,-204.64117455948224,-30.497607742001872,0.3226086956521739,0.8709710104090352,-221.08775814722745,-0.13794344832830052,2/8,"{2019: -29.21, 2020: -63.17, 2021: -37.79, 2022: 17.41, 2023: -1.95, 2024: -71.53, 2025: -26.28, 2026: 7.87}",342.76825256500706,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.5_sl0.02_v2
short,3,24,london_ny,0.5,0.05,2291,-223.37518238070732,-33.289530839576,0.32998690528153646,0.8560272559431834,-240.2721771281215,-0.1385492537566048,2/8,"{2019: -26.62, 2020: -55.27, 2021: -31.88, 2022: 8.85, 2023: -12.67, 2024: -75.01, 2025: -37.67, 2026: 6.9}",341.4269854897527,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.5_sl0.05_v2
short,3,24,london_ny,0.5,0.1,2279,-232.00938933906247,-34.57628389670644,0.3453268977621764,0.844161625252256,-261.7564134917278,-0.13209335899538197,2/8,"{2019: -28.85, 2020: -56.24, 2021: -48.59, 2022: 10.92, 2023: -3.34, 2024: -76.41, 2025: -50.75, 2026: 21.25}",339.63862938941355,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext0.5_sl0.1_v2
short,3,24,london_ny,1.0,0.02,2300,-252.98212240618437,-37.70184349015415,0.27217391304347827,0.8513485317664898,-290.5845158504721,-0.12974484679546594,2/8,"{2019: -34.85, 2020: -65.11, 2021: -30.92, 2022: 44.82, 2023: -27.32, 2024: -96.91, 2025: -63.17, 2026: 20.48}",342.76825256500706,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.0_sl0.02_v2
short,3,24,london_ny,1.0,0.05,2291,-254.92427048654474,-37.99128118742702,0.27979048450458316,0.8469605778912216,-292.54403142147754,-0.12986517278382537,2/8,"{2019: -32.27, 2020: -52.93, 2021: -22.41, 2022: 34.31, 2023: -30.0, 2024: -97.87, 2025: -73.83, 2026: 20.07}",341.4269854897527,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.0_sl0.05_v2
short,3,24,london_ny,1.0,0.1,2279,-259.5623130176343,-38.68248715860257,0.29442738043001315,0.8377552026385393,-316.04327163803475,-0.12239617365721277,2/8,"{2019: -30.31, 2020: -58.87, 2021: -40.17, 2022: 29.71, 2023: -14.65, 2024: -98.28, 2025: -85.32, 2026: 38.33}",339.63862938941355,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.0_sl0.1_v2
short,3,24,london_ny,1.618,0.02,2300,-264.1784840643752,-39.37043362957324,0.24869565217391304,0.8495362261580005,-323.2950563461989,-0.12177864417268913,3/8,"{2019: -38.02, 2020: -51.04, 2021: 8.79, 2022: 45.11, 2023: -27.93, 2024: -106.33, 2025: -115.13, 2026: 20.37}",342.76825256500706,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.618_sl0.02_v2
short,3,24,london_ny,1.618,0.05,2291,-262.30918447086646,-39.09185251862217,0.25578350065473593,0.8474491832351148,-325.0801977062283,-0.12025294925515297,3/8,"{2019: -35.31, 2020: -43.66, 2021: 15.33, 2022: 34.68, 2023: -25.16, 2024: -106.89, 2025: -122.69, 2026: 21.4}",341.4269854897527,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.618_sl0.05_v2
short,3,24,london_ny,1.618,0.1,2279,-263.53220500071893,-39.274118870738974,0.26941641070645017,0.8406826087879712,-340.65411341700394,-0.1152903115620461,2/8,"{2019: -28.8, 2020: -47.85, 2021: -6.51, 2022: 22.73, 2023: -13.29, 2024: -105.52, 2025: -129.95, 2026: 45.65}",339.63862938941355,True,False,False,False,False,short_lb3_hold24h_sesslondon_ny_ext1.618_sl0.1_v2
short,3,24,overlap,0.27,0.02,1385,-109.82057288522303,-16.371325426942644,0.3667870036101083,0.878047675479274,-135.7832058377821,-0.12056958978050046,2/8,"{2019: -2.09, 2020: -26.68, 2021: -20.32, 2022: -34.89, 2023: 6.77, 2024: -33.93, 2025: -15.64, 2026: 16.96}",206.46664937737285,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.27_sl0.02_v2
short,3,24,overlap,0.27,0.05,1380,-129.4220076303206,-19.293377813086696,0.37318840579710144,0.8534365701030345,-150.8476332749198,-0.1278997714065856,2/8,"{2019: -2.92, 2020: -31.33, 2021: -16.92, 2022: -36.79, 2023: 5.09, 2024: -35.24, 2025: -22.16, 2026: 10.87}",205.72128241211158,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.27_sl0.05_v2
short,3,24,overlap,0.27,0.1,1378,-153.7537992670392,-22.920600551412814,0.3838896952104499,0.8196188671715341,-170.84591437752013,-0.1341594888875417,2/8,"{2019: -5.89, 2020: -28.74, 2021: -24.49, 2022: -35.75, 2023: 4.37, 2024: -41.71, 2025: -27.9, 2026: 6.35}",205.42313562600705,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.27_sl0.1_v2
short,3,24,overlap,0.5,0.02,1385,-91.0243092166252,-13.569302625159944,0.3292418772563177,0.9042212133079355,-143.40706011570734,-0.09462088278088689,3/8,"{2019: 2.83, 2020: -34.6, 2021: -27.9, 2022: -24.78, 2023: 5.36, 2024: -29.33, 2025: -10.51, 2026: 27.91}",206.46664937737285,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.5_sl0.02_v2
short,3,24,overlap,0.5,0.05,1380,-116.65078820296006,-17.389528799635187,0.33405797101449275,0.8750914193567301,-155.47917097926188,-0.11184474865739177,3/8,"{2019: 1.54, 2020: -38.93, 2021: -25.63, 2022: -27.08, 2023: 0.43, 2024: -30.38, 2025: -17.78, 2026: 21.17}",205.72128241211158,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.5_sl0.05_v2
short,3,24,overlap,0.5,0.1,1378,-143.41506594625764,-21.3793704954215,0.3447024673439768,0.8409986419277705,-170.8200031166524,-0.1251573006986869,2/8,"{2019: -2.05, 2020: -35.07, 2021: -32.82, 2022: -26.98, 2023: 0.59, 2024: -37.18, 2025: -26.76, 2026: 16.85}",205.42313562600705,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext0.5_sl0.1_v2
short,3,24,overlap,1.0,0.02,1385,-137.63721693147306,-20.518046938243938,0.28375451263537904,0.864434561300451,-192.01602250735877,-0.1068559106178632,1/8,"{2019: -8.85, 2020: -39.85, 2021: -24.17, 2022: -16.68, 2023: -3.07, 2024: -36.81, 2025: -41.76, 2026: 33.55}",206.46664937737285,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.0_sl0.02_v2
short,3,24,overlap,1.0,0.05,1380,-153.42101089826576,-22.870990660111435,0.2891304347826087,0.846196248703757,-201.0827565700451,-0.11373919400266706,1/8,"{2019: -9.16, 2020: -43.1, 2021: -19.6, 2022: -20.08, 2023: -3.7, 2024: -36.27, 2025: -47.91, 2026: 26.41}",205.72128241211158,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.0_sl0.05_v2
short,3,24,overlap,1.0,0.1,1378,-174.80419267461104,-26.058654121764366,0.2997097242380261,0.8182884904295281,-216.49293602497903,-0.1203672258329838,1/8,"{2019: -6.54, 2020: -42.1, 2021: -27.86, 2022: -21.44, 2023: -1.06, 2024: -42.41, 2025: -55.17, 2026: 21.77}",205.42313562600705,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.0_sl0.1_v2
short,3,24,overlap,1.618,0.02,1385,-126.32285990357562,-18.83137734589064,0.2606498194945848,0.8793801388871301,-195.15728944797416,-0.09649333314249985,1/8,"{2019: -15.65, 2020: -27.69, 2021: -0.01, 2022: -15.06, 2023: -0.59, 2024: -26.47, 2025: -62.15, 2026: 21.29}",206.46664937737285,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.618_sl0.02_v2
short,3,24,overlap,1.618,0.05,1380,-141.37642056543075,-21.07546271127133,0.26521739130434785,0.8626536262782352,-195.92464124423248,-0.10756922956413345,3/8,"{2019: -15.43, 2020: -31.01, 2021: 2.28, 2022: -18.83, 2023: 0.93, 2024: -26.74, 2025: -67.24, 2026: 14.65}",205.72128241211158,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.618_sl0.05_v2
short,3,24,overlap,1.618,0.1,1378,-159.5705895110449,-23.787729209759995,0.2757619738751814,0.8391942228251104,-212.1044232060546,-0.11215102848963578,2/8,"{2019: -7.73, 2020: -29.32, 2021: -8.44, 2022: -20.71, 2023: 2.56, 2024: -33.58, 2025: -73.08, 2026: 10.74}",205.42313562600705,True,False,False,False,False,short_lb3_hold24h_sessoverlap_ext1.618_sl0.1_v2
short,3,48,all,0.27,0.02,2637,-320.6306429317682,-47.788829162143536,0.3594994311717861,0.8184632673408018,-332.4995742831076,-0.14372598601119896,0/8,"{2019: -35.87, 2020: -70.04, 2021: -48.12, 2022: -23.04, 2023: -6.11, 2024: -77.78, 2025: -49.53, 2026: -10.14}",393.0352425092134,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.27_sl0.02_v2
short,3,48,all,0.27,0.05,2626,-343.4017690279976,-51.182782543804294,0.3674790555978675,0.8016050178227997,-359.06138714056993,-0.14254605027681966,0/8,"{2019: -35.37, 2020: -73.06, 2021: -45.21, 2022: -29.01, 2023: -11.42, 2024: -83.25, 2025: -58.52, 2026: -7.56}",391.39573258596675,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.27_sl0.05_v2
short,3,48,all,0.27,0.1,2613,-347.24029943575033,-51.75490151600379,0.385380788365863,0.7913189574901229,-370.07073114532704,-0.13985137748080814,1/8,"{2019: -37.75, 2020: -78.1, 2021: -60.66, 2022: -26.3, 2023: -1.31, 2024: -86.74, 2025: -62.0, 2026: 5.61}",389.4581299494026,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.27_sl0.1_v2
short,3,48,all,0.5,0.02,2637,-264.95156750978146,-39.49006582836677,0.31399317406143346,0.8596664529691873,-285.47177332942675,-0.1383326462290767,2/8,"{2019: -33.27, 2020: -74.71, 2021: -45.45, 2022: 13.51, 2023: -1.48, 2024: -88.7, 2025: -39.0, 2026: 4.15}",393.0352425092134,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.5_sl0.02_v2
short,3,48,all,0.5,0.05,2626,-308.1145372486177,-45.923349210513656,0.3194973343488195,0.8342292828025653,-332.48886191456216,-0.13811996271416252,2/8,"{2019: -35.18, 2020: -77.3, 2021: -45.49, 2022: 3.14, 2023: -13.33, 2024: -94.16, 2025: -52.18, 2026: 6.38}",391.39573258596675,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.5_sl0.05_v2
short,3,48,all,0.5,0.1,2613,-321.098492353295,-47.85856041388703,0.33601224646000766,0.8210279594190302,-356.6085450864793,-0.13420474936258495,3/8,"{2019: -37.94, 2020: -82.89, 2021: -65.59, 2022: 0.53, 2023: 1.92, 2024: -97.62, 2025: -60.73, 2026: 21.22}",389.4581299494026,True,False,False,False,False,short_lb3_hold48h_sessall_ext0.5_sl0.1_v2
short,3,48,all,1.0,0.02,2637,-304.0539670098941,-45.31813601047482,0.24649222601441031,0.8527898356044132,-358.2331002550084,-0.12650460266852806,2/8,"{2019: -36.77, 2020: -97.36, 2021: -45.05, 2022: 58.45, 2023: -26.33, 2024: -112.56, 2025: -72.88, 2026: 28.45}",393.0352425092134,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.0_sl0.02_v2
short,3,48,all,1.0,0.05,2626,-330.2513978770536,-49.22276763504531,0.2520944402132521,0.8375826113914031,-387.35387185235396,-0.1270744175078424,2/8,"{2019: -38.94, 2020: -95.13, 2021: -43.23, 2022: 45.36, 2023: -30.77, 2024: -116.37, 2025: -83.19, 2026: 32.01}",391.39573258596675,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.0_sl0.05_v2
short,3,48,all,1.0,0.1,2613,-346.78901714025517,-51.687639534035625,0.2671259089169537,0.8240151417081377,-416.5079479063427,-0.12409760676561753,2/8,"{2019: -41.77, 2020: -101.98, 2021: -62.43, 2022: 33.25, 2023: -14.21, 2024: -119.77, 2025: -90.01, 2026: 50.11}",389.4581299494026,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.0_sl0.1_v2
short,3,48,all,1.618,0.02,2637,-303.21277741124436,-45.192759765536806,0.20932878270762229,0.8600089288324099,-375.324300546143,-0.12040989538853676,3/8,"{2019: -50.88, 2020: -68.77, 2021: 8.57, 2022: 58.26, 2023: -39.42, 2024: -123.04, 2025: -121.62, 2026: 33.69}",393.0352425092134,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.618_sl0.02_v2
short,3,48,all,1.618,0.05,2626,-333.99418949108923,-49.78061708885037,0.21325209444021326,0.8436013186845285,-408.69840098452033,-0.12180281833482348,3/8,"{2019: -52.48, 2020: -71.29, 2021: 6.63, 2022: 43.87, 2023: -35.66, 2024: -129.22, 2025: -131.26, 2026: 35.41}",391.39573258596675,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.618_sl0.05_v2
short,3,48,all,1.618,0.1,2613,-347.2603644342254,-51.75789213092286,0.22732491389207807,0.8325821464099283,-438.2162439699491,-0.11811039148624573,2/8,"{2019: -50.1, 2020: -76.63, 2021: -17.55, 2022: 21.71, 2023: -15.45, 2024: -133.94, 2025: -134.96, 2026: 59.66}",389.4581299494026,True,False,False,False,False,short_lb3_hold48h_sessall_ext1.618_sl0.1_v2
short,3,48,london,0.27,0.02,2069,-203.46431359943992,-30.322220535573315,0.36152730787820203,0.8521401412253642,-226.8838664785698,-0.13364643774015278,1/8,"{2019: -28.35, 2020: -61.12, 2021: -22.37, 2022: -26.75, 2023: -4.3, 2024: -32.73, 2025: -31.49, 2026: 3.64}",308.34239763347813,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.27_sl0.02_v2
short,3,48,london,0.27,0.05,2060,-208.2151762270397,-31.030240049068436,0.3713592233009709,0.8450198165073186,-231.17035442480665,-0.13423105279341396,1/8,"{2019: -26.71, 2020: -53.61, 2021: -20.92, 2022: -31.74, 2023: -6.3, 2024: -38.77, 2025: -32.81, 2026: 2.65}",307.00113055822374,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.27_sl0.05_v2
short,3,48,london,0.27,0.1,2049,-212.51030741173662,-31.67034205372758,0.38897022938018544,0.8353643368332472,-235.77811281215486,-0.13432265478755204,1/8,"{2019: -28.89, 2020: -54.87, 2021: -32.42, 2022: -23.24, 2023: -2.43, 2024: -40.91, 2025: -35.19, 2026: 5.43}",305.3618041329128,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.27_sl0.1_v2
short,3,48,london,0.5,0.02,2069,-175.40287773375022,-26.140233867683108,0.3151280811986467,0.8809704830220143,-205.3893013291031,-0.1272716431602132,1/8,"{2019: -26.05, 2020: -65.28, 2021: -25.86, 2022: -1.15, 2023: -2.81, 2024: -41.44, 2025: -24.95, 2026: 12.13}",308.34239763347813,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.5_sl0.02_v2
short,3,48,london,0.5,0.05,2060,-197.4096705398802,-29.419899047995,0.32184466019417474,0.8635784916729967,-226.37876990870956,-0.12995873711947012,1/8,"{2019: -27.66, 2020: -55.84, 2021: -25.49, 2022: -9.88, 2023: -10.34, 2024: -47.09, 2025: -31.48, 2026: 10.37}",307.00113055822374,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.5_sl0.05_v2
short,3,48,london,0.5,0.1,2049,-206.83635041155682,-30.82475408586644,0.33821376281112736,0.8518083917837689,-239.15038512139563,-0.1288927637319899,1/8,"{2019: -29.96, 2020: -56.8, 2021: -42.73, 2022: -5.59, 2023: -1.57, 2024: -48.6, 2025: -38.16, 2026: 16.56}",305.3618041329128,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext0.5_sl0.1_v2
short,3,48,london,1.0,0.02,2069,-256.448146287079,-38.218383902764074,0.24552924117931368,0.8414514299382165,-309.832912434842,-0.12335159490456463,2/8,"{2019: -32.33, 2020: -79.41, 2021: -28.38, 2022: 28.79, 2023: -20.03, 2024: -74.65, 2025: -85.61, 2026: 35.18}",308.34239763347813,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.0_sl0.02_v2
short,3,48,london,1.0,0.05,2060,-260.11964486940553,-38.76554614335493,0.2519417475728155,0.8364041257557185,-312.09350581435046,-0.12421131943198685,2/8,"{2019: -34.05, 2020: -67.74, 2021: -24.28, 2022: 17.94, 2023: -19.63, 2024: -77.27, 2025: -88.3, 2026: 33.19}",307.00113055822374,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.0_sl0.05_v2
short,3,48,london,1.0,0.1,2049,-269.74835531122255,-40.20050973144017,0.2669594924353343,0.8247362853310001,-325.0050823564872,-0.12369194179968415,2/8,"{2019: -35.64, 2020: -71.93, 2021: -40.36, 2022: 13.85, 2023: -5.92, 2024: -77.82, 2025: -91.66, 2026: 39.73}",305.3618041329128,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.0_sl0.1_v2
short,3,48,london,1.618,0.02,2069,-246.55744424366682,-36.74437579143297,0.2097631706138231,0.8542715038582221,-318.3898285282166,-0.11540687703902759,3/8,"{2019: -39.93, 2020: -67.84, 2021: 20.12, 2022: 22.67, 2023: -25.25, 2024: -80.09, 2025: -113.55, 2026: 37.32}",308.34239763347813,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.618_sl0.02_v2
short,3,48,london,1.618,0.05,2060,-256.2663088571952,-38.19128472968052,0.2145631067961165,0.8462178635928566,-326.15987502725386,-0.11709375571256048,3/8,"{2019: -41.34, 2020: -63.05, 2021: 20.67, 2022: 9.95, 2023: -19.3, 2024: -85.2, 2025: -113.9, 2026: 35.91}",307.00113055822374,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.618_sl0.05_v2
short,3,48,london,1.618,0.1,2049,-267.059146171652,-39.799737767286935,0.22840409956076135,0.8348590574920788,-341.01346189473526,-0.1167101660625128,2/8,"{2019: -38.11, 2020: -63.9, 2021: 0.8, 2022: -4.78, 2023: -2.58, 2024: -87.26, 2025: -116.78, 2026: 45.56}",305.3618041329128,True,False,False,False,False,short_lb3_hold48h_sesslondon_ext1.618_sl0.1_v2
short,3,48,ny,0.27,0.02,2031,-207.2795596593885,-30.899385587317216,0.3559822747415066,0.847818947931574,-223.75305986674803,-0.13809592416621597,2/8,"{2019: -13.29, 2020: -55.87, 2021: -34.61, 2022: -20.5, 2023: 10.14, 2024: -76.32, 2025: -19.16, 2026: 2.34}",302.7633415999433,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.27_sl0.02_v2
short,3,48,ny,0.27,0.05,2024,-236.3710375265626,-35.236083298369124,0.3621541501976285,0.8234915835245359,-250.1821841269687,-0.14084169670725488,1/8,"{2019: -15.34, 2020: -61.71, 2021: -33.07, 2022: -23.56, 2023: 4.84, 2024: -77.77, 2025: -29.11, 2026: -0.65}",301.71984411535465,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.27_sl0.05_v2
short,3,48,ny,0.27,0.1,2019,-268.3457354164824,-40.002585701028295,0.37592867756315007,0.7935206367652863,-282.3118361235454,-0.1416964525834558,1/8,"{2019: -18.16, 2020: -62.58, 2021: -47.3, 2022: -23.47, 2023: 3.43, 2024: -82.64, 2025: -36.7, 2026: -0.91}",300.9744887692199,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.27_sl0.1_v2
short,3,48,ny,0.5,0.02,2031,-172.47930179415485,-25.711673937973128,0.31166912850812406,0.881249370787431,-217.1568876041958,-0.11840137433189267,2/8,"{2019: -7.28, 2020: -76.99, 2021: -34.06, 2022: -1.73, 2023: 16.74, 2024: -73.57, 2025: -10.25, 2026: 14.67}",302.7633415999433,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.5_sl0.02_v2
short,3,48,ny,0.5,0.05,2024,-213.48148620672464,-31.823913408995647,0.31620553359683795,0.8509563579313943,-243.87507266455145,-0.13049268652712706,2/8,"{2019: -9.81, 2020: -81.85, 2021: -35.05, 2022: -8.23, 2023: 7.49, 2024: -75.0, 2025: -21.64, 2026: 10.59}",301.71984411535465,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.5_sl0.05_v2
short,3,48,ny,0.5,0.1,2019,-251.53870196136637,-37.497143253340965,0.3293709757305597,0.8194349715294177,-277.076338449432,-0.13533145220260087,2/8,"{2019: -13.29, 2020: -80.57, 2021: -50.83, 2022: -13.21, 2023: 6.65, 2024: -81.02, 2025: -30.48, 2026: 11.2}",300.9744887692199,True,False,False,False,False,short_lb3_hold48h_sessny_ext0.5_sl0.1_v2
short,3,48,ny,1.0,0.02,2031,-239.31552092764144,-35.67502058728896,0.2447070408665682,0.8496409216047478,-289.3564764461683,-0.12329090064077387,2/8,"{2019: -12.46, 2020: -98.73, 2021: -32.62, 2022: 24.39, 2023: -3.5, 2024: -93.77, 2025: -43.36, 2026: 20.73}",302.7633415999433,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.0_sl0.02_v2
short,3,48,ny,1.0,0.05,2024,-270.6451630937452,-40.34536384348792,0.2490118577075099,0.8276910256429327,-317.1263106135505,-0.1272217488527866,2/8,"{2019: -14.74, 2020: -105.0, 2021: -31.67, 2022: 16.54, 2023: -8.37, 2024: -93.28, 2025: -51.91, 2026: 17.79}",301.71984411535465,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.0_sl0.05_v2
short,3,48,ny,1.0,0.1,2019,-309.0754581705471,-46.07420902129411,0.26151560178306094,0.7981564579684783,-356.6183544192362,-0.1291975257311906,2/8,"{2019: -17.69, 2020: -104.56, 2021: -49.35, 2022: 7.23, 2023: -6.99, 2024: -98.17, 2025: -58.97, 2026: 19.43}",300.9744887692199,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.0_sl0.1_v2
short,3,48,ny,1.618,0.02,2031,-230.3379454057378,-34.33672380517306,0.21319547021171836,0.8609840028198935,-284.4489333888256,-0.1207131395997773,3/8,"{2019: -33.7, 2020: -73.01, 2021: 23.22, 2022: 26.66, 2023: -22.35, 2024: -88.1, 2025: -86.16, 2026: 23.09}",302.7633415999433,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.618_sl0.02_v2
short,3,48,ny,1.618,0.05,2024,-259.13624227106584,-38.62971671080275,0.21739130434782608,0.8415837988549358,-310.73645162617873,-0.12431665647413312,3/8,"{2019: -34.78, 2020: -80.2, 2021: 18.68, 2022: 17.23, 2023: -15.7, 2024: -90.74, 2025: -94.33, 2026: 20.7}",301.71984411535465,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.618_sl0.05_v2
short,3,48,ny,1.618,0.1,2019,-288.61398215870037,-43.02399491424645,0.2303120356612184,0.8190491739444258,-347.17662197614857,-0.1239253803132005,2/8,"{2019: -31.69, 2020: -78.91, 2021: -4.48, 2022: 2.52, 2023: -4.42, 2024: -95.95, 2025: -99.48, 2026: 23.82}",300.9744887692199,True,False,False,False,False,short_lb3_hold48h_sessny_ext1.618_sl0.1_v2
short,3,48,london_ny,0.27,0.02,2410,-247.42477877670174,-36.87363437503196,0.35933609958506224,0.8463936792071096,-258.91056372186625,-0.142418423740498,1/8,"{2019: -30.07, 2020: -63.62, 2021: -31.55, 2022: -18.27, 2023: 0.96, 2024: -68.71, 2025: -30.09, 2026: -6.09}",359.1615168181161,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.27_sl0.02_v2
short,3,48,london_ny,0.27,0.05,2400,-261.3789601398887,-38.95322148887317,0.36791666666666667,0.8341717955602769,-271.3448591881025,-0.14355614329833277,0/8,"{2019: -28.59, 2020: -58.14, 2021: -28.32, 2022: -23.48, 2023: -4.77, 2024: -73.75, 2025: -35.62, 2026: -8.72}",357.6712200678335,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.27_sl0.05_v2
short,3,48,london_ny,0.27,0.1,2387,-273.7494944498776,-40.796798197016805,0.385002094679514,0.8195509504490309,-291.0628906413975,-0.14016489050567524,1/8,"{2019: -31.0, 2020: -62.54, 2021: -43.11, 2022: -18.89, 2023: -0.55, 2024: -75.08, 2025: -43.83, 2026: 1.25}",355.73383429246604,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.27_sl0.1_v2
short,3,48,london_ny,0.5,0.02,2410,-209.9786946799366,-31.293056631010007,0.3141078838174274,0.8780317931660744,-229.78535320154768,-0.1361838611339273,3/8,"{2019: -25.69, 2020: -76.66, 2021: -33.76, 2022: 13.37, 2023: 3.85, 2024: -74.31, 2025: -22.15, 2026: 5.37}",359.1615168181161,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.5_sl0.02_v2
short,3,48,london_ny,0.5,0.05,2400,-244.30016821896658,-36.40797467902281,0.32,0.8557022395341644,-261.7613451768829,-0.13908843054890493,2/8,"{2019: -27.57, 2020: -68.88, 2021: -32.89, 2022: 4.03, 2023: -7.9, 2024: -78.99, 2025: -33.69, 2026: 1.6}",357.6712200678335,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.5_sl0.05_v2
short,3,48,london_ny,0.5,0.1,2387,-262.2236176690265,-39.07910052595075,0.3359865940511102,0.8396403166225543,-291.0511352787802,-0.13426884759792898,3/8,"{2019: -30.29, 2020: -72.61, 2021: -53.41, 2022: 3.8, 2023: 1.16, 2024: -79.77, 2025: -47.03, 2026: 15.93}",355.73383429246604,True,False,False,False,False,short_lb3_hold48h_sesslondon_ny_ext0.5_sl0.1_v2
