win_start,win_end,anchor,minor_lb,sl_buf,rr,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7,gate_ALL_PASS,label
19,23,19:45,3,0.5,2.0,4131,-745.6250586588769,-36.77808556432364,0.36528685548293394,0.7759299044318637,-765.7964608052332,-0.04802592783681916,3/21,"{2006: -11.05, 2007: -47.51, 2008: -49.77, 2009: -31.35, 2010: -28.17, 2011: 5.16, 2012: -184.97, 2013: -3.31, 2014: -23.93, 2015: -43.29, 2016: -17.6, 2017: -48.79, 2018: -21.6, 2019: -21.55, 2020: -27.19, 2021: -79.11, 2022: -37.35, 2023: -48.32, 2024: -31.83, 2025: 2.26, 2026: 3.66}",203.76229272590606,True,False,False,False,False,w19-23_anc19:45_ml3_sl0.5_RR2.0
19,23,19:45,3,0.5,3.0,4131,-403.36997679778085,-19.896294187632865,0.31227305737109656,0.8874411572531427,-466.6264052584115,-0.04263859473750647,5/21,"{2006: -5.93, 2007: -15.76, 2008: -36.76, 2009: -43.55, 2010: -12.58, 2011: 18.87, 2012: -154.94, 2013: 20.03, 2014: -19.87, 2015: -20.37, 2016: -14.58, 2017: -35.03, 2018: -15.96, 2019: -8.11, 2020: 7.66, 2021: -61.36, 2022: -11.59, 2023: -26.72, 2024: -8.92, 2025: 33.77, 2026: 8.33}",203.76229272590606,True,False,False,False,False,w19-23_anc19:45_ml3_sl0.5_RR3.0
19,23,19:45,3,1.0,1.5,4131,-462.8935650484403,-22.832305519810827,0.4212055192447349,0.8294802730488947,-480.54620384264746,-0.04751323668199688,2/21,"{2006: 3.79, 2007: -26.93, 2008: -31.61, 2009: -35.15, 2010: -26.07, 2011: -0.98, 2012: -27.86, 2013: 4.26, 2014: -20.96, 2015: -27.52, 2016: -19.71, 2017: -33.02, 2018: -25.29, 2019: -10.81, 2020: -12.83, 2021: -79.64, 2022: -16.97, 2023: -36.71, 2024: -28.82, 2025: -4.46, 2026: -5.61}",203.76229272590606,True,False,False,False,False,w19-23_anc19:45_ml3_sl1.0_RR1.5
19,23,19:45,3,1.0,2.0,4131,-249.51079305427464,-12.30716321776763,0.37981118373275236,0.9137271916149976,-286.19563905348303,-0.043002623165294705,6/21,"{2006: 1.37, 2007: -20.52, 2008: -27.18, 2009: -26.38, 2010: -22.22, 2011: 6.7, 2012: -5.99, 2013: 10.22, 2014: -17.82, 2015: -12.52, 2016: -9.25, 2017: -27.2, 2018: -14.28, 2019: 0.92, 2020: -1.21, 2021: -70.46, 2022: -7.94, 2023: -19.11, 2024: -8.02, 2025: 16.5, 2026: 4.89}",203.76229272590606,True,False,False,False,False,w19-23_anc19:45_ml3_sl1.0_RR2.0
19,23,19:45,3,1.0,3.0,4131,-86.55353427439827,-4.269268116020742,0.32946017913338177,0.9721890328686192,-168.6951468600257,-0.025307592989400902,8/21,"{2006: 15.51, 2007: -5.44, 2008: -23.92, 2009: -13.12, 2010: -9.83, 2011: 16.72, 2012: -14.5, 2013: -2.58, 2014: 13.82, 2015: 7.24, 2016: -2.82, 2017: -25.08, 2018: -14.41, 2019: 14.12, 2020: 10.2, 2021: -81.47, 2022: -0.36, 2023: -11.97, 2024: -8.38, 2025: 32.33, 2026: 17.38}",203.76229272590606,True,False,False,True,False,w19-23_anc19:45_ml3_sl1.0_RR3.0
19,23,19:45,5,0.2,1.5,3822,-2638827907491.6533,-130159912617.42491,0.42569335426478283,7.459427806479991e-10,-2638827907506.9614,-0.04932489619620318,0/21,"{2006: -27.32, 2007: -2638827906759.68, 2008: -54.36, 2009: -83.76, 2010: -30.56, 2011: -25.67, 2012: -40.37, 2013: -8.39, 2014: -45.64, 2015: -70.28, 2016: -17.03, 2017: -61.23, 2018: -48.3, 2019: -35.44, 2020: -11.86, 2021: -62.52, 2022: -15.45, 2023: -34.74, 2024: -50.22, 2025: -8.67, 2026: -0.18}",188.51975326298216,False,False,False,False,False,w19-23_anc19:45_ml5_sl0.2_RR1.5
19,23,19:45,5,0.2,2.0,3822,-2638827907299.0425,-130159912607.92441,0.3757195185766614,9.084393349335582e-10,-2638827907323.381,-0.04932489619603438,3/21,"{2006: -22.84, 2007: -2638827906744.58, 2008: -47.86, 2009: -73.26, 2010: -19.9, 2011: 5.33, 2012: -41.17, 2013: 8.53, 2014: -27.61, 2015: -57.29, 2016: -7.71, 2017: -50.31, 2018: -37.05, 2019: -29.85, 2020: -23.58, 2021: -64.52, 2022: -9.03, 2023: -25.41, 2024: -36.07, 2025: -3.71, 2026: 8.85}",188.51975326298216,False,False,False,False,False,w19-23_anc19:45_ml5_sl0.2_RR2.0
19,23,19:45,5,0.2,3.0,3822,-2638827907008.6943,-130159912593.60301,0.31475667189952905,1.129950492647348e-09,-2638827907084.5566,-0.0493248961950713,7/21,"{2006: 3.92, 2007: -2638827906719.16, 2008: -37.99, 2009: -54.24, 2010: -7.85, 2011: 15.19, 2012: -32.99, 2013: 30.23, 2014: -30.47, 2015: -32.41, 2016: -13.05, 2017: -27.23, 2018: -38.16, 2019: -15.16, 2020: 0.96, 2021: -77.0, 2022: 7.44, 2023: -18.25, 2024: -24.01, 2025: 39.86, 2026: 21.67}",188.51975326298216,False,False,False,True,False,w19-23_anc19:45_ml5_sl0.2_RR3.0
19,23,19:45,5,0.5,1.5,3825,-745.6053297641054,-36.776905494163685,0.42169934640522877,0.7332798850318182,-757.4184522164101,-0.04855559748583438,1/21,"{2006: -22.31, 2007: -54.01, 2008: -51.75, 2009: -54.99, 2010: -24.53, 2011: -8.46, 2012: -179.9, 2013: 7.8, 2014: -35.19, 2015: -53.44, 2016: -6.72, 2017: -48.57, 2018: -40.45, 2019: -23.51, 2020: -13.48, 2021: -55.0, 2022: -12.46, 2023: -14.92, 2024: -40.59, 2025: -10.61, 2026: -2.52}",188.66772795157164,False,False,False,False,False,w19-23_anc19:45_ml5_sl0.5_RR1.5
19,23,19:45,5,0.5,2.0,3825,-635.109736442442,-31.32672182340314,0.36705882352941177,0.7909020070491454,-662.4536155993462,-0.04728892874267235,3/21,"{2006: -16.6, 2007: -43.47, 2008: -38.9, 2009: -39.99, 2010: -12.91, 2011: -0.46, 2012: -176.76, 2013: 16.47, 2014: -41.64, 2015: -37.99, 2016: -22.47, 2017: -35.34, 2018: -24.76, 2019: -13.05, 2020: -24.2, 2021: -65.53, 2022: -18.06, 2023: -24.2, 2024: -32.51, 2025: 8.26, 2026: 9.0}",188.66772795157164,False,False,False,False,False,w19-23_anc19:45_ml5_sl0.5_RR2.0
19,23,19:45,5,0.5,3.0,3825,-388.8739450982357,-19.181166975489763,0.3150326797385621,0.8809968551773071,-463.099890697222,-0.04141907040101321,6/21,"{2006: -10.19, 2007: -12.96, 2008: -36.99, 2009: -47.12, 2010: -18.03, 2011: 19.59, 2012: -172.72, 2013: 23.82, 2014: -36.83, 2015: -17.95, 2016: -12.37, 2017: -32.47, 2018: -22.57, 2019: 2.8, 2020: 16.71, 2021: -43.32, 2022: -6.43, 2023: -14.76, 2024: -23.34, 2025: 34.61, 2026: 21.64}",188.66772795157164,False,False,False,False,False,w19-23_anc19:45_ml5_sl0.5_RR3.0
19,23,19:45,5,1.0,1.5,3825,-384.8368160168093,-18.982036002616574,0.4232679738562091,0.8444234787965619,-401.705984010505,-0.04725355548131485,2/21,"{2006: 0.28, 2007: -30.15, 2008: -24.0, 2009: -35.14, 2010: -14.61, 2011: -1.06, 2012: -15.25, 2013: 17.58, 2014: -39.1, 2015: -15.7, 2016: -17.7, 2017: -27.02, 2018: -22.24, 2019: -5.28, 2020: -13.49, 2021: -65.9, 2022: -9.78, 2023: -21.85, 2024: -37.27, 2025: -4.87, 2026: -2.29}",188.66772795157164,False,False,False,False,False,w19-23_anc19:45_ml5_sl1.0_RR1.5
19,23,19:45,5,1.0,2.0,3825,-233.13796257752443,-11.499505803597403,0.3801307189542484,0.9119094640608667,-273.52680722915863,-0.042041604331538904,8/21,"{2006: 4.13, 2007: -23.19, 2008: -29.96, 2009: -34.17, 2010: -13.01, 2011: 3.0, 2012: -14.14, 2013: 18.15, 2014: -33.38, 2015: 0.92, 2016: -4.12, 2017: -28.81, 2018: -14.59, 2019: 8.85, 2020: 2.97, 2021: -55.17, 2022: -2.69, 2023: -15.0, 2024: -25.94, 2025: 10.79, 2026: 12.2}",188.66772795157164,False,False,False,True,False,w19-23_anc19:45_ml5_sl1.0_RR2.0
19,23,19:45,5,1.0,3.0,3825,-48.402067980542164,-2.3874269788356615,0.34065359477124185,0.9827472440616655,-145.87159610712342,-0.016366633687084714,10/21,"{2006: 15.75, 2007: -9.82, 2008: -18.88, 2009: -21.99, 2010: -16.09, 2011: 12.32, 2012: -3.23, 2013: 12.73, 2014: -10.86, 2015: 15.6, 2016: 4.76, 2017: -28.48, 2018: -16.43, 2019: 14.93, 2020: 12.9, 2021: -56.48, 2022: 7.29, 2023: -7.53, 2024: -21.2, 2025: 40.73, 2026: 25.56}",188.66772795157164,False,False,False,True,False,w19-23_anc19:45_ml5_sl1.0_RR3.0
19,23,19:45,10,0.2,1.5,3168,-494.15603959941535,-24.374195358109425,0.4321338383838384,0.7740263354639412,-512.2944497492061,-0.047578488055144495,1/21,"{2006: -21.06, 2007: -58.63, 2008: -22.22, 2009: -48.83, 2010: -34.61, 2011: -11.0, 2012: -16.77, 2013: -3.49, 2014: -30.5, 2015: -46.21, 2016: -3.97, 2017: -45.67, 2018: -29.66, 2019: -31.95, 2020: -27.85, 2021: -18.41, 2022: -4.37, 2023: -10.8, 2024: -17.39, 2025: -16.25, 2026: 5.49}",156.26127115047817,False,False,False,False,False,w19-23_anc19:45_ml10_sl0.2_RR1.5
19,23,19:45,10,0.2,2.0,3168,-310.3332246820357,-15.307154093763206,0.3873106060606061,0.8683264789320361,-337.9331367134074,-0.04529639869778387,4/21,"{2006: -9.79, 2007: -41.38, 2008: -11.76, 2009: -38.06, 2010: -25.45, 2011: -6.86, 2012: -8.75, 2013: 14.48, 2014: -24.51, 2015: -27.77, 2016: 1.0, 2017: -35.36, 2018: -17.06, 2019: -26.43, 2020: -18.2, 2021: -24.35, 2022: 3.99, 2023: -3.79, 2024: -16.49, 2025: -6.3, 2026: 12.51}",156.26127115047817,False,False,False,False,False,w19-23_anc19:45_ml10_sl0.2_RR2.0
19,23,19:45,10,0.2,3.0,3168,-115.29986075173105,-5.687153663048806,0.32891414141414144,0.9552686260875164,-197.1568134552054,-0.028845838819265276,9/21,"{2006: -8.98, 2007: -31.82, 2008: -5.73, 2009: -34.81, 2010: -6.13, 2011: 5.57, 2012: -6.56, 2013: 4.06, 2014: -20.47, 2015: 1.82, 2016: -6.37, 2017: -12.33, 2018: 1.4, 2019: -24.78, 2020: 5.36, 2021: -31.96, 2022: 0.22, 2023: 2.89, 2024: -3.16, 2025: 29.83, 2026: 26.63}",156.26127115047817,False,False,False,True,False,w19-23_anc19:45_ml10_sl0.2_RR3.0
19,23,19:45,10,0.5,1.5,3169,-338.83818047994964,-16.71315807958083,0.4323130325023667,0.8372386199208336,-352.22557696973456,-0.047450154595152894,3/21,"{2006: -16.72, 2007: -31.25, 2008: -20.32, 2009: -30.8, 2010: -22.82, 2011: -12.57, 2012: -6.7, 2013: 9.32, 2014: -36.84, 2015: -17.55, 2016: -2.6, 2017: -42.46, 2018: -23.35, 2019: -20.3, 2020: -24.55, 2021: -19.71, 2022: -6.13, 2023: 5.7, 2024: -9.95, 2025: -12.31, 2026: 3.05}",156.31059604667465,False,False,False,False,False,w19-23_anc19:45_ml10_sl0.5_RR1.5
19,23,19:45,10,0.5,2.0,3169,-206.28984553395827,-10.175225217352308,0.3843483748816661,0.9083922943761179,-235.0795024874002,-0.0432841873055167,3/21,"{2006: -11.15, 2007: -26.75, 2008: -12.59, 2009: -21.5, 2010: -10.23, 2011: -1.82, 2012: 7.52, 2013: 17.74, 2014: -30.49, 2015: -3.51, 2016: -4.7, 2017: -29.29, 2018: -8.2, 2019: -17.02, 2020: -10.78, 2021: -25.05, 2022: -5.51, 2023: -5.21, 2024: -18.28, 2025: -2.04, 2026: 12.56}",156.31059604667465,False,False,False,False,False,w19-23_anc19:45_ml10_sl0.5_RR2.0
19,23,19:45,10,0.5,3.0,3169,1.8448431245320123,0.09099669561634852,0.3385926159671821,1.0007651397808806,-81.58546415858304,0.0011153542675135396,10/21,"{2006: -9.78, 2007: -7.7, 2008: 4.81, 2009: -17.4, 2010: -3.28, 2011: 16.1, 2012: 7.24, 2013: 6.89, 2014: -24.14, 2015: 19.17, 2016: 4.0, 2017: -16.68, 2018: -1.86, 2019: -4.37, 2020: 8.08, 2021: -17.01, 2022: -15.14, 2023: 9.17, 2024: -12.18, 2025: 29.46, 2026: 26.46}",156.31059604667465,False,False,False,True,False,w19-23_anc19:45_ml10_sl0.5_RR3.0
19,23,19:45,10,1.0,1.5,3169,-206.24184652156532,-10.17285767104849,0.4338908172925213,0.894802206372081,-220.4051965078495,-0.046155253289076575,3/21,"{2006: -10.79, 2007: -18.63, 2008: -11.07, 2009: -21.22, 2010: -10.22, 2011: -7.11, 2012: -4.43, 2013: 13.13, 2014: -23.6, 2015: -2.01, 2016: -6.81, 2017: -19.44, 2018: -15.36, 2019: -0.11, 2020: -10.05, 2021: -33.9, 2022: 1.72, 2023: -3.87, 2024: -14.17, 2025: -13.95, 2026: 5.64}",156.31059604667465,False,False,False,False,False,w19-23_anc19:45_ml10_sl1.0_RR1.5
19,23,19:45,10,1.0,2.0,3169,-67.57438134965774,-3.333099345613852,0.39570842537077944,0.9675296450163379,-100.26343125907744,-0.033243419896544654,10/21,"{2006: -2.41, 2007: -5.83, 2008: -12.1, 2009: -10.86, 2010: 1.86, 2011: 1.84, 2012: -6.47, 2013: 0.42, 2014: -19.7, 2015: 8.06, 2016: 6.74, 2017: -17.56, 2018: -8.32, 2019: 10.63, 2020: 5.05, 2021: -20.95, 2022: -4.18, 2023: 3.1, 2024: -16.13, 2025: 3.58, 2026: 15.64}",156.31059604667465,False,False,False,True,False,w19-23_anc19:45_ml10_sl1.0_RR2.0
19,23,19:45,10,1.0,3.0,3169,67.09909784880351,3.309656036270313,0.3606816030293468,1.0305079764823213,-58.31100489445185,0.05675868632792536,13/21,"{2006: 6.45, 2007: 3.84, 2008: -11.31, 2009: 6.1, 2010: -3.14, 2011: 9.32, 2012: 6.84, 2013: 5.42, 2014: -5.18, 2015: 24.0, 2016: 8.45, 2017: -17.44, 2018: -19.9, 2019: 25.62, 2020: 8.9, 2021: -31.05, 2022: -2.38, 2023: 15.87, 2024: -8.61, 2025: 19.11, 2026: 26.18}",156.31059604667465,False,False,False,True,False,w19-23_anc19:45_ml10_sl1.0_RR3.0
20,22,19:55,3,0.2,1.5,3540,-639.760902771505,-31.56040216922488,0.43531073446327684,0.746086106779413,-652.8337290909797,-0.048343706464386106,3/21,"{2006: -32.75, 2007: -42.59, 2008: -46.06, 2009: -41.42, 2010: -15.86, 2011: -2.26, 2012: -28.34, 2013: 12.84, 2014: -37.63, 2015: -58.76, 2016: -38.7, 2017: -50.39, 2018: -56.51, 2019: -27.15, 2020: 4.39, 2021: -64.02, 2022: -16.19, 2023: -66.62, 2024: -24.2, 2025: -8.07, 2026: 0.55}",174.63371580704268,False,False,False,False,False,w20-22_anc19:55_ml3_sl0.2_RR1.5
20,22,19:55,3,0.2,2.0,3540,-410.03133697985646,-20.227484738452542,0.38813559322033897,0.8495466714013112,-453.6383524810421,-0.04458945022576737,6/21,"{2006: -20.47, 2007: -36.94, 2008: -39.56, 2009: -31.92, 2010: -5.05, 2011: 21.64, 2012: -2.78, 2013: 20.11, 2014: -31.63, 2015: -40.51, 2016: -30.54, 2017: -36.73, 2018: -59.92, 2019: -29.37, 2020: 17.89, 2021: -47.52, 2022: 2.31, 2023: -64.1, 2024: -11.26, 2025: 5.28, 2026: 11.01}",174.63371580704268,False,False,False,False,False,w20-22_anc19:55_ml3_sl0.2_RR2.0
20,22,19:55,3,0.2,3.0,3540,-109.66088661226557,-5.409742403331841,0.3257062146892655,0.963493223853043,-243.9038374734355,-0.02217981668255235,10/21,"{2006: 8.14, 2007: -33.56, 2008: -12.44, 2009: 1.7, 2010: -7.85, 2011: 39.13, 2012: 7.72, 2013: 36.23, 2014: -13.25, 2015: -27.01, 2016: -20.28, 2017: -49.23, 2018: -54.1, 2019: -20.01, 2020: 30.11, 2021: -8.48, 2022: 9.38, 2023: -57.14, 2024: 22.59, 2025: 27.63, 2026: 11.03}",174.63371580704268,False,False,False,True,False,w20-22_anc19:55_ml3_sl0.2_RR3.0
20,22,19:55,3,0.5,1.5,3543,-393.22850946504946,-19.398575076030067,0.4374823595822749,0.8342475774882029,-404.9373131188319,-0.047905131109361135,5/21,"{2006: -27.86, 2007: -27.93, 2008: -45.47, 2009: -27.27, 2010: 10.89, 2011: 12.57, 2012: -5.92, 2013: 16.38, 2014: -36.05, 2015: -30.33, 2016: -8.73, 2017: -33.02, 2018: -60.46, 2019: -24.37, 2020: 8.12, 2021: -42.48, 2022: -7.67, 2023: -47.7, 2024: -10.52, 2025: -6.1, 2026: 0.69}",174.78171048145543,False,False,False,False,False,w20-22_anc19:55_ml3_sl0.5_RR1.5
20,22,19:55,3,0.5,2.0,3543,-207.68383712864272,-10.245367285547891,0.38752469658481514,0.9194260329259658,-250.38332111355072,-0.04091872909099061,8/21,"{2006: -18.06, 2007: -18.26, 2008: -32.04, 2009: -11.27, 2010: 0.19, 2011: 19.39, 2012: 15.51, 2013: 24.62, 2014: -26.53, 2015: -22.83, 2016: -2.37, 2017: -36.64, 2018: -47.8, 2019: -17.39, 2020: 1.98, 2021: -10.73, 2022: -1.17, 2023: -52.36, 2024: 9.84, 2025: 7.11, 2026: 11.1}",174.78171048145543,False,False,False,True,False,w20-22_anc19:55_ml3_sl0.5_RR2.0
20,22,19:55,3,0.5,3.0,3543,54.23903010825517,2.675695867111487,0.33248659328252894,1.0193977922076023,-114.17190259162166,0.023435677310923952,12/21,"{2006: 3.03, 2007: -13.66, 2008: -7.72, 2009: -3.82, 2010: -1.76, 2011: 27.99, 2012: 26.34, 2013: 36.66, 2014: -16.29, 2015: -10.09, 2016: 13.33, 2017: -22.6, 2018: -45.67, 2019: 4.62, 2020: 25.09, 2021: 29.06, 2022: 0.34, 2023: -58.35, 2024: 19.54, 2025: 37.28, 2026: 10.92}",174.78171048145543,False,False,False,True,False,w20-22_anc19:55_ml3_sl0.5_RR3.0
20,22,19:55,3,1.0,1.5,3544,-174.5058124772297,-8.608643633566558,0.44300225733634313,0.9208501210084992,-197.23595727115065,-0.04364642103129199,8/21,"{2006: -8.66, 2007: -20.62, 2008: -7.91, 2009: -18.69, 2010: -4.86, 2011: 11.21, 2012: 7.37, 2013: 28.96, 2014: -23.89, 2015: 1.33, 2016: -11.73, 2017: -33.61, 2018: -44.09, 2019: -5.59, 2020: 5.98, 2021: -16.43, 2022: 1.94, 2023: -37.54, 2024: -4.85, 2025: 2.88, 2026: 4.3}",174.831042039593,False,False,False,True,False,w20-22_anc19:55_ml3_sl1.0_RR1.5
20,22,19:55,3,1.0,2.0,3544,-14.559411642168662,-0.7182384618746415,0.3984198645598194,0.993850672761973,-114.24635589915582,-0.006286751609903635,11/21,"{2006: 3.51, 2007: -19.42, 2008: -0.52, 2009: -4.32, 2010: -9.36, 2011: 15.51, 2012: 23.06, 2013: 39.61, 2014: -14.3, 2015: 7.84, 2016: -3.69, 2017: -22.37, 2018: -41.52, 2019: -0.05, 2020: 6.06, 2021: 5.7, 2022: 6.84, 2023: -38.18, 2024: 11.42, 2025: 9.22, 2026: 10.41}",174.831042039593,False,False,False,True,False,w20-22_anc19:55_ml3_sl1.0_RR2.0
20,22,19:55,3,1.0,3.0,3544,140.96469984646208,6.954008285822636,0.3510158013544018,1.055464426876925,-81.5895097808403,0.0852316468685984,15/21,"{2006: 12.38, 2007: -9.84, 2008: 12.93, 2009: 5.92, 2010: 3.93, 2011: 8.65, 2012: 33.78, 2013: 34.68, 2014: 12.29, 2015: 19.18, 2016: -0.38, 2017: -18.89, 2018: -30.42, 2019: -4.73, 2020: 13.77, 2021: 20.26, 2022: 8.67, 2023: -42.8, 2024: 12.25, 2025: 41.67, 2026: 7.64}",174.831042039593,False,False,False,True,False,w20-22_anc19:55_ml3_sl1.0_RR3.0
20,22,19:55,5,0.2,1.5,2967,-408.8143311155154,-20.167466858647778,0.44455679137175597,0.7996206812580203,-418.2117321824899,-0.04822310161745426,4/21,"{2006: -11.13, 2007: -37.0, 2008: -30.55, 2009: -7.93, 2010: 2.69, 2011: 8.06, 2012: -13.77, 2013: 9.08, 2014: -20.17, 2015: -47.73, 2016: -16.87, 2017: -35.25, 2018: -50.99, 2019: -11.6, 2020: 4.01, 2021: -50.77, 2022: -1.04, 2023: -57.43, 2024: -26.04, 2025: -11.14, 2026: -3.24}",146.36687027662035,False,False,False,False,False,w20-22_anc19:55_ml5_sl0.2_RR1.5
20,22,19:55,5,0.2,2.0,2967,-236.66834601139678,-11.675229221177084,0.3946747556454331,0.8933513750698234,-261.9108960114565,-0.044577103889050826,9/21,"{2006: -2.85, 2007: -34.44, 2008: -24.6, 2009: 3.24, 2010: 0.0, 2011: 21.46, 2012: 4.23, 2013: 11.89, 2014: -19.6, 2015: -33.66, 2016: -10.94, 2017: -20.77, 2018: -51.4, 2019: -8.17, 2020: 9.51, 2021: -33.55, 2022: 12.46, 2023: -57.8, 2024: -6.45, 2025: 1.38, 2026: 3.37}",146.36687027662035,False,False,False,True,False,w20-22_anc19:55_ml5_sl0.2_RR2.0
20,22,19:55,5,0.2,3.0,2967,-20.08882452209577,-0.9910139443327877,0.33198517020559487,0.9917865191742837,-175.90020963063068,-0.005633955447886037,12/21,"{2006: 9.15, 2007: -23.51, 2008: 2.64, 2009: 17.36, 2010: 6.93, 2011: 21.86, 2012: 5.54, 2013: 27.91, 2014: -21.66, 2015: -18.95, 2016: -4.23, 2017: -8.54, 2018: -53.03, 2019: -1.27, 2020: 12.95, 2021: -22.09, 2022: 23.78, 2023: -44.73, 2024: 21.64, 2025: 20.68, 2026: 7.47}",146.36687027662035,False,False,False,True,False,w20-22_anc19:55_ml5_sl0.2_RR3.0
20,22,19:55,5,0.5,1.5,2970,-288.5885834601561,-14.236537835735183,0.4380471380471381,0.8529379276039039,-293.08070129785517,-0.048575487136107,4/21,"{2006: -15.61, 2007: -26.2, 2008: -27.79, 2009: -10.09, 2010: 8.88, 2011: 14.91, 2012: -1.93, 2013: 10.65, 2014: -24.67, 2015: -23.36, 2016: -2.94, 2017: -15.92, 2018: -56.39, 2019: -14.67, 2020: 3.15, 2021: -30.52, 2022: -0.07, 2023: -49.21, 2024: -11.55, 2025: -12.13, 2026: -3.13}",146.5148650898424,False,False,False,False,False,w20-22_anc19:55_ml5_sl0.5_RR1.5
20,22,19:55,5,0.5,2.0,2970,-131.7303993738274,-6.498471950332451,0.3898989898989899,0.9380077518176917,-188.8270523941574,-0.034414941439468896,8/21,"{2006: -12.88, 2007: -17.3, 2008: -13.42, 2009: 1.96, 2010: 8.17, 2011: 19.23, 2012: 13.37, 2013: 20.96, 2014: -31.8, 2015: -20.34, 2016: -3.4, 2017: -4.22, 2018: -40.62, 2019: -3.5, 2020: -2.49, 2021: -10.12, 2022: 3.43, 2023: -51.82, 2024: 9.89, 2025: -0.24, 2026: 3.44}",146.5148650898424,False,False,False,True,False,w20-22_anc19:55_ml5_sl0.5_RR2.0
20,22,19:55,5,0.5,3.0,2970,49.499803006179874,2.441904700142835,0.335016835016835,1.0214879020837688,-106.00330676837905,0.023036118160714388,14/21,"{2006: 5.16, 2007: -21.41, 2008: 11.06, 2009: 9.03, 2010: 14.71, 2011: 13.07, 2012: 13.05, 2013: 28.76, 2014: -14.52, 2015: -8.46, 2016: 10.15, 2017: -3.46, 2018: -38.11, 2019: 15.94, 2020: 19.2, 2021: 11.61, 2022: -5.33, 2023: -60.81, 2024: 21.04, 2025: 21.52, 2026: 7.32}",146.5148650898424,False,False,False,True,False,w20-22_anc19:55_ml5_sl0.5_RR3.0
20,22,19:55,5,1.0,1.5,2971,-132.33863204072938,-6.52847704364369,0.44362167620329856,0.9274850212579901,-154.16744957593573,-0.04234666307058589,7/21,"{2006: -2.62, 2007: -23.66, 2008: -4.59, 2009: -6.52, 2010: -0.74, 2011: 10.15, 2012: 11.79, 2013: 24.4, 2014: -23.06, 2015: 4.07, 2016: -17.07, 2017: -3.86, 2018: -39.07, 2019: 1.11, 2020: 1.66, 2021: -12.68, 2022: 2.3, 2023: -45.6, 2024: -0.95, 2025: -6.92, 2026: -0.48}",146.56419669424974,False,False,False,True,False,w20-22_anc19:55_ml5_sl1.0_RR1.5
20,22,19:55,5,1.0,2.0,2971,-8.804210782861347,-0.43432584345907943,0.3995287781891619,0.9955034262291443,-87.21282829191497,-0.004980068322120261,13/21,"{2006: 1.32, 2007: -21.06, 2008: 4.65, 2009: -1.23, 2010: 1.58, 2011: 9.93, 2012: 14.84, 2013: 32.49, 2014: -12.42, 2015: 12.9, 2016: -6.15, 2017: -5.14, 2018: -35.06, 2019: 11.19, 2020: 10.96, 2021: 2.74, 2022: 3.85, 2023: -48.24, 2024: 9.82, 2025: -0.58, 2026: 4.81}",146.56419669424974,False,False,False,True,False,w20-22_anc19:55_ml5_sl1.0_RR2.0
20,22,19:55,5,1.0,3.0,2971,121.07076689188372,5.972615177605421,0.35644564119824973,1.0579588351223808,-53.300691588732334,0.1120551159765443,15/21,"{2006: 8.76, 2007: -16.65, 2008: 8.49, 2009: 9.86, 2010: 20.3, 2011: -0.76, 2012: 19.67, 2013: 26.07, 2014: 7.88, 2015: 22.28, 2016: -10.72, 2017: -1.88, 2018: -26.33, 2019: 4.21, 2020: 15.06, 2021: 15.48, 2022: 8.29, 2023: -42.02, 2024: 17.09, 2025: 32.93, 2026: 3.07}",146.56419669424974,False,False,False,True,False,w20-22_anc19:55_ml5_sl1.0_RR3.0
20,22,19:55,10,0.2,1.5,2076,-235.47002316238482,-11.616277462053018,0.4407514450867052,0.8294889486075746,-243.0952083286566,-0.0477848886529602,2/21,"{2006: -20.53, 2007: -31.16, 2008: -19.44, 2009: -6.51, 2010: -7.99, 2011: 6.38, 2012: -2.75, 2013: -0.02, 2014: -2.3, 2015: -9.34, 2016: -6.17, 2017: -16.17, 2018: -39.38, 2019: -14.71, 2020: -18.55, 2021: -18.47, 2022: 18.63, 2023: -35.11, 2024: -5.94, 2025: -3.34, 2026: -2.61}",102.4138516119804,False,False,False,False,False,w20-22_anc19:55_ml10_sl0.2_RR1.5
20,22,19:55,10,0.2,2.0,2076,-135.25489515705092,-6.672434856651339,0.3940269749518304,0.9093593870335213,-149.8874485419483,-0.044516301541979726,7/21,"{2006: -7.53, 2007: -27.98, 2008: -9.44, 2009: -12.16, 2010: -5.64, 2011: 8.2, 2012: 13.46, 2013: 3.17, 2014: -11.07, 2015: 2.39, 2016: -2.82, 2017: -9.07, 2018: -40.32, 2019: -6.69, 2020: -19.05, 2021: -12.2, 2022: 31.43, 2023: -29.61, 2024: -6.28, 2025: 4.42, 2026: 1.55}",102.4138516119804,False,False,False,True,False,w20-22_anc19:55_ml10_sl0.2_RR2.0
