zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped
5034,30min,m30_2c_1atr,demand,1778.32,1776.81,2022-08-16 05:30:00+00:00,2022-08-16 04:00:00+00:00,2022-08-16 04:30:00+00:00,2022-08-16 05:00:00+00:00,2,2.381673306773034,0.8422310756972092,0.3642384105961491,2022-08-16 10:10:00+00:00,2022-08-16 10:50:00+00:00,1778.77,1776.5844285714286,2.185571428571393,4.666666666666667,True,206176,206177,7,1778.77,0.9132653061224136,0.0045754624485219,1.2765540231387713,-1.67919471860912,-1.0,stop,2022,2022-08,2022-08-16,0.1372638734557836,-1.1372638734557836,0.10-0.20R,3,2,2,1.0,3,2,2,1.0,1,1,0.5364238410595698,7,4,1.0,True,True,True,True,True,5,5,17,7
5036,30min,m30_2c_1atr,demand,1776.62,1771.47,2022-08-16 17:00:00+00:00,2022-08-16 15:30:00+00:00,2022-08-16 16:00:00+00:00,2022-08-16 16:30:00+00:00,2,1.2161864965911846,1.5856608753023702,0.9067961165048926,2022-08-16 17:00:00+00:00,2022-08-16 17:25:00+00:00,1776.83,1771.1084285714287,5.721571428571224,0.0,True,206255,206256,4,1776.83,0.2323232323232485,0.9525355172155924,1.032933010411737,-2.4381413697536196,-1.0,stop,2022,2022-08,2022-08-16,0.0524331477366376,-1.0524331477366378,0.05-0.10R,2,1,1,0.5378640776699136,5,2,1,0.5495145631068407,0,0,0.0,16,4,1.0,True,True,True,False,True,2,2,37,7
5038,30min,m30_2c_1atr,demand,1775.65,1774.24,2022-08-17 06:00:00+00:00,2022-08-17 04:30:00+00:00,2022-08-17 05:00:00+00:00,2022-08-17 05:30:00+00:00,2,1.081268011527303,1.1377521613833423,0.4893617021275086,2022-08-17 06:10:00+00:00,2022-08-17 06:55:00+00:00,1775.97,1774.13,1.839999999999918,0.1666666666666666,True,206405,206406,8,1775.96,0.8214285714287164,3.4293478260870796,1.0380434782609602,-6.896739130435119,1.0,tp1,2022,2022-08,2022-08-17,0.1630434782608768,0.8369565217391232,0.10-0.20R,8,4,2,1.0,11,4,2,1.0,0,0,0.0,12,4,1.0,True,True,True,False,True,8,3,35,7
5041,30min,m30_2c_1atr,supply,1776.95,1773.64,2022-08-17 13:30:00+00:00,2022-08-17 11:30:00+00:00,2022-08-17 12:00:00+00:00,2022-08-17 13:00:00+00:00,3,1.3932853717026152,1.3890887290167675,0.4531722054380739,2022-08-17 15:55:00+00:00,2022-08-17 16:05:00+00:00,1769.93,1777.5032857142858,7.573285714285703,2.4166666666666665,True,206515,206516,1,1769.85,0.6259259259259355,1.3323147152585426,0.4595099315262325,0.7935789334691491,1.0,tp1,2022,2022-08,2022-08-17,0.0396129251315715,0.9603870748684284,0.03-0.05R,6,3,2,1.0,11,3,2,1.0,4,3,1.0,12,4,1.0,True,True,True,True,True,14,7,35,7
5046,30min,m30_2c_1atr,supply,1767.31,1765.39,2022-08-18 05:30:00+00:00,2022-08-18 04:00:00+00:00,2022-08-18 04:30:00+00:00,2022-08-18 05:00:00+00:00,2,1.334951456310694,0.9320388349513912,0.8437500000000111,2022-08-18 05:30:00+00:00,2022-08-18 06:05:00+00:00,1764.81,1767.444,2.6340000000000146,0.0,True,206671,206672,6,1764.79,0.5866666666667394,1.4920273348518658,1.1085801063022234,4.2786636294608655,1.0,tp1,2022,2022-08,2022-08-18,0.1138952164009105,0.8861047835990895,0.10-0.20R,9,4,2,1.0,9,4,2,1.0,4,4,1.0,10,4,1.0,True,True,True,True,True,17,7,29,7
5047,30min,m30_2c_1atr,supply,1765.85,1763.86,2022-08-18 07:00:00+00:00,2022-08-18 05:30:00+00:00,2022-08-18 06:00:00+00:00,2022-08-18 06:30:00+00:00,2,1.5453137103020596,1.0790085205267406,0.4924623115577958,2022-08-18 08:10:00+00:00,2022-08-18 08:55:00+00:00,1763.72,1765.9771428571428,2.257142857142753,1.1666666666666667,True,206705,206706,8,1763.72,0.3103448275863556,1.2582278481012874,1.0987341772152486,3.406962025316637,1.0,tp1,2022,2022-08,2022-08-18,0.1329113924050694,0.8670886075949306,0.10-0.20R,7,4,2,1.0,7,4,2,1.0,4,4,0.5829145728642459,10,4,1.0,True,True,True,True,True,15,7,27,7
5049,30min,m30_2c_1atr,supply,1764.68,1762.83,2022-08-18 09:30:00+00:00,2022-08-18 08:00:00+00:00,2022-08-18 08:30:00+00:00,2022-08-18 09:00:00+00:00,2,1.1870182555780424,1.0507099391481467,0.7081081081080264,2022-08-18 10:10:00+00:00,2022-08-18 10:15:00+00:00,1761.77,1764.8627142857144,3.0927142857144645,0.6666666666666666,True,206721,206722,0,1761.79,0.54929577464784,0.1228694166011833,1.0411566354103603,2.9779666497296193,-1.0,stop,2022,2022-08,2022-08-18,0.0970021710009644,-1.0970021710009643,0.05-0.10R,10,4,2,1.0,10,4,2,1.0,0,0,0.0,9,3,0.9243243243242758,True,True,True,False,True,10,3,28,7
5052,30min,m30_2c_1atr,supply,1772.07,1768.47,2022-08-18 16:30:00+00:00,2022-08-18 15:00:00+00:00,2022-08-18 15:30:00+00:00,2022-08-18 16:00:00+00:00,2,1.5160868427935792,1.3183363850379022,0.1722222222221962,2022-08-18 16:30:00+00:00,2022-08-18 16:50:00+00:00,1765.01,1772.445,7.434999999999945,0.0,True,206800,206801,3,1765.03,0.9772727272727474,2.5904505716207304,0.208473436449222,2.247478143913942,1.0,tp1,2022,2022-08,2022-08-18,0.0403496973772699,0.95965030262273,0.03-0.05R,11,4,2,1.0,13,4,2,1.0,7,4,1.0,13,4,1.0,True,True,True,True,True,25,7,39,7
5054,30min,m30_2c_1atr,supply,1759.16,1757.97,2022-08-19 04:00:00+00:00,2022-08-19 02:30:00+00:00,2022-08-19 03:00:00+00:00,2022-08-19 03:30:00+00:00,2,1.7345653086937232,0.699706005879916,0.2100840336134357,2022-08-19 16:20:00+00:00,2022-08-19 16:35:00+00:00,1754.58,1759.5024285714287,4.922428571428782,12.333333333333334,True,207073,207074,2,1754.68,0.6058823529411442,5.450561569492163,0.1462692631395645,3.2199553066138846,1.0,tp1,2022,2022-08,2022-08-19,0.0609455263081495,0.9390544736918504,0.05-0.10R,1,1,1,0.7478991596637242,1,1,1,0.7478991596637242,1,1,1.0,1,1,1.0,True,True,True,True,True,3,3,3,3
5055,30min,m30_2c_1atr,demand,1756.28,1753.56,2022-08-19 06:00:00+00:00,2022-08-19 04:30:00+00:00,2022-08-19 05:00:00+00:00,2022-08-19 05:30:00+00:00,2,1.5700426852930318,1.4776872332169348,0.6250000000000104,2022-08-19 06:00:00+00:00,2022-08-19 06:05:00+00:00,1756.41,1753.3698571428572,3.0401428571428823,0.0,True,206947,206948,0,1756.45,0.8499999999999527,0.0657863822188203,1.0525821155020971,-3.4800996193788105,-1.0,stop,2022,2022-08,2022-08-19,0.0986795733283202,-1.09867957332832,0.05-0.10R,1,1,1,0.34926470588236613,1,1,1,0.34926470588236613,0,0,0.0,10,3,1.0,True,True,True,False,True,1,1,21,5
5059,30min,m30_2c_1atr,supply,1754.5,1752.23,2022-08-19 13:30:00+00:00,2022-08-19 11:30:00+00:00,2022-08-19 12:00:00+00:00,2022-08-19 13:00:00+00:00,3,1.6870179948586057,1.0212082262210675,0.0881057268722674,2022-08-19 14:00:00+00:00,2022-08-19 14:15:00+00:00,1750.76,1754.711,3.951000000000022,0.5,True,207045,207046,2,1750.74,0.4219653179190812,0.2353834472285645,1.0478359908884023,4.958238420652951,-1.0,stop,2022,2022-08,2022-08-19,0.0759301442672736,-1.0759301442672735,0.05-0.10R,2,2,2,1.0,2,2,2,1.0,2,1,1.0,2,1,1.0,True,True,True,True,True,6,6,6,6
5063,30min,m30_2c_1atr,supply,1748.06,1746.94,2022-08-22 03:30:00+00:00,2022-08-22 01:30:00+00:00,2022-08-22 02:00:00+00:00,2022-08-22 03:00:00+00:00,3,1.3310074138683037,0.6838203227212436,0.2053571428571791,2022-08-22 04:00:00+00:00,2022-08-22 04:20:00+00:00,1745.42,1748.2565714285713,2.836571428571233,0.5,True,207202,207203,3,1745.45,0.4193548387096596,0.1621676067687589,1.0787671232877265,2.1117042707495446,-1.0,stop,2022,2022-08,2022-08-22,0.1057614826752691,-1.105761482675269,0.10-0.20R,1,1,1,0.5714285714285134,3,2,1,0.5714285714285134,0,0,0.0,1,1,1.0,True,True,True,False,True,1,1,5,5
5067,30min,m30_2c_1atr,supply,1738.61,1731.69,2022-08-22 14:00:00+00:00,2022-08-22 12:30:00+00:00,2022-08-22 13:00:00+00:00,2022-08-22 13:30:00+00:00,2,1.0112866817156283,2.429897165788794,0.713872832369966,2022-08-22 14:00:00+00:00,2022-08-22 14:45:00+00:00,1731.69,1738.8345714285713,7.144571428571226,0.0,True,207327,207328,8,1731.64,0.4696969696968827,0.5514676477645598,1.100135967367849,-0.8076061745181361,-1.0,stop,2022,2022-08,2022-08-22,0.0419899224186207,-1.0419899224186209,0.03-0.05R,3,1,1,0.3843930635838026,3,1,1,0.3843930635838026,0,0,0.0,4,4,0.6589595375722612,True,True,True,False,True,3,3,11,7
5069,30min,m30_2c_1atr,demand,1736.02,1734.98,2022-08-23 03:30:00+00:00,2022-08-23 02:00:00+00:00,2022-08-23 02:30:00+00:00,2022-08-23 03:00:00+00:00,2,1.3870838347373016,0.5840352988367317,0.6538461538462379,2022-08-23 08:15:00+00:00,2022-08-23 08:35:00+00:00,1737.55,1734.8405714285714,2.709428571428589,4.75,True,207529,207530,3,1737.55,0.8936170212766815,0.2472846145734724,1.0445006854370644,3.04492249288198,-1.0,stop,2022,2022-08,2022-08-23,0.1107244542866174,-1.1107244542866177,0.10-0.20R,4,3,2,1.0,4,3,2,1.0,1,1,1.0,4,3,1.0,True,True,True,True,True,6,5,12,7
5070,30min,m30_2c_1atr,supply,1739.26,1737.58,2022-08-23 08:00:00+00:00,2022-08-23 06:00:00+00:00,2022-08-23 06:30:00+00:00,2022-08-23 07:30:00+00:00,3,1.0267896354851933,1.0329380764163771,0.0357142857142518,2022-08-23 08:35:00+00:00,2022-08-23 08:55:00+00:00,1737.17,1739.4232857142856,2.253285714285539,0.5833333333333334,True,207533,207534,3,1737.07,0.2192982456140595,1.0873010841312147,1.180498319913804,-4.429087681481364,1.0,tp1,2022,2022-08,2022-08-23,0.1331389082609626,0.8668610917390374,0.10-0.20R,4,2,2,0.6130952380951986,4,2,2,0.6130952380951986,4,3,0.7380952380952155,4,3,0.7380952380952155,True,True,True,True,True,12,7,12,7
5071,30min,m30_2c_1atr,demand,1738.33,1735.03,2022-08-23 11:30:00+00:00,2022-08-23 10:00:00+00:00,2022-08-23 10:30:00+00:00,2022-08-23 11:00:00+00:00,2,2.5355020331560656,1.4451047857366068,0.3000000000000069,2022-08-23 12:35:00+00:00,2022-08-23 13:00:00+00:00,1739.42,1734.8337142857142,4.58628571428585,1.0833333333333333,True,207582,207583,4,1739.43,0.7594936708862836,0.0370670321454922,1.0531397956640942,0.9637428357836408,-1.0,stop,2022,2022-08,2022-08-23,0.0654124096685751,-1.065412409668575,0.05-0.10R,10,4,2,0.9636363636363273,10,4,2,0.9636363636363273,3,2,0.9181818181818225,7,3,0.9181818181818225,True,True,True,True,True,16,7,24,7
5072,30min,m30_2c_1atr,demand,1738.19,1732.65,2022-08-23 16:30:00+00:00,2022-08-23 15:00:00+00:00,2022-08-23 15:30:00+00:00,2022-08-23 16:00:00+00:00,2,1.2126626529422722,1.506311905224312,0.703971119133595,2022-08-23 16:30:00+00:00,2022-08-23 16:35:00+00:00,1739.2,1732.2547142857145,6.945285714285774,0.0,True,207625,207626,0,1739.22,0.2971698113207896,2.1510994096715037,0.1180656971841023,1.255527901762751,1.0,tp1,2022,2022-08,2022-08-23,0.0431947672624798,0.9568052327375202,0.03-0.05R,11,4,2,0.5703971119133759,12,4,2,0.5703971119133759,3,2,0.6028880866425884,7,3,0.6028880866425884,True,True,True,True,True,17,7,26,7
5073,30min,m30_2c_1atr,supply,1748.51,1747.52,2022-08-24 02:30:00+00:00,2022-08-23 23:30:00+00:00,2022-08-24 01:00:00+00:00,2022-08-24 02:00:00+00:00,3,1.3494667760458936,0.568498769483191,0.0909090909090074,2022-08-24 03:05:00+00:00,2022-08-24 03:20:00+00:00,1746.33,1748.6327142857142,2.3027142857142735,0.5833333333333334,True,207742,207743,2,1746.33,0.6466165413535145,1.0161920714684232,1.0596190830696983,-3.878032135988633,1.0,tp1,2022,2022-08,2022-08-24,0.1302810348036485,0.8697189651963515,0.10-0.20R,3,1,1,1.0,10,4,2,1.0,4,4,0.737373737373749,5,4,0.9696969696969976,True,True,True,True,True,11,7,20,7
5075,30min,m30_2c_1atr,demand,1745.78,1743.99,2022-08-24 07:30:00+00:00,2022-08-24 05:30:00+00:00,2022-08-24 06:00:00+00:00,2022-08-24 07:00:00+00:00,3,1.3537414965986354,1.217687074829898,0.5754189944134043,2022-08-24 08:55:00+00:00,2022-08-24 09:20:00+00:00,1746.25,1743.8408571428572,2.409142857142797,1.4166666666666667,True,207814,207815,4,1746.25,0.8703703703704795,3.0716318785579895,1.1497865275142527,6.670422201138661,1.0,tp1,2022,2022-08,2022-08-24,0.1245256166982953,0.8754743833017047,0.10-0.20R,5,3,2,1.0,7,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,5,3,7,3
5076,30min,m30_2c_1atr,supply,1748.12,1746.81,2022-08-24 09:30:00+00:00,2022-08-24 08:00:00+00:00,2022-08-24 08:30:00+00:00,2022-08-24 09:00:00+00:00,2,1.268206039076355,0.8143872113676399,0.5190839694655455,2022-08-24 09:50:00+00:00,2022-08-24 10:15:00+00:00,1746.11,1748.3305714285714,2.220571428571475,0.3333333333333333,True,207825,207826,4,1746.15,0.3163265306121833,0.8691456510549777,1.1978898610396411,-7.7502573340194125,-1.0,stop,2022,2022-08,2022-08-24,0.1351003602676245,-1.1351003602676246,0.10-0.20R,8,3,2,0.8167938931297564,14,4,2,0.854961832061021,4,4,1.0,5,4,1.0,True,True,True,True,True,16,7,24,7
5078,30min,m30_2c_1atr,supply,1752.48,1749.31,2022-08-24 13:00:00+00:00,2022-08-24 11:30:00+00:00,2022-08-24 12:00:00+00:00,2022-08-24 12:30:00+00:00,2,1.2451386675167058,1.4147274466050537,0.6529968454258325,2022-08-24 13:00:00+00:00,2022-08-24 13:05:00+00:00,1748.52,1752.654,4.1340000000000146,0.0,True,207859,207860,0,1748.59,0.7469879518074368,1.4610546686018244,1.1151427189163308,-3.7760038703435104,1.0,tp1,2022,2022-08,2022-08-24,0.0725689404934685,0.9274310595065316,0.05-0.10R,3,2,1,0.3406940063091175,9,4,2,0.823343848580463,0,0,0.0,3,2,0.8359621451104196,True,True,True,False,True,3,3,15,7
5081,30min,m30_2c_1atr,demand,1752.37,1750.63,2022-08-25 04:00:00+00:00,2022-08-25 02:30:00+00:00,2022-08-25 03:00:00+00:00,2022-08-25 03:30:00+00:00,2,1.129524640209263,1.0623637156561987,0.7241379310345684,2022-08-25 17:05:00+00:00,2022-08-25 17:10:00+00:00,1755.7,1750.2495714285717,5.450428571428574,13.083333333333334,True,208184,208185,0,1755.75,0.5721925133690093,0.7595732969884175,1.0256074227452887,-3.4877991245773563,-1.0,stop,2022,2022-08,2022-08-25,0.0550415432600319,-1.055041543260032,0.05-0.10R,4,3,2,1.0,12,4,2,1.0,3,3,1.0,4,3,1.0,True,True,True,True,True,10,7,20,7
5082,30min,m30_2c_1atr,demand,1758.73,1756.29,2022-08-25 09:30:00+00:00,2022-08-25 08:00:00+00:00,2022-08-25 08:30:00+00:00,2022-08-25 09:00:00+00:00,2,1.1411935953420993,1.2430858806405236,0.2090163934426145,2022-08-25 09:30:00+00:00,2022-08-25 09:35:00+00:00,1759.73,1756.1005714285714,3.6294285714286616,0.0,True,208093,208094,0,1759.73,0.7377049180328449,1.5842714319451705,1.0883255923797384,-1.5815161772809203,1.0,tp1,2022,2022-08,2022-08-25,0.0826576399275741,0.917342360072426,0.05-0.10R,4,2,1,0.5573770491803676,6,2,1,0.7049180327868807,0,0,0.0,12,4,1.0,True,True,True,False,True,4,3,30,7
5087,30min,m30_2c_1atr,supply,1758.65,1757.55,2022-08-26 03:00:00+00:00,2022-08-25 23:30:00+00:00,2022-08-26 01:00:00+00:00,2022-08-26 02:30:00+00:00,4,1.0577777777777957,0.6844444444445223,0.9545454545455015,2022-08-26 09:10:00+00:00,2022-08-26 09:55:00+00:00,1755.85,1758.844142857143,2.9941428571430606,6.166666666666667,True,208373,208374,8,1755.83,0.7748917748917011,11.786344768356456,0.0935159120187636,11.449019514289017,1.0,tp1,2022,2022-08,2022-08-26,0.1001956200200323,0.8998043799799677,0.10-0.20R,8,4,2,1.0,10,4,2,1.0,3,3,1.0,7,3,1.0,True,True,True,True,True,14,7,24,7
5088,30min,m30_2c_1atr,demand,1754.67,1752.34,2022-08-26 06:00:00+00:00,2022-08-26 04:30:00+00:00,2022-08-26 05:00:00+00:00,2022-08-26 05:30:00+00:00,2,1.7154658100046032,1.497016980266248,0.6094420600858277,2022-08-26 06:05:00+00:00,2022-08-26 06:10:00+00:00,1755.07,1752.2242857142855,2.8457142857143936,0.0833333333333333,True,208328,208329,0,1755.11,0.3970588235293478,1.3037148594377144,1.1490963855421188,-10.868975903613988,1.0,tp1,2022,2022-08,2022-08-26,0.1054216867469839,0.8945783132530161,0.10-0.20R,6,3,2,0.7081545064377602,18,4,2,0.8068669527896929,3,3,0.05150214592279411,11,3,0.8669527896995055,True,True,True,True,True,12,7,40,7
5089,30min,m30_2c_1atr,supply,1757.49,1755.06,2022-08-26 08:00:00+00:00,2022-08-26 06:30:00+00:00,2022-08-26 07:00:00+00:00,2022-08-26 07:30:00+00:00,2,1.0162254483347608,1.4526046114432165,0.987654320987666,2022-08-26 08:00:00+00:00,2022-08-26 08:35:00+00:00,1754.93,1757.5895714285714,2.6595714285713257,0.0,True,208357,208358,6,1754.92,0.3269230769230096,0.2895203308803825,1.011441155932724,11.40409303324968,-1.0,stop,2022,2022-08,2022-08-26,0.1128001289144374,-1.1128001289144374,0.10-0.20R,9,3,2,0.6255144032921572,17,4,2,0.9670781893004423,3,3,0.1687242798354202,7,3,1.0,True,True,True,True,True,15,7,31,7
5091,30min,m30_2c_1atr,supply,1758.33,1755.81,2022-08-26 10:30:00+00:00,2022-08-26 09:00:00+00:00,2022-08-26 09:30:00+00:00,2022-08-26 10:00:00+00:00,2,1.7458488647916,1.1955269400203057,0.8134920634921415,2022-08-26 17:10:00+00:00,2022-08-26 17:25:00+00:00,1749.48,1759.106,9.625999999999976,6.666666666666667,True,208463,208464,2,1749.47,0.5824847250509134,3.029295657594032,0.0280490338666094,1.025348015790582,1.0,tp1,2022,2022-08,2022-08-26,0.0311655931851237,0.9688344068148764,0.03-0.05R,17,4,2,1.0,22,4,2,1.0,7,4,0.4960317460317496,11,4,0.7460317460317947,True,True,True,True,True,31,7,44,7
5092,30min,m30_2c_1atr,supply,1752.91,1750.38,2022-08-26 13:30:00+00:00,2022-08-26 11:30:00+00:00,2022-08-26 12:00:00+00:00,2022-08-26 13:00:00+00:00,3,1.825733372059215,1.0287539936101904,0.4031620553359655,2022-08-26 15:30:00+00:00,2022-08-26 15:45:00+00:00,1746.58,1753.297285714286,6.717285714285936,2.0,True,208443,208444,2,1746.78,0.6854663774403797,0.3051827906679826,1.0673954190680517,0.7428595733820827,-1.0,stop,2022,2022-08,2022-08-26,0.0446608961953155,-1.0446608961953154,0.03-0.05R,4,3,2,1.0,11,4,2,1.0,2,2,0.8300395256916726,5,2,1.0,True,True,True,True,True,8,7,21,7
5094,30min,m30_2c_1atr,supply,1738.4,1734.66,2022-08-29 03:00:00+00:00,2022-08-29 01:00:00+00:00,2022-08-29 01:30:00+00:00,2022-08-29 02:30:00+00:00,3,1.047708138447189,1.632678515746811,0.5160427807486788,2022-08-29 03:00:00+00:00,2022-08-29 03:05:00+00:00,1734.6,1738.5992857142858,3.999285714285861,0.0,True,208567,208568,0,1734.6,0.1240875912409183,3.57063761385948,1.2802286122521704,-1.3877478121093,1.0,tp1,2022,2022-08,2022-08-29,0.0750133952491488,0.9249866047508511,0.05-0.10R,2,2,1,1.0,13,3,2,1.0,0,0,0.0,5,3,1.0,True,True,True,False,True,2,2,23,7
5096,30min,m30_2c_1atr,supply,1726.96,1723.35,2022-08-29 07:30:00+00:00,2022-08-29 05:00:00+00:00,2022-08-29 05:30:00+00:00,2022-08-29 07:00:00+00:00,4,1.1289215686274146,1.238725490196096,0.7977839335180076,2022-08-29 07:30:00+00:00,2022-08-29 07:35:00+00:00,1723.08,1727.1098571428572,4.029857142857281,0.0,True,208621,208622,0,1723.06,0.6551724137933738,0.6848878017653682,1.03973909036121,-3.106809883370444,-1.0,stop,2022,2022-08,2022-08-29,0.0744443262788446,-1.0744443262788446,0.05-0.10R,1,1,1,0.14404432132962977,1,1,1,0.14404432132962977,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1
5098,30min,m30_2c_1atr,demand,1729.44,1727.23,2022-08-29 15:30:00+00:00,2022-08-29 14:00:00+00:00,2022-08-29 14:30:00+00:00,2022-08-29 15:00:00+00:00,2,1.2348960850652697,0.7477042049299241,0.7149321266967879,2022-08-30 10:15:00+00:00,2022-08-30 10:35:00+00:00,1731.65,1726.9478571428572,4.702142857142917,18.75,True,208933,208934,3,1731.72,0.7916666666667062,1.3291812243657737,1.4057420628892694,-3.3325231657298833,1.0,tp1,2022,2022-08,2022-08-30,0.0638006987695571,0.9361993012304428,0.05-0.10R,3,3,2,1.0,3,3,2,1.0,2,2,1.0,2,2,1.0,True,True,True,True,True,7,7,7,7
5101,30min,m30_2c_1atr,demand,1732.89,1729.03,2022-08-30 11:30:00+00:00,2022-08-30 10:00:00+00:00,2022-08-30 10:30:00+00:00,2022-08-30 11:00:00+00:00,2,2.3152954168967583,1.4919933738266724,0.4948186528497458,2022-08-30 12:05:00+00:00,2022-08-30 12:25:00+00:00,1734.8,1728.7335714285714,6.06642857142856,0.5833333333333334,True,208955,208956,3,1734.8,0.5289855072463917,0.0741787354291846,1.0961968680089282,-3.8177322500882913,-1.0,stop,2022,2022-08,2022-08-30,0.049452490286118,-1.049452490286118,0.03-0.05R,3,3,2,0.40414507772023867,5,3,2,0.40414507772023867,2,2,0.10621761658032858,4,2,0.5336787564767111,True,True,True,True,True,7,7,13,7
5103,30min,m30_2c_1atr,supply,1724.46,1722.54,2022-08-31 04:30:00+00:00,2022-08-31 03:00:00+00:00,2022-08-31 03:30:00+00:00,2022-08-31 04:00:00+00:00,2,1.0742744712247452,1.322183964584398,0.2083333333333728,2022-08-31 04:55:00+00:00,2022-08-31 05:35:00+00:00,1721.72,1724.6487142857145,2.92871428571425,0.4166666666666667,True,209149,209150,7,1721.72,0.6470588235293724,0.0409736110434046,1.1882347202575692,5.377786449441556,-1.0,stop,2022,2022-08,2022-08-31,0.1024340276084106,-1.1024340276084106,0.10-0.20R,5,2,1,0.625,9,3,2,0.848958333333358,0,0,0.0,0,0,0.0,True,True,True,False,False,5,3,9,3
5106,30min,m30_2c_1atr,supply,1722.6,1721.07,2022-08-31 11:30:00+00:00,2022-08-31 09:30:00+00:00,2022-08-31 10:00:00+00:00,2022-08-31 11:00:00+00:00,3,2.8555811277330667,0.6162255466052785,0.0980392156863357,2022-08-31 17:25:00+00:00,2022-08-31 18:05:00+00:00,1720.57,1723.0371428571427,2.4671428571427896,5.916666666666667,True,209299,209300,7,1720.53,0.5235602094240613,12.893456861610058,0.4701795020266818,9.488708743486017,1.0,tp1,2022,2022-08,2022-08-31,0.1215981470758574,0.8784018529241426,0.10-0.20R,4,4,2,1.0,5,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,4,3,5,3
5107,30min,m30_2c_1atr,demand,1713.53,1710.67,2022-08-31 14:30:00+00:00,2022-08-31 12:30:00+00:00,2022-08-31 13:00:00+00:00,2022-08-31 14:00:00+00:00,3,1.1890766026383133,0.9266373524646838,0.5384615384615445,2022-08-31 15:00:00+00:00,2022-08-31 15:35:00+00:00,1713.54,1710.3127142857145,3.227285714285699,0.5,True,209269,209270,6,1713.55,0.5058823529411712,0.0898587933247645,1.1588685759815938,-5.382231862246019,-1.0,stop,2022,2022-08,2022-08-31,0.0929573724049404,-1.0929573724049404,0.05-0.10R,2,2,1,0.45804195804195497,2,2,1,0.45804195804195497,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2
5108,30min,m30_2c_1atr,demand,1713.83,1709.8,2022-08-31 17:00:00+00:00,2022-08-31 15:30:00+00:00,2022-08-31 16:00:00+00:00,2022-08-31 16:30:00+00:00,2,1.1220992502677778,1.0071403070332083,0.1662531017369919,2022-08-31 20:25:00+00:00,2022-08-31 21:10:00+00:00,1713.88,1709.6355714285714,4.244428571428671,3.4166666666666665,True,209336,209337,8,1713.9,0.6466165413535145,0.0353404462993174,1.0060247046548674,-4.064151324425202,-1.0,stop,2022,2022-08,2022-08-31,0.0706808925986991,-1.0706808925986993,0.05-0.10R,6,4,2,1.0,6,4,2,1.0,2,2,1.0,2,2,1.0,True,True,True,True,True,10,7,10,7
5110,30min,m30_2c_1atr,supply,1709.84,1707.83,2022-09-01 04:00:00+00:00,2022-09-01 02:30:00+00:00,2022-09-01 03:00:00+00:00,2022-09-01 03:30:00+00:00,2,1.1717171717172208,0.812121212121217,0.109452736318422,2022-09-01 08:50:00+00:00,2022-09-01 09:10:00+00:00,1706.22,1710.040714285714,3.8207142857140752,4.833333333333333,True,209468,209469,3,1706.22,0.8190476190475593,4.569826135726565,0.6517106001122088,1.2615442138718045,1.0,tp1,2022,2022-09,2022-09-01,0.0785193494111092,0.9214806505888908,0.05-0.10R,3,3,2,1.0,3,3,2,1.0,3,3,1.0,3,3,1.0,True,True,True,True,True,9,7,9,7
5112,30min,m30_2c_1atr,demand,1704.06,1702.72,2022-09-01 09:00:00+00:00,2022-09-01 07:30:00+00:00,2022-09-01 08:00:00+00:00,2022-09-01 08:30:00+00:00,2,1.8409157616671912,0.5506310537129188,0.7164179104478321,2022-09-01 09:20:00+00:00,2022-09-01 09:40:00+00:00,1705.01,1702.514,2.495999999999867,0.3333333333333333,True,209474,209475,3,1705.04,0.5107913669065478,0.9735576923077696,1.5584935897437129,-0.516826923076936,-1.0,stop,2022,2022-09,2022-09-01,0.120192307692314,-1.120192307692314,0.10-0.20R,2,2,1,1.0,2,2,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2
