run,net_r,max_drawdown_r
1237,256.10667497371514,-12.667007211195303
1238,256.1066749737153,-9.295155152514525
1239,256.10667497371526,-9.66667093063674
1240,256.1066749737153,-10.272045349401544
1241,256.1066749737154,-10.007359060834968
1242,256.10667497371526,-12.118361090618926
1243,256.1066749737151,-7.686665833598454
1244,256.1066749737151,-9.13918372041178
1245,256.10667497371526,-8.244165875498084
1246,256.10667497371514,-8.367556169130694
1247,256.1066749737156,-10.675386176933017
1248,256.10667497371514,-11.632206513379245
1249,256.1066749737151,-9.970232173111867
1250,256.1066749737154,-12.953572496297198
1251,256.1066749737153,-7.509694370337797
1252,256.10667497371526,-9.887139018776395
1253,256.10667497371554,-8.410622266162022
1254,256.10667497371537,-10.804946483236137
1255,256.10667497371526,-10.598429956308138
1256,256.106674973715,-7.888811723283737
1257,256.10667497371526,-6.576863252290451
1258,256.1066749737153,-9.49457407376847
1259,256.1066749737151,-7.299602427125336
1260,256.1066749737151,-7.821492772144808
1261,256.10667497371537,-5.676855645140576
1262,256.1066749737154,-7.4254640120041575
1263,256.1066749737151,-11.864040346830762
1264,256.1066749737151,-9.928323297600627
1265,256.1066749737152,-7.203686723556331
1266,256.1066749737154,-7.204706477454222
1267,256.10667497371526,-9.428002017787861
1268,256.1066749737151,-11.36980238724739
1269,256.10667497371537,-13.871628131516895
1270,256.10667497371526,-9.810829819738627
1271,256.10667497371503,-7.625036659795825
1272,256.1066749737153,-10.56047155765637
1273,256.1066749737151,-9.064197800985653
1274,256.10667497371526,-10.937613368176905
1275,256.1066749737149,-8.071364914447798
1276,256.1066749737149,-9.40877024334712
1277,256.1066749737151,-10.457247828631075
1278,256.1066749737152,-7.4820252437921475
1279,256.1066749737153,-19.095998205745225
1280,256.1066749737153,-7.837416346615868
1281,256.10667497371514,-11.514113891896983
1282,256.1066749737154,-8.715136663731158
1283,256.1066749737152,-8.697366689005534
1284,256.1066749737153,-8.373908474201215
1285,256.10667497371537,-11.241107532753622
1286,256.1066749737153,-9.339744871077485
1287,256.106674973715,-11.80969395875465
1288,256.1066749737151,-11.38714284681349
1289,256.1066749737151,-10.88905510444306
1290,256.1066749737151,-9.633523516937004
1291,256.10667497371514,-7.3866810134487455
1292,256.10667497371526,-8.388590211658368
1293,256.10667497371514,-9.975900174469174
1294,256.10667497371526,-8.502582230115905
1295,256.1066749737156,-6.28799951074933
1296,256.1066749737153,-11.384392424960794
1297,256.10667497371526,-7.204682240716437
1298,256.10667497371486,-8.627962473002981
1299,256.10667497371514,-8.437889155255228
1300,256.1066749737153,-7.693929882586133
1301,256.10667497371486,-8.475621929814736
1302,256.10667497371526,-8.683581131344425
1303,256.10667497371514,-11.65520892920891
1304,256.10667497371537,-14.688379845046981
1305,256.1066749737155,-7.896501525464487
1306,256.10667497371537,-8.559003663975517
1307,256.1066749737153,-7.312773612316221
1308,256.10667497371526,-8.130219591061973
1309,256.1066749737156,-8.466365674424765
1310,256.1066749737154,-9.437937845588038
1311,256.10667497371503,-9.694909418672552
1312,256.1066749737155,-10.526202933378784
1313,256.1066749737153,-9.200823557338964
1314,256.1066749737151,-15.470413143125967
1315,256.10667497371514,-5.885182107732959
1316,256.10667497371514,-10.14705020760141
1317,256.10667497371503,-6.782726254632308
1318,256.1066749737149,-6.958738576378693
1319,256.10667497371514,-9.340467089199734
1320,256.1066749737155,-8.779388941279677
1321,256.10667497371503,-13.005809987793505
1322,256.1066749737152,-15.466901649852517
1323,256.10667497371526,-9.600015676450141
1324,256.1066749737154,-7.278402049447266
1325,256.1066749737155,-9.595898804860937
1326,256.106674973715,-11.432562003956992
1327,256.1066749737154,-9.309880483254005
1328,256.1066749737152,-10.099438548016185
1329,256.1066749737154,-11.287464529615093
1330,256.10667497371514,-7.583353350054239
1331,256.10667497371537,-13.526089175133848
1332,256.1066749737151,-8.690256923371152
1333,256.1066749737152,-16.13313926418769
1334,256.10667497371537,-11.111971190606226
1335,256.1066749737151,-9.838254779176367
1336,256.1066749737152,-9.316475456488753
1337,256.1066749737156,-11.973224848576024
1338,256.1066749737154,-11.82220651731069
1339,256.1066749737152,-11.675643407743024
1340,256.1066749737154,-8.731585522241616
1341,256.1066749737155,-9.952980694321468
1342,256.10667497371514,-10.46485388300087
1343,256.1066749737153,-7.433022809800491
1344,256.1066749737151,-8.522711025089649
1345,256.106674973715,-6.182774911893908
1346,256.1066749737153,-7.74922458490306
1347,256.1066749737155,-11.444075509947794
1348,256.10667497371514,-8.140809876316638
1349,256.10667497371537,-11.73643547593102
1350,256.1066749737153,-8.713067428949131
1351,256.1066749737154,-8.064167982018173
1352,256.1066749737154,-7.538578645125796
1353,256.1066749737153,-12.163617659672838
1354,256.1066749737152,-10.848875100095114
1355,256.1066749737157,-8.136795219549228
1356,256.10667497371526,-8.336738456693865
1357,256.10667497371526,-6.534751978590478
1358,256.10667497371514,-8.539027093983862
1359,256.1066749737149,-7.990175511880921
1360,256.10667497371514,-7.4207620180214064
1361,256.1066749737155,-6.294150541895817
1362,256.1066749737151,-7.27832044120899
1363,256.10667497371503,-8.416949513378654
1364,256.1066749737154,-9.278536001419795
1365,256.10667497371526,-10.168587346510336
1366,256.10667497371537,-9.339776448164287
1367,256.10667497371526,-10.726863083574763
1368,256.10667497371526,-6.5841681576345685
1369,256.1066749737151,-6.8970499597597765
1370,256.10667497371514,-18.332098868240507
1371,256.10667497371503,-7.23103067774602
1372,256.1066749737156,-8.85576304292168
1373,256.1066749737151,-10.459855383948769
1374,256.10667497371537,-11.934088501615022
1375,256.1066749737151,-9.468247916454452
1376,256.1066749737152,-11.093833024812142
1377,256.1066749737152,-9.634605758257962
1378,256.10667497371554,-7.135967547801755
1379,256.10667497371526,-7.313080267928768
1380,256.1066749737149,-7.36946201082489
1381,256.10667497371537,-9.75735231133089
1382,256.1066749737154,-8.401462225791107
1383,256.1066749737153,-10.738977310855887
1384,256.1066749737152,-10.779098574144882
1385,256.1066749737154,-8.19148224451989
1386,256.1066749737151,-12.565467651746918
1387,256.10667497371526,-10.428291653528106
1388,256.1066749737151,-9.587235667773427
1389,256.1066749737151,-8.121810950980588
1390,256.10667497371537,-11.918078170737632
1391,256.10667497371526,-9.62019984608493
1392,256.1066749737153,-6.069377282287348
1393,256.1066749737151,-8.563704978592783
1394,256.1066749737154,-9.73855477633434
1395,256.10667497371526,-10.345476909093911
1396,256.1066749737152,-15.326272962363902
1397,256.10667497371526,-8.127770010555196
1398,256.10667497371526,-15.760063434184161
1399,256.1066749737151,-7.71166403417007
1400,256.10667497371514,-6.437680941414541
1401,256.10667497371514,-11.48768043522307
1402,256.1066749737157,-12.893141353758722
1403,256.1066749737152,-9.377411024360967
1404,256.1066749737154,-6.864739416815446
1405,256.10667497371526,-12.58475127066751
1406,256.1066749737156,-10.636302465001691
1407,256.10667497371537,-8.263525610323711
1408,256.1066749737149,-14.009852194657014
1409,256.1066749737148,-12.222044884766092
1410,256.1066749737154,-13.63840320126333
1411,256.10667497371503,-9.467666896976638
1412,256.10667497371514,-7.2619896377105855
1413,256.10667497371526,-10.942916022832534
1414,256.1066749737155,-7.892982497161341
1415,256.1066749737153,-23.80095926297401
1416,256.10667497371526,-14.71681432346837
1417,256.1066749737152,-9.650080254618175
1418,256.1066749737152,-7.962181612351074
1419,256.10667497371503,-8.900463288487941
1420,256.10667497371554,-7.497890840671955
1421,256.1066749737153,-9.289648747910348
1422,256.10667497371537,-10.875944497536125
1423,256.10667497371514,-9.059705002788803
1424,256.10667497371503,-9.812607778969237
1425,256.1066749737153,-7.817569237123109
1426,256.10667497371514,-12.31075783625181
1427,256.1066749737154,-8.624269699035182
1428,256.1066749737155,-9.931801260165168
1429,256.10667497371537,-18.8472501831248
1430,256.1066749737153,-9.503054069119614
1431,256.1066749737155,-8.118517036396298
1432,256.1066749737152,-7.968463303831669
1433,256.1066749737155,-8.488849736856643
1434,256.1066749737155,-8.251611719539394
1435,256.1066749737154,-9.351837453192005
1436,256.10667497371503,-8.70613301203386
1437,256.1066749737151,-7.364154627929835
1438,256.106674973715,-9.485036651231724
1439,256.1066749737154,-8.569087173020392
1440,256.10667497371526,-8.376594614074243
1441,256.1066749737153,-8.49011262696176
1442,256.1066749737151,-6.907069052447866
1443,256.10667497371526,-9.260494333602331
1444,256.1066749737152,-10.165389543223398
1445,256.1066749737152,-8.90215954431494
1446,256.10667497371526,-9.451463980142904
1447,256.10667497371514,-10.838769411547815
1448,256.1066749737153,-8.324188048799996
1449,256.10667497371554,-7.693217115343003
1450,256.1066749737153,-7.316929426077365
1451,256.10667497371526,-6.3044777579666516
1452,256.1066749737153,-8.56085904469083
1453,256.1066749737155,-9.304875257801854
1454,256.1066749737151,-7.537083766678421
1455,256.1066749737156,-7.160583438848079
1456,256.1066749737153,-8.399652732970658
1457,256.1066749737151,-13.842925992085867
1458,256.1066749737153,-11.803663280063688
1459,256.10667497371503,-8.28413138755014
1460,256.1066749737153,-12.106196605033091
1461,256.1066749737153,-10.913160815846283
1462,256.10667497371503,-9.109477213147647
1463,256.1066749737153,-8.364376106265254
1464,256.106674973715,-11.498729805188702
1465,256.10667497371514,-11.389669368715516
1466,256.10667497371503,-10.723792595064793
1467,256.106674973715,-10.703315335384985
1468,256.10667497371526,-8.687220699911066
1469,256.1066749737152,-10.368822424886872
1470,256.10667497371486,-14.418069470272386
1471,256.10667497371554,-8.926844306715736
1472,256.10667497371526,-8.518781530573563
1473,256.10667497371526,-11.675107062297652
1474,256.10667497371514,-7.27175875414909
1475,256.10667497371537,-8.522676776264916
1476,256.10667497371537,-10.398131896479686
1477,256.1066749737154,-9.69616514648915
1478,256.10667497371537,-10.84328814930219
1479,256.10667497371554,-12.313749586950777
1480,256.1066749737153,-8.96514916614558
1481,256.1066749737151,-10.748511215566054
1482,256.10667497371537,-8.220878500107574
1483,256.10667497371537,-7.7392470385603644
1484,256.10667497371526,-11.479514641353262
1485,256.1066749737153,-8.611776519158802
1486,256.10667497371554,-10.147370008702682
1487,256.1066749737153,-11.072407914739415
1488,256.1066749737153,-8.901835570417916
1489,256.10667497371526,-7.5481809258770625
1490,256.10667497371526,-10.645096252382586
1491,256.1066749737151,-12.249014541001472
1492,256.10667497371514,-6.293516292237182
1493,256.1066749737151,-8.314794532187193
1494,256.10667497371526,-8.941160303967692
1495,256.106674973715,-7.649611205715161
1496,256.1066749737154,-5.957602998791888
1497,256.1066749737154,-10.689014433428781
1498,256.1066749737155,-11.622847384005553
1499,256.10667497371537,-10.423992914574342
1500,256.1066749737153,-12.884858414913587
1501,256.1066749737155,-12.236597218885777
1502,256.1066749737157,-7.448097513920743
1503,256.1066749737153,-9.53348523603313
1504,256.1066749737153,-12.340723602789666
1505,256.106674973715,-8.845954626944078
1506,256.1066749737153,-9.573443713208292
1507,256.1066749737154,-11.869200024262597
1508,256.1066749737153,-16.15692946183882
1509,256.1066749737153,-8.76690275417755
1510,256.1066749737152,-5.668945208860915
1511,256.1066749737153,-6.774604579744889
1512,256.1066749737152,-7.842329194642588
1513,256.106674973715,-10.470193735827557
1514,256.10667497371526,-8.436332571871134
1515,256.1066749737152,-14.138880565495814
1516,256.10667497371503,-12.317446483688457
1517,256.10667497371537,-9.660406174871468
1518,256.1066749737152,-13.18610638148499
1519,256.10667497371554,-8.391633330282872
1520,256.10667497371503,-7.323160733100394
1521,256.10667497371537,-13.155063975959223
1522,256.106674973715,-6.555615170523367
1523,256.1066749737151,-11.707493123542658
1524,256.10667497371526,-9.146962279786635
1525,256.10667497371537,-8.81101295050712
1526,256.10667497371514,-8.545269856047355
1527,256.10667497371503,-8.38502174846063
1528,256.10667497371537,-7.993431632225395
1529,256.10667497371514,-8.731683833714385
1530,256.10667497371514,-9.788948005272658
1531,256.1066749737151,-12.99386763563757
1532,256.10667497371514,-8.434148795559093
1533,256.1066749737153,-8.324005798802915
1534,256.10667497371503,-10.54571519304821
1535,256.10667497371526,-10.248549812061533
1536,256.1066749737153,-10.387225222467336
1537,256.10667497371537,-8.701343534345945
1538,256.10667497371537,-8.527124186014362
1539,256.1066749737151,-11.586135571749182
1540,256.1066749737153,-8.326274050828204
1541,256.10667497371514,-9.2839768704102
1542,256.1066749737153,-11.133330227434069
1543,256.1066749737153,-9.599342495849072
1544,256.1066749737152,-8.304537602610651
1545,256.106674973715,-8.580430696886168
1546,256.1066749737153,-7.60606450478673
1547,256.1066749737153,-8.755108170723673
1548,256.10667497371537,-10.176008094012843
1549,256.1066749737153,-7.924763561892945
1550,256.1066749737152,-10.388058093581993
1551,256.10667497371526,-9.328872690199255
1552,256.10667497371514,-9.783985923363247
1553,256.1066749737153,-15.20980512386123
1554,256.10667497371526,-7.513929546114099
1555,256.1066749737151,-11.436018078172182
1556,256.1066749737153,-7.235421089892526
1557,256.1066749737152,-11.339596000336698
1558,256.1066749737154,-8.704256270799917
1559,256.10667497371503,-10.087609398248873
1560,256.1066749737152,-6.661291398223426
1561,256.10667497371526,-7.667242255522382
1562,256.10667497371526,-10.032943836275166
1563,256.1066749737152,-8.122338816795207
1564,256.1066749737154,-9.323774182880697
1565,256.10667497371503,-6.942087587179124
1566,256.1066749737148,-7.3567959323589776
1567,256.10667497371514,-8.17016928672561
1568,256.1066749737154,-10.685353450101502
1569,256.1066749737155,-9.350218664154482
1570,256.10667497371554,-8.672676507204955
1571,256.1066749737154,-12.005732240424527
1572,256.1066749737148,-8.643539712116876
1573,256.10667497371526,-8.703245174403378
1574,256.10667497371514,-9.36093895485152
1575,256.10667497371503,-7.44523473924049
1576,256.10667497371526,-8.389888444821594
1577,256.10667497371554,-9.95069796551067
1578,256.10667497371503,-8.686715069169466
1579,256.1066749737153,-9.127062524471668
1580,256.10667497371486,-7.880177717320013
1581,256.1066749737151,-8.304606433506464
1582,256.10667497371554,-8.993066359416275
1583,256.10667497371514,-7.332864177636139
1584,256.1066749737154,-7.856095019836545
1585,256.1066749737154,-8.61323882845005
1586,256.1066749737155,-9.527041553840633
1587,256.10667497371537,-12.01553940154534
1588,256.1066749737151,-12.682487892135498
1589,256.10667497371514,-7.386060072925224
1590,256.1066749737154,-7.70108553542039
1591,256.10667497371537,-6.428220236194193
1592,256.10667497371537,-11.651420876873061
1593,256.1066749737153,-6.559487193124898
1594,256.1066749737152,-11.121534358155639
1595,256.10667497371526,-11.16748587812691
1596,256.1066749737152,-10.651486761212485
1597,256.10667497371526,-9.312567397917775
1598,256.1066749737153,-9.52391592541997
1599,256.10667497371514,-8.244756721132248
1600,256.1066749737152,-8.401496972520704
1601,256.1066749737154,-10.033443766831454
1602,256.10667497371526,-10.128793908439633
1603,256.1066749737152,-11.711081996169355
1604,256.10667497371503,-9.858166283848718
1605,256.10667497371537,-11.792069400452391
1606,256.1066749737154,-8.049532384663863
1607,256.1066749737149,-8.451978699594221
1608,256.1066749737155,-7.393011090325274
1609,256.1066749737151,-10.994067842244533
1610,256.10667497371503,-9.871727130089493
1611,256.1066749737152,-9.514340501878735
1612,256.1066749737152,-7.480861184471351
1613,256.1066749737151,-7.561180877155294
1614,256.10667497371514,-8.653769041310625
1615,256.1066749737154,-10.217958319203703
1616,256.1066749737155,-9.67703070901058
1617,256.1066749737153,-8.248083714207382
1618,256.10667497371514,-8.915137432390509
1619,256.10667497371503,-10.688618306532646
1620,256.10667497371537,-16.29253380913474
1621,256.1066749737152,-8.446325162786861
1622,256.1066749737153,-9.282079729369087
1623,256.1066749737154,-7.38286317131426
1624,256.1066749737151,-6.313447630015503
1625,256.1066749737152,-7.6766290239690065
1626,256.106674973715,-9.847173202029012
1627,256.10667497371526,-9.55114014993994
1628,256.10667497371537,-7.515582511117373
1629,256.1066749737156,-8.66688450056916
1630,256.1066749737151,-10.453361665482078
1631,256.10667497371537,-9.40633406103801
1632,256.1066749737157,-9.670422878600277
1633,256.1066749737153,-7.329571339497477
1634,256.10667497371514,-9.683180066440094
1635,256.1066749737152,-7.691343040898289
1636,256.10667497371514,-7.3030243303375215
1637,256.1066749737156,-7.474029735110065
1638,256.106674973715,-7.257799339275181
1639,256.1066749737153,-8.574655986626027
1640,256.10667497371486,-8.26021154614675
1641,256.10667497371514,-9.577741935247616
1642,256.10667497371537,-14.411797301618606
1643,256.10667497371514,-9.195731779345635
1644,256.106674973715,-8.87608807714156
1645,256.10667497371554,-9.564131907258542
1646,256.10667497371537,-8.563752163351452
1647,256.1066749737151,-11.683404991903302
1648,256.10667497371514,-7.587740123912141
1649,256.1066749737152,-14.739407305895952
1650,256.106674973715,-6.486508255480034
1651,256.10667497371554,-8.028218265468183
1652,256.1066749737151,-10.473342240586149
1653,256.1066749737152,-6.925220496280075
1654,256.1066749737151,-10.861284659257528
1655,256.1066749737154,-11.870313119025752
1656,256.10667497371526,-14.903012107325026
1657,256.10667497371503,-11.90894604119083
1658,256.10667497371514,-9.080243941327893
1659,256.10667497371526,-10.426391295181617
1660,256.10667497371503,-9.09193185703107
1661,256.1066749737153,-9.83575442873233
1662,256.1066749737155,-11.747784616170833
1663,256.1066749737151,-7.392790634148213
1664,256.10667497371526,-13.102041016121376
1665,256.1066749737153,-9.852070468953485
1666,256.1066749737152,-9.72801935940987
1667,256.10667497371514,-10.80731764764468
1668,256.10667497371514,-10.91328386452966
1669,256.106674973715,-8.886129764778914
1670,256.10667497371526,-6.4120933402494416
1671,256.10667497371503,-8.708794676524576
1672,256.10667497371526,-8.765685997330849
1673,256.10667497371554,-10.95645563879853
1674,256.1066749737154,-7.2983099301778225
1675,256.1066749737153,-8.609328574597477
1676,256.1066749737153,-12.00924081967338
1677,256.1066749737155,-8.982917325790268
1678,256.10667497371526,-7.414181218468627
1679,256.10667497371554,-12.755729445914426
1680,256.106674973715,-12.494294438458496
1681,256.10667497371514,-10.579883262169304
1682,256.1066749737153,-6.735014093406169
1683,256.1066749737151,-10.524129918690576
1684,256.1066749737153,-11.819388028316723
1685,256.10667497371554,-10.782194090823708
1686,256.1066749737154,-10.834437087459506
1687,256.10667497371537,-12.615292246077914
1688,256.10667497371514,-7.716641871271747
1689,256.106674973715,-8.323979778995124
1690,256.10667497371526,-11.054731172621075
1691,256.1066749737151,-10.970577991557207
1692,256.10667497371537,-6.461797482625542
1693,256.1066749737149,-9.621490846041368
1694,256.10667497371537,-8.338219935213289
1695,256.10667497371486,-8.151507980229582
1696,256.10667497371526,-10.52272592551876
1697,256.10667497371526,-8.463337183763514
1698,256.1066749737153,-8.904854041676035
1699,256.10667497371503,-11.49715827051051
1700,256.1066749737154,-12.644701925589544
1701,256.10667497371526,-10.632035663909164
1702,256.1066749737152,-10.67209028241841
1703,256.10667497371514,-10.110014741749438
1704,256.1066749737151,-10.739729732476292
1705,256.10667497371526,-10.851384328902952
1706,256.1066749737152,-8.810860242176673
1707,256.10667497371514,-9.050790070381538
1708,256.1066749737152,-9.643988989821622
1709,256.1066749737154,-7.847280927023178
1710,256.10667497371577,-6.671332962177132
1711,256.1066749737152,-9.796831439993255
1712,256.10667497371514,-6.187426206810073
1713,256.10667497371537,-8.973340535362713
1714,256.1066749737155,-7.4154461309973385
1715,256.10667497371514,-9.585985805700886
1716,256.1066749737152,-8.162157338867758
1717,256.10667497371514,-8.411664820305418
1718,256.1066749737153,-7.634606758235776
1719,256.10667497371554,-7.492265402464113
1720,256.1066749737152,-7.887790961923493
1721,256.1066749737154,-9.42288745833573
1722,256.1066749737151,-11.97946026627298
1723,256.1066749737153,-8.380030246889433
1724,256.10667497371514,-8.48205586823169
1725,256.1066749737149,-10.075993273418895
1726,256.1066749737151,-10.347595712946372
1727,256.1066749737151,-11.911544732014818
1728,256.1066749737152,-15.93702062536584
1729,256.1066749737153,-12.68750661809537
1730,256.1066749737152,-11.643407803979386
1731,256.10667497371537,-9.766796132449471
1732,256.106674973715,-8.549758437644343
1733,256.1066749737151,-7.823208339895075
1734,256.10667497371514,-14.510865903218857
1735,256.1066749737152,-10.864425289431267
1736,256.1066749737151,-7.9765026817850355
1737,256.1066749737151,-10.222891442385688
1738,256.1066749737154,-12.46503705815823
1739,256.10667497371514,-8.01642788558263
1740,256.10667497371526,-9.707340711624937
1741,256.10667497371537,-7.604578468496442
1742,256.106674973715,-9.322901442399846
1743,256.1066749737152,-9.087758714574093
1744,256.10667497371537,-8.351146944964931
1745,256.10667497371514,-8.832939632980356
1746,256.1066749737151,-12.417820889915419
1747,256.1066749737154,-7.37379433398452
1748,256.10667497371514,-11.92270152737251
1749,256.1066749737151,-9.04309918276985
1750,256.1066749737152,-7.4534827530441135
1751,256.1066749737155,-6.7210817395559985
1752,256.1066749737152,-7.717933150390422
1753,256.10667497371526,-8.763900171473082
1754,256.10667497371514,-11.187381684748907
1755,256.1066749737151,-10.333971541829328
1756,256.1066749737151,-9.122506754865281
1757,256.1066749737157,-10.978342115519496
1758,256.106674973715,-7.707335498504495
1759,256.10667497371514,-7.579601756398489
1760,256.1066749737151,-8.530265317157046
1761,256.1066749737153,-9.09904351108321
1762,256.10667497371526,-9.368537930151291
1763,256.1066749737152,-9.785062201106214
1764,256.1066749737153,-6.510685980441643
1765,256.1066749737152,-11.513857781424093
1766,256.1066749737155,-8.605894950953228
1767,256.10667497371526,-10.38975400358305
1768,256.10667497371526,-8.93257057383218
1769,256.1066749737152,-10.75175078759645
1770,256.1066749737152,-8.711434478539744
1771,256.1066749737152,-10.501431546783863
1772,256.1066749737151,-8.964180017742194
1773,256.1066749737155,-7.577725669939539
1774,256.1066749737151,-8.525288324355444
1775,256.10667497371526,-8.901161414406928
1776,256.1066749737155,-10.381834340686225
1777,256.1066749737151,-8.733630409435008
1778,256.106674973715,-7.187481672435439
1779,256.1066749737153,-10.656554211377397
1780,256.1066749737153,-7.670546601100398
1781,256.1066749737152,-9.420436323524086
1782,256.10667497371514,-7.305409091710068
1783,256.10667497371526,-10.373325171680854
1784,256.10667497371526,-7.855045489487754
1785,256.1066749737151,-8.983830796914845
1786,256.1066749737151,-6.614282256486703
1787,256.10667497371514,-10.859035488081332
1788,256.106674973715,-8.438811915350783
1789,256.1066749737154,-9.376889726374284
1790,256.10667497371526,-10.360212223822657
1791,256.10667497371514,-9.333853014499894
1792,256.1066749737152,-7.300091802682047
1793,256.1066749737148,-9.516323355496553
1794,256.10667497371537,-9.610034589768993
1795,256.10667497371514,-9.986686400030493
1796,256.1066749737154,-10.378879162082455
1797,256.1066749737156,-12.019990243156116
1798,256.10667497371486,-8.265961233832897
1799,256.10667497371514,-8.953756967381281
1800,256.10667497371537,-14.987893197865375
1801,256.1066749737154,-6.230304608080274
1802,256.106674973715,-13.56428904841394
1803,256.1066749737153,-8.355590884009018
1804,256.1066749737149,-11.420478003500818
1805,256.10667497371526,-6.994001677227402
1806,256.10667497371514,-7.653120289045177
1807,256.10667497371503,-10.133620583215759
1808,256.10667497371503,-13.0660416848676
1809,256.1066749737155,-12.962792339711626
1810,256.1066749737153,-9.505803874013282
1811,256.10667497371503,-6.438083614402785
1812,256.10667497371503,-7.711472031773397
1813,256.1066749737151,-7.410336626236159
1814,256.1066749737151,-7.153098515886455
1815,256.10667497371526,-10.586816668094542
1816,256.1066749737152,-11.375549137642679
1817,256.1066749737153,-10.676070167031234
1818,256.10667497371526,-10.18780123701642
1819,256.10667497371526,-7.477630901727224
1820,256.1066749737153,-6.779091691130986
1821,256.10667497371514,-10.590216697116148
1822,256.1066749737156,-8.41741756758725
1823,256.1066749737152,-9.184959575246296
1824,256.1066749737153,-11.87241588494669
1825,256.10667497371537,-11.526893740486628
1826,256.10667497371537,-9.539613282813924
1827,256.1066749737152,-7.469675094018566
1828,256.1066749737153,-7.51912773783387
1829,256.10667497371526,-11.788437855733353
1830,256.1066749737152,-15.057598171538672
1831,256.1066749737152,-11.056712776675283
1832,256.1066749737154,-9.568777524892937
1833,256.1066749737152,-6.650192049571245
1834,256.10667497371526,-6.06095895616852
1835,256.10667497371526,-8.388131157774893
1836,256.1066749737153,-7.765269584874346
1837,256.1066749737153,-7.021639001051341
1838,256.1066749737154,-5.197511626720569
1839,256.1066749737153,-17.040060271826746
1840,256.1066749737151,-9.697433140662582
1841,256.10667497371526,-8.788303985728199
1842,256.1066749737151,-8.55940406142929
1843,256.1066749737153,-8.192710490254857
1844,256.10667497371514,-8.304190957588531
1845,256.1066749737153,-8.461355265388981
1846,256.1066749737148,-8.631690646932867
1847,256.1066749737152,-10.93486483274625
1848,256.1066749737149,-11.407729057541873
1849,256.1066749737151,-10.35148821053204
1850,256.1066749737154,-11.765638940616789
1851,256.10667497371503,-11.455535608371065
1852,256.1066749737153,-7.767129863610876
1853,256.1066749737154,-12.119005525600386
1854,256.1066749737152,-9.35197276360185
1855,256.106674973715,-8.818823033152205
1856,256.10667497371537,-7.32287075883562
1857,256.1066749737153,-13.76867381162424
1858,256.1066749737153,-8.92036529030922
1859,256.10667497371537,-10.49904815543417
1860,256.10667497371537,-11.414802671737391
1861,256.1066749737154,-7.371339259660942
1862,256.10667497371526,-7.594968895067128
1863,256.1066749737151,-7.793947148101836
1864,256.10667497371537,-9.872929473513437
1865,256.1066749737157,-8.560767493976755
1866,256.1066749737154,-9.958409451055061
1867,256.1066749737152,-19.168034275159528
1868,256.10667497371526,-9.03838927337792
1869,256.1066749737154,-10.571608515900039
1870,256.1066749737152,-14.280901223094714
1871,256.10667497371514,-5.8876879256548875
1872,256.10667497371503,-8.5294660990576
1873,256.10667497371537,-6.871468461318159
1874,256.1066749737152,-10.941015150160922
1875,256.1066749737151,-8.993214418098603
1876,256.10667497371526,-8.753202686904558
1877,256.1066749737153,-6.8181464917315395
1878,256.10667497371526,-9.55762900935305
1879,256.1066749737151,-11.860079605232787
1880,256.10667497371514,-9.142492589332676
1881,256.1066749737153,-7.921867761045004
1882,256.1066749737156,-14.1367260987642
1883,256.1066749737151,-8.987273708369372
1884,256.10667497371537,-9.818360640872172
1885,256.10667497371526,-8.394736486391842
1886,256.1066749737152,-10.922948531163598
1887,256.10667497371514,-9.742918059430323
1888,256.1066749737153,-9.514108561339327
1889,256.10667497371554,-12.80141915239821
1890,256.1066749737152,-10.006432010764453
1891,256.1066749737148,-6.625396395535503
1892,256.10667497371537,-11.520550141151404
1893,256.1066749737154,-10.786748679613652
1894,256.10667497371503,-7.834187003958039
1895,256.1066749737152,-7.571219441963919
1896,256.10667497371486,-8.345277032531477
1897,256.10667497371526,-11.183453994900248
1898,256.1066749737152,-11.340781942753722
1899,256.10667497371554,-6.679067989481723
1900,256.1066749737153,-9.70134003692364
1901,256.106674973715,-8.837340542118476
1902,256.10667497371526,-8.618628000669105
1903,256.10667497371514,-7.461231932808261
1904,256.10667497371526,-7.617797334673096
1905,256.1066749737151,-11.697129422484238
1906,256.10667497371514,-11.75039296643699
1907,256.1066749737154,-12.72169166520527
1908,256.1066749737153,-8.798139877962988
1909,256.1066749737152,-8.492213012288445
1910,256.1066749737151,-9.772531441772983
1911,256.1066749737154,-7.180981867016506
1912,256.10667497371514,-8.66113411511008
1913,256.1066749737153,-10.17585164005601
1914,256.1066749737154,-11.002640549896753
1915,256.1066749737155,-13.416773001431068
1916,256.10667497371514,-8.017231951571432
1917,256.1066749737151,-7.262910379466568
1918,256.10667497371537,-13.221892920638545
1919,256.1066749737152,-10.72201328495126
1920,256.1066749737152,-8.728536647744306
1921,256.10667497371514,-8.726512537097449
1922,256.1066749737152,-14.728152686995855
1923,256.1066749737153,-12.428546746597021
1924,256.1066749737156,-12.747202667420737
1925,256.10667497371503,-8.44689030816754
1926,256.10667497371514,-12.252313179233482
1927,256.1066749737155,-8.224972336072966
1928,256.10667497371514,-14.643806399918127
1929,256.10667497371554,-8.417891405717015
1930,256.10667497371537,-7.678652799231983
1931,256.10667497371526,-10.203199109125919
1932,256.10667497371537,-8.227005770000403
1933,256.1066749737152,-12.493309165982907
1934,256.1066749737154,-10.81183901087369
1935,256.10667497371537,-12.827080613532175
