name,trades,net_r,years,avg_r_year,wr,pf,expectancy_r,max_dd_r,positive_years,negative_years,positive_months,negative_months,worst_year_r,best_year_r,worst_month_r,best_month_r,window_months,start_month,end_month
18m_2019-10_2021-05,178,29.77313761247421,3,9.92437920415807,0.601123595505618,1.42093128654971,0.1672648180476079,-6.51007920135188,2,1,12,6,-0.244393830498989,27.111676597127474,-2.6034085529281628,9.389592167658845,18,2019-10,2021-05
18m_2020-01_2021-06,181,24.652360222355732,2,12.326180111177866,0.585635359116022,1.3292230120100839,0.13620088520638526,-6.7136892524137295,1,1,11,7,-2.4593163747717384,27.111676597127474,-2.6034085529281628,9.389592167658845,18,2020-01,2021-06
18m_2020-02_2021-08,185,30.700601600351376,2,15.350300800175688,0.6,1.4168870561684335,0.16594919783973716,-6.713689252413733,2,0,12,6,0.985516450295743,29.715085150055636,-2.214922544272749,9.389592167658845,18,2020-02,2021-08
18m_2020-03_2021-09,189,36.551134483912556,2,18.275567241956278,0.6137566137566137,1.503579949840562,0.19339224594662727,-6.713689252413733,2,0,13,5,6.6601529462217615,29.89098153769079,-2.214922544272749,9.389592167658845,18,2020-03,2021-09
18m_2020-04_2021-10,165,37.30558378505318,2,18.65279189252659,0.6303030303030303,1.6195975948171462,0.22609444718214047,-6.713689252413726,2,0,13,5,6.580554936647722,30.72502884840545,-2.214922544272749,9.389592167658845,18,2020-04,2021-10
18m_2020-05_2021-11,151,35.904452905325655,2,17.952226452662828,0.6357615894039735,1.665249076637414,0.23777783381010367,-6.7136892524137295,2,0,13,5,8.519987982853937,27.38446492247172,-2.214922544272749,9.389592167658845,18,2020-05,2021-11
18m_2020-06_2021-12,143,32.262893879919666,2,16.131446939959833,0.6293706293706294,1.621862546055451,0.22561464251692073,-6.7136892524137295,2,0,13,5,10.437676790439417,21.825217089480255,-2.214922544272749,9.389592167658845,18,2020-06,2021-12
18m_2020-07_2022-01,135,30.588627655008473,3,10.196209218336158,0.6296296296296297,1.6273224812535767,0.22658242707413684,-6.7136892524137295,2,1,12,6,-1.0401253439315188,21.191076208500576,-2.214922544272749,9.389592167658845,18,2020-07,2022-01
18m_2020-08_2022-02,141,27.924341509278563,3,9.308113836426188,0.6170212765957447,1.527723848281969,0.19804497524311038,-6.713689252413728,3,0,12,6,2.070398961589677,15.416265757249473,-2.214922544272749,9.389592167658845,18,2020-08,2022-02
18m_2020-09_2022-03,144,24.672024765315683,3,8.224008255105227,0.6041666666666666,1.4401718775095709,0.17133350531469224,-6.713689252413736,3,0,12,6,6.026673589590627,10.437676790439417,-2.214922544272749,6.137275423695967,18,2020-09,2022-03
18m_2020-10_2022-04,139,23.806986294475994,3,7.935662098158665,0.60431654676259,1.441136538096012,0.1712732826940719,-6.713689252413736,3,0,11,7,5.487018286173519,10.437676790439417,-2.214922544272749,6.137275423695967,18,2020-10,2022-04
18m_2020-11_2022-05,142,25.431679309126203,3,8.477226436375402,0.6056338028169014,1.4686932188268669,0.17909633316286058,-6.713689252413733,3,0,11,7,2.7705625855669185,12.223439933119865,-2.214922544272749,6.137275423695967,18,2020-11,2022-05
18m_2020-12_2022-06,136,27.659405279804307,3,9.21980175993477,0.6176470588235294,1.5520886460405536,0.20337797999856108,-6.713689252413733,3,0,11,7,2.1374527681342386,15.084275721230652,-2.214922544272749,6.137275423695967,18,2020-12,2022-06
18m_2021-01_2022-07,130,25.125067381553713,2,12.562533690776856,0.6076923076923076,1.5196507717618706,0.1932697490888747,-6.713689252413733,2,0,10,8,10.437676790439417,14.687390591114294,-2.214922544272749,6.137275423695967,18,2021-01,2022-07
18m_2021-02_2022-08,126,24.569654567982017,2,12.284827283991008,0.6111111111111112,1.5228359702905123,0.19499725847604776,-6.713689252413733,2,0,9,9,10.09795659089641,14.471697977085606,-2.214922544272749,6.137275423695967,18,2021-02,2022-08
18m_2021-03_2022-09,123,25.324743565793714,2,12.662371782896857,0.6097560975609756,1.5620431710537988,0.20589222411214403,-5.458172956837036,2,0,10,8,10.319286757852451,15.005456807941265,-2.214922544272749,6.137275423695967,18,2021-03,2022-09
18m_2021-04_2022-10,121,29.398812746982948,2,14.699406373491474,0.628099173553719,1.701324231154563,0.24296539460316485,-4.3096123424468145,2,0,11,7,10.633094208331862,18.765718538651093,-2.214922544272749,6.137275423695967,18,2021-04,2022-10
18m_2021-05_2022-11,121,30.022573287562327,2,15.011286643781164,0.6363636363636364,1.7182885640650216,0.2481204403930771,-4.3096123424468145,2,0,12,6,11.208213679707846,18.814359607854485,-2.214922544272749,6.137275423695967,18,2021-05,2022-11
18m_2021-06_2022-12,117,29.409817933387533,2,14.704908966693766,0.6410256410256411,1.7263753443819818,0.2513659652426285,-3.591773176672061,2,0,11,7,10.682070620938406,18.727747312449125,-2.214922544272749,6.137275423695967,18,2021-06,2022-12
18m_2021-08_2023-01,121,30.937727412553865,3,10.312575804184622,0.6446280991735537,1.744409956383365,0.2556836976244121,-3.5917731766720618,2,1,11,7,-0.6870130651064115,18.727747312449125,-1.0401253439315188,6.137275423695967,18,2021-08,2023-01
18m_2021-09_2023-02,122,29.185851470912027,3,9.728617156970676,0.639344262295082,1.674135099623112,0.23922829074518054,-3.5917731766720618,3,0,11,7,1.0059438183192335,18.727747312449125,-1.0401253439315188,6.137275423695967,18,2021-09,2023-02
18m_2021-10_2023-03,127,29.991663728257386,3,9.997221242752461,0.6377952755905512,1.6609084765149869,0.23615483250596367,-3.591773176672061,3,0,11,7,3.777523844217655,18.727747312449125,-1.0401253439315188,6.480448753271379,18,2021-10,2023-03
18m_2021-11_2023-04,135,34.475787507557925,3,11.491929169185974,0.6444444444444445,1.738198818659617,0.25537620375968834,-3.591773176672061,3,0,12,6,3.8571218537916936,18.727747312449125,-1.0401253439315188,6.480448753271379,18,2021-11,2023-04
18m_2021-12_2023-05,140,31.251538404763686,3,10.417179468254561,0.6285714285714286,1.6144432990719757,0.22322527431974062,-3.591773176672061,3,0,11,7,1.9176888075854794,18.727747312449125,-1.2848160565880191,6.480448753271379,18,2021-12,2023-05
18m_2022-01_2023-06,144,27.0810399094523,2,13.54051995472615,0.6111111111111112,1.4921551412627574,0.18806277714897432,-6.334239015049775,2,0,10,8,8.353292597003177,18.727747312449125,-2.2528096877259065,6.480448753271379,18,2022-01,2023-06
18m_2022-02_2023-07,147,27.092477565623835,2,13.546238782811917,0.6122448979591837,1.4831337374328448,0.18430256847363152,-7.364161496552551,2,0,10,8,7.324604909243192,19.767872656380643,-2.2528096877259065,6.480448753271379,18,2022-02,2023-07
18m_2022-03_2023-08,137,23.889536867676735,2,11.944768433838368,0.6058394160583942,1.4509848678060833,0.17437618151588857,-7.45599575496265,2,0,9,9,7.23218851681729,16.657348350859447,-2.2528096877259065,6.480448753271379,18,2022-03,2023-08
18m_2022-04_2023-10,121,15.83265079743684,2,7.91632539871842,0.5867768595041323,1.3240119079284018,0.13084835369782513,-8.583313256552811,2,0,8,10,5.312577870273358,10.520072927163481,-2.2528096877259065,6.480448753271379,18,2022-04,2023-10
18m_2022-05_2023-11,117,14.007526693903209,2,7.0037633469516045,0.5811965811965812,1.2928490213312642,0.1197224503752411,-10.569089217331321,2,0,8,10,3.1620705993171407,10.845456094586067,-2.2528096877259065,6.480448753271379,18,2022-05,2023-11
18m_2022-06_2023-12,111,7.540541079139304,2,3.770270539569652,0.5585585585585585,1.15529353502243,0.0679328025147685,-12.694926116838408,2,0,7,11,1.0362336998100448,6.50430737932926,-2.2528096877259065,6.480448753271379,18,2022-06,2023-12
18m_2022-07_2024-01,109,5.633487450942246,3,1.877829150314082,0.5504587155963303,1.1160187540363051,0.051683371109561886,-12.694926116838406,3,0,7,11,0.9537821599137266,3.6434715912184736,-2.2528096877259065,6.480448753271379,18,2022-07,2024-01
18m_2022-08_2024-02,107,6.985466242849728,3,2.328488747616576,0.5607476635514018,1.148025969579613,0.06528473124158624,-12.694926116838408,3,0,8,10,1.0362336998100448,4.040356721334831,-2.2528096877259065,6.480448753271379,18,2022-08,2024-02
18m_2022-09_2024-03,109,6.1279768161878625,3,2.0426589387292875,0.5596330275229358,1.1270776938179439,0.056219970790714335,-12.694926116838408,3,0,8,10,0.8356937810142997,4.256049335363519,-2.2528096877259065,6.480448753271379,18,2022-09,2024-03
18m_2022-10_2024-04,125,13.572026724173888,3,4.524008908057962,0.584,1.259189694735366,0.10857621379339111,-12.694926116838408,3,0,8,10,1.0362336998100448,8.813502519855984,-2.2528096877259065,7.977808738841683,18,2022-10,2024-04
18m_2022-11_2024-05,133,13.314860984343117,3,4.438286994781039,0.5789473684210527,1.2356405831414314,0.10011173672438434,-12.69492611683841,2,1,8,10,-0.037971226201967134,12.316598510735039,-2.2528096877259065,7.977808738841683,18,2022-11,2024-05
18m_2022-12_2024-06,141,14.705659567057424,3,4.901886522352474,0.574468085106383,1.2423814222789538,0.10429545792239307,-12.69492611683841,2,1,8,10,-0.08661229540535942,13.756038162652738,-2.2528096877259065,7.977808738841683,18,2022-12,2024-06
18m_2023-01_2024-07,156,19.11313055197604,2,9.55656527598802,0.5833333333333334,1.2901828749227515,0.12252006764087206,-12.69492611683841,2,0,9,9,1.0362336998100448,18.076896852165998,-2.2528096877259065,7.977808738841683,18,2023-01,2024-07
18m_2023-02_2024-08,168,32.01143040434492,2,16.00571520217246,0.6130952380952381,1.493939284664703,0.1905442285972912,-12.694926116838408,2,0,10,8,1.723246764916456,30.28818363942846,-2.2528096877259065,12.211286787262459,18,2023-02,2024-08
18m_2023-03_2024-09,172,31.856129891261567,2,15.928064945630783,0.6104651162790697,1.4760846395730967,0.18521005750733469,-12.694926116838408,2,0,10,8,0.030289881490811243,31.825840009770758,-2.2528096877259065,12.211286787262459,18,2023-03,2024-09
18m_2023-04_2024-10,170,30.927235045292655,2,15.463617522646327,0.6058823529411764,1.468878120359997,0.18192491203113326,-12.694926116838413,1,1,10,8,-6.450158871780568,37.37739391707322,-2.2528096877259065,12.211286787262459,18,2023-04,2024-10
18m_2023-05_2024-11,182,31.627616827218002,2,15.813808413609001,0.6043956043956044,1.4397036564933239,0.17377811443526375,-12.69492611683841,1,1,10,8,-10.854684641507058,42.482301468725055,-2.2528096877259065,12.211286787262459,18,2023-05,2024-11
18m_2023-06_2024-12,184,29.594678895245632,2,14.797339447622816,0.5978260869565217,1.400094747308324,0.16084064616981322,-10.524550386425329,1,1,10,8,-9.569868584919039,39.16454748016467,-3.317753988560386,12.211286787262459,18,2023-06,2024-12
18m_2023-07_2025-01,188,35.425385937739264,3,11.808461979246422,0.6117021276595744,1.4857893737672794,0.18843290392414502,-7.422036030886777,2,1,11,7,-7.317058897193133,39.16454748016467,-3.317753988560386,12.211286787262459,18,2023-07,2025-01
18m_2023-08_2025-02,197,39.03647713067852,3,13.012159043559507,0.6142131979695431,1.513670474219553,0.19815470624709908,-6.195954817007246,2,1,12,6,-6.288371209433148,39.16454748016467,-3.317753988560386,12.211286787262459,18,2023-08,2025-02
18m_2023-10_2025-03,212,39.53394282310944,3,13.17798094103648,0.6084905660377359,1.4750524104210787,0.18648086237315775,-5.397125237247923,2,1,13,5,-6.195954817007245,39.16454748016467,-3.317753988560386,12.211286787262459,18,2023-10,2025-03
18m_2023-11_2025-04,244,63.48949955408884,3,21.163166518029612,0.6434426229508197,1.7280108857225487,0.26020286702495427,-5.375690107531241,2,1,14,4,-4.2763441704633145,39.16454748016467,-3.317753988560386,22.035946084435466,18,2023-11,2025-04
18m_2023-12_2025-05,263,72.05965779545232,3,24.01988593181744,0.6501901140684411,1.7805312240702444,0.2739910942792864,-5.375690107531241,2,1,15,3,-2.125836899507096,39.16454748016467,-3.317753988560386,22.035946084435466,18,2023-12,2025-05
18m_2024-01_2025-06,286,80.27923315528741,2,40.13961657764371,0.6538461538461539,1.8064142965902483,0.28069661942408186,-5.375690107531241,2,0,16,2,39.16454748016467,41.114685675122736,-3.317753988560386,22.035946084435466,18,2024-01,2025-06
18m_2024-02_2025-07,308,95.37325770699653,2,47.68662885349826,0.6688311688311688,1.9287938426747968,0.30965343411362506,-5.375690107531241,2,0,16,2,38.21076532025094,57.1624923867456,-3.317753988560386,22.035946084435466,18,2024-02,2025-07
18m_2024-03_2025-08,325,93.72590094369858,2,46.86295047184929,0.6584615384615384,1.8367846085906872,0.28838738751907256,-5.375690107531241,2,0,15,3,37.255671658459825,56.47022928523876,-3.317753988560386,22.035946084435466,18,2024-03,2025-08
18m_2024-04_2025-09,342,100.97865919685353,2,50.489329598426764,0.6608187134502924,1.8621483831821717,0.2952592374177004,-5.375690107531241,2,0,16,2,38.32885369915037,62.64980549770315,-3.317753988560386,22.035946084435466,18,2024-04,2025-09
18m_2024-05_2025-10,354,106.17413228987724,2,53.08706614493862,0.6638418079096046,1.8778438448898394,0.29992692737253457,-5.375690107531248,2,0,16,2,30.35104496030869,75.82308732956854,-3.317753988560386,22.035946084435466,18,2024-05,2025-10
18m_2024-06_2025-11,370,104.02835799129588,2,52.01417899564794,0.654054054054054,1.7997316264119605,0.28115772430079966,-5.375690107531248,2,0,16,2,26.847948969429634,77.18040902186624,-3.317753988560386,22.035946084435466,18,2024-06,2025-11
18m_2024-07_2025-12,388,107.75719059799802,2,53.87859529899901,0.6520618556701031,1.7854293036339106,0.27772471803607734,-5.375690107531248,2,0,16,2,25.408509317511935,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-07,2025-12
18m_2024-08_2026-01,403,112.76505467166027,3,37.588351557220086,0.652605459057072,1.7933906861143425,0.27981403144332573,-5.375690107531248,3,0,16,2,9.328722763175511,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-08,2026-01
18m_2024-09_2026-02,411,112.36983167864034,3,37.45661055954678,0.6496350364963503,1.7676789487558002,0.2734059164930422,-5.375690107531244,3,0,16,2,8.876363840736213,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-09,2026-02
18m_2024-10_2026-03,432,125.45099287297197,3,41.81699762432399,0.6574074074074074,1.8348448097005456,0.29039581683558324,-5.375690107531244,3,0,16,2,7.338707470393916,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-10,2026-03
18m_2024-11_2026-04,460,140.17171775767946,3,46.72390591922649,0.6652173913043479,1.8910753027815406,0.3047211255601727,-5.375690107531245,3,0,16,2,1.7871535630914495,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-11,2026-04
18m_2024-12_2026-05,478,148.22208231672107,3,49.40736077224036,0.6673640167364017,1.9136540029864195,0.31008803831950016,-5.305986034022624,2,1,16,2,-3.317753988560386,82.34868128048608,-3.317753988560386,22.035946084435466,18,2024-12,2026-05
18m_2025-01_2026-06,496,158.03712017976136,2,79.01856008988068,0.6713709677419355,1.950718955924827,0.31862322616887373,-5.305986034022624,2,0,17,1,75.68843889927527,82.34868128048608,-0.6922631015068405,22.035946084435466,18,2025-01,2026-06
24m_2019-06_2021-09,208,35.36350245731231,3,11.787834152437435,0.6009615384615384,1.4288538034603846,0.1700168387370784,-6.7136892524137295,3,0,14,10,1.5916729139630694,27.111676597127474,-2.6034085529281628,9.389592167658845,24,2019-06,2021-09
24m_2019-08_2021-10,207,36.391600275303645,3,12.130533425101214,0.6038647342995169,1.447011460915215,0.17580483224784368,-6.713689252413733,3,0,14,10,2.69936874152845,27.111676597127474,-2.6034085529281628,9.389592167658845,24,2019-08,2021-10
24m_2019-09_2021-11,205,38.4692169091157,3,12.823072303038566,0.6097560975609756,1.4848469869998755,0.18765471662983269,-6.713689252413733,3,0,15,9,2.8375523291343026,27.111676597127474,-2.6034085529281628,9.389592167658845,24,2019-09,2021-11
24m_2019-10_2021-12,205,40.45520823341261,3,13.485069411137538,0.6146341463414634,1.51661230466005,0.1973424791873786,-6.713689252413726,3,0,16,8,2.905854845845724,27.111676597127474,-2.6034085529281628,9.389592167658845,24,2019-10,2021-12
24m_2020-01_2022-01,203,36.509228043635375,3,12.169742681211792,0.6059113300492611,1.4601108381924646,0.17984841400805604,-6.7136892524137295,2,1,15,9,-1.0401253439315188,27.111676597127474,-2.6034085529281628,9.389592167658845,24,2020-01,2022-01
24m_2020-02_2022-02,212,42.22316090208473,3,14.074386967361576,0.6179245283018868,1.5219215891483582,0.19916585331172043,-6.713689252413733,3,0,16,8,2.070398961589677,29.715085150055636,-2.214922544272749,9.389592167658845,24,2020-02,2022-02
24m_2020-03_2022-03,231,48.53633271341585,3,16.178777571138617,0.6233766233766234,1.5572867088487148,0.21011399443037165,-6.713689252413733,3,0,17,7,8.207674385285644,29.89098153769079,-2.214922544272749,9.389592167658845,24,2020-03,2022-03
24m_2020-04_2022-04,213,49.044996856707925,3,16.34833228556931,0.6338028169014085,1.6301531999271202,0.23025820120520152,-6.713689252413726,3,0,17,7,7.882291217863058,30.72502884840545,-2.214922544272749,9.389592167658845,24,2020-04,2022-04
24m_2020-05_2022-05,207,50.04558164603101,3,16.681860548677005,0.6376811594202898,1.6766433352224575,0.24176609490836237,-6.7136892524137295,3,0,17,7,10.437676790439417,27.38446492247172,-2.214922544272749,9.389592167658845,24,2020-05,2022-05
24m_2020-06_2022-06,200,47.34716960115033,3,15.782389867050108,0.635,1.6587783906261615,0.23673584800575165,-6.7136892524137295,3,0,17,7,10.437676790439417,21.825217089480255,-2.214922544272749,9.389592167658845,24,2020-06,2022-06
24m_2020-07_2022-07,194,46.31614359005428,3,15.438714530018094,0.634020618556701,1.6705054465144762,0.2387430081961561,-6.7136892524137295,3,0,16,8,10.437676790439417,21.191076208500576,-2.214922544272749,9.389592167658845,24,2020-07,2022-07
24m_2020-08_2022-08,194,40.32564052477449,3,13.441880174924831,0.6185567010309279,1.5585633461165265,0.20786412641636337,-6.713689252413728,3,0,15,9,10.437676790439417,15.416265757249473,-2.214922544272749,9.389592167658845,24,2020-08,2022-08
24m_2020-09_2022-09,184,31.469807187971305,3,10.489935729323768,0.5978260869565217,1.4411176456678991,0.17103156080419188,-6.713689252413736,3,0,15,9,6.026673589590627,15.005456807941265,-2.214922544272749,6.137275423695967,24,2020-09,2022-09
24m_2020-10_2022-10,177,34.69041361526402,3,11.563471205088007,0.6101694915254238,1.5245408183114304,0.19599103737437298,-6.713689252413736,3,0,15,9,5.487018286173519,18.765718538651093,-2.214922544272749,6.137275423695967,24,2020-10,2022-10
24m_2020-11_2022-11,176,32.02259898386082,3,10.67419966128694,0.6079545454545454,1.4841891356403278,0.18194658513557282,-6.713689252413733,3,0,15,9,2.7705625855669185,18.814359607854485,-2.214922544272749,6.137275423695967,24,2020-11,2022-11
24m_2020-12_2022-12,169,31.30287687102278,3,10.434292290340926,0.6094674556213018,1.4967064339273342,0.1852241234971762,-6.713689252413733,3,0,14,10,2.1374527681342386,18.727747312449125,-2.214922544272749,6.137275423695967,24,2020-12,2022-12
24m_2021-01_2023-01,170,28.47841103778213,3,9.49280367926071,0.6,1.4372831833226127,0.16752006492813018,-6.713689252413733,2,1,13,11,-0.6870130651064115,18.727747312449125,-2.214922544272749,6.137275423695967,24,2021-01,2023-01
24m_2021-02_2023-02,168,29.831647721664766,3,9.943882573888255,0.6071428571428571,1.4679527323908803,0.177569331676576,-6.713689252413733,3,0,13,11,1.0059438183192335,18.727747312449125,-2.214922544272749,6.137275423695967,24,2021-02,2023-02
24m_2021-03_2023-03,168,36.53342664189219,3,12.17780888063073,0.625,1.6025019001580607,0.2174608728684059,-5.458172956837036,3,0,14,10,7.4863925715906126,18.727747312449125,-2.214922544272749,6.480448753271379,24,2021-03,2023-03
24m_2021-04_2023-04,170,41.25175986209809,3,13.750586620699364,0.6352941176470588,1.7011641028088242,0.24265741095351817,-4.3096123424468145,3,0,15,9,10.633094208331862,18.727747312449125,-2.214922544272749,6.480448753271379,24,2021-04,2023-04
24m_2021-05_2023-05,171,40.54206327688605,3,13.51402109229535,0.631578947368421,1.6668859577703827,0.23708808933851488,-4.3096123424468145,3,0,15,9,10.606102284729085,18.727747312449125,-2.214922544272749,6.480448753271379,24,2021-05,2023-05
24m_2021-06_2023-06,171,37.763110530390705,3,12.587703510130234,0.6257309941520468,1.6032207842544905,0.22083690368649536,-6.334239015049782,3,0,14,10,8.353292597003177,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-06,2023-06
24m_2021-08_2023-07,169,38.949345386903474,3,12.983115128967825,0.6331360946745562,1.6433134167031567,0.23046949933078978,-7.364161496552562,3,0,14,10,7.324604909243192,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-08,2023-07
24m_2021-09_2023-08,164,35.41209616941009,3,11.80403205647003,0.6280487804878049,1.5879588596202534,0.2159274156671347,-7.4559957549626645,3,0,13,11,7.23218851681729,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-09,2023-08
24m_2021-10_2023-10,163,27.817849026940138,3,9.272616342313379,0.6073619631901841,1.4389346515674397,0.1706616504720254,-8.583313256552813,3,0,12,12,3.777523844217655,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-10,2023-10
24m_2021-11_2023-11,165,25.74693976555796,3,8.582313255185987,0.6,1.3933664797346508,0.15604205918519976,-10.569089217331324,3,0,12,12,3.1620705993171407,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-11,2023-11
24m_2021-12_2023-12,167,21.68166981984465,3,7.22722327328155,0.5868263473053892,1.3163046652836232,0.1298303582026626,-12.694926116838417,3,0,11,13,1.0362336998100448,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2021-12,2023-12
24m_2022-01_2024-01,166,20.717763172172894,3,6.905921057390965,0.5843373493975904,1.3022426409058965,0.12480580224200538,-12.694926116838417,3,0,11,13,0.9537821599137266,18.727747312449125,-2.2528096877259065,6.480448753271379,24,2022-01,2024-01
24m_2022-02_2024-02,166,22.712982177895533,3,7.570994059298511,0.5903614457831325,1.33645539915978,0.13682519384274416,-12.694926116838417,3,0,12,12,1.0362336998100448,19.767872656380643,-2.2528096877259065,6.480448753271379,24,2022-02,2024-02
24m_2022-03_2024-03,162,18.52927583168379,3,6.17642527722793,0.5802469135802469,1.2744960547115665,0.1143782458745913,-12.694926116838413,3,0,11,13,0.8356937810142997,16.657348350859447,-2.2528096877259065,6.480448753271379,24,2022-03,2024-03
24m_2022-04_2024-04,165,20.36980914682951,3,6.789936382276504,0.5818181818181818,1.3010903242753324,0.1234533887686637,-12.694926116838412,3,0,11,13,1.0362336998100448,10.520072927163481,-2.2528096877259065,7.977808738841683,24,2022-04,2024-04
24m_2022-05_2024-05,171,24.19828830513115,3,8.066096101710384,0.5906432748538012,1.3523728778464312,0.14151045792474357,-12.694926116838417,3,0,12,12,1.0362336998100448,12.316598510735039,-2.2528096877259065,7.977808738841683,24,2022-05,2024-05
24m_2022-06_2024-06,175,21.296579241792042,3,7.098859747264014,0.5828571428571429,1.2935544406726815,0.12169473852452595,-12.694926116838408,3,0,12,12,1.0362336998100448,13.756038162652738,-2.2528096877259065,7.977808738841683,24,2022-06,2024-06
24m_2022-07_2024-07,189,22.75660214319452,3,7.585534047731507,0.582010582010582,1.2888365803004869,0.12040530234494455,-12.694926116838406,3,0,12,12,1.0362336998100448,18.076896852165998,-2.2528096877259065,7.977808738841683,24,2022-07,2024-07
24m_2022-08_2024-08,208,35.36477406057333,3,11.78825802019111,0.6057692307692307,1.4334751924126945,0.17002295221429486,-12.694926116838408,3,0,13,11,1.0362336998100448,30.28818363942846,-2.2528096877259065,12.211286787262459,24,2022-08,2024-08
24m_2022-09_2024-09,214,37.11812304494432,3,12.372707681648107,0.6074766355140186,1.4436306670345578,0.17344917310721644,-12.694926116838408,3,0,14,10,1.0362336998100448,31.825840009770758,-2.2528096877259065,12.211286787262459,24,2022-09,2024-09
24m_2022-10_2024-10,215,42.13591812139112,3,14.045306040463707,0.6186046511627907,1.516764727076088,0.19598101451809824,-12.694926116838408,3,0,14,10,1.0362336998100448,37.37739391707322,-2.2528096877259065,12.211286787262459,24,2022-10,2024-10
24m_2022-11_2024-11,231,43.48056394233312,3,14.49352131411104,0.6147186147186147,1.4894055055911155,0.1882275495339096,-12.69492611683841,2,1,14,10,-0.037971226201967134,42.482301468725055,-2.2528096877259065,12.211286787262459,24,2022-11,2024-11
24m_2022-12_2024-12,234,40.11416888456936,3,13.371389628189787,0.6025641025641025,1.4314979884923325,0.1714280721562793,-12.69492611683841,2,1,13,11,-0.08661229540535942,39.16454748016467,-3.317753988560386,12.211286787262459,24,2022-12,2024-12
24m_2023-01_2025-01,242,43.77867853474244,3,14.592892844914147,0.6074380165289256,1.460647062000776,0.18090363030885306,-12.69492611683841,3,0,14,10,1.0362336998100448,39.16454748016467,-3.317753988560386,12.211286787262459,24,2023-01,2025-01
24m_2023-02_2025-02,245,47.048095105028125,3,15.682698368342708,0.6122448979591837,1.4953473600086848,0.19203304124501275,-12.694926116838408,3,0,15,9,1.723246764916456,39.16454748016467,-3.317753988560386,12.211286787262459,24,2023-02,2025-02
24m_2023-03_2025-03,254,45.76018752160749,3,15.25339584053583,0.6062992125984252,1.4568924761127768,0.18015821858900588,-12.694926116838408,3,0,15,9,0.030289881490811243,39.16454748016467,-3.317753988560386,12.211286787262459,24,2023-03,2025-03
24m_2023-04_2025-04,280,61.31568485277158,3,20.438561617590526,0.625,1.5828158692953083,0.2189845887598985,-12.694926116838413,2,1,15,9,-6.450158871780568,39.16454748016467,-3.317753988560386,22.035946084435466,24,2023-04,2025-04
24m_2023-05_2025-05,293,63.33081005345236,3,21.110270017817452,0.6245733788395904,1.5701804116080942,0.21614610939744833,-12.69492611683841,2,1,15,9,-10.854684641507058,39.16454748016467,-3.317753988560386,22.035946084435466,24,2023-05,2025-05
24m_2023-06_2025-06,313,70.70936457036836,3,23.56978819012279,0.6293929712460063,1.6031364606165215,0.22590851300437179,-10.524550386425329,2,1,16,8,-9.569868584919039,41.114685675122736,-3.317753988560386,22.035946084435466,24,2023-06,2025-06
24m_2023-07_2025-07,330,89.00998096971713,3,29.669993656572377,0.6515151515151515,1.765964238008329,0.2697272150597489,-7.422036030886777,2,1,17,7,-7.317058897193133,57.1624923867456,-3.317753988560386,22.035946084435466,24,2023-07,2025-07
24m_2023-08_2025-08,344,89.34640555597028,3,29.782135185323426,0.6453488372093024,1.7238201156690212,0.25972792312782056,-6.195954817007246,2,1,17,7,-6.288371209433148,56.47022928523876,-3.317753988560386,22.035946084435466,24,2023-08,2025-08
24m_2023-10_2025-09,367,95.61839816086058,3,31.872799386953528,0.6457765667574932,1.7262777477856297,0.2605405944437618,-5.397125237247923,2,1,18,6,-6.195954817007245,62.64980549770315,-3.317753988560386,22.035946084435466,24,2023-10,2025-09
24m_2023-11_2025-10,398,110.7112906392699,3,36.9037635464233,0.6532663316582915,1.7922785219745314,0.2781690719579646,-5.375690107531241,2,1,19,5,-4.2763441704633145,75.82308732956854,-3.317753988560386,22.035946084435466,24,2023-11,2025-10
24m_2023-12_2025-11,424,114.2191196025238,3,38.07303986750794,0.6485849056603774,1.7568211254515385,0.26938471604368824,-5.375690107531241,2,1,20,4,-2.125836899507096,77.18040902186624,-3.317753988560386,22.035946084435466,24,2023-12,2025-11
24m_2024-01_2025-12,452,121.51322876065073,2,60.75661438032537,0.6482300884955752,1.7538702277899465,0.26883457690409457,-5.375690107531241,2,0,21,3,39.16454748016467,82.34868128048608,-3.317753988560386,22.035946084435466,24,2024-01,2025-12
24m_2024-02_2026-01,483,129.88816936391254,3,43.296056454637515,0.6480331262939959,1.753582247953184,0.26891960530830755,-5.375690107531241,3,0,21,3,9.328722763175511,82.34868128048608,-3.317753988560386,22.035946084435466,24,2024-02,2026-01
24m_2024-03_2026-02,512,140.74913949636397,3,46.91637983212132,0.650390625,1.7786108051727492,0.27490066307883587,-5.375690107531241,3,0,21,3,21.144786557418055,82.34868128048608,-3.317753988560386,22.035946084435466,24,2024-03,2026-02
