direc,reg,sess,lb,hold,ext,sl,vol,n,tpd,pf30,wr30,netR30,pf65,wr65,pf_is,pf_oos,pf_delay,posY,ROBUST,GOOD
short,any,all,8,12,3.618,0.1,0,9504,1.86,1.1,36.9,557.0,0.935,35.7,1.161,1.042,1.108,13/21,0,0
short,any,all,8,12,3.618,0.1,1.5,1793,0.35,1.187,35.9,212.0,1.015,34.9,1.357,1.022,1.216,14/21,0,0
short,any,all,8,24,1.618,0.02,0,10422,2.04,1.084,30.7,635.0,0.93,30.2,1.171,1.003,1.09,11/21,0,0
short,any,all,8,24,1.618,0.02,1.5,2039,0.4,1.125,30.3,186.0,0.961,30.1,1.341,0.921,1.14,13/21,0,0
short,any,all,8,24,1.618,0.1,0,10383,2.03,1.048,32.7,338.0,0.912,32.2,1.132,0.97,1.05,10/21,0,0
short,any,all,8,24,1.618,0.1,1.5,2036,0.4,1.065,32.0,92.0,0.924,31.8,1.268,0.874,1.077,12/21,0,0
short,any,all,8,24,2.618,0.02,0,10422,2.04,1.143,29.9,1091.0,0.984,29.4,1.243,1.05,1.149,13/21,0,0
short,any,all,8,24,2.618,0.02,1.5,2039,0.4,1.211,29.3,318.0,1.04,29.0,1.451,0.982,1.221,16/21,0,0
short,any,all,8,24,2.618,0.1,0,10383,2.03,1.102,31.8,729.0,0.963,31.3,1.2,1.011,1.104,11/21,0,0
short,any,all,8,24,2.618,0.1,1.5,2036,0.4,1.143,31.0,203.0,0.996,30.7,1.364,0.932,1.151,15/21,0,0
short,any,all,8,24,3.618,0.02,0,10422,2.04,1.192,29.7,1465.0,1.028,29.2,1.304,1.086,1.201,16/21,0,0
short,any,all,8,24,3.618,0.02,1.5,2039,0.4,1.262,29.2,396.0,1.086,28.9,1.532,1.005,1.268,16/21,0,0
short,any,all,8,24,3.618,0.1,0,10383,2.03,1.151,31.7,1080.0,1.007,31.1,1.261,1.048,1.154,12/21,0,0
short,any,all,8,24,3.618,0.1,1.5,2036,0.4,1.193,30.9,276.0,1.042,30.6,1.444,0.955,1.198,17/21,0,0
short,any,ny,3,4,1.618,0.02,0,6998,1.37,0.942,39.2,-217.0,0.707,35.9,0.956,0.928,0.998,8/21,0,0
short,any,ny,3,4,1.618,0.02,1.5,1313,0.26,1.222,38.2,188.0,0.976,36.9,1.265,1.184,1.487,17/21,0,0
short,any,ny,3,4,1.618,0.1,0,6997,1.37,0.901,40.4,-332.0,0.686,37.1,0.906,0.896,0.96,7/21,0,0
short,any,ny,3,4,1.618,0.1,1.5,1314,0.26,1.149,40.0,116.0,0.929,38.7,1.14,1.157,1.437,15/21,0,0
short,any,ny,3,4,2.618,0.02,0,6998,1.37,0.965,39.1,-132.0,0.727,35.8,0.984,0.947,1.028,8/21,0,0
short,any,ny,3,4,2.618,0.02,1.5,1313,0.26,1.273,37.9,233.0,1.02,36.6,1.33,1.223,1.568,17/21,0,0
short,any,ny,3,4,2.618,0.1,0,6997,1.37,0.923,40.3,-257.0,0.705,37.0,0.931,0.916,0.988,6/21,0,0
short,any,ny,3,4,2.618,0.1,1.5,1314,0.26,1.198,39.7,155.0,0.973,38.4,1.198,1.198,1.512,16/21,0,0
short,any,ny,3,4,3.618,0.02,0,6998,1.37,0.98,39.1,-74.0,0.74,35.8,1.006,0.957,1.045,9/21,0,0
short,any,ny,3,4,3.618,0.02,1.5,1313,0.26,1.327,37.9,279.0,1.067,36.6,1.415,1.249,1.633,18/21,0,0
short,any,ny,3,4,3.618,0.1,0,6997,1.37,0.939,40.3,-204.0,0.719,37.0,0.951,0.928,1.005,9/21,0,0
short,any,ny,3,4,3.618,0.1,1.5,1314,0.26,1.251,39.7,197.0,1.019,38.4,1.272,1.232,1.575,16/21,0,0
short,any,ny,3,8,1.618,0.02,0,8226,1.61,0.964,35.9,-186.0,0.759,33.8,0.921,1.001,1.015,8/21,0,0
short,any,ny,3,8,1.618,0.02,1.5,1732,0.34,1.248,35.3,297.0,1.013,33.5,1.177,1.309,1.457,15/21,0,0
short,any,ny,3,8,1.618,0.1,0,8223,1.61,0.924,37.7,-352.0,0.739,35.4,0.889,0.955,0.975,6/21,0,0
short,any,ny,3,8,1.618,0.1,1.5,1733,0.34,1.169,37.3,188.0,0.963,35.3,1.098,1.229,1.396,13/21,0,0
short,any,ny,3,8,2.618,0.02,0,8226,1.61,0.996,35.7,-22.0,0.787,33.5,0.952,1.035,1.053,9/21,0,0
short,any,ny,3,8,2.618,0.02,1.5,1732,0.34,1.303,34.8,365.0,1.062,33.1,1.237,1.359,1.532,16/21,0,0
short,any,ny,3,8,2.618,0.1,0,8223,1.61,0.955,37.5,-211.0,0.766,35.1,0.919,0.987,1.011,6/21,0,0
short,any,ny,3,8,2.618,0.1,1.5,1733,0.34,1.226,36.8,253.0,1.014,34.9,1.158,1.282,1.473,14/21,0,0
short,any,ny,3,8,3.618,0.02,0,8226,1.61,1.011,35.7,58.0,0.801,33.5,0.978,1.041,1.069,10/21,0,0
short,any,ny,3,8,3.618,0.02,1.5,1732,0.34,1.358,34.8,431.0,1.109,33.0,1.311,1.398,1.59,16/21,0,1
short,any,ny,3,8,3.618,0.1,0,8223,1.61,0.97,37.4,-138.0,0.78,35.1,0.944,0.993,1.028,9/21,0,0
short,any,ny,3,8,3.618,0.1,1.5,1733,0.34,1.279,36.8,313.0,1.061,34.8,1.231,1.32,1.532,15/21,0,0
short,any,ny,3,12,1.618,0.02,0,8968,1.75,0.997,33.2,-19.0,0.805,31.8,0.972,1.019,1.044,11/21,0,0
short,any,ny,3,12,1.618,0.02,1.5,2027,0.4,1.195,32.7,288.0,0.977,31.5,1.165,1.219,1.412,13/21,0,0
short,any,ny,3,12,1.618,0.1,0,8965,1.75,0.954,35.1,-262.0,0.782,33.6,0.942,0.964,0.999,8/21,0,0
short,any,ny,3,12,1.618,0.1,1.5,2028,0.4,1.117,34.6,162.0,0.928,33.4,1.084,1.144,1.341,11/21,0,0
short,any,ny,3,12,2.618,0.02,0,8968,1.75,1.044,32.8,273.0,0.847,31.5,1.019,1.066,1.098,12/21,0,0
short,any,ny,3,12,2.618,0.02,1.5,2027,0.4,1.286,32.1,427.0,1.058,30.9,1.278,1.292,1.521,17/21,0,0
short,any,ny,3,12,2.618,0.1,0,8965,1.75,1.0,34.8,0.0,0.823,33.3,0.988,1.01,1.05,11/21,0,0
short,any,ny,3,12,2.618,0.1,1.5,2028,0.4,1.202,34.0,284.0,1.005,32.8,1.191,1.212,1.445,14/21,0,0
short,any,ny,3,12,3.618,0.02,0,8968,1.75,1.063,32.7,392.0,0.863,31.4,1.049,1.076,1.121,12/21,0,0
short,any,ny,3,12,3.618,0.02,1.5,2027,0.4,1.343,32.1,513.0,1.107,30.8,1.355,1.334,1.59,18/21,0,0
short,any,ny,3,12,3.618,0.1,0,8965,1.75,1.02,34.7,114.0,0.841,33.2,1.018,1.022,1.074,12/21,0,0
short,any,ny,3,12,3.618,0.1,1.5,2028,0.4,1.257,34.0,360.0,1.053,32.7,1.265,1.251,1.512,15/21,0,0
short,any,ny,3,24,1.618,0.02,0,10586,2.07,1.043,26.8,363.0,0.877,26.5,1.051,1.035,1.077,11/21,0,0
short,any,ny,3,24,1.618,0.02,1.5,2705,0.53,1.214,28.1,458.0,1.023,27.8,1.265,1.171,1.367,17/21,0,0
short,any,ny,3,24,1.618,0.1,0,10578,2.07,1.012,29.1,92.0,0.865,28.7,1.027,0.998,1.044,11/21,0,0
short,any,ny,3,24,1.618,0.1,1.5,2704,0.53,1.142,30.0,288.0,0.979,29.7,1.167,1.122,1.299,12/21,0,0
short,any,ny,3,24,2.618,0.02,0,10586,2.07,1.105,25.5,911.0,0.934,25.2,1.14,1.074,1.142,12/21,0,0
short,any,ny,3,24,2.618,0.02,1.5,2705,0.53,1.278,26.5,608.0,1.083,26.2,1.363,1.208,1.424,18/21,0,0
short,any,ny,3,24,2.618,0.1,0,10578,2.07,1.076,27.8,614.0,0.925,27.4,1.118,1.038,1.109,11/21,0,0
short,any,ny,3,24,2.618,0.1,1.5,2704,0.53,1.205,28.4,425.0,1.038,28.0,1.255,1.163,1.355,16/21,0,0
short,any,ny,3,24,3.618,0.02,0,10586,2.07,1.138,25.1,1197.0,0.964,24.8,1.184,1.096,1.17,12/21,0,0
short,any,ny,3,24,3.618,0.02,1.5,2705,0.53,1.295,26.2,649.0,1.099,25.9,1.391,1.216,1.413,16/21,0,0
short,any,ny,3,24,3.618,0.1,0,10578,2.07,1.107,27.3,876.0,0.954,27.0,1.161,1.06,1.138,11/21,0,0
short,any,ny,3,24,3.618,0.1,1.5,2704,0.53,1.221,28.0,461.0,1.053,27.7,1.29,1.165,1.35,15/21,0,0
short,any,ny,5,4,1.618,0.02,0,4732,0.93,0.899,40.6,-226.0,0.693,37.3,0.929,0.872,0.938,5/21,0,0
short,any,ny,5,4,1.618,0.02,1.5,973,0.19,1.036,36.7,22.0,0.843,35.4,0.886,1.175,1.192,9/21,0,0
short,any,ny,5,4,1.618,0.1,0,4727,0.92,0.88,42.0,-237.0,0.687,38.5,0.885,0.876,0.906,4/21,0,0
short,any,ny,5,4,1.618,0.1,1.5,973,0.19,1.024,39.4,13.0,0.842,37.7,0.855,1.18,1.153,11/21,0,0
short,any,ny,5,4,2.618,0.02,0,4732,0.93,0.915,40.6,-190.0,0.707,37.3,0.941,0.892,0.953,6/21,0,0
short,any,ny,5,4,2.618,0.02,1.5,973,0.19,1.069,36.5,43.0,0.872,35.1,0.896,1.23,1.213,10/21,0,0
short,any,ny,5,4,2.618,0.1,0,4727,0.92,0.897,41.9,-204.0,0.702,38.4,0.896,0.898,0.921,5/21,0,0
short,any,ny,5,4,2.618,0.1,1.5,973,0.19,1.056,39.2,31.0,0.871,37.5,0.865,1.233,1.176,12/21,0,0
short,any,ny,5,4,3.618,0.02,0,4732,0.93,0.919,40.6,-181.0,0.71,37.3,0.942,0.899,0.961,6/21,0,0
short,any,ny,5,4,3.618,0.02,1.5,973,0.19,1.087,36.5,54.0,0.887,35.1,0.914,1.246,1.245,10/21,0,0
short,any,ny,5,4,3.618,0.1,0,4727,0.92,0.903,41.9,-192.0,0.707,38.4,0.897,0.908,0.928,5/21,0,0
short,any,ny,5,4,3.618,0.1,1.5,973,0.19,1.076,39.2,41.0,0.888,37.5,0.883,1.253,1.208,12/21,0,0
short,any,ny,5,8,1.618,0.02,0,5640,1.1,0.939,37.5,-192.0,0.757,35.2,0.915,0.959,0.972,5/21,0,0
short,any,ny,5,8,1.618,0.02,1.5,1298,0.25,1.068,33.6,60.0,0.885,31.8,0.856,1.255,1.175,10/21,0,0
short,any,ny,5,8,1.618,0.1,0,5634,1.1,0.913,39.3,-246.0,0.746,36.8,0.881,0.939,0.933,3/21,0,0
short,any,ny,5,8,1.618,0.1,1.5,1298,0.25,1.042,36.3,33.0,0.874,34.3,0.861,1.197,1.128,10/21,0,0
short,any,ny,5,8,2.618,0.02,0,5640,1.1,0.961,37.3,-122.0,0.777,35.0,0.945,0.975,0.995,6/21,0,0
short,any,ny,5,8,2.618,0.02,1.5,1298,0.25,1.095,32.9,84.0,0.91,31.1,0.885,1.278,1.19,12/21,0,0
short,any,ny,5,8,2.618,0.1,0,5634,1.1,0.936,39.1,-182.0,0.767,36.7,0.911,0.957,0.955,5/21,0,0
short,any,ny,5,8,2.618,0.1,1.5,1298,0.25,1.066,35.6,53.0,0.897,33.6,0.894,1.213,1.146,11/21,0,0
short,any,ny,5,8,3.618,0.02,0,5640,1.1,0.97,37.3,-95.0,0.784,35.0,0.954,0.984,1.006,8/21,0,0
short,any,ny,5,8,3.618,0.02,1.5,1298,0.25,1.123,32.9,109.0,0.934,31.1,0.903,1.315,1.228,13/21,0,0
short,any,ny,5,8,3.618,0.1,0,5634,1.1,0.945,39.1,-155.0,0.775,36.7,0.918,0.968,0.968,5/21,0,0
short,any,ny,5,8,3.618,0.1,1.5,1298,0.25,1.096,35.6,77.0,0.924,33.6,0.916,1.249,1.188,11/21,0,0
short,any,ny,5,12,1.618,0.02,0,6282,1.23,0.953,35.2,-183.0,0.787,33.7,0.937,0.967,0.996,7/21,0,0
short,any,ny,5,12,1.618,0.02,1.5,1584,0.31,1.042,31.6,48.0,0.87,30.7,0.865,1.19,1.183,10/21,0,0
short,any,ny,5,12,1.618,0.1,0,6275,1.23,0.923,37.1,-277.0,0.773,35.5,0.912,0.932,0.954,6/21,0,0
short,any,ny,5,12,1.618,0.1,1.5,1584,0.31,1.003,33.8,3.0,0.85,32.9,0.864,1.116,1.125,9/21,0,0
short,any,ny,5,12,2.618,0.02,0,6282,1.23,0.98,35.0,-77.0,0.811,33.5,0.97,0.989,1.023,9/21,0,0
short,any,ny,5,12,2.618,0.02,1.5,1584,0.31,1.098,31.0,111.0,0.921,30.1,0.929,1.237,1.236,11/21,0,0
short,any,ny,5,12,2.618,0.1,0,6275,1.23,0.951,36.9,-178.0,0.798,35.3,0.946,0.955,0.982,6/21,0,0
short,any,ny,5,12,2.618,0.1,1.5,1584,0.31,1.052,33.2,55.0,0.895,32.3,0.93,1.15,1.179,11/21,0,0
short,any,ny,5,12,3.618,0.02,0,6282,1.23,0.989,35.0,-42.0,0.819,33.5,0.982,0.995,1.036,9/21,0,0
short,any,ny,5,12,3.618,0.02,1.5,1584,0.31,1.125,31.0,143.0,0.944,30.1,0.95,1.27,1.277,13/21,0,0
short,any,ny,5,12,3.618,0.1,0,6275,1.23,0.959,36.9,-146.0,0.806,35.3,0.957,0.961,0.996,6/21,0,0
short,any,ny,5,12,3.618,0.1,1.5,1584,0.31,1.08,33.2,85.0,0.92,32.2,0.954,1.182,1.222,11/21,0,0
short,any,ny,5,24,1.618,0.02,0,7816,1.53,1.025,28.6,149.0,0.884,28.2,1.065,0.991,1.052,9/21,0,0
short,any,ny,5,24,1.618,0.02,1.5,2225,0.44,1.078,27.7,135.0,0.929,27.5,1.038,1.111,1.17,13/21,0,0
short,any,ny,5,24,1.618,0.1,0,7801,1.53,0.993,30.8,-41.0,0.868,30.4,1.039,0.953,1.012,9/21,0,0
short,any,ny,5,24,1.618,0.1,1.5,2221,0.43,1.033,29.8,54.0,0.903,29.5,1.024,1.041,1.112,10/21,0,0
short,any,ny,5,24,2.618,0.02,0,7816,1.53,1.084,28.0,499.0,0.938,27.6,1.157,1.021,1.112,11/21,0,0
short,any,ny,5,24,2.618,0.02,1.5,2225,0.44,1.141,27.0,245.0,0.986,26.7,1.15,1.133,1.223,12/21,0,0
short,any,ny,5,24,2.618,0.1,0,7801,1.53,1.05,30.2,275.0,0.921,29.7,1.127,0.983,1.07,11/21,0,0
short,any,ny,5,24,2.618,0.1,1.5,2221,0.43,1.094,29.0,154.0,0.96,28.6,1.132,1.064,1.168,11/21,0,0
short,any,ny,5,24,3.618,0.02,0,7816,1.53,1.098,27.7,586.0,0.951,27.3,1.168,1.038,1.122,11/21,0,0
short,any,ny,5,24,3.618,0.02,1.5,2225,0.44,1.136,26.7,237.0,0.982,26.5,1.119,1.15,1.193,13/21,0,0
short,any,ny,5,24,3.618,0.1,0,7801,1.53,1.069,29.9,383.0,0.939,29.5,1.145,1.003,1.086,11/21,0,0
short,any,ny,5,24,3.618,0.1,1.5,2221,0.43,1.099,28.7,162.0,0.964,28.4,1.12,1.081,1.154,11/21,0,0
short,any,ny,8,4,1.618,0.02,0,3220,0.63,0.937,43.6,-82.0,0.732,39.8,0.997,0.884,0.978,8/21,0,0
short,any,ny,8,4,1.618,0.02,1.5,645,0.13,1.016,40.2,6.0,0.833,38.6,1.109,0.934,1.153,9/21,0,0
short,any,ny,8,4,1.618,0.1,0,3210,0.63,0.907,44.3,-107.0,0.717,40.4,0.953,0.866,0.933,7/21,0,0
short,any,ny,8,4,1.618,0.1,1.5,645,0.13,0.986,42.0,-5.0,0.819,40.3,1.033,0.943,1.106,11/21,0,0
short,any,ny,8,4,2.618,0.02,0,3220,0.63,0.947,43.6,-69.0,0.742,39.8,1.002,0.899,0.986,9/21,0,0
short,any,ny,8,4,2.618,0.02,1.5,645,0.13,1.035,40.0,13.0,0.851,38.4,1.118,0.963,1.159,9/21,0,0
short,any,ny,8,4,2.618,0.1,0,3210,0.63,0.92,44.3,-91.0,0.729,40.3,0.959,0.887,0.942,8/21,0,0
short,any,ny,8,4,2.618,0.1,1.5,645,0.13,1.011,41.9,4.0,0.841,40.2,1.045,0.98,1.118,10/21,0,0
short,any,ny,8,4,3.618,0.02,0,3220,0.63,0.95,43.6,-64.0,0.744,39.8,1.008,0.9,0.995,8/21,0,0
short,any,ny,8,4,3.618,0.02,1.5,645,0.13,1.042,40.0,16.0,0.857,38.4,1.13,0.966,1.173,10/21,0,0
short,any,ny,8,4,3.618,0.1,0,3210,0.63,0.927,44.3,-83.0,0.735,40.3,0.965,0.895,0.952,8/21,0,0
short,any,ny,8,4,3.618,0.1,1.5,645,0.13,1.023,41.9,8.0,0.853,40.2,1.056,0.994,1.138,10/21,0,0
short,any,ny,8,8,1.618,0.02,0,3878,0.76,0.943,39.5,-110.0,0.771,37.0,0.952,0.935,0.975,8/21,0,0
short,any,ny,8,8,1.618,0.02,1.5,916,0.18,1.053,36.0,30.0,0.882,34.4,1.039,1.063,1.128,9/21,0,0
short,any,ny,8,8,1.618,0.1,0,3866,0.76,0.905,40.8,-165.0,0.75,38.1,0.91,0.901,0.928,5/21,0,0
short,any,ny,8,8,1.618,0.1,1.5,916,0.18,0.996,37.9,-2.0,0.846,36.1,0.964,1.022,1.067,9/21,0,0
short,any,ny,8,8,2.618,0.02,0,3878,0.76,0.964,39.4,-69.0,0.791,36.9,0.977,0.953,0.999,8/21,0,0
short,any,ny,8,8,2.618,0.02,1.5,916,0.18,1.106,35.7,61.0,0.93,34.1,1.072,1.132,1.182,10/21,0,0
short,any,ny,8,8,2.618,0.1,0,3866,0.76,0.927,40.7,-127.0,0.77,38.0,0.932,0.924,0.952,5/21,0,0
short,any,ny,8,8,2.618,0.1,1.5,916,0.18,1.048,37.6,25.0,0.893,35.8,0.994,1.091,1.122,12/21,0,0
short,any,ny,8,8,3.618,0.02,0,3878,0.76,0.975,39.4,-48.0,0.801,36.9,0.988,0.965,1.01,8/21,0,0
short,any,ny,8,8,3.618,0.02,1.5,916,0.18,1.138,35.7,79.0,0.958,34.1,1.11,1.159,1.214,12/21,0,0
short,any,ny,8,8,3.618,0.1,0,3866,0.76,0.941,40.7,-102.0,0.783,38.0,0.942,0.941,0.965,6/21,0,0
short,any,ny,8,8,3.618,0.1,1.5,916,0.18,1.081,37.6,43.0,0.923,35.8,1.028,1.123,1.159,11/21,0,0
short,any,ny,8,12,1.618,0.02,0,4370,0.86,0.958,37.0,-103.0,0.806,35.5,0.977,0.944,0.983,6/21,0,0
short,any,ny,8,12,1.618,0.02,1.5,1143,0.22,1.014,33.4,11.0,0.861,32.2,1.052,0.985,1.062,10/21,0,0
short,any,ny,8,12,1.618,0.1,0,4356,0.85,0.929,38.8,-159.0,0.791,37.1,0.948,0.914,0.948,6/21,0,0
short,any,ny,8,12,1.618,0.1,1.5,1142,0.22,0.971,35.6,-20.0,0.835,34.2,0.986,0.959,1.02,11/21,0,0
short,any,ny,8,12,2.618,0.02,0,4370,0.86,0.991,37.0,-21.0,0.835,35.4,1.011,0.976,1.02,9/21,0,0
short,any,ny,8,12,2.618,0.02,1.5,1143,0.22,1.082,33.2,62.0,0.922,31.9,1.119,1.053,1.132,11/21,0,0
short,any,ny,8,12,2.618,0.1,0,4356,0.85,0.962,38.7,-85.0,0.821,37.0,0.98,0.948,0.985,8/21,0,0
short,any,ny,8,12,2.618,0.1,1.5,1142,0.22,1.034,35.4,24.0,0.893,34.0,1.045,1.026,1.087,12/21,0,0
short,any,ny,8,12,3.618,0.02,0,4370,0.86,0.995,37.0,-13.0,0.838,35.4,1.017,0.976,1.027,9/21,0,0
short,any,ny,8,12,3.618,0.02,1.5,1143,0.22,1.09,33.2,69.0,0.93,31.8,1.158,1.038,1.146,12/21,0,0
short,any,ny,8,12,3.618,0.1,0,4356,0.85,0.968,38.7,-72.0,0.826,37.0,0.986,0.953,0.994,9/21,0,0
short,any,ny,8,12,3.618,0.1,1.5,1142,0.22,1.045,35.4,32.0,0.903,33.9,1.081,1.018,1.106,12/21,0,0
short,any,ny,8,24,1.618,0.02,0,5703,1.12,1.049,31.2,193.0,0.922,30.7,1.153,0.963,1.058,8/21,0,0
short,any,ny,8,24,1.618,0.02,1.5,1703,0.33,1.105,30.5,128.0,0.97,30.4,1.245,1.002,1.139,12/21,0,0
short,any,ny,8,24,1.618,0.1,0,5677,1.11,1.002,32.9,8.0,0.892,32.4,1.105,0.918,1.008,8/21,0,0
short,any,ny,8,24,1.618,0.1,1.5,1698,0.33,1.047,32.3,54.0,0.931,32.1,1.185,0.946,1.079,11/21,0,0
short,any,ny,8,24,2.618,0.02,0,5703,1.12,1.105,30.8,418.0,0.974,30.3,1.23,1.002,1.114,8/21,0,0
short,any,ny,8,24,2.618,0.02,1.5,1703,0.33,1.155,30.1,190.0,1.016,29.8,1.345,1.015,1.176,13/21,0,0
short,any,ny,8,24,2.618,0.1,0,5677,1.11,1.057,32.6,211.0,0.943,32.0,1.179,0.956,1.061,9/21,0,0
short,any,ny,8,24,2.618,0.1,1.5,1698,0.33,1.094,31.7,108.0,0.974,31.4,1.273,0.962,1.116,12/21,0,0
short,any,ny,8,24,3.618,0.02,0,5703,1.12,1.127,30.7,506.0,0.994,30.2,1.251,1.024,1.135,12/21,0,0
short,any,ny,8,24,3.618,0.02,1.5,1703,0.33,1.176,30.0,216.0,1.035,29.7,1.384,1.022,1.183,15/21,0,0
short,any,ny,8,24,3.618,0.1,0,5677,1.11,1.081,32.5,303.0,0.965,31.9,1.204,0.98,1.084,10/21,0,0
short,any,ny,8,24,3.618,0.1,1.5,1698,0.33,1.116,31.7,133.0,0.994,31.4,1.31,0.972,1.129,11/21,0,0
short,any,london,3,4,1.618,0.02,0,6463,1.26,1.177,37.6,726.0,0.916,35.7,1.284,1.089,1.251,17/21,0,0
short,any,london,3,4,1.618,0.02,1.5,1570,0.31,1.227,38.2,236.0,0.952,36.6,1.382,1.086,1.429,16/21,0,0
short,any,london,3,4,1.618,0.1,0,6462,1.26,1.119,39.3,446.0,0.886,37.2,1.221,1.035,1.196,16/21,0,0
short,any,london,3,4,1.618,0.1,1.5,1571,0.31,1.172,40.2,164.0,0.925,38.6,1.295,1.059,1.401,16/21,0,0
short,any,london,3,4,2.618,0.02,0,6463,1.26,1.238,37.4,979.0,0.969,35.4,1.367,1.13,1.316,17/21,0,0
short,any,london,3,4,2.618,0.02,1.5,1570,0.31,1.299,37.9,313.0,1.014,36.4,1.489,1.126,1.537,15/21,0,0
short,any,london,3,4,2.618,0.1,0,6462,1.26,1.175,39.0,659.0,0.935,36.9,1.303,1.07,1.256,15/21,0,0
short,any,london,3,4,2.618,0.1,1.5,1571,0.31,1.24,39.9,231.0,0.984,38.4,1.398,1.097,1.5,14/21,0,0
short,any,london,3,4,3.618,0.02,0,6463,1.26,1.281,37.3,1158.0,1.005,35.4,1.446,1.144,1.36,17/21,0,0
short,any,london,3,4,3.618,0.02,1.5,1570,0.31,1.363,37.9,380.0,1.068,36.4,1.598,1.151,1.611,15/21,0,0
short,any,london,3,4,3.618,0.1,0,6462,1.26,1.215,39.0,811.0,0.97,36.9,1.374,1.084,1.299,15/21,0,0
short,any,london,3,4,3.618,0.1,1.5,1571,0.31,1.304,39.9,292.0,1.039,38.4,1.501,1.124,1.573,15/21,0,0
short,any,london,3,8,1.618,0.02,0,7984,1.56,1.139,32.5,805.0,0.913,31.3,1.203,1.084,1.187,15/21,0,0
short,any,london,3,8,1.618,0.02,1.5,2042,0.4,1.205,32.5,312.0,0.961,31.3,1.277,1.135,1.355,16/21,0,0
short,any,london,3,8,1.618,0.1,0,7980,1.56,1.1,34.7,537.0,0.899,33.5,1.156,1.052,1.148,16/21,0,0
short,any,london,3,8,1.618,0.1,1.5,2042,0.4,1.174,35.4,244.0,0.954,34.1,1.222,1.128,1.351,17/21,0,0
short,any,london,3,8,2.618,0.02,0,7984,1.56,1.218,31.7,1281.0,0.984,30.5,1.304,1.145,1.272,18/21,0,0
short,any,london,3,8,2.618,0.02,1.5,2042,0.4,1.32,31.8,493.0,1.061,30.7,1.438,1.207,1.49,17/21,0,0
short,any,london,3,8,2.618,0.1,0,7980,1.56,1.175,33.9,955.0,0.967,32.6,1.263,1.102,1.228,18/21,0,0
short,any,london,3,8,2.618,0.1,1.5,2042,0.4,1.296,34.8,419.0,1.061,33.5,1.392,1.202,1.488,17/21,0,0
short,any,london,3,8,3.618,0.02,0,7984,1.56,1.277,31.5,1634.0,1.035,30.3,1.397,1.176,1.328,18/21,0,0
short,any,london,3,8,3.618,0.02,1.5,2042,0.4,1.386,31.8,594.0,1.117,30.7,1.534,1.243,1.543,17/21,0,0
short,any,london,3,8,3.618,0.1,0,7980,1.56,1.233,33.7,1269.0,1.018,32.4,1.355,1.129,1.281,18/21,0,0
short,any,london,3,8,3.618,0.1,1.5,2042,0.4,1.363,34.7,514.0,1.119,33.4,1.494,1.235,1.541,17/21,0,0
short,any,london,3,12,1.618,0.02,0,9062,1.77,1.129,30.8,888.0,0.915,29.9,1.199,1.07,1.168,15/21,0,0
short,any,london,3,12,1.618,0.02,1.5,2390,0.47,1.218,31.1,401.0,0.98,30.2,1.306,1.134,1.371,15/21,0,0
short,any,london,3,12,1.618,0.1,0,9056,1.77,1.088,33.0,559.0,0.898,32.1,1.15,1.035,1.124,14/21,0,0
short,any,london,3,12,1.618,0.1,1.5,2388,0.47,1.178,33.7,305.0,0.966,32.8,1.232,1.127,1.347,13/21,0,0
short,any,london,3,12,2.618,0.02,0,9062,1.77,1.214,29.8,1491.0,0.99,29.0,1.3,1.141,1.26,16/21,0,0
short,any,london,3,12,2.618,0.02,1.5,2390,0.47,1.353,30.3,657.0,1.097,29.3,1.487,1.225,1.519,15/21,0,0
short,any,london,3,12,2.618,0.1,0,9056,1.77,1.168,32.1,1088.0,0.97,31.2,1.254,1.095,1.209,15/21,0,0
short,any,london,3,12,2.618,0.1,1.5,2388,0.47,1.31,32.9,537.0,1.083,32.0,1.411,1.215,1.489,15/21,0,0
short,any,london,3,12,3.618,0.02,0,9062,1.77,1.263,29.6,1846.0,1.033,28.7,1.372,1.17,1.308,17/21,0,0
short,any,london,3,12,3.618,0.02,1.5,2390,0.47,1.407,30.0,762.0,1.144,29.0,1.552,1.268,1.565,17/21,0,0
short,any,london,3,12,3.618,0.1,0,9056,1.77,1.217,31.8,1413.0,1.014,30.9,1.327,1.124,1.256,18/21,0,0
short,any,london,3,12,3.618,0.1,1.5,2388,0.47,1.365,32.6,635.0,1.132,31.7,1.48,1.256,1.534,16/21,0,0
short,any,london,3,24,1.618,0.02,0,11743,2.3,1.148,28.1,1391.0,0.955,27.8,1.25,1.06,1.176,15/21,0,0
short,any,london,3,24,1.618,0.02,1.5,3243,0.63,1.219,28.8,567.0,1.007,28.5,1.367,1.077,1.314,16/21,0,0
short,any,london,3,24,1.618,0.1,0,11730,2.3,1.101,30.3,890.0,0.933,29.9,1.191,1.024,1.128,17/21,0,0
short,any,london,3,24,1.618,0.1,1.5,3240,0.63,1.182,31.2,441.0,0.994,31.0,1.282,1.086,1.293,15/21,0,0
short,any,london,3,24,2.618,0.02,0,11743,2.3,1.246,26.7,2350.0,1.043,26.4,1.395,1.116,1.275,16/21,0,0
short,any,london,3,24,2.618,0.02,1.5,3243,0.63,1.316,27.2,836.0,1.095,26.9,1.518,1.121,1.41,17/21,0,0
short,any,london,3,24,2.618,0.1,0,11730,2.3,1.192,28.9,1722.0,1.016,28.5,1.325,1.077,1.22,17/21,0,0
