swing_k,ote_fib,sweep_lb,min_conf,require_fvg,sl_buf_atr,tp_mode,session,h4_trend,wait_bars,n,per_yr,pf,net_r,mar,wr,dd,pos_years,avg_rr,gate_pass
2,0.705,6,3,1,0.5,3R,kz,0,96,2694,402.0,1.261,525.8,0.93,0.335,-84.6,6/8,3.0,False
2,0.705,6,3,1,0.5,3R,kz,1,48,1159,173.0,1.312,268.7,0.48,0.343,-84.1,5/8,3.0,False
2,0.705,6,3,1,0.5,3R,kz,1,96,1535,229.0,1.303,344.1,0.66,0.343,-78.2,6/8,3.0,False
2,0.705,6,4,0,0.05,bsl,all,0,48,4254,634.0,1.099,306.9,0.33,0.411,-138.3,4/8,2.19,False
2,0.705,6,4,0,0.05,bsl,all,0,96,5615,837.0,1.139,556.8,0.66,0.416,-125.2,4/8,2.2,False
2,0.705,6,4,0,0.05,bsl,all,1,48,2272,339.0,1.203,321.7,0.7,0.43,-68.5,6/8,2.2,False
2,0.705,6,4,0,0.05,bsl,all,1,96,3043,454.0,1.218,459.5,1.36,0.43,-50.4,6/8,2.2,False
2,0.705,6,4,0,0.05,bsl,kz,0,48,2363,352.0,1.188,312.6,0.79,0.427,-59.2,7/8,2.2,False
2,0.705,6,4,0,0.05,bsl,kz,0,96,3067,457.0,1.237,500.2,0.99,0.433,-75.7,7/8,2.21,False
2,0.705,6,4,0,0.05,bsl,kz,1,48,1310,195.0,1.34,296.3,1.51,0.456,-29.2,7/8,2.2,False
2,0.705,6,4,0,0.05,bsl,kz,1,96,1717,256.0,1.359,407.2,1.84,0.456,-33.1,8/8,2.21,True
2,0.705,6,4,0,0.05,2R,all,0,48,4254,634.0,1.08,239.0,0.22,0.431,-165.4,4/8,2.0,False
2,0.705,6,4,0,0.05,2R,all,0,96,5615,837.0,1.127,488.9,0.49,0.438,-148.2,5/8,2.0,False
2,0.705,6,4,0,0.05,2R,all,1,48,2272,339.0,1.21,317.3,0.79,0.457,-59.8,6/8,2.0,False
2,0.705,6,4,0,0.05,2R,all,1,96,3043,454.0,1.23,461.0,1.31,0.458,-52.5,6/8,2.0,False
2,0.705,6,4,0,0.05,2R,kz,0,48,2363,352.0,1.155,248.6,0.58,0.446,-63.5,7/8,2.0,False
2,0.705,6,4,0,0.05,2R,kz,0,96,3067,457.0,1.216,439.3,0.89,0.455,-73.6,7/8,2.0,False
2,0.705,6,4,0,0.05,2R,kz,1,48,1310,195.0,1.334,277.6,1.61,0.482,-25.7,7/8,2.0,False
2,0.705,6,4,0,0.05,2R,kz,1,96,1717,256.0,1.378,405.1,2.36,0.486,-25.5,8/8,2.0,True
2,0.705,6,4,0,0.05,3R,all,0,48,4254,634.0,1.173,594.7,0.69,0.345,-129.0,5/8,3.0,False
2,0.705,6,4,0,0.05,3R,all,0,96,5615,837.0,1.214,954.5,1.0,0.35,-141.5,6/8,3.0,False
2,0.705,6,4,0,0.05,3R,all,1,48,2272,339.0,1.262,466.6,0.93,0.36,-74.6,6/8,3.0,False
2,0.705,6,4,0,0.05,3R,all,1,96,3043,454.0,1.28,662.7,1.65,0.361,-59.8,7/8,3.0,False
2,0.705,6,4,0,0.05,3R,kz,0,48,2363,352.0,1.286,527.6,1.16,0.364,-67.6,6/8,3.0,False
2,0.705,6,4,0,0.05,3R,kz,0,96,3067,457.0,1.331,777.9,1.4,0.37,-82.6,7/8,3.0,False
2,0.705,6,4,0,0.05,3R,kz,1,48,1310,195.0,1.423,414.6,1.59,0.388,-38.8,6/8,3.0,False
2,0.705,6,4,0,0.05,3R,kz,1,96,1717,256.0,1.435,554.5,1.91,0.387,-43.4,7/8,3.0,True
2,0.705,6,4,0,0.1,bsl,all,0,48,4309,642.0,1.064,193.8,0.15,0.418,-191.6,4/8,2.03,False
2,0.705,6,4,0,0.1,bsl,all,0,96,5680,846.0,1.102,401.2,0.33,0.423,-178.6,4/8,2.04,False
2,0.705,6,4,0,0.1,bsl,all,1,48,2297,342.0,1.159,249.1,0.59,0.437,-63.1,5/8,2.03,False
2,0.705,6,4,0,0.1,bsl,all,1,96,3073,458.0,1.178,369.7,0.97,0.437,-56.6,6/8,2.05,False
2,0.705,6,4,0,0.1,bsl,kz,0,48,2389,356.0,1.148,241.4,0.51,0.434,-70.0,7/8,2.04,False
2,0.705,6,4,0,0.1,bsl,kz,0,96,3100,462.0,1.192,400.7,0.82,0.439,-72.5,7/8,2.05,False
2,0.705,6,4,0,0.1,bsl,kz,1,48,1323,197.0,1.298,255.5,1.12,0.464,-33.9,6/8,2.04,False
2,0.705,6,4,0,0.1,bsl,kz,1,96,1734,259.0,1.317,353.5,1.59,0.463,-33.1,7/8,2.06,True
2,0.705,6,4,0,0.1,2R,all,0,48,4309,642.0,1.076,227.9,0.18,0.423,-187.9,4/8,2.0,False
2,0.705,6,4,0,0.1,2R,all,0,96,5680,846.0,1.117,457.6,0.4,0.43,-171.6,4/8,2.0,False
2,0.705,6,4,0,0.1,2R,all,1,48,2297,342.0,1.187,287.5,0.68,0.446,-62.7,6/8,2.0,False
2,0.705,6,4,0,0.1,2R,all,1,96,3073,458.0,1.207,422.8,1.27,0.448,-49.5,6/8,2.0,False
2,0.705,6,4,0,0.1,2R,kz,0,48,2389,356.0,1.155,250.9,0.61,0.44,-60.9,7/8,2.0,False
2,0.705,6,4,0,0.1,2R,kz,0,96,3100,462.0,1.214,438.0,0.89,0.449,-73.4,7/8,2.0,False
2,0.705,6,4,0,0.1,2R,kz,1,48,1323,197.0,1.32,269.9,1.2,0.473,-33.6,7/8,2.0,False
2,0.705,6,4,0,0.1,2R,kz,1,96,1734,259.0,1.362,393.6,1.91,0.478,-30.7,7/8,2.0,True
2,0.705,6,4,0,0.1,3R,all,0,48,4309,642.0,1.153,531.6,0.62,0.336,-128.6,5/8,3.0,False
2,0.705,6,4,0,0.1,3R,all,0,96,5680,846.0,1.188,849.5,0.9,0.341,-140.6,6/8,3.0,False
2,0.705,6,4,0,0.1,3R,all,1,48,2297,342.0,1.241,432.8,0.74,0.351,-87.5,6/8,3.0,False
2,0.705,6,4,0,0.1,3R,all,1,96,3073,458.0,1.255,608.0,1.46,0.352,-62.1,7/8,3.0,False
2,0.705,6,4,0,0.1,3R,kz,0,48,2389,356.0,1.262,489.2,0.98,0.355,-74.8,6/8,3.0,False
2,0.705,6,4,0,0.1,3R,kz,0,96,3100,462.0,1.304,722.3,1.43,0.361,-75.4,7/8,3.0,False
2,0.705,6,4,0,0.1,3R,kz,1,48,1323,197.0,1.381,380.1,1.05,0.376,-54.2,6/8,3.0,False
2,0.705,6,4,0,0.1,3R,kz,1,96,1734,259.0,1.398,514.8,1.58,0.377,-48.7,6/8,3.0,False
2,0.705,6,4,0,0.25,bsl,all,0,48,4409,657.0,0.99,-28.0,-0.02,0.442,-252.3,3/8,1.66,False
2,0.705,6,4,0,0.25,bsl,all,0,96,5805,865.0,1.024,90.7,0.05,0.444,-275.8,4/8,1.69,False
2,0.705,6,4,0,0.25,bsl,all,1,48,2350,350.0,1.08,119.1,0.26,0.46,-69.1,5/8,1.68,False
2,0.705,6,4,0,0.25,bsl,all,1,96,3143,468.0,1.094,186.9,0.46,0.458,-60.5,5/8,1.7,False
2,0.705,6,4,0,0.25,bsl,kz,0,48,2445,364.0,1.07,109.0,0.24,0.457,-68.1,5/8,1.68,False
2,0.705,6,4,0,0.25,bsl,kz,0,96,3168,472.0,1.107,212.9,0.36,0.459,-89.0,6/8,1.71,False
2,0.705,6,4,0,0.25,bsl,kz,1,48,1354,202.0,1.214,174.1,0.75,0.487,-34.8,6/8,1.69,False
2,0.705,6,4,0,0.25,bsl,kz,1,96,1773,264.0,1.222,236.4,0.88,0.483,-40.0,7/8,1.71,False
2,0.705,6,4,0,0.25,2R,all,0,48,4409,657.0,1.05,155.4,0.13,0.403,-181.7,4/8,2.0,False
2,0.705,6,4,0,0.25,2R,all,0,96,5805,865.0,1.082,329.3,0.28,0.409,-173.9,4/8,2.0,False
2,0.705,6,4,0,0.25,2R,all,1,48,2350,350.0,1.133,211.4,0.46,0.421,-67.9,6/8,2.0,False
2,0.705,6,4,0,0.25,2R,all,1,96,3143,468.0,1.144,305.4,0.74,0.422,-61.3,5/8,2.0,False
2,0.705,6,4,0,0.25,2R,kz,0,48,2445,364.0,1.14,231.2,0.56,0.423,-61.5,6/8,2.0,False
2,0.705,6,4,0,0.25,2R,kz,0,96,3168,472.0,1.17,359.9,0.68,0.427,-78.7,6/8,2.0,False
2,0.705,6,4,0,0.25,2R,kz,1,48,1354,202.0,1.266,232.9,1.02,0.449,-34.1,5/8,2.0,False
2,0.705,6,4,0,0.25,2R,kz,1,96,1773,264.0,1.269,307.2,1.26,0.448,-36.3,6/8,2.0,False
2,0.705,6,4,0,0.25,3R,all,0,48,4409,657.0,1.143,500.6,0.69,0.323,-108.0,6/8,3.0,False
2,0.705,6,4,0,0.25,3R,all,0,96,5805,865.0,1.171,778.8,0.81,0.328,-142.6,5/8,3.0,False
2,0.705,6,4,0,0.25,3R,all,1,48,2350,350.0,1.246,444.9,0.77,0.342,-86.6,6/8,3.0,False
2,0.705,6,4,0,0.25,3R,all,1,96,3143,468.0,1.241,581.2,1.12,0.34,-77.1,7/8,3.0,False
2,0.705,6,4,0,0.25,3R,kz,0,48,2445,364.0,1.252,474.1,1.03,0.343,-68.7,6/8,3.0,False
2,0.705,6,4,0,0.25,3R,kz,0,96,3168,472.0,1.276,665.7,1.14,0.346,-87.4,6/8,3.0,False
2,0.705,6,4,0,0.25,3R,kz,1,48,1354,202.0,1.389,390.8,0.99,0.368,-59.0,6/8,3.0,False
2,0.705,6,4,0,0.25,3R,kz,1,96,1773,264.0,1.37,487.2,1.25,0.364,-58.2,6/8,3.0,False
2,0.705,6,4,0,0.5,bsl,all,0,48,4523,674.0,0.944,-146.4,-0.07,0.486,-321.4,4/8,1.29,False
2,0.705,6,4,0,0.5,bsl,all,0,96,5946,886.0,0.969,-105.7,-0.04,0.485,-387.4,4/8,1.32,False
2,0.705,6,4,0,0.5,bsl,all,1,48,2416,360.0,1.024,32.2,0.04,0.502,-121.2,4/8,1.31,False
2,0.705,6,4,0,0.5,bsl,all,1,96,3223,480.0,1.038,70.1,0.08,0.498,-124.2,4/8,1.33,False
2,0.705,6,4,0,0.5,bsl,kz,0,48,2516,375.0,1.009,12.7,0.02,0.497,-111.6,3/8,1.31,False
2,0.705,6,4,0,0.5,bsl,kz,0,96,3256,485.0,1.042,78.0,0.08,0.498,-141.0,4/8,1.34,False
2,0.705,6,4,0,0.5,bsl,kz,1,48,1399,209.0,1.131,99.1,0.3,0.523,-48.9,6/8,1.32,False
2,0.705,6,4,0,0.5,bsl,kz,1,96,1825,272.0,1.15,147.9,0.48,0.521,-46.0,6/8,1.35,False
2,0.705,6,4,0,0.5,2R,all,0,48,4523,674.0,1.046,143.3,0.09,0.389,-241.6,4/8,2.0,False
2,0.705,6,4,0,0.5,2R,all,0,96,5946,886.0,1.066,271.0,0.15,0.393,-267.6,4/8,2.0,False
2,0.705,6,4,0,0.5,2R,all,1,48,2416,360.0,1.119,193.3,0.24,0.404,-119.9,6/8,2.0,False
2,0.705,6,4,0,0.5,2R,all,1,96,3223,480.0,1.12,260.6,0.39,0.404,-98.7,6/8,2.0,False
2,0.705,6,4,0,0.5,2R,kz,0,48,2516,375.0,1.122,207.0,0.28,0.406,-109.5,6/8,2.0,False
2,0.705,6,4,0,0.5,2R,kz,0,96,3256,485.0,1.139,301.2,0.41,0.408,-109.9,6/8,2.0,False
2,0.705,6,4,0,0.5,2R,kz,1,48,1399,209.0,1.217,197.8,0.35,0.425,-85.3,6/8,2.0,False
2,0.705,6,4,0,0.5,2R,kz,1,96,1825,272.0,1.212,252.1,0.49,0.424,-76.3,6/8,2.0,False
2,0.705,6,4,0,0.5,3R,all,0,48,4523,674.0,1.133,468.1,0.41,0.312,-168.8,5/8,3.0,False
2,0.705,6,4,0,0.5,3R,all,0,96,5946,886.0,1.152,700.3,0.67,0.316,-156.2,5/8,3.0,False
2,0.705,6,4,0,0.5,3R,all,1,48,2416,360.0,1.188,349.0,0.38,0.322,-135.4,6/8,3.0,False
2,0.705,6,4,0,0.5,3R,all,1,96,3223,480.0,1.184,455.5,0.59,0.321,-114.2,6/8,3.0,False
2,0.705,6,4,0,0.5,3R,kz,0,48,2516,375.0,1.219,420.0,0.73,0.328,-85.2,6/8,3.0,False
2,0.705,6,4,0,0.5,3R,kz,0,96,3256,485.0,1.238,585.4,0.97,0.331,-89.9,6/8,3.0,False
2,0.705,6,4,0,0.5,3R,kz,1,48,1399,209.0,1.31,323.1,0.5,0.344,-96.3,6/8,3.0,False
2,0.705,6,4,0,0.5,3R,kz,1,96,1825,272.0,1.293,398.1,0.65,0.342,-90.7,6/8,3.0,False
2,0.705,6,4,1,0.05,bsl,all,0,48,3449,514.0,1.105,261.0,0.35,0.405,-110.3,5/8,2.2,False
2,0.705,6,4,1,0.05,bsl,all,0,96,4602,686.0,1.146,476.4,0.72,0.411,-98.2,5/8,2.21,False
2,0.705,6,4,1,0.05,bsl,all,1,48,1872,279.0,1.201,262.6,0.54,0.424,-72.6,6/8,2.21,False
2,0.705,6,4,1,0.05,bsl,all,1,96,2535,378.0,1.223,391.1,1.03,0.426,-56.8,6/8,2.21,False
2,0.705,6,4,1,0.05,bsl,kz,0,48,1939,289.0,1.187,254.7,0.84,0.422,-45.3,7/8,2.21,False
2,0.705,6,4,1,0.05,bsl,kz,0,96,2553,381.0,1.232,408.0,1.1,0.427,-55.5,7/8,2.22,False
2,0.705,6,4,1,0.05,bsl,kz,1,48,1092,163.0,1.336,244.3,1.29,0.451,-28.2,7/8,2.21,False
2,0.705,6,4,1,0.05,bsl,kz,1,96,1455,217.0,1.364,348.2,1.6,0.452,-32.5,8/8,2.22,True
2,0.705,6,4,1,0.05,2R,all,0,48,3449,514.0,1.083,200.9,0.25,0.426,-120.8,5/8,2.0,False
2,0.705,6,4,1,0.05,2R,all,0,96,4602,686.0,1.133,419.3,0.59,0.435,-106.3,5/8,2.0,False
2,0.705,6,4,1,0.05,2R,all,1,48,1872,279.0,1.209,259.9,0.61,0.452,-63.2,6/8,2.0,False
2,0.705,6,4,1,0.05,2R,all,1,96,2535,378.0,1.236,393.1,1.12,0.455,-52.2,6/8,2.0,False
2,0.705,6,4,1,0.05,2R,kz,0,48,1939,289.0,1.155,203.6,0.65,0.442,-46.4,7/8,2.0,False
2,0.705,6,4,1,0.05,2R,kz,0,96,2553,381.0,1.212,358.6,0.9,0.451,-59.4,7/8,2.0,False
2,0.705,6,4,1,0.05,2R,kz,1,48,1092,163.0,1.332,229.8,1.47,0.477,-23.3,7/8,2.0,False
2,0.705,6,4,1,0.05,2R,kz,1,96,1455,217.0,1.381,344.8,1.86,0.483,-27.7,8/8,2.0,True
2,0.705,6,4,1,0.05,3R,all,0,48,3449,514.0,1.169,468.6,0.66,0.34,-106.3,6/8,3.0,False
2,0.705,6,4,1,0.05,3R,all,0,96,4602,686.0,1.212,770.9,1.23,0.346,-93.2,6/8,3.0,False
2,0.705,6,4,1,0.05,3R,all,1,48,1872,279.0,1.241,353.1,0.63,0.353,-83.8,6/8,3.0,False
2,0.705,6,4,1,0.05,3R,all,1,96,2535,378.0,1.272,534.8,1.53,0.357,-52.2,6/8,3.0,False
2,0.705,6,4,1,0.05,3R,kz,0,48,1939,289.0,1.288,434.6,0.98,0.362,-66.3,6/8,3.0,False
2,0.705,6,4,1,0.05,3R,kz,0,96,2553,381.0,1.326,636.2,1.51,0.366,-62.7,7/8,3.0,True
2,0.705,6,4,1,0.05,3R,kz,1,48,1092,163.0,1.407,332.8,1.18,0.382,-42.2,7/8,3.0,False
2,0.705,6,4,1,0.05,3R,kz,1,96,1455,217.0,1.429,462.2,1.69,0.384,-40.8,8/8,3.0,True
2,0.705,6,4,1,0.1,bsl,all,0,48,3480,519.0,1.069,170.0,0.18,0.412,-141.6,4/8,2.05,False
2,0.705,6,4,1,0.1,bsl,all,0,96,4641,692.0,1.11,354.8,0.39,0.417,-134.1,4/8,2.06,False
2,0.705,6,4,1,0.1,bsl,all,1,48,1889,282.0,1.157,202.7,0.42,0.43,-72.4,6/8,2.05,False
2,0.705,6,4,1,0.1,bsl,all,1,96,2555,381.0,1.185,319.3,0.9,0.432,-52.7,6/8,2.07,False
2,0.705,6,4,1,0.1,bsl,kz,0,48,1955,292.0,1.149,200.2,0.54,0.429,-55.1,6/8,2.06,False
2,0.705,6,4,1,0.1,bsl,kz,0,96,2575,384.0,1.192,332.6,0.84,0.433,-59.1,7/8,2.07,False
2,0.705,6,4,1,0.1,bsl,kz,1,48,1101,164.0,1.298,212.8,0.97,0.458,-32.8,7/8,2.06,False
2,0.705,6,4,1,0.1,bsl,kz,1,96,1467,219.0,1.326,307.4,1.41,0.459,-32.4,7/8,2.07,False
2,0.705,6,4,1,0.1,2R,all,0,48,3480,519.0,1.076,185.3,0.2,0.419,-138.6,4/8,2.0,False
2,0.705,6,4,1,0.1,2R,all,0,96,4641,692.0,1.123,390.1,0.49,0.427,-119.1,5/8,2.0,False
2,0.705,6,4,1,0.1,2R,all,1,48,1889,282.0,1.179,226.6,0.47,0.44,-71.2,6/8,2.0,False
2,0.705,6,4,1,0.1,2R,all,1,96,2555,381.0,1.21,354.6,1.01,0.445,-52.5,6/8,2.0,False
2,0.705,6,4,1,0.1,2R,kz,0,48,1955,292.0,1.153,203.0,0.66,0.436,-46.2,6/8,2.0,False
2,0.705,6,4,1,0.1,2R,kz,0,96,2575,384.0,1.213,362.5,0.96,0.446,-56.3,7/8,2.0,False
2,0.705,6,4,1,0.1,2R,kz,1,48,1101,164.0,1.317,222.7,0.99,0.469,-33.5,7/8,2.0,False
2,0.705,6,4,1,0.1,2R,kz,1,96,1467,219.0,1.372,340.2,1.69,0.476,-30.0,8/8,2.0,True
2,0.705,6,4,1,0.1,3R,all,0,48,3480,519.0,1.148,414.1,0.46,0.331,-133.0,5/8,3.0,False
2,0.705,6,4,1,0.1,3R,all,0,96,4641,692.0,1.186,684.0,0.9,0.337,-113.7,6/8,3.0,False
2,0.705,6,4,1,0.1,3R,all,1,48,1889,282.0,1.212,314.9,0.47,0.343,-99.5,6/8,3.0,False
2,0.705,6,4,1,0.1,3R,all,1,96,2555,381.0,1.237,471.9,0.98,0.346,-71.9,6/8,3.0,False
2,0.705,6,4,1,0.1,3R,kz,0,48,1955,292.0,1.265,403.2,0.83,0.353,-72.7,6/8,3.0,False
2,0.705,6,4,1,0.1,3R,kz,0,96,2575,384.0,1.302,594.8,1.25,0.358,-71.2,7/8,3.0,False
2,0.705,6,4,1,0.1,3R,kz,1,48,1101,164.0,1.354,295.0,0.86,0.369,-51.4,6/8,3.0,False
2,0.705,6,4,1,0.1,3R,kz,1,96,1467,219.0,1.383,419.4,1.46,0.372,-42.8,6/8,3.0,False
2,0.705,6,4,1,0.25,bsl,all,0,48,3553,529.0,0.997,-6.5,-0.01,0.434,-180.8,3/8,1.7,False
2,0.705,6,4,1,0.25,bsl,all,0,96,4734,705.0,1.037,113.1,0.08,0.439,-203.6,4/8,1.72,False
2,0.705,6,4,1,0.25,bsl,all,1,48,1927,287.0,1.08,97.5,0.22,0.452,-64.8,5/8,1.71,False
2,0.705,6,4,1,0.25,bsl,all,1,96,2607,389.0,1.107,175.8,0.43,0.453,-60.6,5/8,1.73,False
2,0.705,6,4,1,0.25,bsl,kz,0,48,1994,297.0,1.084,106.1,0.3,0.452,-53.5,5/8,1.71,False
2,0.705,6,4,1,0.25,bsl,kz,0,96,2624,391.0,1.119,197.0,0.4,0.455,-73.0,6/8,1.74,False
2,0.705,6,4,1,0.25,bsl,kz,1,48,1123,168.0,1.222,150.3,0.64,0.482,-35.1,6/8,1.72,False
2,0.705,6,4,1,0.25,bsl,kz,1,96,1495,223.0,1.239,214.6,0.86,0.48,-37.1,7/8,1.74,False
2,0.705,6,4,1,0.25,2R,all,0,48,3553,529.0,1.042,105.6,0.11,0.399,-137.2,4/8,2.0,False
2,0.705,6,4,1,0.25,2R,all,0,96,4734,705.0,1.082,265.8,0.31,0.406,-126.9,4/8,2.0,False
2,0.705,6,4,1,0.25,2R,all,1,48,1927,287.0,1.115,150.3,0.35,0.415,-63.1,5/8,2.0,False
2,0.705,6,4,1,0.25,2R,all,1,96,2607,389.0,1.14,245.2,0.77,0.419,-47.7,6/8,2.0,False
2,0.705,6,4,1,0.25,2R,kz,0,48,1994,297.0,1.144,193.7,0.54,0.422,-53.1,6/8,2.0,False
2,0.705,6,4,1,0.25,2R,kz,0,96,2624,391.0,1.173,302.5,0.7,0.426,-64.7,6/8,2.0,False
2,0.705,6,4,1,0.25,2R,kz,1,48,1123,168.0,1.264,191.5,0.78,0.446,-36.7,5/8,2.0,False
2,0.705,6,4,1,0.25,2R,kz,1,96,1495,223.0,1.275,263.6,1.08,0.447,-36.5,6/8,2.0,False
2,0.705,6,4,1,0.25,3R,all,0,48,3553,529.0,1.145,407.8,0.58,0.322,-105.5,6/8,3.0,False
2,0.705,6,4,1,0.25,3R,all,0,96,4734,705.0,1.178,658.3,0.85,0.327,-115.0,6/8,3.0,False
2,0.705,6,4,1,0.25,3R,all,1,48,1927,287.0,1.232,344.7,0.58,0.338,-89.2,6/8,3.0,False
2,0.705,6,4,1,0.25,3R,all,1,96,2607,389.0,1.239,478.0,1.09,0.339,-65.1,6/8,3.0,False
2,0.705,6,4,1,0.25,3R,kz,0,48,1994,297.0,1.267,407.5,0.9,0.345,-67.5,5/8,3.0,False
2,0.705,6,4,1,0.25,3R,kz,0,96,2624,391.0,1.291,576.3,1.04,0.348,-82.3,6/8,3.0,False
2,0.705,6,4,1,0.25,3R,kz,1,48,1123,168.0,1.383,318.4,0.85,0.365,-56.1,5/8,3.0,False
2,0.705,6,4,1,0.25,3R,kz,1,96,1495,223.0,1.375,413.6,1.14,0.363,-54.3,6/8,3.0,False
2,0.705,6,4,1,0.5,bsl,all,0,48,3635,542.0,0.951,-104.6,-0.07,0.477,-237.3,4/8,1.33,False
2,0.705,6,4,1,0.5,bsl,all,0,96,4837,721.0,0.982,-52.1,-0.03,0.478,-283.5,4/8,1.36,False
2,0.705,6,4,1,0.5,bsl,all,1,48,1976,295.0,1.024,26.8,0.04,0.492,-89.6,5/8,1.34,False
2,0.705,6,4,1,0.5,bsl,all,1,96,2666,397.0,1.049,74.6,0.13,0.492,-83.7,5/8,1.37,False
2,0.705,6,4,1,0.5,bsl,kz,0,48,2050,306.0,1.024,28.8,0.06,0.491,-77.9,5/8,1.34,False
2,0.705,6,4,1,0.5,bsl,kz,0,96,2694,402.0,1.056,85.4,0.12,0.491,-106.3,4/8,1.38,False
2,0.705,6,4,1,0.5,bsl,kz,1,48,1159,173.0,1.134,85.1,0.27,0.515,-46.3,7/8,1.35,False
2,0.705,6,4,1,0.5,bsl,kz,1,96,1535,229.0,1.16,133.9,0.43,0.515,-47.0,6/8,1.38,False
2,0.705,6,4,1,0.5,2R,all,0,48,3635,542.0,1.045,112.1,0.08,0.387,-198.4,4/8,2.0,False
2,0.705,6,4,1,0.5,2R,all,0,96,4837,721.0,1.072,238.1,0.18,0.393,-199.1,4/8,2.0,False
2,0.705,6,4,1,0.5,2R,all,1,48,1976,295.0,1.103,137.4,0.18,0.399,-114.4,6/8,2.0,False
2,0.705,6,4,1,0.5,2R,all,1,96,2666,397.0,1.113,202.5,0.29,0.401,-103.5,6/8,2.0,False
2,0.705,6,4,1,0.5,2R,kz,0,48,2050,306.0,1.132,181.7,0.29,0.407,-93.0,6/8,2.0,False
2,0.705,6,4,1,0.5,2R,kz,0,96,2694,402.0,1.148,264.6,0.41,0.409,-96.8,6/8,2.0,False
2,0.705,6,4,1,0.5,2R,kz,1,48,1159,173.0,1.187,142.3,0.27,0.418,-79.6,5/8,2.0,False
2,0.705,6,4,1,0.5,2R,kz,1,96,1535,229.0,1.192,193.1,0.37,0.419,-77.5,6/8,2.0,False
2,0.705,6,4,1,0.5,3R,all,0,48,3635,542.0,1.139,391.7,0.47,0.312,-125.2,6/8,3.0,False
2,0.705,6,4,1,0.5,3R,all,0,96,4837,721.0,1.163,605.2,0.74,0.317,-121.5,5/8,3.0,False
2,0.705,6,4,1,0.5,3R,all,1,48,1976,295.0,1.191,289.1,0.38,0.321,-112.2,6/8,3.0,False
2,0.705,6,4,1,0.5,3R,all,1,96,2666,397.0,1.189,384.4,0.61,0.322,-93.9,6/8,3.0,False
2,0.705,6,4,1,0.5,3R,kz,0,48,2050,306.0,1.24,371.7,0.68,0.331,-81.8,6/8,3.0,False
2,0.705,6,4,1,0.5,3R,kz,0,96,2694,402.0,1.261,525.8,0.93,0.335,-84.6,6/8,3.0,False
2,0.705,6,4,1,0.5,3R,kz,1,48,1159,173.0,1.312,268.7,0.48,0.343,-84.1,5/8,3.0,False
2,0.705,6,4,1,0.5,3R,kz,1,96,1535,229.0,1.303,344.1,0.66,0.343,-78.2,6/8,3.0,False
2,0.705,6,5,0,0.05,bsl,all,0,48,3083,459.0,1.101,225.1,0.31,0.403,-108.6,5/8,2.21,False
2,0.705,6,5,0,0.05,bsl,all,0,96,4131,616.0,1.135,398.1,0.59,0.407,-100.8,4/8,2.22,False
2,0.705,6,5,0,0.05,bsl,all,1,48,1675,250.0,1.186,219.2,0.45,0.42,-72.1,6/8,2.21,False
2,0.705,6,5,0,0.05,bsl,all,1,96,2275,339.0,1.204,324.1,0.89,0.42,-54.4,6/8,2.22,False
2,0.705,6,5,0,0.05,bsl,kz,0,48,1742,260.0,1.17,209.9,0.73,0.417,-42.9,7/8,2.21,False
2,0.705,6,5,0,0.05,bsl,kz,0,96,2302,343.0,1.203,325.8,0.87,0.42,-56.1,7/8,2.22,False
2,0.705,6,5,0,0.05,bsl,kz,1,48,982,147.0,1.305,201.8,1.09,0.443,-27.6,7/8,2.22,False
2,0.705,6,5,0,0.05,bsl,kz,1,96,1312,196.0,1.33,288.5,1.68,0.444,-25.6,8/8,2.22,False
2,0.705,6,5,0,0.05,2R,all,0,48,3083,459.0,1.08,172.7,0.23,0.425,-113.1,4/8,2.0,False
2,0.705,6,5,0,0.05,2R,all,0,96,4131,616.0,1.12,340.8,0.51,0.431,-100.0,5/8,2.0,False
2,0.705,6,5,0,0.05,2R,all,1,48,1675,250.0,1.193,215.9,0.52,0.448,-61.5,6/8,2.0,False
2,0.705,6,5,0,0.05,2R,all,1,96,2275,339.0,1.21,316.4,1.03,0.449,-45.7,6/8,2.0,False
2,0.705,6,5,0,0.05,2R,kz,0,48,1742,260.0,1.139,165.5,0.55,0.438,-45.2,6/8,2.0,False
2,0.705,6,5,0,0.05,2R,kz,0,96,2302,343.0,1.186,286.3,0.81,0.444,-52.4,7/8,2.0,False
2,0.705,6,5,0,0.05,2R,kz,1,48,982,147.0,1.297,187.4,1.38,0.469,-20.3,7/8,2.0,False
2,0.705,6,5,0,0.05,2R,kz,1,96,1312,196.0,1.346,285.6,2.07,0.476,-20.6,8/8,2.0,False
2,0.705,6,5,0,0.05,3R,all,0,48,3083,459.0,1.157,390.4,0.49,0.337,-119.3,5/8,3.0,False
2,0.705,6,5,0,0.05,3R,all,0,96,4131,616.0,1.191,626.4,0.94,0.341,-99.4,6/8,3.0,False
2,0.705,6,5,0,0.05,3R,all,1,48,1675,250.0,1.221,292.1,0.5,0.348,-86.2,6/8,3.0,False
2,0.705,6,5,0,0.05,3R,all,1,96,2275,339.0,1.246,436.1,1.09,0.351,-59.4,6/8,3.0,False
2,0.705,6,5,0,0.05,3R,kz,0,48,1742,260.0,1.259,353.5,0.67,0.356,-78.6,7/8,3.0,False
2,0.705,6,5,0,0.05,3R,kz,0,96,2302,343.0,1.283,504.0,1.1,0.358,-68.2,7/8,3.0,False
