risk_pct,month,trades,start_equity,end_equity,pnl_usd,return_pct,max_intramonth_dd_usd
0.02,2025-06,36,5000.0,6400.435911465934,1400.4359114659337,28.008718229318674,-405.08191457758494
0.02,2025-07,28,5000.0,5314.59282163011,314.59282163010994,6.291856432602194,-459.92579309793746
0.02,2025-08,32,5000.0,5020.404768269164,20.40476826916438,0.4080953653832875,-862.4853295688254
0.02,2025-09,34,5000.0,6669.353146878658,1669.3531468786578,33.38706293757316,-355.9571183104963
0.02,2025-10,46,5000.0,6689.541193960966,1689.5411939609658,33.790823879219325,-516.8614517530659
0.02,2025-11,28,5000.0,5095.506900993768,95.50690099376789,1.9101380198753626,-635.658015190912
0.02,2025-12,33,5000.0,5851.99452896443,851.9945289644302,17.03989057928861,-490.6778893339497
0.02,2026-01,41,5000.0,5184.555297602533,184.55529760253285,3.691105952050666,-443.49526287278513
0.02,2026-02,43,5000.0,6104.578278334958,1104.5782783349578,22.091565566699156,-359.3146783867196
0.02,2026-03,40,5000.0,4716.462254704583,-283.53774529541715,-5.670754905908348,-798.8108822120366
0.02,2026-04,37,5000.0,6107.30614597292,1107.3061459729197,22.14612291945839,-327.6053416583254
0.02,2026-05,34,5000.0,4702.162915796962,-297.8370842030381,-5.956741684060763,-872.0572567183208
0.02,2026-06,24,5000.0,5139.574919585037,139.5749195850367,2.791498391700742,-337.53209917539516
0.03,2019-06,8,5000.0,4925.9763140351115,-74.0236859648885,-1.4804737192977702,-492.9362692349805
0.03,2019-07,14,5000.0,6555.570278768424,1555.570278768424,31.11140557536849,-188.45164481556367
0.03,2019-08,14,5000.0,5186.0307885313305,186.03078853133047,3.720615770626612,-518.4435569884545
0.03,2019-09,13,5000.0,5322.356368557819,322.3563685578192,6.44712737115638,-306.6108600204134
0.03,2019-10,40,5000.0,5219.672466036886,219.67246603688636,4.39344932073773,-922.6674146198056
0.03,2019-11,32,5000.0,8189.0612628211065,3189.0612628211065,63.78122525642213,-281.89714170019397
0.03,2019-12,40,5000.0,4616.636757652403,-383.3632423475974,-7.667264846951949,-1136.6662212213569
0.03,2020-01,45,5000.0,3774.1258248296817,-1225.8741751703183,-24.517483503406368,-1738.6239953889344
0.03,2020-02,35,5000.0,4563.231247169785,-436.7687528302149,-8.7353750566043,-853.824469624994
0.03,2020-03,39,5000.0,5470.45070495138,470.45070495138043,9.409014099027612,-647.6721410994523
0.03,2020-04,27,5000.0,4666.655077504844,-333.3449224951564,-6.666898449903124,-690.1654972463048
0.03,2020-05,39,5000.0,6648.843291172391,1648.8432911723912,32.97686582344783,-789.2648977530916
0.03,2020-06,37,5000.0,7555.754836164499,2555.7548361644986,51.11509672328998,-405.5191688972636
0.03,2020-07,33,5000.0,6461.529115684257,1461.5291156842568,29.23058231368514,-383.18152390604337
0.03,2020-08,39,5000.0,9303.61005339436,4303.610053394361,86.07220106788722,-420.6283018385475
0.03,2020-09,36,5000.0,5859.596939063438,859.5969390634382,17.191938781268767,-796.2290725737494
0.03,2020-10,44,5000.0,5037.781685319371,37.78168531937081,0.7556337063874263,-936.9189506576495
0.03,2020-11,32,5000.0,4617.740958705364,-382.2590412946356,-7.645180825892717,-871.8675878224158
0.03,2020-12,30,5000.0,4604.908016084679,-395.0919839153212,-7.9018396783064215,-741.6007708722036
0.03,2021-01,27,5000.0,6709.465745799414,1709.4657457994144,34.18931491598829,-825.2713219395409
0.03,2021-02,36,5000.0,6905.7133177471,1905.7133177470996,38.114266354941996,-494.35457724291246
0.03,2021-03,41,5000.0,5219.630809649291,219.63080964929122,4.392616192985832,-1643.4601786551139
0.03,2021-04,35,5000.0,5030.033775516993,30.033775516993046,0.6006755103398653,-535.5014063986282
0.03,2021-05,31,5000.0,4185.803559464226,-814.196440535774,-16.283928810715476,-1570.8554474040384
0.03,2021-06,30,5000.0,5642.569498870221,642.5694988702207,12.851389977404404,-683.2941321020016
0.03,2021-07,34,5000.0,5030.921549170723,30.921549170722756,0.618430983414453,-995.2853185846707
0.03,2021-08,33,5000.0,6079.373052320603,1079.3730523206032,21.58746104641207,-1100.9473633556518
0.03,2021-09,36,5000.0,6702.22543101802,1702.2254310180197,34.04450862036039,-679.6003260486741
0.03,2021-10,28,5000.0,6593.230009101433,1593.230009101433,31.864600182028656,-334.4563403475104
0.03,2021-11,33,5000.0,5097.190394356176,97.1903943561756,1.9438078871235165,-1215.220399749658
0.03,2021-12,42,5000.0,4822.650656495799,-177.349343504201,-3.5469868700840235,-689.677395923617
0.03,2022-01,41,5000.0,6042.891622761377,1042.8916227613772,20.857832455227545,-740.260793570571
0.03,2022-02,27,5000.0,4802.842654727057,-197.15734527294262,-3.9431469054588497,-1035.8351047595552
0.03,2022-03,40,5000.0,4110.237203348561,-889.7627966514392,-17.795255933028788,-1291.5592903187917
0.03,2022-04,42,5000.0,4837.041288506587,-162.95871149341292,-3.259174229868256,-856.5122148750033
0.03,2022-05,29,5000.0,7031.370441407964,2031.3704414079639,40.627408828159275,-327.5085689427033
0.03,2022-06,37,5000.0,7096.76116714984,2096.76116714984,41.9352233429968,-739.4236619481617
0.03,2022-07,40,5000.0,5412.6536881663715,412.65368816637147,8.253073763327423,-771.4010019794059
0.03,2022-08,35,5000.0,5626.575716041031,626.5757160410312,12.531514320820625,-669.1408772135892
0.03,2022-09,46,5000.0,5481.149211721019,481.1492117210191,9.622984234420384,-772.9316572084963
0.03,2022-10,33,5000.0,6417.287702548874,1417.2877025488742,28.34575405097748,-448.4364343547568
0.03,2022-11,34,5000.0,5221.521335982567,221.5213359825666,4.430426719651326,-768.3449013659147
0.03,2022-12,29,5000.0,6375.466524082238,1375.4665240822378,27.509330481644767,-660.3486829349422
0.03,2023-01,47,5000.0,5248.83156560568,248.83156560568023,4.976631312113611,-1190.5014424434248
0.03,2023-02,34,5000.0,4084.2449796543406,-915.7550203456594,-18.31510040691319,-1285.3404405512642
0.03,2023-03,48,5000.0,6334.7197149586045,1334.7197149586045,26.694394299172085,-648.2770518856323
0.03,2023-04,22,5000.0,6437.75161795614,1437.7516179561399,28.7550323591228,-503.23947272759324
0.03,2023-05,40,5000.0,5318.009728125711,318.00972812571126,6.360194562514221,-601.5875008437442
0.03,2023-06,32,5000.0,5343.597105482164,343.5971054821639,6.871942109643281,-1048.773025062781
0.03,2023-07,34,5000.0,4375.778523846911,-624.2214761530886,-12.484429523061769,-921.3293600657344
0.03,2023-08,36,5000.0,5916.672077973661,916.6720779736606,18.333441559473208,-407.99157056963304
0.03,2023-09,38,5000.0,4549.448036423497,-450.5519635765031,-9.011039271530063,-1469.775617720636
0.03,2023-10,53,5000.0,4726.193232576251,-273.8067674237491,-5.476135348474987,-814.9426454197865
0.03,2023-11,38,5000.0,4448.636121040481,-551.3638789595188,-11.027277579190375,-1069.981773389556
0.03,2023-12,38,5000.0,5814.769820775037,814.7698207750373,16.29539641550075,-617.9657624113743
0.03,2024-01,34,5000.0,5768.145662179712,768.1456621797124,15.362913243594246,-598.1254339051984
0.03,2024-02,34,5000.0,6019.86656608906,1019.8665660890601,20.39733132178121,-638.6730046318717
0.03,2024-03,34,5000.0,5678.454344939359,678.4543449393586,13.569086898787175,-438.71216386816377
0.03,2024-04,36,5000.0,6886.282746998801,1886.2827469988006,37.72565493997602,-724.2618756060956
0.03,2024-05,41,5000.0,4195.460623681833,-804.5393763181673,-16.09078752636335,-1417.0031130269767
0.03,2024-06,28,5000.0,7581.724354355301,2581.7243543553013,51.63448708710603,-355.28236709304383
0.03,2024-07,39,5000.0,5953.3619163280655,953.3619163280655,19.06723832656132,-614.1004121141341
0.03,2024-08,40,5000.0,6803.709904595773,1803.709904595773,36.074198091915456,-662.0044951681421
0.03,2024-09,33,5000.0,4711.256922270857,-288.7430777291429,-5.774861554582856,-730.4363345125994
0.03,2024-10,40,5000.0,7636.0355099923145,2636.0355099923145,52.7207101998463,-282.988333951017
0.03,2024-11,32,5000.0,5296.699422201953,296.699422201953,5.933988444039051,-550.410756937953
0.03,2024-12,26,5000.0,4211.221744796977,-788.778255203023,-15.775565104060462,-1262.1938144786782
0.03,2025-01,30,5000.0,6718.676705752075,1718.6767057520747,34.373534115041494,-390.41645572206835
0.03,2025-02,39,5000.0,5678.893002415575,678.8930024155752,13.577860048311496,-760.8590535728972
0.03,2025-03,35,5000.0,5444.447332393944,444.4473323939437,8.888946647878871,-563.9892511622975
0.03,2025-04,40,5000.0,9229.4343109526,4229.4343109526,84.588686219052,-498.13794783750836
0.03,2025-05,23,5000.0,5301.741811950326,301.74181195032634,6.034836239006536,-506.85239257071316
0.03,2025-06,36,5000.0,7203.918229782574,2203.9182297825737,44.078364595651465,-692.1745419702929
0.03,2025-07,28,5000.0,5457.516460031577,457.51646003157657,9.150329200631525,-680.7284566041308
0.03,2025-08,32,5000.0,5006.823479247413,6.823479247413161,0.13646958494826222,-1272.467589434888
0.03,2025-09,34,5000.0,7665.268760025424,2665.268760025424,53.305375200508486,-563.7649734267889
0.03,2025-10,46,5000.0,7685.662583908481,2685.662583908481,53.71325167816963,-762.1530331207487
0.03,2025-11,28,5000.0,5122.356159364177,122.35615936417707,2.447123187283551,-964.0189767939328
0.03,2025-12,33,5000.0,6300.227668724871,1300.2276687248714,26.00455337449743,-721.1258553029147
0.03,2026-01,41,5000.0,5246.970842858052,246.97084285805158,4.939416857161039,-670.7040295240295
0.03,2026-02,43,5000.0,6702.487819097617,1702.487819097617,34.049756381952335,-578.5042605460985
0.03,2026-03,40,5000.0,4553.2385309947185,-446.76146900528147,-8.935229380105625,-1235.1306241566226
0.03,2026-04,37,5000.0,6713.038028336658,1713.0380283366576,34.260760566733154,-508.8397632403867
0.03,2026-05,34,5000.0,4536.609795215744,-463.39020478425573,-9.267804095685117,-1260.3443617998382
0.03,2026-06,24,5000.0,5192.223328401283,192.22332840128274,3.844466568025662,-525.9559164087304
0.04,2019-06,8,5000.0,4893.713294485346,-106.28670551465439,-2.125734110293087,-663.5935857041159
0.04,2019-07,14,5000.0,7157.092316641754,2157.092316641754,43.14184633283509,-267.540051689527
0.04,2019-08,14,5000.0,5235.081181456027,235.08118145602657,4.701623629120522,-713.2463762711122
0.04,2019-09,13,5000.0,5420.793044772276,420.7930447722756,8.415860895445505,-406.6587744836588
0.04,2019-10,40,5000.0,5253.510783483662,253.51078348366173,5.070215669673228,-1267.1695682712552
0.04,2019-11,32,5000.0,9604.422864354854,4604.422864354854,92.08845728709707,-441.4022431765461
0.04,2019-12,40,5000.0,4460.3523149443645,-539.6476850556355,-10.792953701112706,-1484.8261338711363
0.04,2020-01,45,5000.0,3404.28471588831,-1595.71528411169,-31.914305682233802,-2276.2946535748865
0.04,2020-02,35,5000.0,4394.690964157524,-605.3090358424761,-12.106180716849524,-1123.6002655518391
0.04,2020-03,39,5000.0,5593.329962367716,593.3299623677158,11.866599247354316,-870.2507105815002
