risk_pct,entry_timestamp,direction,entry_session,entry_price,stop_price,risk_units,r,risk_usd,lots_est,pnl_usd,equity_after,drawdown_usd,month,year
0.01,2021-10-27 15:45:00+00:00,demand,london_ny_overlap,1793.16,1788.851571428571,4.308428571428749,0.9303690440664508,53.520556126748296,0.12422291617335543,49.79386864154764,5401.849481316377,0.0,2021-10,2021
0.01,2021-10-28 16:05:00+00:00,demand,ny_main,1800.92,1796.3125714285711,4.607428571428727,0.9348877588986751,54.01849481316377,0.11724217527351284,50.501229554958385,5452.350710871336,0.0,2021-10,2021
0.01,2021-10-28 16:55:00+00:00,demand,ny_main,1803.88,1796.498857142857,7.381142857143004,-1.0406441124100014,54.52350710871336,0.07386865173046875,-56.73956666062742,5395.6111442107085,-56.73956666062713,2021-10,2021
0.01,2021-10-28 17:55:00+00:00,supply,ny_main,1797.81,1804.9505714285713,7.14057142857132,0.9579865556978228,53.95611144210709,0.07556273609450131,51.689229359272055,5447.30037356998,-5.050337301355285,2021-10,2021
0.01,2021-10-29 12:20:00+00:00,demand,london_ny_overlap,1794.19,1790.6634285714283,3.526571428571515,0.9149315401442134,54.473003735699805,0.15446448438381646,49.839069204185314,5497.139442774166,0.0,2021-10,2021
0.01,2021-11-02 14:25:00+00:00,supply,london_ny_overlap,1791.45,1795.9294285714284,4.479428571428343,0.9330271718331384,50.0,0.11162138027810238,46.65135859165692,5046.651358591657,0.0,2021-11,2021
0.01,2021-11-03 20:05:00+00:00,demand,ny_main,1768.45,1761.5827142857142,6.867285714285799,0.9563146179609332,50.46651358591657,0.07348829753935048,48.261864659736055,5094.913223251393,0.0,2021-11,2021
0.01,2021-11-05 15:30:00+00:00,demand,london_ny_overlap,1801.85,1784.0791428571429,17.77085714285704,0.9831184282452812,50.94913223251393,0.028670047720794848,50.08903080089009,5145.002254052283,0.0,2021-11,2021
0.01,2021-11-05 17:10:00+00:00,demand,ny_main,1802.57,1795.478142857143,7.091857142856952,0.9576979634590967,51.45002254052283,0.07254802445131629,49.27358180698334,5194.275835859266,0.0,2021-11,2021
0.01,2021-11-08 13:50:00+00:00,demand,london_ny_overlap,1816.5,1812.273,4.226999999999862,0.9290276792051076,51.94275835859266,0.12288327030658709,48.25626024939505,5242.532096108662,0.0,2021-11,2021
0.01,2021-11-08 15:05:00+00:00,demand,london_ny_overlap,1818.2,1815.560857142857,2.6391428571430424,0.8863267294576241,52.42532096108662,0.19864525642934966,46.46596326820613,5288.998059376868,0.0,2021-11,2021
0.01,2021-11-08 16:20:00+00:00,demand,london_ny_overlap,1825.71,1817.230857142857,8.47914285714296,-0.3502712538329389,52.889980593768676,0.06237656504302595,-18.52583981777916,5270.472219559088,-18.525839817779342,2021-11,2021
0.01,2021-11-09 15:40:00+00:00,demand,london_ny_overlap,1826.05,1823.1998571428571,2.850142857142828,0.8947421181895634,52.70472219559088,0.1849195806571801,47.157134775875484,5317.629354334964,0.0,2021-11,2021
0.01,2021-11-09 18:10:00+00:00,supply,ny_main,1824.37,1830.643,6.273000000000138,-1.04782400765184,53.17629354334964,0.0847701156437884,-55.71939701266327,5261.9099573223,-55.71939701266365,2021-11,2021
0.01,2021-11-10 13:50:00+00:00,supply,london_ny_overlap,1824.15,1826.2804285714285,2.1304285714284106,-1.140816737075046,52.619099573223004,0.24698833032427334,-60.02874948295121,5201.881207839349,-115.74814649561449,2021-11,2021
0.01,2021-11-10 14:05:00+00:00,demand,london_ny_overlap,1825.15,1822.98,2.1700000000000728,0.8617511520737373,52.018812078393495,0.2397180280110219,44.827271238062835,5246.708479077412,-70.92087525755142,2021-11,2021
0.01,2021-11-10 18:55:00+00:00,supply,ny_main,1855.95,1861.0161428571428,5.066142857142722,0.9407833516622944,52.46708479077412,0.10356416364532856,49.36015988141427,5296.068638958826,-21.560715376137523,2021-11,2021
0.01,2021-11-10 19:25:00+00:00,supply,ny_main,1852.38,1858.2698571428573,5.889857142857181,0.949064978534527,52.96068638958826,0.08991845660266207,50.263132691508396,5346.331771650334,0.0,2021-11,2021
0.01,2021-11-11 15:35:00+00:00,demand,london_ny_overlap,1862.49,1855.6334285714288,6.856571428571442,-1.043753646137178,53.46331771650335,0.07797383615624691,-55.80253280119075,5290.529238849143,-55.802532801190864,2021-11,2021
0.01,2021-11-12 15:45:00+00:00,demand,london_ny_overlap,1855.61,1851.569,4.04099999999994,0.9257609502598356,52.90529238849143,0.13092128777157194,48.97765375534428,5339.506892604488,-6.824879045846501,2021-11,2021
0.01,2021-11-15 14:45:00+00:00,demand,london_ny_overlap,1861.96,1860.6204285714289,1.3395714285713891,0.7760477764743456,53.39506892604488,0.398598147043111,41.43712451475155,5380.944017119239,0.0,2021-11,2021
0.01,2021-11-15 16:10:00+00:00,supply,london_ny_overlap,1862.69,1868.575,5.8849999999997635,-1.0509770603228568,53.80944017119239,0.09143490258486756,-56.552487248738416,5324.391529870501,-56.552487248738544,2021-11,2021
0.01,2021-11-16 16:00:00+00:00,supply,london_ny_overlap,1867.03,1877.2835714285711,10.253571428571377,0.9707419017763844,53.243915298705005,0.05192719012064603,51.68609959508563,5376.077629465586,-4.866387653652964,2021-11,2021
0.01,2021-11-16 21:35:00+00:00,supply,ny_main,1850.62,1854.7155714285711,4.095571428571475,-1.0732498517562516,53.76077629465586,0.13126562979615153,-57.698745188540414,5318.3788842770455,-62.565132842193634,2021-11,2021
0.01,2021-11-17 14:25:00+00:00,demand,london_ny_overlap,1862.95,1860.2384285714288,2.7115714285714603,-1.1106369527422146,53.183788842770454,0.19613641109498384,-59.06788117561997,5259.311003101426,-121.63301401781337,2021-11,2021
0.01,2021-11-17 16:50:00+00:00,demand,london_ny_overlap,1865.73,1859.6714285714288,6.05857142857144,-1.0495166234378683,52.593110031014255,0.08680777416107029,-55.19734325584636,5204.11365984558,-176.8303572736595,2021-11,2021
0.01,2021-11-17 20:10:00+00:00,demand,ny_main,1867.9,1863.291,4.609000000000151,-1.0650900412236906,52.0411365984558,0.11291199088404012,-55.428496324977,5148.685163520603,-232.25885359863605,2021-11,2021
0.01,2021-11-18 13:45:00+00:00,supply,london_ny_overlap,1862.19,1865.7172857142857,3.5272857142856537,-1.0850512332428834,51.48685163520603,0.14596734091225483,-55.86587186257367,5092.819291658029,-288.1247254612099,2021-11,2021
0.01,2021-11-18 14:30:00+00:00,demand,london_ny_overlap,1864.81,1861.971142857143,2.838857142857023,-1.1056763285024198,50.928192916580294,0.17939681482290515,-56.310097361267445,5036.509194296762,-344.43482282247714,2021-11,2021
0.01,2021-11-18 16:05:00+00:00,supply,london_ny_overlap,1862.46,1867.3465714285717,4.886571428571415,0.93860726188388,50.365091942967624,0.10306836332829748,47.27304104311871,5083.782235339881,-297.16178177935853,2021-11,2021
0.01,2021-11-19 16:15:00+00:00,supply,london_ny_overlap,1858.9,1864.714,5.813999999999851,0.9484004127966964,50.837822353398806,0.08744035492500879,48.21461170564855,5131.996847045529,-248.94717007371037,2021-11,2021
0.01,2021-11-22 21:40:00+00:00,supply,ny_main,1804.25,1808.105,3.855000000000018,-1.0778210116731517,51.31996847045529,0.1331257288468354,-55.313740335860366,5076.683106709668,-304.2609104095709,2021-11,2021
0.01,2021-11-24 13:40:00+00:00,supply,london_ny_overlap,1788.76,1791.5582857142856,2.798285714285612,0.8927915050030591,50.76683106709668,0.18142118514891248,45.32419551262931,5122.007302222298,-258.93671489694134,2021-11,2021
0.01,2021-11-24 17:00:00+00:00,supply,ny_main,1782.0,1788.2857142857142,6.285714285714221,-1.0477272727272733,51.22007302222298,0.08148647980808285,-53.66466741646546,5068.342634805832,-312.60138231340716,2021-11,2021
0.01,2021-11-25 15:05:00+00:00,supply,london_ny_overlap,1789.85,1792.398428571429,2.548428571428758,-1.117719603116758,50.68342634805832,0.19888109447636204,-56.64985918234918,5011.692775623483,-369.2512414957564,2021-11,2021
0.01,2021-11-29 13:35:00+00:00,supply,london_ny_overlap,1794.43,1797.4187142857145,2.9887142857141953,0.8996223889871391,50.11692775623483,0.1676872493158331,45.08631027675984,5056.7790859002425,-324.16493121899657,2021-11,2021
0.01,2021-11-29 15:05:00+00:00,supply,london_ny_overlap,1792.19,1795.711285714286,3.5212857142857956,0.9148038459978112,50.56779085900243,0.14360604325246817,46.259609561428384,5103.038695461671,-277.9053216575685,2021-11,2021
0.01,2021-11-29 17:05:00+00:00,demand,ny_main,1787.92,1783.8894285714284,4.030571428571648,-1.0744311334798289,51.03038695461671,0.1266083180982128,-54.8286364975631,5048.210058964108,-332.7339581551314,2021-11,2021
0.01,2021-12-01 15:50:00+00:00,demand,london_ny_overlap,1787.95,1783.1094285714285,4.840571428571593,-1.0619761539369592,50.0,0.10329358989493215,-53.09880769684796,4946.901192303152,-53.09880769684787,2021-12,2021
0.01,2021-12-01 21:55:00+00:00,demand,ny_main,1781.6,1776.4,5.199999999999818,-1.0576923076923097,49.46901192303152,0.09513271523660241,-52.322993380129596,4894.578198923023,-105.42180107697732,2021-12,2021
0.01,2021-12-02 15:00:00+00:00,supply,london_ny_overlap,1779.53,1782.116142857143,2.586142857142704,0.8839971275479134,48.94578198923023,0.18926171017214377,43.26793068406592,4937.846129607088,-62.15387039291181,2021-12,2021
0.01,2021-12-02 15:25:00+00:00,supply,london_ny_overlap,1776.64,1781.3512857142855,4.711285714285623,0.9363231147093592,49.37846129607088,0.1048088871926083,46.23419468029263,4984.080324287381,-15.91967571261921,2021-12,2021
0.01,2021-12-02 16:05:00+00:00,demand,london_ny_overlap,1776.91,1773.5967142857144,3.313285714285712,-1.09054456085888,49.84080324287381,0.15042712141599487,-54.35361688535366,4929.726707402027,-70.27329259797261,2021-12,2021
0.01,2021-12-03 15:05:00+00:00,supply,london_ny_overlap,1772.07,1776.6807142857144,4.610714285714494,-1.0650658404337694,49.297267074020276,0.10691893710863715,-52.50483518727939,4877.221872214748,-122.77812778525185,2021-12,2021
0.01,2021-12-06 15:05:00+00:00,supply,london_ny_overlap,1778.77,1781.1872857142855,2.417285714285754,-1.1241061402990349,48.772218722147485,0.20176439398086804,-54.825150541573535,4822.396721673174,-177.6032783268256,2021-12,2021
0.01,2021-12-06 17:35:00+00:00,demand,ny_main,1780.88,1775.375142857143,5.50485714285719,-1.054497327035864,48.223967216731744,0.08760257707923375,-50.85204452910875,4771.544677144066,-228.45532285593436,2021-12,2021
0.01,2021-12-06 19:50:00+00:00,supply,ny_main,1780.49,1784.9585714285715,4.468571428571522,0.9328644501278788,47.71544677144066,0.10678009187982021,44.51204401504606,4816.0567211591115,-183.94327884088852,2021-12,2021
0.01,2021-12-07 13:25:00+00:00,demand,london_ny_overlap,1781.77,1778.241714285714,3.5282857142858575,-1.0850271277026446,48.160567211591115,0.13649848995105843,-52.25552191012287,4763.801199248988,-236.19880075101173,2021-12,2021
0.01,2021-12-07 16:35:00+00:00,demand,london_ny_overlap,1779.87,1771.747142857143,8.122857142856901,0.9630671825536394,47.638011992489886,0.05864686668087216,45.87860599206372,4809.679805241052,-190.32019475894776,2021-12,2021
0.01,2021-12-07 21:50:00+00:00,demand,ny_main,1784.51,1782.1034285714286,2.4065714285713966,0.875341327318056,48.09679805241052,0.19985610018216676,42.101115046945516,4851.780920287998,-148.21907971200199,2021-12,2021
0.01,2021-12-08 13:20:00+00:00,supply,london_ny_overlap,1789.33,1793.318,3.988000000000056,0.9247743229689078,48.51780920287998,0.12165950151173345,44.86802415752798,4896.648944445526,-103.35105555447444,2021-12,2021
0.01,2021-12-08 16:35:00+00:00,supply,london_ny_overlap,1781.28,1785.977,4.697000000000116,-1.0638705556738328,48.966489444455256,0.10425056300714082,-52.09400633466948,4844.554938110856,-155.4450618891442,2021-12,2021
0.01,2021-12-09 13:05:00+00:00,demand,london_ny_overlap,1783.09,1781.0945714285715,1.9954285714284197,-1.1503436426116953,48.445549381108556,0.24278267874268736,-55.72902974338918,4788.825908367467,-211.17409163253342,2021-12,2021
0.01,2021-12-09 16:40:00+00:00,supply,london_ny_overlap,1777.55,1783.754142857143,6.204142857143097,0.951645214027495,47.88825908367467,0.0771875506195652,45.572632565087716,4834.398540932554,-165.60145906744583,2021-12,2021
0.01,2021-12-09 17:05:00+00:00,supply,ny_main,1774.9,1783.4725714285714,8.572571428571337,-1.034995333955473,48.34398540932554,0.05639379713792868,-50.0357993234634,4784.36274160909,-215.63725839090966,2021-12,2021
0.01,2021-12-09 20:00:00+00:00,supply,ny_main,1777.01,1780.3975714285714,3.387571428571391,0.9114409817399728,47.843627416090904,0.1412328224655843,43.60664274212337,4827.969384351214,-172.0306156487859,2021-12,2021
0.01,2021-12-10 15:35:00+00:00,demand,london_ny_overlap,1780.52,1771.6851428571429,8.834857142857118,0.9660435935579844,48.27969384351214,0.05464683023487904,46.640288936465765,4874.6096732876795,-125.39032671232053,2021-12,2021
0.01,2021-12-13 16:50:00+00:00,demand,london_ny_overlap,1785.63,1781.774857142857,3.855142857143164,0.9221818720818264,48.746096732876794,0.12644433303568903,44.95276674180612,4919.5624400294855,-80.43755997051449,2021-12,2021
0.01,2021-12-13 19:45:00+00:00,demand,ny_main,1788.32,1786.175857142857,2.144142857142924,-1.1399160503697738,49.195624400294854,0.22944191538547085,-56.07888186185898,4863.483558167626,-136.51644183237386,2021-12,2021
0.01,2021-12-13 20:05:00+00:00,supply,ny_main,1787.84,1790.0628571428572,2.222857142857265,0.8650385604113184,48.63483558167626,0.21879424747539533,42.071008157414404,4905.5545663250405,-94.44543367495953,2021-12,2021
0.01,2021-12-13 21:05:00+00:00,supply,ny_main,1787.13,1788.4387142857142,1.3087142857141316,0.7707673834733929,49.055545663250406,0.37483770291757806,37.810414575723065,4943.364980900764,-56.63501909923616,2021-12,2021
0.01,2021-12-13 21:40:00+00:00,demand,ny_main,1787.99,1786.2714285714285,1.718571428571522,-1.1745635910224344,49.43364980900764,0.2876438476001951,-58.06296523701349,4885.30201566375,-114.69798433624965,2021-12,2021
0.01,2021-12-15 16:35:00+00:00,supply,london_ny_overlap,1765.21,1772.32,7.1099999999999,0.9578059071729952,48.853020156637506,0.06871029557895666,46.791711289268804,4932.0937269530195,-67.90627304698046,2021-12,2021
0.01,2021-12-15 21:25:00+00:00,supply,ny_main,1763.62,1768.0774285714283,4.457428571428636,0.9326966220114103,49.3209372695302,0.11064885612675673,46.00147158572749,4978.095198538747,-21.904801461252646,2021-12,2021
0.01,2021-12-16 13:55:00+00:00,demand,london_ny_overlap,1787.08,1785.3465714285717,1.733428571428476,-1.173067413878368,49.780951985387475,0.28718202068380705,-58.3964126059017,4919.698785932846,-80.30121406715443,2021-12,2021
0.01,2021-12-16 16:35:00+00:00,demand,london_ny_overlap,1789.64,1785.7055714285714,3.9344285714287257,0.9237500453868808,49.19698785932846,0.1250422697125325,45.44571976795249,4965.144505700798,-34.85549429920229,2021-12,2021
0.01,2021-12-20 14:10:00+00:00,supply,london_ny_overlap,1796.72,1797.9052857142858,1.1852857142857829,-1.2531035313968757,49.651445057007976,0.4188985360962224,-62.218401139894645,4902.926104560903,-97.07389543909721,2021-12,2021
0.01,2021-12-20 14:35:00+00:00,demand,london_ny_overlap,1798.03,1794.7305714285717,3.299428571428507,-1.090924835469347,49.029261045609026,0.14859924979185568,-53.48723853936469,4849.438866021538,-150.56113397846184,2021-12,2021
0.01,2021-12-20 17:25:00+00:00,supply,ny_main,1794.85,1798.5218571428572,3.671857142857334,0.9182974750029222,48.494388660215385,0.13207046672430844,44.53227465848613,4893.971140680024,-106.02885931997571,2021-12,2021
0.01,2021-12-21 14:40:00+00:00,supply,london_ny_overlap,1796.19,1798.2089999999998,2.018999999999778,-1.1485884101040282,48.93971140680024,0.24239579696288074,-56.21158531568666,4837.759555364338,-162.24044463566224,2021-12,2021
0.01,2021-12-21 16:35:00+00:00,supply,london_ny_overlap,1795.22,1798.346714285714,3.1267142857141152,0.904052633983638,48.37759555364338,0.15472342891923158,43.735892686066435,4881.495448050404,-118.50455194959613,2021-12,2021
0.01,2021-12-22 14:20:00+00:00,demand,london_ny_overlap,1790.9,1788.326142857143,2.5738571428571504,0.8834434145529226,48.81495448050404,0.18965681376673546,43.12525006750198,4924.620698117906,-75.3793018820943,2021-12,2021
0.01,2021-12-22 15:45:00+00:00,demand,london_ny_overlap,1792.47,1789.6328571428571,2.837142857142908,-1.1057401812688803,49.24620698117906,0.17357676176648903,-54.45350983417373,4870.167188283732,-129.83281171626822,2021-12,2021
0.01,2021-12-23 17:55:00+00:00,demand,ny_main,1806.29,1798.5757142857142,7.714285714285779,0.6248148148148249,48.70167188283732,0.06313179688515895,30.429526098647365,4900.596714382379,-99.4032856176209,2021-12,2021
0.01,2021-12-28 15:05:00+00:00,supply,london_ny_overlap,1817.07,1818.1278571428572,1.0578571428573014,0.7164078325456198,49.005967143823796,0.46325694801717104,35.108258703308664,4935.704973085688,-64.29502691431207,2021-12,2021
0.01,2021-12-28 15:25:00+00:00,demand,london_ny_overlap,1817.37,1814.2532857142855,3.1167142857141243,-1.096255213824087,49.35704973085688,0.15836244585232434,-54.10792310642661,4881.597049979261,-118.4029500207389,2021-12,2021
0.01,2021-12-30 15:05:00+00:00,supply,london_ny_overlap,1802.99,1805.5972857142856,2.6072857142858084,0.8849378116267643,48.81597049979261,0.18722907977564843,43.19909810652316,4924.796148085784,-75.2038519142161,2021-12,2021
0.01,2021-12-30 15:40:00+00:00,demand,london_ny_overlap,1801.82,1798.9045714285714,2.9154285714284924,0.8970991767934116,49.24796148085784,0.16892185925422099,44.180305703231205,4968.976453789015,-31.023546210984932,2021-12,2021
0.01,2021-12-30 16:05:00+00:00,supply,london_ny_overlap,1801.64,1804.951285714286,3.3112857142857592,-1.0905992493205043,49.68976453789015,0.15006184553484891,-54.19161990393561,4914.784833885079,-85.21516611492098,2021-12,2021
0.01,2021-12-30 16:25:00+00:00,demand,london_ny_overlap,1803.48,1798.451857142857,5.028142857142939,0.9403358240759164,49.14784833885079,0.09774552898597891,46.21548246927142,4961.000316354351,-38.999683645649384,2021-12,2021
0.01,2022-01-04 15:20:00+00:00,demand,london_ny_overlap,1802.48,1798.1861428571428,4.293857142857178,0.93013274777922,50.0,0.11644542036796658,46.506637388960996,5046.506637388961,0.0,2022-01,2022
0.01,2022-01-05 13:35:00+00:00,demand,london_ny_overlap,1820.02,1818.0824285714289,1.9375714285713457,-1.1548330015483366,50.46506637388961,0.2604552566668454,-58.27872407389497,4988.227913315066,-58.27872407389532,2022-01,2022
0.01,2022-01-06 13:15:00+00:00,supply,london_ny_overlap,1799.75,1807.9314285714288,8.181428571428569,0.9633315872184388,49.88227913315066,0.06097013339131391,48.05317513141124,5036.281088446477,-10.225548942484238,2022-01,2022
0.01,2022-01-06 13:40:00+00:00,supply,london_ny_overlap,1798.07,1807.412,9.342000000000098,0.9678869621066156,50.36281088446477,0.05391009514500561,48.7455080301146,5085.026596476591,0.0,2022-01,2022
0.01,2022-01-07 13:30:00+00:00,demand,london_ny_overlap,1790.94,1788.3701428571428,2.569857142857245,0.8832619934404404,50.85026596476592,0.19787195605833968,44.914107283015724,5129.9407037596075,0.0,2022-01,2022
0.01,2022-01-07 15:25:00+00:00,supply,london_ny_overlap,1788.97,1793.420285714286,4.450285714285883,-1.0674114021571623,51.299407037596076,0.11527216527451173,-54.75757199583143,5075.183131763776,-54.75757199583131,2022-01,2022
0.01,2022-01-07 21:30:00+00:00,demand,ny_main,1796.58,1792.1272857142856,4.4527142857143645,-1.067374635054059,50.751831317637766,0.11397953711170011,-54.17121743098877,5021.0119143327875,-108.92878942682,2022-01,2022
0.01,2022-01-10 15:30:00+00:00,supply,london_ny_overlap,1795.3,1800.0067142857145,4.706714285714497,0.93626126809725,50.21011914332787,0.1066776440960571,47.00978982044616,5068.021704153233,-61.9189996063742,2022-01,2022
0.01,2022-01-11 14:00:00+00:00,demand,london_ny_overlap,1806.48,1804.1645714285712,2.3154285714285834,0.8704343534057263,50.68021704153233,0.2188805030174756,44.113801951008064,5112.135506104241,-17.8051976553661,2022-01,2022
0.01,2022-01-11 17:05:00+00:00,demand,ny_main,1807.76,1801.3657142857144,6.3942857142856155,0.9530831099195703,51.121355061042415,0.07994849987205148,48.722900064880875,5160.858406169123,0.0,2022-01,2022
0.01,2022-01-12 15:40:00+00:00,demand,london_ny_overlap,1821.28,1815.9762857142855,5.30371428571425,0.9434358670473518,51.608584061691225,0.09730649367878065,48.6893892513278,5209.547795420451,0.0,2022-01,2022
0.01,2022-01-12 17:10:00+00:00,demand,ny_main,1823.08,1818.5482857142856,4.531714285714088,0.9337998865140884,52.09547795420451,0.11495755175570503,48.646751401533365,5258.194546821984,0.0,2022-01,2022
0.01,2022-01-13 16:00:00+00:00,supply,london_ny_overlap,1821.94,1825.7594285714288,3.819428571428716,0.9214542190305236,52.581945468219836,0.13766966572319153,48.45185549652409,5306.646402318508,0.0,2022-01,2022
0.01,2022-01-13 16:50:00+00:00,supply,london_ny_overlap,1818.86,1824.1781428571428,5.318142857142902,0.9435893303247648,53.066464023185084,0.09978382576148828,50.072949250340436,5356.719351568849,0.0,2022-01,2022
0.01,2022-01-14 14:05:00+00:00,demand,london_ny_overlap,1822.85,1819.8215714285711,3.028428571428549,-1.0990612764753065,53.56719351568849,0.17688115222879486,-58.87362808255235,5297.845723486296,-58.873628082552386,2022-01,2022
0.01,2022-01-14 14:30:00+00:00,supply,london_ny_overlap,1821.72,1823.8822857142857,2.1622857142856446,0.8612579281183887,52.978457234862965,0.24501136406187415,45.62811631300674,5343.473839799303,-13.245511769545374,2022-01,2022
0.01,2022-01-14 16:55:00+00:00,demand,london_ny_overlap,1823.77,1819.6002857142855,4.169714285714235,-1.071947375633823,53.43473839799304,0.12814963984718233,-57.2792275934085,5286.194612205894,-70.52473936295428,2022-01,2022
0.01,2022-01-14 17:05:00+00:00,supply,ny_main,1822.2,1827.1501428571428,4.950142857142737,0.9393956884361186,52.861946122058946,0.10678872842181225,49.658284269404575,5335.852896475299,-20.86645509355003,2022-01,2022
0.01,2022-01-14 17:55:00+00:00,supply,ny_main,1821.7,1825.4851428571428,3.785142857142773,0.9207427536231868,53.358528964752985,0.1409683358821253,49.129478888289235,5384.982375363588,0.0,2022-01,2022
0.01,2022-01-17 13:00:00+00:00,demand,london_ny_overlap,1820.84,1818.7325714285712,2.1074285714284997,-1.1423535791757098,53.84982375363588,0.2555238383103742,-61.51553890294711,5323.466836460641,-61.5155389029469,2022-01,2022
0.01,2022-01-17 13:35:00+00:00,supply,london_ny_overlap,1821.22,1822.036,0.8160000000000309,0.6323529411764846,53.234668364606414,0.6523856417230931,33.66309911291362,5357.129935573555,-27.852439790033714,2022-01,2022
0.01,2022-01-18 20:30:00+00:00,supply,ny_main,1812.5,1815.2382857142857,2.7382857142856665,-1.1095575959933242,53.57129935573555,0.19563809238843666,-59.44044212738865,5297.689493446166,-87.29288191742216,2022-01,2022
0.01,2022-01-20 21:45:00+00:00,supply,ny_main,1840.53,1842.5047142857145,1.974714285714299,0.8480792881429512,52.97689493446166,0.26827625301398333,44.92860734404216,5342.618100790209,-42.36427457337959,2022-01,2022
0.01,2022-01-21 14:10:00+00:00,demand,london_ny_overlap,1833.28,1830.8834285714288,2.3965714285714057,0.8748211731044337,53.42618100790209,0.22292755546931223,46.73835434382272,5389.356455134031,0.0,2022-01,2022
0.01,2022-01-21 14:55:00+00:00,demand,london_ny_overlap,1834.72,1831.7407142857144,2.979285714285652,0.8993047230879864,53.89356455134032,0.18089424687575648,48.466737145067626,5437.823192279099,0.0,2022-01,2022
0.01,2022-01-21 20:25:00+00:00,supply,ny_main,1832.28,1835.327857142857,3.047857142857083,0.9015701898289176,54.378231922790995,0.17841463485331355,49.025792877191584,5486.848985156291,0.0,2022-01,2022
0.01,2022-01-24 13:10:00+00:00,supply,london_ny_overlap,1838.87,1842.301,3.43100000000004,-1.0874380647041668,54.86848985156291,0.15991981886202936,-59.66608441742379,5427.182900738867,-59.66608441742392,2022-01,2022
0.01,2022-01-24 13:50:00+00:00,supply,london_ny_overlap,1838.12,1840.6584285714289,2.538428571428767,-1.1181833530305498,54.27182900738867,0.21380089090646148,-60.68585573458252,5366.497045004285,-120.35194015200614,2022-01,2022
0.01,2022-01-24 15:20:00+00:00,demand,london_ny_overlap,1840.3,1837.4565714285711,2.8434285714286034,-1.105506430868166,53.66497045004285,0.1887333164943206,-59.32696994487247,5307.170075059412,-179.678910096879,2022-01,2022
0.01,2022-01-24 16:35:00+00:00,supply,london_ny_overlap,1836.37,1842.1552857142856,5.785285714285919,0.9481443069857044,53.07170075059412,0.09173566072897886,50.31963092872475,5357.489705988137,-129.359279168154,2022-01,2022
0.01,2022-01-25 15:05:00+00:00,demand,london_ny_overlap,1841.13,1837.5115714285712,3.6184285714286943,0.9170910813691844,53.57489705988137,0.14806122603306757,49.133060278889346,5406.622766267026,-80.2262188892646,2022-01,2022
0.01,2022-01-25 16:00:00+00:00,demand,london_ny_overlap,1842.69,1838.323142857143,4.366857142857043,0.9313007066213016,54.066227662670265,0.1238103878692425,50.35191602659298,5456.9746822936195,-29.874302862671357,2022-01,2022
0.01,2022-01-25 17:35:00+00:00,demand,ny_main,1845.29,1839.087857142857,6.202142857142917,0.9516296210986992,54.569746822936196,0.08798531101244954,51.930187492562716,5508.904869786183,0.0,2022-01,2022
0.01,2022-01-26 13:25:00+00:00,supply,london_ny_overlap,1844.81,1847.505571428571,2.695571428571384,-1.111293656261595,55.08904869786183,0.20436872165193662,-61.220110347419926,5447.684759438763,-61.220110347419904,2022-01,2022
0.01,2022-01-26 14:35:00+00:00,demand,london_ny_overlap,1845.73,1842.6822857142856,3.0477142857143917,-1.098434423924249,54.47684759438763,0.1787465703387551,-59.83924470455028,5387.845514734213,-121.05935505196976,2022-01,2022
0.01,2022-01-26 21:55:00+00:00,supply,ny_main,1820.9,1833.9071428571428,13.007142857142751,0.9769357495881382,53.87845514734213,0.04142220604408545,52.63578896601957,5440.481303700232,-68.42356608595037,2022-01,2022
0.01,2022-01-28 14:15:00+00:00,demand,london_ny_overlap,1787.82,1780.1588571428572,7.66114285714275,0.5612739613634925,54.40481303700233,0.07101396495469188,30.536004930518477,5471.01730863075,-37.887561155432195,2022-01,2022
0.01,2022-01-28 15:25:00+00:00,supply,london_ny_overlap,1786.41,1793.3894285714289,6.979428571428571,-1.042983461601441,54.710173086307506,0.0783877541354496,-57.061805710371,5413.955502920379,-94.94936686580331,2022-01,2022
0.01,2022-01-28 17:05:00+00:00,supply,ny_main,1783.11,1788.3084285714287,5.198428571428849,-1.0577097474511497,54.13955502920379,0.10414600159509915,-57.26393507705676,5356.691567843322,-152.2133019428602,2022-01,2022
0.01,2022-01-28 21:20:00+00:00,supply,ny_main,1782.45,1786.7531428571428,4.303142857142802,-1.069716486289092,53.566915678433226,0.1244832380814811,-57.301412820877665,5299.390155022445,-209.51471476373808,2022-01,2022
0.01,2022-01-31 13:50:00+00:00,demand,london_ny_overlap,1791.09,1788.2477142857144,2.842285714285481,0.8944511459589781,52.99390155022445,0.18644818599296423,47.40045597043553,5346.79061099288,-162.11425879330272,2022-01,2022
0.01,2022-02-01 15:25:00+00:00,supply,london_ny_overlap,1804.12,1808.5852857142856,4.465285714285756,0.9328150494289286,50.0,0.11197491761845244,46.640752471446426,5046.640752471447,0.0,2022-02,2022
0.01,2022-02-02 15:25:00+00:00,demand,london_ny_overlap,1804.08,1801.8114285714285,2.2685714285714766,-1.1322418136020125,50.46640752471447,0.22245897523488276,-57.140176781760964,4989.500575689686,-57.1401767817606,2022-02,2022
0.01,2022-02-02 16:05:00+00:00,supply,london_ny_overlap,1800.9,1808.481857142857,7.581857142856961,-1.0395681419931049,49.895005756896865,0.06580842241785587,-51.86925842943255,4937.631317260254,-109.0094352111928,2022-02,2022
