name,iter,net_r,max_dd_r
clean_top3__fixed_fee_stretch__expanding_strict,661,260.084810052104,-9.430187801900548
clean_top3__fixed_fee_stretch__expanding_strict,662,260.084810052104,-9.259619120848498
clean_top3__fixed_fee_stretch__expanding_strict,663,260.084810052104,-5.983046896062291
clean_top3__fixed_fee_stretch__expanding_strict,664,260.084810052104,-7.533228473254993
clean_top3__fixed_fee_stretch__expanding_strict,665,260.084810052104,-8.534982038858416
clean_top3__fixed_fee_stretch__expanding_strict,666,260.08481005210393,-6.59602418497488
clean_top3__fixed_fee_stretch__expanding_strict,667,260.084810052104,-7.814049416272269
clean_top3__fixed_fee_stretch__expanding_strict,668,260.084810052104,-5.9638529523615915
clean_top3__fixed_fee_stretch__expanding_strict,669,260.084810052104,-9.944454656288542
clean_top3__fixed_fee_stretch__expanding_strict,670,260.084810052104,-6.494708589140714
clean_top3__fixed_fee_stretch__expanding_strict,671,260.084810052104,-9.288631794956245
clean_top3__fixed_fee_stretch__expanding_strict,672,260.084810052104,-9.072046388462184
clean_top3__fixed_fee_stretch__expanding_strict,673,260.08481005210393,-7.208739610804744
clean_top3__fixed_fee_stretch__expanding_strict,674,260.084810052104,-9.801478526168182
clean_top3__fixed_fee_stretch__expanding_strict,675,260.08481005210393,-6.488088996470026
clean_top3__fixed_fee_stretch__expanding_strict,676,260.084810052104,-6.383019252092822
clean_top3__fixed_fee_stretch__expanding_strict,677,260.084810052104,-6.340914931933071
clean_top3__fixed_fee_stretch__expanding_strict,678,260.084810052104,-8.464722157156372
clean_top3__fixed_fee_stretch__expanding_strict,679,260.084810052104,-7.756841460443582
clean_top3__fixed_fee_stretch__expanding_strict,680,260.084810052104,-6.164541087418044
clean_top3__fixed_fee_stretch__expanding_strict,681,260.084810052104,-10.62090892404484
clean_top3__fixed_fee_stretch__expanding_strict,682,260.084810052104,-13.554613049138567
clean_top3__fixed_fee_stretch__expanding_strict,683,260.084810052104,-8.353743064512924
clean_top3__fixed_fee_stretch__expanding_strict,684,260.084810052104,-8.678796007706026
clean_top3__fixed_fee_stretch__expanding_strict,685,260.084810052104,-5.83713196181265
clean_top3__fixed_fee_stretch__expanding_strict,686,260.084810052104,-9.03333849030247
clean_top3__fixed_fee_stretch__expanding_strict,687,260.084810052104,-6.406049712073958
clean_top3__fixed_fee_stretch__expanding_strict,688,260.084810052104,-8.791565974120033
clean_top3__fixed_fee_stretch__expanding_strict,689,260.08481005210393,-8.663026172151962
clean_top3__fixed_fee_stretch__expanding_strict,690,260.084810052104,-6.278732924024666
clean_top3__fixed_fee_stretch__expanding_strict,691,260.084810052104,-7.71379895801833
clean_top3__fixed_fee_stretch__expanding_strict,692,260.084810052104,-7.160554753507448
clean_top3__fixed_fee_stretch__expanding_strict,693,260.084810052104,-8.25063731489891
clean_top3__fixed_fee_stretch__expanding_strict,694,260.08481005210393,-8.739909512169511
clean_top3__fixed_fee_stretch__expanding_strict,695,260.084810052104,-11.710970480548667
clean_top3__fixed_fee_stretch__expanding_strict,696,260.084810052104,-6.195153701166532
clean_top3__fixed_fee_stretch__expanding_strict,697,260.084810052104,-11.7673730970427
clean_top3__fixed_fee_stretch__expanding_strict,698,260.084810052104,-9.218191884775848
clean_top3__fixed_fee_stretch__expanding_strict,699,260.084810052104,-5.260228907552872
clean_top3__fixed_fee_stretch__expanding_strict,700,260.084810052104,-10.924230326692673
clean_top3__fixed_fee_stretch__expanding_strict,701,260.084810052104,-8.151539911164669
clean_top3__fixed_fee_stretch__expanding_strict,702,260.084810052104,-8.44661189125118
clean_top3__fixed_fee_stretch__expanding_strict,703,260.084810052104,-12.489419404068201
clean_top3__fixed_fee_stretch__expanding_strict,704,260.084810052104,-6.741384158824005
clean_top3__fixed_fee_stretch__expanding_strict,705,260.08481005210393,-8.364170379394068
clean_top3__fixed_fee_stretch__expanding_strict,706,260.084810052104,-6.53763390285016
clean_top3__fixed_fee_stretch__expanding_strict,707,260.084810052104,-9.367188773733005
clean_top3__fixed_fee_stretch__expanding_strict,708,260.084810052104,-7.664866715564003
clean_top3__fixed_fee_stretch__expanding_strict,709,260.084810052104,-8.400324611763324
clean_top3__fixed_fee_stretch__expanding_strict,710,260.08481005210393,-6.539774952982782
clean_top3__fixed_fee_stretch__expanding_strict,711,260.084810052104,-9.419038418394337
clean_top3__fixed_fee_stretch__expanding_strict,712,260.08481005210393,-8.157758729983456
clean_top3__fixed_fee_stretch__expanding_strict,713,260.08481005210393,-7.200600569352673
clean_top3__fixed_fee_stretch__expanding_strict,714,260.084810052104,-7.5644719153842
clean_top3__fixed_fee_stretch__expanding_strict,715,260.084810052104,-6.304478757853644
clean_top3__fixed_fee_stretch__expanding_strict,716,260.084810052104,-6.370272581840169
clean_top3__fixed_fee_stretch__expanding_strict,717,260.084810052104,-8.847358984134218
clean_top3__fixed_fee_stretch__expanding_strict,718,260.084810052104,-12.42315987267547
clean_top3__fixed_fee_stretch__expanding_strict,719,260.084810052104,-7.449730964284726
clean_top3__fixed_fee_stretch__expanding_strict,720,260.08481005210393,-7.9737899947375865
clean_top3__fixed_fee_stretch__expanding_strict,721,260.084810052104,-8.726311289372376
clean_top3__fixed_fee_stretch__expanding_strict,722,260.084810052104,-11.90567119267196
clean_top3__fixed_fee_stretch__expanding_strict,723,260.084810052104,-10.74628046242924
clean_top3__fixed_fee_stretch__expanding_strict,724,260.084810052104,-6.368571662772414
clean_top3__fixed_fee_stretch__expanding_strict,725,260.084810052104,-8.382762957253505
clean_top3__fixed_fee_stretch__expanding_strict,726,260.084810052104,-7.531192908389471
clean_top3__fixed_fee_stretch__expanding_strict,727,260.084810052104,-9.083693917758467
clean_top3__fixed_fee_stretch__expanding_strict,728,260.084810052104,-11.981295689255283
clean_top3__fixed_fee_stretch__expanding_strict,729,260.084810052104,-6.305337080215736
clean_top3__fixed_fee_stretch__expanding_strict,730,260.084810052104,-13.964688258142331
clean_top3__fixed_fee_stretch__expanding_strict,731,260.08481005210393,-7.437779888688141
clean_top3__fixed_fee_stretch__expanding_strict,732,260.084810052104,-7.790937268678761
clean_top3__fixed_fee_stretch__expanding_strict,733,260.084810052104,-6.360412324525754
clean_top3__fixed_fee_stretch__expanding_strict,734,260.084810052104,-7.084723878827816
clean_top3__fixed_fee_stretch__expanding_strict,735,260.084810052104,-7.4889799840762805
clean_top3__fixed_fee_stretch__expanding_strict,736,260.084810052104,-6.718242552466037
clean_top3__fixed_fee_stretch__expanding_strict,737,260.084810052104,-7.051991618939461
clean_top3__fixed_fee_stretch__expanding_strict,738,260.084810052104,-7.285372329036477
clean_top3__fixed_fee_stretch__expanding_strict,739,260.084810052104,-10.642985822703935
clean_top3__fixed_fee_stretch__expanding_strict,740,260.084810052104,-10.558781192713298
clean_top3__fixed_fee_stretch__expanding_strict,741,260.084810052104,-6.442003105779605
clean_top3__fixed_fee_stretch__expanding_strict,742,260.08481005210393,-10.103041158625075
clean_top3__fixed_fee_stretch__expanding_strict,743,260.084810052104,-8.35697676456877
clean_top3__fixed_fee_stretch__expanding_strict,744,260.084810052104,-9.09459197506618
clean_top3__fixed_fee_stretch__expanding_strict,745,260.084810052104,-6.584048405004438
clean_top3__fixed_fee_stretch__expanding_strict,746,260.084810052104,-9.959435773922895
clean_top3__fixed_fee_stretch__expanding_strict,747,260.084810052104,-7.758912815289079
clean_top3__fixed_fee_stretch__expanding_strict,748,260.084810052104,-7.356870826729676
clean_top3__fixed_fee_stretch__expanding_strict,749,260.084810052104,-9.930098757858332
clean_top3__fixed_fee_stretch__expanding_strict,750,260.084810052104,-11.465617337611093
clean_top3__fixed_fee_stretch__expanding_strict,751,260.084810052104,-7.47103545263019
clean_top3__fixed_fee_stretch__expanding_strict,752,260.084810052104,-11.741597193508767
clean_top3__fixed_fee_stretch__expanding_strict,753,260.084810052104,-8.642541000529917
clean_top3__fixed_fee_stretch__expanding_strict,754,260.084810052104,-8.120110623583436
clean_top3__fixed_fee_stretch__expanding_strict,755,260.084810052104,-8.307437863008005
clean_top3__fixed_fee_stretch__expanding_strict,756,260.084810052104,-6.21572384711564
clean_top3__fixed_fee_stretch__expanding_strict,757,260.08481005210393,-8.228018669280317
clean_top3__fixed_fee_stretch__expanding_strict,758,260.084810052104,-8.737961164540934
clean_top3__fixed_fee_stretch__expanding_strict,759,260.084810052104,-7.289379480093832
clean_top3__fixed_fee_stretch__expanding_strict,760,260.084810052104,-7.244025359773232
clean_top3__fixed_fee_stretch__expanding_strict,761,260.084810052104,-8.462423049566638
clean_top3__fixed_fee_stretch__expanding_strict,762,260.084810052104,-8.005866652872335
clean_top3__fixed_fee_stretch__expanding_strict,763,260.084810052104,-11.745234074202614
clean_top3__fixed_fee_stretch__expanding_strict,764,260.08481005210393,-7.256724131499055
clean_top3__fixed_fee_stretch__expanding_strict,765,260.084810052104,-9.424336764705544
clean_top3__fixed_fee_stretch__expanding_strict,766,260.08481005210393,-14.1199118127725
clean_top3__fixed_fee_stretch__expanding_strict,767,260.08481005210393,-8.427819663852233
clean_top3__fixed_fee_stretch__expanding_strict,768,260.08481005210393,-8.260154211274141
clean_top3__fixed_fee_stretch__expanding_strict,769,260.084810052104,-8.259557102008412
clean_top3__fixed_fee_stretch__expanding_strict,770,260.084810052104,-10.105276417063607
clean_top3__fixed_fee_stretch__expanding_strict,771,260.08481005210393,-7.195853666829532
clean_top3__fixed_fee_stretch__expanding_strict,772,260.08481005210393,-9.826238804818018
clean_top3__fixed_fee_stretch__expanding_strict,773,260.084810052104,-9.943257777484234
clean_top3__fixed_fee_stretch__expanding_strict,774,260.08481005210393,-6.502508705611547
clean_top3__fixed_fee_stretch__expanding_strict,775,260.084810052104,-8.46184082318345
clean_top3__fixed_fee_stretch__expanding_strict,776,260.084810052104,-7.088690544504551
clean_top3__fixed_fee_stretch__expanding_strict,777,260.084810052104,-9.51193478309819
clean_top3__fixed_fee_stretch__expanding_strict,778,260.084810052104,-9.72840561486106
clean_top3__fixed_fee_stretch__expanding_strict,779,260.084810052104,-8.344031927411521
clean_top3__fixed_fee_stretch__expanding_strict,780,260.08481005210393,-8.622018250642526
clean_top3__fixed_fee_stretch__expanding_strict,781,260.084810052104,-8.344973375918428
clean_top3__fixed_fee_stretch__expanding_strict,782,260.084810052104,-6.4570309811530535
clean_top3__fixed_fee_stretch__expanding_strict,783,260.084810052104,-10.819871745759377
clean_top3__fixed_fee_stretch__expanding_strict,784,260.084810052104,-6.925847376494083
clean_top3__fixed_fee_stretch__expanding_strict,785,260.084810052104,-6.457046549012574
clean_top3__fixed_fee_stretch__expanding_strict,786,260.084810052104,-9.293396568502573
clean_top3__fixed_fee_stretch__expanding_strict,787,260.08481005210393,-9.477709292067686
clean_top3__fixed_fee_stretch__expanding_strict,788,260.084810052104,-11.040122190395124
clean_top3__fixed_fee_stretch__expanding_strict,789,260.084810052104,-7.327593305239219
clean_top3__fixed_fee_stretch__expanding_strict,790,260.084810052104,-11.990123237717228
clean_top3__fixed_fee_stretch__expanding_strict,791,260.084810052104,-9.738374658504355
clean_top3__fixed_fee_stretch__expanding_strict,792,260.084810052104,-7.785529665184498
clean_top3__fixed_fee_stretch__expanding_strict,793,260.084810052104,-6.868168441681419
clean_top3__fixed_fee_stretch__expanding_strict,794,260.084810052104,-10.501416499295914
clean_top3__fixed_fee_stretch__expanding_strict,795,260.084810052104,-8.410259709420458
clean_top3__fixed_fee_stretch__expanding_strict,796,260.084810052104,-12.98135589418996
clean_top3__fixed_fee_stretch__expanding_strict,797,260.084810052104,-6.752748504503742
clean_top3__fixed_fee_stretch__expanding_strict,798,260.084810052104,-8.696028221845125
clean_top3__fixed_fee_stretch__expanding_strict,799,260.08481005210393,-6.376508442603345
clean_top3__fixed_fee_stretch__expanding_strict,800,260.084810052104,-13.749636893136397
clean_top3__fixed_fee_stretch__expanding_strict,801,260.084810052104,-9.568422678796976
clean_top3__fixed_fee_stretch__expanding_strict,802,260.084810052104,-8.076782403417212
clean_top3__fixed_fee_stretch__expanding_strict,803,260.084810052104,-8.49201298670522
clean_top3__fixed_fee_stretch__expanding_strict,804,260.084810052104,-8.921768779003479
clean_top3__fixed_fee_stretch__expanding_strict,805,260.084810052104,-7.101974755296034
clean_top3__fixed_fee_stretch__expanding_strict,806,260.084810052104,-6.533759906468845
clean_top3__fixed_fee_stretch__expanding_strict,807,260.084810052104,-6.969714895728657
clean_top3__fixed_fee_stretch__expanding_strict,808,260.08481005210393,-7.870588046336559
clean_top3__fixed_fee_stretch__expanding_strict,809,260.084810052104,-8.214384305873367
clean_top3__fixed_fee_stretch__expanding_strict,810,260.084810052104,-8.580074218107434
clean_top3__fixed_fee_stretch__expanding_strict,811,260.08481005210393,-14.582626553760235
clean_top3__fixed_fee_stretch__expanding_strict,812,260.084810052104,-8.534210968266905
clean_top3__fixed_fee_stretch__expanding_strict,813,260.08481005210393,-9.707144627146477
clean_top3__fixed_fee_stretch__expanding_strict,814,260.084810052104,-7.748768856096582
clean_top3__fixed_fee_stretch__expanding_strict,815,260.084810052104,-7.665174422557641
clean_top3__fixed_fee_stretch__expanding_strict,816,260.084810052104,-11.54160974462539
clean_top3__fixed_fee_stretch__expanding_strict,817,260.084810052104,-13.669623568760159
clean_top3__fixed_fee_stretch__expanding_strict,818,260.084810052104,-8.704974731022375
clean_top3__fixed_fee_stretch__expanding_strict,819,260.084810052104,-7.276033869962244
clean_top3__fixed_fee_stretch__expanding_strict,820,260.084810052104,-10.34220152453699
clean_top3__fixed_fee_stretch__expanding_strict,821,260.084810052104,-6.304628317018512
clean_top3__fixed_fee_stretch__expanding_strict,822,260.084810052104,-9.908864609714328
clean_top3__fixed_fee_stretch__expanding_strict,823,260.084810052104,-7.596568463686339
clean_top3__fixed_fee_stretch__expanding_strict,824,260.084810052104,-7.244823303343821
clean_top3__fixed_fee_stretch__expanding_strict,825,260.084810052104,-6.785058135881968
clean_top3__fixed_fee_stretch__expanding_strict,826,260.084810052104,-10.18385430429089
clean_top3__fixed_fee_stretch__expanding_strict,827,260.084810052104,-10.989811076402674
clean_top3__fixed_fee_stretch__expanding_strict,828,260.084810052104,-7.850930994800962
clean_top3__fixed_fee_stretch__expanding_strict,829,260.084810052104,-7.497952981719429
clean_top3__fixed_fee_stretch__expanding_strict,830,260.08481005210393,-10.507510900936296
clean_top3__fixed_fee_stretch__expanding_strict,831,260.084810052104,-6.785226610733265
clean_top3__fixed_fee_stretch__expanding_strict,832,260.084810052104,-6.673126688966389
clean_top3__fixed_fee_stretch__expanding_strict,833,260.084810052104,-6.861180052046748
clean_top3__fixed_fee_stretch__expanding_strict,834,260.084810052104,-12.347290526511571
clean_top3__fixed_fee_stretch__expanding_strict,835,260.08481005210393,-9.339319153412504
clean_top3__fixed_fee_stretch__expanding_strict,836,260.08481005210393,-7.394120808561183
clean_top3__fixed_fee_stretch__expanding_strict,837,260.084810052104,-8.395924330808242
clean_top3__fixed_fee_stretch__expanding_strict,838,260.084810052104,-8.544704162312073
clean_top3__fixed_fee_stretch__expanding_strict,839,260.084810052104,-6.881192432708417
clean_top3__fixed_fee_stretch__expanding_strict,840,260.084810052104,-9.44910061658085
clean_top3__fixed_fee_stretch__expanding_strict,841,260.084810052104,-6.917671354179802
clean_top3__fixed_fee_stretch__expanding_strict,842,260.084810052104,-8.830125467581581
clean_top3__fixed_fee_stretch__expanding_strict,843,260.08481005210393,-6.32151506229016
clean_top3__fixed_fee_stretch__expanding_strict,844,260.084810052104,-6.197871474560685
clean_top3__fixed_fee_stretch__expanding_strict,845,260.084810052104,-6.533664509889093
clean_top3__fixed_fee_stretch__expanding_strict,846,260.084810052104,-8.239705890303242
clean_top3__fixed_fee_stretch__expanding_strict,847,260.084810052104,-11.930591771621387
clean_top3__fixed_fee_stretch__expanding_strict,848,260.084810052104,-8.531350025481505
clean_top3__fixed_fee_stretch__expanding_strict,849,260.084810052104,-8.748327765803282
clean_top3__fixed_fee_stretch__expanding_strict,850,260.084810052104,-7.474696653712165
clean_top3__fixed_fee_stretch__expanding_strict,851,260.084810052104,-6.357238108643472
clean_top3__fixed_fee_stretch__expanding_strict,852,260.08481005210393,-6.689656511936477
clean_top3__fixed_fee_stretch__expanding_strict,853,260.084810052104,-13.801605600316698
clean_top3__fixed_fee_stretch__expanding_strict,854,260.084810052104,-7.602164202481589
clean_top3__fixed_fee_stretch__expanding_strict,855,260.084810052104,-7.685354748846734
clean_top3__fixed_fee_stretch__expanding_strict,856,260.084810052104,-7.1654345562215696
clean_top3__fixed_fee_stretch__expanding_strict,857,260.084810052104,-8.183989152014817
clean_top3__fixed_fee_stretch__expanding_strict,858,260.084810052104,-9.29380078435539
clean_top3__fixed_fee_stretch__expanding_strict,859,260.084810052104,-8.769458302473431
clean_top3__fixed_fee_stretch__expanding_strict,860,260.084810052104,-7.149075737886591
clean_top3__fixed_fee_stretch__expanding_strict,861,260.084810052104,-6.963897400067822
clean_top3__fixed_fee_stretch__expanding_strict,862,260.084810052104,-6.166010888808117
clean_top3__fixed_fee_stretch__expanding_strict,863,260.084810052104,-7.198185818092725
clean_top3__fixed_fee_stretch__expanding_strict,864,260.084810052104,-11.725862023791478
clean_top3__fixed_fee_stretch__expanding_strict,865,260.084810052104,-6.249869534170898
clean_top3__fixed_fee_stretch__expanding_strict,866,260.084810052104,-8.211613554306766
clean_top3__fixed_fee_stretch__expanding_strict,867,260.084810052104,-8.289102042958433
clean_top3__fixed_fee_stretch__expanding_strict,868,260.08481005210393,-13.709560115820029
clean_top3__fixed_fee_stretch__expanding_strict,869,260.084810052104,-6.671712186454002
clean_top3__fixed_fee_stretch__expanding_strict,870,260.084810052104,-7.506443441598847
clean_top3__fixed_fee_stretch__expanding_strict,871,260.084810052104,-8.321545289555502
clean_top3__fixed_fee_stretch__expanding_strict,872,260.084810052104,-7.362747170161839
clean_top3__fixed_fee_stretch__expanding_strict,873,260.084810052104,-8.499484613092918
clean_top3__fixed_fee_stretch__expanding_strict,874,260.084810052104,-7.689808544577517
clean_top3__fixed_fee_stretch__expanding_strict,875,260.084810052104,-8.4667867347747
clean_top3__fixed_fee_stretch__expanding_strict,876,260.084810052104,-6.017514541219683
clean_top3__fixed_fee_stretch__expanding_strict,877,260.084810052104,-7.010114502826731
clean_top3__fixed_fee_stretch__expanding_strict,878,260.084810052104,-5.236535487518921
clean_top3__fixed_fee_stretch__expanding_strict,879,260.084810052104,-6.772971401361644
clean_top3__fixed_fee_stretch__expanding_strict,880,260.084810052104,-6.390819315445555
clean_top3__fixed_fee_stretch__expanding_strict,881,260.084810052104,-12.07468921899698
clean_top3__fixed_fee_stretch__expanding_strict,882,260.084810052104,-7.285409700514734
clean_top3__fixed_fee_stretch__expanding_strict,883,260.08481005210393,-9.347450461886481
clean_top3__fixed_fee_stretch__expanding_strict,884,260.084810052104,-9.118989560312428
clean_top3__fixed_fee_stretch__expanding_strict,885,260.08481005210393,-8.472028612757327
clean_top3__fixed_fee_stretch__expanding_strict,886,260.08481005210393,-11.000167005890233
clean_top3__fixed_fee_stretch__expanding_strict,887,260.084810052104,-16.523766889422575
clean_top3__fixed_fee_stretch__expanding_strict,888,260.084810052104,-7.397199699202069
clean_top3__fixed_fee_stretch__expanding_strict,889,260.084810052104,-8.482475018128824
clean_top3__fixed_fee_stretch__expanding_strict,890,260.08481005210393,-7.43253052010148
clean_top3__fixed_fee_stretch__expanding_strict,891,260.084810052104,-9.179895815941848
clean_top3__fixed_fee_stretch__expanding_strict,892,260.084810052104,-6.893250076423158
clean_top3__fixed_fee_stretch__expanding_strict,893,260.084810052104,-8.55405630644833
clean_top3__fixed_fee_stretch__expanding_strict,894,260.084810052104,-8.26139072738632
clean_top3__fixed_fee_stretch__expanding_strict,895,260.084810052104,-7.437478671994548
clean_top3__fixed_fee_stretch__expanding_strict,896,260.08481005210393,-7.288427744622183
clean_top3__fixed_fee_stretch__expanding_strict,897,260.084810052104,-9.49375124498047
clean_top3__fixed_fee_stretch__expanding_strict,898,260.084810052104,-6.108934622536083
clean_top3__fixed_fee_stretch__expanding_strict,899,260.084810052104,-7.771830575650853
clean_top3__fixed_fee_stretch__expanding_strict,900,260.084810052104,-7.966909015138931
clean_top3__fixed_fee_stretch__expanding_strict,901,260.084810052104,-6.9510595985431465
clean_top3__fixed_fee_stretch__expanding_strict,902,260.084810052104,-5.883526452351731
clean_top3__fixed_fee_stretch__expanding_strict,903,260.084810052104,-12.984928112077426
clean_top3__fixed_fee_stretch__expanding_strict,904,260.084810052104,-9.162225305068802
clean_top3__fixed_fee_stretch__expanding_strict,905,260.08481005210393,-10.477840320133168
clean_top3__fixed_fee_stretch__expanding_strict,906,260.084810052104,-7.784968154712928
clean_top3__fixed_fee_stretch__expanding_strict,907,260.084810052104,-6.630085392564126
clean_top3__fixed_fee_stretch__expanding_strict,908,260.084810052104,-7.922312259246155
clean_top3__fixed_fee_stretch__expanding_strict,909,260.084810052104,-9.310458410931972
clean_top3__fixed_fee_stretch__expanding_strict,910,260.08481005210393,-8.61858032310031
clean_top3__fixed_fee_stretch__expanding_strict,911,260.084810052104,-8.38029118333651
clean_top3__fixed_fee_stretch__expanding_strict,912,260.08481005210393,-6.410977568814516
clean_top3__fixed_fee_stretch__expanding_strict,913,260.084810052104,-6.7300430492998675
clean_top3__fixed_fee_stretch__expanding_strict,914,260.084810052104,-7.286809612978459
clean_top3__fixed_fee_stretch__expanding_strict,915,260.084810052104,-10.006517764321487
clean_top3__fixed_fee_stretch__expanding_strict,916,260.084810052104,-7.182828914659638
clean_top3__fixed_fee_stretch__expanding_strict,917,260.084810052104,-9.315232329182038
clean_top3__fixed_fee_stretch__expanding_strict,918,260.084810052104,-8.76695026054071
clean_top3__fixed_fee_stretch__expanding_strict,919,260.08481005210393,-9.099992773748077
clean_top3__fixed_fee_stretch__expanding_strict,920,260.084810052104,-7.515520348130082
clean_top3__fixed_fee_stretch__expanding_strict,921,260.08481005210393,-7.186381698352193
clean_top3__fixed_fee_stretch__expanding_strict,922,260.08481005210393,-5.506382835082633
clean_top3__fixed_fee_stretch__expanding_strict,923,260.084810052104,-7.575656018482661
clean_top3__fixed_fee_stretch__expanding_strict,924,260.084810052104,-7.338911298034546
clean_top3__fixed_fee_stretch__expanding_strict,925,260.084810052104,-9.647247269710988
clean_top3__fixed_fee_stretch__expanding_strict,926,260.08481005210393,-8.502215458031671
clean_top3__fixed_fee_stretch__expanding_strict,927,260.084810052104,-6.305690225241051
clean_top3__fixed_fee_stretch__expanding_strict,928,260.084810052104,-7.386310870273377
clean_top3__fixed_fee_stretch__expanding_strict,929,260.084810052104,-9.31065969673827
clean_top3__fixed_fee_stretch__expanding_strict,930,260.08481005210393,-7.2913073055975985
clean_top3__fixed_fee_stretch__expanding_strict,931,260.084810052104,-6.510704337760117
clean_top3__fixed_fee_stretch__expanding_strict,932,260.084810052104,-7.099643818531177
clean_top3__fixed_fee_stretch__expanding_strict,933,260.084810052104,-10.967890571804787
clean_top3__fixed_fee_stretch__expanding_strict,934,260.084810052104,-6.3528439644006625
clean_top3__fixed_fee_stretch__expanding_strict,935,260.084810052104,-7.553229971699636
clean_top3__fixed_fee_stretch__expanding_strict,936,260.084810052104,-7.962467852415699
clean_top3__fixed_fee_stretch__expanding_strict,937,260.084810052104,-5.374915811976365
clean_top3__fixed_fee_stretch__expanding_strict,938,260.084810052104,-7.292353171415471
clean_top3__fixed_fee_stretch__expanding_strict,939,260.084810052104,-7.658133107865353
clean_top3__fixed_fee_stretch__expanding_strict,940,260.084810052104,-6.579414579920581
clean_top3__fixed_fee_stretch__expanding_strict,941,260.084810052104,-8.63400139570318
clean_top3__fixed_fee_stretch__expanding_strict,942,260.084810052104,-7.928599343894604
clean_top3__fixed_fee_stretch__expanding_strict,943,260.084810052104,-8.753856273685074
clean_top3__fixed_fee_stretch__expanding_strict,944,260.084810052104,-6.4242340924964765
clean_top3__fixed_fee_stretch__expanding_strict,945,260.084810052104,-9.675354141792042
clean_top3__fixed_fee_stretch__expanding_strict,946,260.084810052104,-7.50720358254749
clean_top3__fixed_fee_stretch__expanding_strict,947,260.084810052104,-10.681350478922528
clean_top3__fixed_fee_stretch__expanding_strict,948,260.08481005210393,-10.4717010111857
clean_top3__fixed_fee_stretch__expanding_strict,949,260.084810052104,-7.52016470256919
clean_top3__fixed_fee_stretch__expanding_strict,950,260.084810052104,-7.104170223241262
clean_top3__fixed_fee_stretch__expanding_strict,951,260.084810052104,-7.3208590305548
clean_top3__fixed_fee_stretch__expanding_strict,952,260.084810052104,-9.668064639658226
clean_top3__fixed_fee_stretch__expanding_strict,953,260.084810052104,-6.213495620827217
clean_top3__fixed_fee_stretch__expanding_strict,954,260.084810052104,-9.840784780207713
clean_top3__fixed_fee_stretch__expanding_strict,955,260.084810052104,-6.208398812394421
clean_top3__fixed_fee_stretch__expanding_strict,956,260.084810052104,-10.171794871892345
clean_top3__fixed_fee_stretch__expanding_strict,957,260.08481005210393,-15.85821553838663
clean_top3__fixed_fee_stretch__expanding_strict,958,260.084810052104,-7.088662852426978
clean_top3__fixed_fee_stretch__expanding_strict,959,260.084810052104,-7.288743429152106
clean_top3__fixed_fee_stretch__expanding_strict,960,260.08481005210393,-6.193965048847531
clean_top3__fixed_fee_stretch__expanding_strict,961,260.084810052104,-9.043868747680932
clean_top3__fixed_fee_stretch__expanding_strict,962,260.084810052104,-8.321187984122105
clean_top3__fixed_fee_stretch__expanding_strict,963,260.08481005210393,-7.448057220978029
clean_top3__fixed_fee_stretch__expanding_strict,964,260.084810052104,-7.450239673624813
clean_top3__fixed_fee_stretch__expanding_strict,965,260.084810052104,-8.039296475862841
clean_top3__fixed_fee_stretch__expanding_strict,966,260.084810052104,-8.374410192622236
clean_top3__fixed_fee_stretch__expanding_strict,967,260.084810052104,-7.451597642504183
clean_top3__fixed_fee_stretch__expanding_strict,968,260.084810052104,-6.998947134531221
clean_top3__fixed_fee_stretch__expanding_strict,969,260.084810052104,-7.087273264812509
clean_top3__fixed_fee_stretch__expanding_strict,970,260.084810052104,-8.206919265567848
clean_top3__fixed_fee_stretch__expanding_strict,971,260.08481005210393,-7.84187631589915
clean_top3__fixed_fee_stretch__expanding_strict,972,260.084810052104,-7.65352164472344
clean_top3__fixed_fee_stretch__expanding_strict,973,260.084810052104,-9.650053916955017
clean_top3__fixed_fee_stretch__expanding_strict,974,260.084810052104,-10.501289798103784
clean_top3__fixed_fee_stretch__expanding_strict,975,260.084810052104,-7.516503221818965
clean_top3__fixed_fee_stretch__expanding_strict,976,260.084810052104,-10.873517808212124
clean_top3__fixed_fee_stretch__expanding_strict,977,260.08481005210393,-6.644435664842035
clean_top3__fixed_fee_stretch__expanding_strict,978,260.084810052104,-8.577748307218599
clean_top3__fixed_fee_stretch__expanding_strict,979,260.084810052104,-7.207582627931032
clean_top3__fixed_fee_stretch__expanding_strict,980,260.084810052104,-10.390036674353762
clean_top3__fixed_fee_stretch__expanding_strict,981,260.08481005210393,-6.35375675047203
clean_top3__fixed_fee_stretch__expanding_strict,982,260.084810052104,-8.267613235383237
clean_top3__fixed_fee_stretch__expanding_strict,983,260.084810052104,-6.0549181485786505
clean_top3__fixed_fee_stretch__expanding_strict,984,260.084810052104,-9.029818899555124
clean_top3__fixed_fee_stretch__expanding_strict,985,260.084810052104,-7.836132121207079
clean_top3__fixed_fee_stretch__expanding_strict,986,260.084810052104,-8.190902974340474
clean_top3__fixed_fee_stretch__expanding_strict,987,260.08481005210393,-7.074489164486494
clean_top3__fixed_fee_stretch__expanding_strict,988,260.084810052104,-7.0857289200862965
clean_top3__fixed_fee_stretch__expanding_strict,989,260.08481005210393,-7.424253410821137
clean_top3__fixed_fee_stretch__expanding_strict,990,260.084810052104,-6.631543572156517
clean_top3__fixed_fee_stretch__expanding_strict,991,260.084810052104,-8.17428998552004
