family,pattern,ts_run,n,net,yr_r,wr,pf,dd,mar,pos_years,years_dict,trades_per_year,gate_trades_yr_ge_200,gate_pf_ge_1p3,gate_mar_ge_1p5,gate_pos_years_ge_7of8,gate_ALL_PASS,notes
btc_fib,long_lb10_fib0.382_tol0.25_sl0.5_tp1.0,1783160478,11775,-11103.463768370288,-1666.2228534779786,0.3363906581740977,0.1301483213732528,-11102.11996326539,-0.1500815032616441,0/8,"{2019: -292.95, 2020: -1573.22, 2021: -971.98, 2022: -1382.55, 2023: -2343.2, 2024: -1791.37, 2025: -1996.97, 2026: -751.21}",1766.9958230145053,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.382_tol0.25_sl0.5_tp2.0,1783160478,11775,-10130.096179108132,-1520.1560624390038,0.3245010615711252,0.3167378858642075,-10129.660871931974,-0.150069788283946,0/8,"{2019: -265.95, 2020: -1400.22, 2021: -819.98, 2022: -1275.18, 2023: -2161.2, 2024: -1591.37, 2025: -1878.97, 2026: -737.21}",1766.9958230145053,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.382_tol0.25_sl1.0_tp1.0,1783160478,11775,-5695.358084475431,-854.664453999149,0.4550318471337579,0.3668902946379415,-5694.186181922982,-0.1500942235981684,0/8,"{2019: -157.68, 2020: -750.61, 2021: -539.99, 2022: -687.59, 2023: -1214.48, 2024: -872.01, 2025: -1038.9, 2026: -434.11}",1766.9958230145053,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.382_tol0.25_sl1.0_tp2.0,1783160478,11775,-5019.045021879484,-753.174657255439,0.3370700636942675,0.5536554049350967,-5020.4018200649025,-0.150022783882606,0/8,"{2019: -159.68, 2020: -546.56, 2021: -454.1, 2022: -625.25, 2023: -1117.29, 2024: -621.73, 2025: -1033.76, 2026: -460.66}",1766.9958230145053,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.382_tol0.5_sl0.5_tp1.0,1783160478,12589,-11850.069247733509,-1778.220377043628,0.3384700929382794,0.1303476328792471,-11848.725442628636,-0.1500769332240624,0/8,"{2019: -318.14, 2020: -1624.02, 2021: -1021.91, 2022: -1496.48, 2023: -2543.36, 2024: -1910.66, 2025: -2141.75, 2026: -793.76}",1889.1042624821685,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.382_tol0.5_sl0.5_tp2.0,1783160478,12589,-10850.701658471353,-1628.2553621368309,0.3231392485503217,0.3154741515610736,-10850.27670634129,-0.1500657915189591,0/8,"{2019: -301.14, 2020: -1434.02, 2021: -816.91, 2022: -1411.12, 2023: -2387.36, 2024: -1688.66, 2025: -2040.75, 2026: -770.76}",1889.1042624821685,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.382_tol0.5_sl1.0_tp1.0,1783160478,12589,-6159.536172626187,-924.2994708571952,0.4521407578044324,0.3628294931883068,-6158.36427007374,-0.1500884699771304,0/8,"{2019: -157.07, 2020: -844.01, 2021: -550.45, 2022: -765.06, 2023: -1301.38, 2024: -945.4, 2025: -1137.29, 2026: -458.88}",1889.1042624821685,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.382_tol0.5_sl1.0_tp2.0,1783160478,12589,-5426.16484351924,-814.249831982134,0.3356898879974581,0.5495977152356999,-5427.161439372681,-0.1500323587345233,0/8,"{2019: -167.07, 2020: -595.01, 2021: -500.45, 2022: -699.23, 2023: -1174.38, 2024: -735.2, 2025: -1073.29, 2026: -481.53}",1889.1042624821685,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.618_tol0.25_sl0.5_tp1.0,1783160478,11847,-10559.068223745391,-1584.0002746538526,0.3523254832447033,0.142077034011265,-10557.724418640531,-0.1500323565802844,0/8,"{2019: -287.34, 2020: -1440.74, 2021: -866.58, 2022: -1293.29, 2023: -2219.0, 2024: -1725.74, 2025: -1977.81, 2026: -748.57}",1777.2071224640554,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.618_tol0.25_sl0.5_tp2.0,1783160478,11847,-9597.877074376138,-1439.8088543188776,0.3377226302017388,0.338487980058584,-9596.533269271262,-0.150034269034344,0/8,"{2019: -277.34, 2020: -1268.74, 2021: -733.58, 2022: -1201.29, 2023: -2075.81, 2024: -1534.74, 2025: -1791.81, 2026: -714.57}",1777.2071224640554,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.618_tol0.25_sl1.0_tp1.0,1783160478,11847,-5398.118863413167,-809.7894228045456,0.4659407444922765,0.3868732956685589,-5396.946960860739,-0.1500458367809112,0/8,"{2019: -161.17, 2020: -670.37, 2021: -457.29, 2022: -682.65, 2023: -1164.65, 2024: -831.84, 2025: -1000.65, 2026: -429.5}",1777.2071224640554,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.618_tol0.25_sl1.0_tp2.0,1783160479,11847,-4863.5833073867125,-729.6020000493756,0.3414366506288512,0.5658467840341102,-4863.1105627830175,-0.1500278454767118,0/8,"{2019: -169.17, 2020: -497.52, 2021: -376.24, 2022: -689.89, 2023: -1104.31, 2024: -681.11, 2025: -929.43, 2026: -415.92}",1777.2071224640554,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.618_tol0.5_sl0.5_tp1.0,1783160479,12640,-11396.282699290674,-1709.5935496575737,0.3513449367088607,0.1399730478992052,-11394.938894185823,-0.150030953700847,0/8,"{2019: -286.97, 2020: -1537.41, 2021: -936.63, 2022: -1436.3, 2023: -2395.67, 2024: -1900.39, 2025: -2102.52, 2026: -800.39}",1896.1676397354315,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.618_tol0.5_sl0.5_tp2.0,1783160479,12640,-10402.282699290674,-1560.4803665961008,0.3349683544303797,0.3340341139381945,-10400.938894185794,-0.1500326444056335,0/8,"{2019: -260.97, 2020: -1388.41, 2021: -741.63, 2022: -1322.3, 2023: -2236.67, 2024: -1721.39, 2025: -1975.52, 2026: -755.39}",1896.1676397354315,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb10_fib0.618_tol0.5_sl1.0_tp1.0,1783160479,12640,-5892.982239179593,-884.0254923629739,0.4625,0.3793809442574302,-5891.8103366271735,-0.1500431008220545,0/8,"{2019: -153.5, 2020: -723.21, 2021: -531.32, 2022: -755.65, 2023: -1235.89, 2024: -951.06, 2025: -1098.67, 2026: -443.69}",1896.1676397354315,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb10_fib0.618_tol0.5_sl1.0_tp2.0,1783160479,12640,-5254.63576913918,-788.26505569921,0.3398734177215189,0.56181644544372,-5254.156169144575,-0.1500269558655975,0/8,"{2019: -200.5, 2020: -516.43, 2021: -447.25, 2022: -719.91, 2023: -1163.12, 2024: -747.9, 2025: -1022.12, 2026: -437.42}",1896.1676397354315,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.382_tol0.25_sl0.5_tp1.0,1783160479,10725,-9941.27070396024,-1491.9054131157202,0.3444289044289044,0.1337755303978396,-9942.916800203864,-0.1500470579302374,0/8,"{2019: -270.18, 2020: -1488.08, 2021: -776.99, 2022: -1188.95, 2023: -2113.57, 2024: -1547.12, 2025: -1872.53, 2026: -683.85}",1609.521160035609,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.382_tol0.25_sl0.5_tp2.0,1783160479,10725,-8925.16659862866,-1339.4167363483332,0.3354778554778554,0.3304822458320971,-8926.030792386213,-0.1500573734846218,0/8,"{2019: -258.18, 2020: -1275.08, 2021: -632.99, 2022: -1068.58, 2023: -1963.57, 2024: -1356.12, 2025: -1708.79, 2026: -661.85}",1609.521160035609,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.382_tol0.25_sl1.0_tp1.0,1783160479,10725,-5060.251836911383,-759.4016229946789,0.4619114219114219,0.3753248615769131,-5060.183933790171,-0.1500739168637044,0/8,"{2019: -144.59, 2020: -693.04, 2021: -394.5, 2022: -586.79, 2023: -1076.07, 2024: -782.06, 2025: -989.78, 2026: -393.42}",1609.521160035609,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.382_tol0.25_sl1.0_tp2.0,1783160479,10725,-4426.163899279145,-664.2428395035436,0.3423776223776223,0.5653473856324706,-4428.09599615792,-0.1500064226430231,0/8,"{2019: -136.59, 2020: -524.2, 2021: -290.22, 2022: -563.66, 2023: -956.62, 2024: -598.19, 2025: -955.34, 2026: -401.34}",1609.521160035609,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.382_tol0.5_sl0.5_tp1.0,1783160479,11820,-11002.74865806511,-1650.5817629564765,0.3412013536379019,0.1329676879395971,-11003.031762619006,-0.1500115421427807,0/8,"{2019: -288.29, 2020: -1544.2, 2021: -931.94, 2022: -1370.87, 2023: -2310.8, 2024: -1772.42, 2025: -2047.38, 2026: -736.86}",1773.1820515453333,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.382_tol0.5_sl0.5_tp2.0,1783160479,11820,-9949.381068802952,-1492.5604006079798,0.3308798646362098,0.3243949910177837,-9948.882270870785,-0.1500229231758053,0/8,"{2019: -286.29, 2020: -1358.2, 2021: -791.94, 2022: -1301.5, 2023: -2136.8, 2024: -1495.42, 2025: -1848.38, 2026: -730.86}",1773.1820515453333,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.382_tol0.5_sl1.0_tp1.0,1783160480,11820,-5639.598434878042,-846.0266262816326,0.4587140439932318,0.3709358608091248,-5638.416939033188,-0.1500468368035762,0/8,"{2019: -159.15, 2020: -766.6, 2021: -495.47, 2022: -747.75, 2023: -1169.15, 2024: -855.21, 2025: -1021.34, 2026: -424.93}",1773.1820515453333,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.382_tol0.5_sl1.0_tp2.0,1783160480,11820,-4856.752329244596,-728.5876530471666,0.3430626057529611,0.56705812525073,-4857.502930278506,-0.1499922210042584,0/8,"{2019: -169.91, 2020: -560.6, 2021: -383.2, 2022: -657.4, 2023: -1037.91, 2024: -631.26, 2025: -1002.99, 2026: -413.47}",1773.1820515453333,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.618_tol0.25_sl0.5_tp1.0,1783160480,10190,-8873.994262813205,-1331.657414689946,0.3634936211972522,0.1475914977392344,-8873.06586657961,-0.1500786125915769,0/8,"{2019: -257.25, 2020: -1179.56, 2021: -708.63, 2022: -1117.3, 2023: -1901.17, 2024: -1381.35, 2025: -1704.83, 2026: -623.91}",1529.141067011324,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.618_tol0.25_sl0.5_tp2.0,1783160480,10190,-8120.158696532069,-1218.5346549083738,0.3450441609421001,0.346795165220367,-8122.503675753088,-0.1500195879930329,0/8,"{2019: -229.25, 2020: -1085.56, 2021: -608.63, 2022: -1066.3, 2023: -1753.33, 2024: -1221.35, 2025: -1576.83, 2026: -578.91}",1529.141067011324,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.618_tol0.25_sl1.0_tp1.0,1783160480,10190,-4631.675967231549,-695.0427802338721,0.4694798822374877,0.3872454349772564,-4631.848456842055,-0.1500573230558032,0/8,"{2019: -145.12, 2020: -586.28, 2021: -401.81, 2022: -633.15, 2023: -968.53, 2024: -701.41, 2025: -857.92, 2026: -337.46}",1529.141067011324,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.618_tol0.25_sl1.0_tp2.0,1783160480,10190,-4116.6341647852205,-617.7541078738903,0.3453385672227674,0.5721585858961709,-4115.452668940344,-0.1501059926010401,0/8,"{2019: -161.12, 2020: -408.31, 2021: -339.81, 2022: -586.2, 2023: -910.37, 2024: -501.92, 2025: -871.59, 2026: -337.32}",1529.141067011324,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.618_tol0.5_sl0.5_tp1.0,1783160480,11308,-9885.653374565874,-1482.998150019942,0.3600990449239477,0.1454379424822519,-9885.213141002248,-0.1500218689133478,0/8,"{2019: -268.42, 2020: -1354.84, 2021: -790.4, 2022: -1261.9, 2023: -2186.09, 2024: -1531.66, 2025: -1798.38, 2026: -693.97}",1696.3717465120956,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.618_tol0.5_sl0.5_tp2.0,1783160480,11308,-8834.653374565874,-1325.3321873754237,0.3500176865935621,0.3545972491612559,-8837.199032694229,-0.1499719744312882,0/8,"{2019: -230.42, 2020: -1205.84, 2021: -616.4, 2022: -1146.9, 2023: -1989.09, 2024: -1331.66, 2025: -1645.38, 2026: -668.97}",1696.3717465120956,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb20_fib0.618_tol0.5_sl1.0_tp1.0,1783160480,11308,-4997.5176535018045,-749.703550592137,0.4746197382384153,0.3968126653315905,-4998.290482565988,-0.1499919929037936,0/8,"{2019: -135.55, 2020: -645.42, 2021: -410.2, 2022: -630.95, 2023: -1113.77, 2024: -742.63, 2025: -937.3, 2026: -381.7}",1696.3717465120956,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb20_fib0.618_tol0.5_sl1.0_tp2.0,1783160480,11308,-4529.814002211374,-679.5408993903656,0.3463035019455253,0.5750007004158758,-4530.586831275548,-0.1499895984112607,0/8,"{2019: -165.01, 2020: -464.61, 2021: -360.2, 2022: -572.51, 2023: -1073.03, 2024: -574.66, 2025: -931.1, 2026: -388.7}",1696.3717465120956,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.382_tol0.25_sl0.5_tp1.0,1783160480,9661,-9100.070727838698,-1365.2189117419073,0.3409584929096367,0.1298521368830974,-9098.942086002267,-0.1500414992026543,0/8,"{2019: -253.5, 2020: -1311.48, 2021: -697.57, 2022: -1174.36, 2023: -1923.67, 2024: -1425.77, 2025: -1685.58, 2026: -628.13}",1449.3711423571644,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.382_tol0.25_sl0.5_tp2.0,1783160481,9661,-8325.97544860943,-1249.0869006509422,0.3286409274402236,0.3172495186041758,-8326.832698465005,-0.1500074453136548,0/8,"{2019: -226.5, 2020: -1229.48, 2021: -584.57, 2022: -1073.36, 2023: -1785.67, 2024: -1260.67, 2025: -1587.58, 2026: -578.13}",1449.3711423571644,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.382_tol0.25_sl1.0_tp1.0,1783160481,9661,-4586.343601240864,-688.056522572502,0.4615464237656557,0.372128220456473,-4586.821120693717,-0.1500072718049313,0/8,"{2019: -134.75, 2020: -601.24, 2021: -387.29, 2022: -572.18, 2023: -1006.69, 2024: -687.34, 2025: -866.79, 2026: -330.06}",1449.3711423571644,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.382_tol0.25_sl1.0_tp2.0,1783160481,9661,-3912.7196054583274,-586.9975038077228,0.3477900838422523,0.5724759804812752,-3914.648230386113,-0.1499489786212094,0/8,"{2019: -123.78, 2020: -443.85, 2021: -268.29, 2022: -549.02, 2023: -869.72, 2024: -562.95, 2025: -776.02, 2026: -319.1}",1449.3711423571644,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.382_tol0.5_sl0.5_tp1.0,1783160481,10862,-10063.603999773706,-1509.7644984200767,0.3473577610016571,0.1345378571505258,-10063.249123578908,-0.1500275388077784,0/8,"{2019: -248.62, 2020: -1415.0, 2021: -807.5, 2022: -1277.22, 2023: -2146.79, 2024: -1607.04, 2025: -1862.81, 2026: -698.62}",1629.5416614373569,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.382_tol0.5_sl0.5_tp2.0,1783160481,10862,-9201.508720544434,-1380.4310263493192,0.3317989320567114,0.3250409747828818,-9202.371941863576,-0.1500081756171406,0/8,"{2019: -250.62, 2020: -1262.0, 2021: -663.5, 2022: -1184.22, 2023: -2018.79, 2024: -1386.95, 2025: -1740.81, 2026: -694.62}",1629.5416614373569,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.382_tol0.5_sl1.0_tp1.0,1783160481,10862,-5170.641976831137,-775.7113347102882,0.4605045111397532,0.3725254143421803,-5170.573587490704,-0.1500242326280755,0/8,"{2019: -154.31, 2020: -670.5, 2021: -425.25, 2022: -684.81, 2023: -1137.65, 2024: -731.47, 2025: -953.84, 2026: -412.81}",1629.5416614373569,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.382_tol0.5_sl1.0_tp2.0,1783160481,10862,-4398.383048720267,-659.8553140167123,0.3465291843122813,0.5720211669813323,-4400.314659379832,-0.1499563929161626,0/8,"{2019: -158.95, 2020: -478.11, 2021: -347.25, 2022: -616.36, 2023: -1003.55, 2024: -552.5, 2025: -855.08, 2026: -386.59}",1629.5416614373569,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.618_tol0.25_sl0.5_tp1.0,1783160481,7830,-6727.113901299207,-1009.1980414773566,0.3653895274584929,0.144787630069013,-6725.558699912083,-0.150054157060669,0/8,"{2019: -189.12, 2020: -891.34, 2021: -543.86, 2022: -830.9, 2023: -1420.24, 2024: -1121.04, 2025: -1255.82, 2026: -474.81}",1174.6524260933927,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.618_tol0.25_sl0.5_tp2.0,1783160481,7830,-6022.922751929951,-903.5556606293244,0.3569604086845466,0.3574328387824148,-6021.367550542833,-0.1500582140261256,0/8,"{2019: -166.12, 2020: -802.34, 2021: -422.86, 2022: -746.9, 2023: -1318.05, 2024: -981.04, 2025: -1155.82, 2026: -429.81}",1174.6524260933927,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.618_tol0.25_sl1.0_tp1.0,1783160481,7830,-3401.73902020124,-510.3270744592525,0.4800766283524904,0.3989946769744301,-3400.4614195076815,-0.1500758313361889,0/8,"{2019: -107.06, 2020: -395.67, 2021: -304.43, 2022: -426.45, 2023: -752.81, 2024: -527.95, 2025: -630.41, 2026: -256.96}",1174.6524260933927,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.618_tol0.25_sl1.0_tp2.0,1783160481,7830,-2998.64006808729,-449.85438454145486,0.3550446998722861,0.5903772168272735,-2998.1238496669034,-0.1500452973586913,0/8,"{2019: -126.75, 2020: -222.67, 2021: -224.43, 2022: -373.66, 2023: -750.32, 2024: -431.64, 2025: -633.11, 2026: -236.06}",1174.6524260933927,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.618_tol0.5_sl0.5_tp1.0,1783160481,8981,-7717.255734801674,-1157.738591528472,0.3708941097873288,0.1475757458804949,-7715.700533414544,-0.1500497053397328,0/8,"{2019: -227.0, 2020: -1012.72, 2021: -587.95, 2022: -996.75, 2023: -1679.84, 2024: -1246.97, 2025: -1415.99, 2026: -550.04}",1347.324832534452,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.618_tol0.5_sl0.5_tp2.0,1783160481,8981,-6969.255734801674,-1045.524030261823,0.3548602605500501,0.356812297034217,-6969.745536770845,-0.1500089242492238,0/8,"{2019: -216.0, 2020: -894.72, 2021: -446.95, 2022: -903.75, 2023: -1580.84, 2024: -1119.97, 2025: -1293.99, 2026: -513.04}",1347.324832534452,True,False,False,False,False,tp2.0 hz288
btc_fib,long_lb40_fib0.618_tol0.5_sl1.0_tp1.0,1783160482,8981,-3923.300253986392,-588.5714127251518,0.47912259213896,0.3996739228930008,-3922.545154970971,-0.1500483460284111,0/8,"{2019: -137.0, 2020: -461.86, 2021: -305.97, 2022: -492.88, 2023: -884.65, 2024: -616.42, 2025: -722.0, 2026: -302.52}",1347.324832534452,True,False,False,False,False,tp1.0 hz288
btc_fib,long_lb40_fib0.618_tol0.5_sl1.0_tp2.0,1783160482,8981,-3500.9662163220296,-525.2130855266511,0.352187952343837,0.5851309199640927,-3499.9589020762296,-0.1500626436542116,0/8,"{2019: -143.0, 2020: -277.86, 2021: -265.33, 2022: -443.41, 2023: -869.93, 2024: -492.37, 2025: -724.17, 2026: -284.9}",1347.324832534452,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.382_tol0.25_sl0.5_tp1.0,1783160482,10631,-9191.62829699736,-1379.235929728751,0.3579155300536167,0.1574306380766027,-9190.891196391432,-0.1500655268631917,0/8,"{2019: -434.23, 2020: -1022.12, 2021: -679.59, 2022: -1248.5, 2023: -2176.26, 2024: -1252.21, 2025: -1650.73, 2026: -728.01}",1595.2186810835483,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.382_tol0.25_sl0.5_tp2.0,1783160482,10631,-8555.654890728618,-1283.805898842453,0.3266861066691751,0.3402413227992116,-8555.116024752988,-0.1500629442228424,0/8,"{2019: -420.23, 2020: -929.12, 2021: -605.59, 2022: -1146.5, 2023: -2176.24, 2024: -1132.21, 2025: -1481.77, 2026: -664.01}",1595.2186810835483,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.382_tol0.25_sl1.0_tp1.0,1783160482,10631,-4876.524358573814,-731.7395123277131,0.4565892202050606,0.3868849717024183,-4875.754925585983,-0.15007717235496,0/8,"{2019: -235.72, 2020: -548.03, 2021: -384.96, 2022: -652.7, 2023: -1194.66, 2024: -636.85, 2025: -860.11, 2026: -363.5}",1595.2186810835483,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.382_tol0.25_sl1.0_tp2.0,1783160482,10631,-4384.089109268257,-657.847883232025,0.3339290753456871,0.5628336453679893,-4385.708794659932,-0.1499980764872088,0/8,"{2019: -216.14, 2020: -447.16, 2021: -328.31, 2022: -476.89, 2023: -1180.77, 2024: -629.21, 2025: -819.13, 2026: -286.49}",1595.2186810835483,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.382_tol0.5_sl0.5_tp1.0,1783160482,11461,-10065.86278224268,-1510.4243314304183,0.3547683448215688,0.1539130314245456,-10065.125681636757,-0.1500651237953343,0/8,"{2019: -467.3, 2020: -1126.2, 2021: -737.05, 2022: -1328.02, 2023: -2416.79, 2024: -1385.62, 2025: -1834.67, 2026: -770.21}",1719.7704396549634,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.382_tol0.5_sl0.5_tp2.0,1783160482,11461,-9184.327277975037,-1378.1462839872788,0.327981851496379,0.3421234905720439,-9183.870059694202,-0.1500616052959668,0/8,"{2019: -473.3, 2020: -1011.2, 2021: -640.05, 2022: -1182.02, 2023: -2318.77, 2024: -1253.62, 2025: -1620.15, 2026: -685.21}",1719.7704396549634,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.382_tol0.5_sl1.0_tp1.0,1783160482,11461,-5244.2905973713605,-786.9274885542043,0.4576389494808481,0.389274041632039,-5244.102137347966,-0.150059527435552,0/8,"{2019: -267.65, 2020: -606.16, 2021: -414.69, 2022: -656.06, 2023: -1299.34, 2024: -667.66, 2025: -943.12, 2026: -389.61}",1719.7704396549634,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.382_tol0.5_sl1.0_tp2.0,1783160482,11461,-4778.58877148829,-717.0470039676021,0.3321699677166041,0.5594500686056328,-4780.266390522911,-0.1500014738486498,0/8,"{2019: -239.78, 2020: -524.31, 2021: -368.69, 2022: -513.77, 2023: -1307.14, 2024: -647.33, 2025: -879.39, 2026: -298.18}",1719.7704396549634,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.618_tol0.25_sl0.5_tp1.0,1783160482,10829,-9217.713399398544,-1383.1343064277994,0.3630067411580017,0.1618332871146257,-9216.976298792631,-0.1500637803103585,0/8,"{2019: -389.03, 2020: -967.48, 2021: -711.59, 2022: -1256.79, 2023: -2188.73, 2024: -1271.01, 2025: -1711.69, 2026: -721.38}",1624.910729518229,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.618_tol0.25_sl0.5_tp2.0,1783160483,10829,-8282.339776052344,-1242.7798289429363,0.3363191430418321,0.3590805966661671,-8281.129800610714,-0.1500737047801477,0/8,"{2019: -370.03, 2020: -826.48, 2021: -595.59, 2022: -1150.79, 2023: -2110.39, 2024: -1122.01, 2025: -1495.65, 2026: -611.38}",1624.910729518229,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.618_tol0.25_sl1.0_tp1.0,1783160483,10829,-4706.924288369205,-706.2823694894333,0.4656939698956506,0.4050468768378822,-4706.393131147329,-0.1500687150028317,0/8,"{2019: -193.52, 2020: -497.33, 2021: -383.96, 2022: -642.37, 2023: -1168.83, 2024: -657.36, 2025: -823.37, 2026: -340.19}",1624.910729518229,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.618_tol0.25_sl1.0_tp2.0,1783160483,10829,-4337.241309773752,-650.810780382405,0.3358574198910333,0.572109148184853,-4338.918471943276,-0.149993779461573,0/8,"{2019: -192.21, 2020: -432.08, 2021: -335.87, 2022: -442.67, 2023: -1192.02, 2024: -656.84, 2025: -810.88, 2026: -274.68}",1624.910729518229,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.618_tol0.5_sl0.5_tp1.0,1783160483,11603,-9886.29483549449,-1483.4201686534384,0.3623200896319917,0.161919807152075,-9885.55773488855,-0.150059329825983,0/8,"{2019: -436.18, 2020: -1036.24, 2021: -738.33, 2022: -1372.83, 2023: -2389.99, 2024: -1344.01, 2025: -1809.21, 2026: -759.5}",1741.0085884844982,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.618_tol0.5_sl0.5_tp2.0,1783160483,11603,-8844.574683939349,-1327.111995710676,0.3391364302335602,0.361374415894344,-8843.142520376388,-0.1500724423080077,0/8,"{2019: -397.18, 2020: -918.24, 2021: -616.36, 2022: -1185.83, 2023: -2286.99, 2024: -1183.01, 2025: -1591.46, 2026: -665.5}",1741.0085884844982,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb10_fib0.618_tol0.5_sl1.0_tp1.0,1783160483,11603,-5008.213959076912,-751.4731979419853,0.4685857105920882,0.4077682867910638,-5006.99787729544,-0.1500845848866023,0/8,"{2019: -207.2, 2020: -549.71, 2021: -366.68, 2022: -656.81, 2023: -1256.47, 2024: -696.6, 2025: -921.99, 2026: -352.75}",1741.0085884844982,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb10_fib0.618_tol0.5_sl1.0_tp2.0,1783160483,11603,-4556.99411356357,-683.7684986113486,0.3395673532707058,0.5788622263820349,-4556.100829411028,-0.1500775606627082,0/8,"{2019: -220.81, 2020: -473.09, 2021: -336.64, 2022: -431.25, 2023: -1299.45, 2024: -644.87, 2025: -879.21, 2026: -271.67}",1741.0085884844982,True,False,False,False,False,tp2.0 hz288
btc_fib,short_lb20_fib0.382_tol0.25_sl0.5_tp1.0,1783160483,9720,-8555.255698410196,-1283.7331801704695,0.3532921810699588,0.1518254679679947,-8554.516121438553,-0.150064967082509,0/8,"{2019: -373.08, 2020: -943.0, 2021: -618.91, 2022: -1169.48, 2023: -2092.51, 2024: -1102.08, 2025: -1579.95, 2026: -676.25}",1458.505385593057,True,False,False,False,False,tp1.0 hz288
btc_fib,short_lb20_fib0.382_tol0.25_sl0.5_tp2.0,1783160483,9720,-7826.255698410196,-1174.34527625099,0.3297325102880658,0.3407885124337877,-7825.045693741896,-0.1500751972848128,0/8,"{2019: -389.08, 2020: -848.0, 2021: -540.91, 2022: -1067.48, 2023: -1995.51, 2024: -971.08, 2025: -1411.95, 2026: -602.25}",1458.505385593057,True,False,False,False,False,tp2.0 hz288
