trades,net,wr,pf,dd,years_pos,years,months_pos,months,mar,rule
139,0.17916522440496685,51.07913669064749,1.0026614367401063,-9.917685628445316,6,8,10,24,0.0022581531508104043,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + risk_ge_15 + base_body_low
132,-1.6069128577582414,49.24242424242424,0.9754364712645552,-11.290809203338082,3,8,10,28,-0.017790054158420773,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + risk_ge_15 + base_body_high
230,-7.410898393106301,49.130434782608695,0.9356454947151408,-22.03646811167657,6,8,17,30,-0.042037693810263156,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + risk_ge_15 + dir_demand
169,5.917568236030012,52.071005917159766,1.0737534532087452,-8.286589671489917,4,8,13,27,0.08926422796686578,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + risk_ge_15 + dir_supply
347,-4.552987909674631,50.43227665706051,0.9735481308048518,-22.760917911435154,5,8,30,62,-0.025004417261370617,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + fast_confirm_2
347,-4.552987909674631,50.43227665706051,0.9735481308048518,-22.760917911435154,5,8,30,62,-0.025004417261370617,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + fast_confirm_3
209,0.08126999972864013,51.196172248803826,1.0007965001400045,-12.96417200406645,4,8,25,55,0.0007836019117066279,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + body_ge_45
145,-10.428546698269841,46.89655172413793,0.8636921585039623,-17.605263835278254,3,8,18,48,-0.07404423753488878,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + body_ge_60
115,-7.771025775928154,46.95652173913044,0.8719809667333698,-17.53934996226846,4,8,16,42,-0.055382794920033944,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + body_ge_70
123,-6.020367093130811,48.78048780487805,0.9033587859352761,-19.526784450082275,5,8,24,51,-0.0385391608416193,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + impulse_ge_1p5
125,-14.86269545704906,44.800000000000004,0.7868461415095354,-19.23354484319719,3,8,16,44,-0.09659357894123403,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + base_body_high
204,-2.8942588431965355,50.49019607843137,0.9711976985347095,-17.829758425930628,5,8,27,55,-0.020290928612549816,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + dir_demand
143,-1.6587290664781,50.349650349650354,0.9768451696680636,-10.705296261094901,5,8,21,43,-0.019368089238527657,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_1 + dir_supply
464,17.367946637267508,53.01724137931034,1.079309572172451,-22.7071468924581,5,8,35,66,0.09560837122956682,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + fast_confirm_3
312,16.29139853547736,53.84615384615385,1.1125094174504873,-13.31490816901912,5,8,30,61,0.1529432115553741,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + body_ge_45
230,2.1350669427804148,51.30434782608696,1.0190413599618828,-15.936988362470153,5,8,25,56,0.016746160678389695,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + body_ge_60
174,9.27176003587911,53.44827586206896,1.1144134019749237,-14.859797165224933,6,8,24,49,0.07799366247051633,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + body_ge_70
127,-8.32361021572201,48.031496062992126,0.8746183354801977,-20.08279300638479,4,8,13,34,-0.05180809644527369,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + tight_zone
165,2.330213592778721,52.121212121212125,1.02964641780009,-12.254280383689741,6,8,29,56,0.023769384245934583,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + impulse_ge_1p5
146,9.751089766331436,54.794520547945204,1.1459030002676152,-7.041603755089245,5,8,23,41,0.17309781452989206,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + base_body_low
167,-2.4800354470252577,50.29940119760479,0.9704731937185105,-11.717370636440325,3,8,20,50,-0.02645682555385437,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + base_body_high
272,11.778418343825743,53.30882352941176,1.0927314529200451,-17.853399288075217,4,8,34,62,0.08246621661352803,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + dir_demand
192,5.589528293441752,52.604166666666664,1.0607736744911835,-9.326454996038688,5,8,25,49,0.0749149636144688,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_2 + dir_supply
410,3.1888397170630416,51.21951219512195,1.0160667096134524,-17.567568766883735,4,8,30,67,0.022689819514711808,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + body_ge_45
307,-13.944497951920512,48.20846905537459,0.9111767653455447,-21.208203583166476,4,8,23,64,-0.08218811353610259,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + body_ge_60
234,-5.488593207580507,49.14529914529914,0.9529724565453025,-23.526030416101662,6,8,21,56,-0.02916234225719615,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + body_ge_70
169,-21.17330029451735,44.97041420118343,0.7746724476890624,-25.019018483931017,3,8,12,38,-0.10578602587925433,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + tight_zone
220,-8.087538739257347,48.63636363636364,0.9262475882411919,-18.751450479146364,4,8,25,62,-0.053912754297671284,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + impulse_ge_1p5
184,0.0050487026271217594,51.08695652173913,1.0000563138055116,-8.873231889867554,4,8,23,45,7.1122657023183e-05,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + base_body_low
200,1.9757957001941397,51.0,1.0203275996376102,-11.76322234412996,4,8,24,55,0.020995476859919402,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + base_body_high
339,-0.5339163864925851,50.737463126843664,0.9967673891089054,-23.21261568386792,4,8,33,66,-0.00287514122581003,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + dir_demand
239,-4.59713780829321,49.7907949790795,0.9616353945888108,-18.923044995160964,5,8,24,53,-0.03036732334482108,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + fast_confirm_3 + dir_supply
456,-6.884650438831982,49.780701754385966,0.9694803295803313,-17.914208096064893,4,8,28,66,-0.048039036961005074,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + body_ge_60
341,-7.622167507715464,49.266862170087975,0.9551767804452415,-24.858347460266707,5,8,27,60,-0.0383280079251982,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + body_ge_70
204,-1.8092208338651492,50.49019607843137,0.9821495723786569,-20.603327867358292,4,8,21,40,-0.010976508537314286,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + tight_zone
257,0.7877576877684795,50.97276264591439,1.0064482365459577,-13.825508358742972,5,8,29,61,0.007122321177346776,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + impulse_ge_1p5
109,-7.67563113689855,47.706422018348626,0.8593371217607781,-15.579567376628315,5,8,21,48,-0.0615841164852654,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + impulse_ge_2
207,11.36224662554662,54.106280193236714,1.1191373382397802,-11.393676675101254,6,8,28,43,0.1246551810002723,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + base_body_low
200,11.837480618589451,53.0,1.1300602944282967,-9.919120876352443,6,8,25,54,0.14917502223924967,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + base_body_high
341,4.919512423303315,51.31964809384164,1.0302350155592435,-18.050151066709073,6,8,33,62,0.03406836046082083,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + dir_demand
266,7.001956618823956,52.255639097744364,1.0554149762304244,-16.788602091360776,4,8,24,52,0.0521332611607601,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_45 + dir_supply
341,-7.622167507715464,49.266862170087975,0.9551767804452415,-24.858347460266707,5,8,27,60,-0.0383280079251982,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + body_ge_70
160,-2.1665910536726525,50.0,0.9728968320443351,-18.905732290392777,4,8,17,36,-0.01432496121013544,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + tight_zone
194,-8.775589799513618,47.93814432989691,0.9100777501025547,-16.751087735977087,4,8,21,52,-0.06548522354063221,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + impulse_ge_1p5
152,5.843223935749986,52.63157894736842,1.0812474287609735,-10.768040586207757,6,8,20,39,0.06783063140607817,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + base_body_low
156,1.4356929909907565,50.641025641025635,1.0191666561292296,-13.468848618714814,3,8,24,50,0.013324199339837011,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + base_body_high
258,2.785395801807878,50.775193798449614,1.0224910361816044,-14.761711951119874,5,8,29,57,0.023586320907689237,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + dir_demand
198,-9.670046240639854,48.484848484848484,0.904949660898268,-21.86619242740433,5,8,17,46,-0.05527966444514957,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_60 + dir_supply
147,-4.556753238866995,48.29931972789115,0.9374209749620572,-16.01198889385648,4,8,26,49,-0.03557297963633473,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_70 + impulse_ge_1p5
111,4.9153551205877735,53.153153153153156,1.0941241673266244,-11.704019629872889,6,8,21,34,0.052496442205654824,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_70 + base_body_low
195,-4.085765285336917,49.23076923076923,0.9578163227184153,-16.7008139802949,6,8,25,52,-0.03058058495051248,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_70 + dir_demand
146,-3.536402222378543,49.31506849315068,0.9516838644910407,-18.756606615463532,6,8,18,41,-0.023567710666431412,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + body_ge_70 + dir_supply
134,-12.162254974887547,46.26865671641791,0.8307205309314943,-20.759266759356287,3,8,15,37,-0.07323389065154462,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + tight_zone + dir_demand
138,-2.1620061166245765,50.0,0.9669659746421032,-15.879722565286286,5,8,28,57,-0.017018607438951807,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + impulse_ge_1p5 + impulse_ge_2
107,-7.0753046125916965,46.728971962616825,0.8719267031758291,-13.621581504218453,4,8,22,47,-0.06492734168202637,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + impulse_ge_1p5 + base_body_high
197,-4.148146513786763,49.23857868020304,0.9567150583114539,-18.44371930635078,6,8,23,55,-0.028113543998948328,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + impulse_ge_1p5 + dir_demand
139,3.44576824807217,52.51798561151079,1.0524031938324505,-8.4781152759921,6,8,23,46,0.05080386583427515,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + impulse_ge_1p5 + dir_supply
161,6.156838090102967,52.79503105590062,1.0824676458628746,-8.015575387947635,6,8,23,46,0.09601366389991949,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + base_body_low + dir_demand
120,-2.1956646696456206,50.0,0.963493598405155,-10.972702730619616,4,8,18,42,-0.025012805909688966,intraday_stack_24h + ny_main_or_overlap + risk_ge_10 + base_body_high + dir_supply
215,0.17078267108702683,51.162790697674424,1.0016041917433132,-17.969781381025893,4,8,13,27,0.0011879851754022623,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_2 + fast_confirm_3
152,4.353427359301708,52.63157894736842,1.059634378813391,-9.60989470836436,5,8,13,24,0.056626886810639654,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_2 + body_ge_45
114,-7.560953177412187,47.368421052631575,0.8757287063588027,-13.577648332099805,5,8,8,23,-0.06960845678570901,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_2 + body_ge_60
206,5.271765443597058,51.94174757281553,1.0537845256974077,-13.469097072676506,4,8,15,31,0.048924636662276665,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + body_ge_45
155,-9.459529626440576,47.096774193548384,0.8829228573449008,-16.900774401483726,3,8,11,31,-0.06996372918872078,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + body_ge_60
122,-8.035038202210924,46.72131147540984,0.8735904244025733,-19.58014547486429,5,8,12,29,-0.05129582803997665,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + body_ge_70
102,1.3037801539611633,50.98039215686274,1.027097824915302,-10.829275512944694,5,8,11,24,0.015049254130651439,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + impulse_ge_1p5
157,-3.7355860325169896,49.681528662420384,0.9522037906607854,-18.78576168669628,6,8,14,28,-0.024856498333804992,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + dir_demand
120,1.635259302678755,50.83333333333333,1.0279676045131723,-9.274464772194873,4,8,10,24,0.02203980691669281,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + fast_confirm_3 + dir_supply
231,-8.768866453648018,48.484848484848484,0.9249128729977814,-16.035512298732513,5,8,18,35,-0.06835505385086084,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_45 + body_ge_60
170,-12.568419845267213,46.470588235294116,0.8589261683035306,-23.622850849529968,5,8,17,32,-0.06650562587324897,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_45 + body_ge_70
104,6.805197336394203,52.88461538461539,1.144299521823502,-6.129506460605835,4,8,11,26,0.1387794714821457,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_45 + base_body_high
178,4.661690514443156,52.24719101123596,1.0557278839567898,-13.751555469324618,6,8,17,27,0.042374211092355306,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_45 + dir_demand
133,4.4496236317546485,51.8796992481203,1.0706339827194618,-6.234585449869001,3,8,11,27,0.08921249992347412,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_45 + dir_supply
170,-12.568419845267213,46.470588235294116,0.8589261683035306,-23.622850849529968,5,8,17,32,-0.06650562587324897,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_60 + body_ge_70
132,0.8441383746062954,50.75757575757576,1.013317786995564,-12.535256516755142,6,8,14,26,0.00841764160827089,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_60 + dir_demand
101,-5.954868880844147,47.524752475247524,0.8853387146368867,-14.490869276348885,6,8,12,23,-0.05136742288610768,intraday_stack_24h + ny_main_or_overlap + risk_ge_15 + body_ge_70 + dir_demand
1850,-41.92654821911037,52.0,0.955143469606169,-77.25721933400621,5,8,38,85,-0.06783597148029831,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + fast_confirm_3
1060,-23.089057598954156,51.981132075471706,0.9568007802926618,-37.765541900077096,3,8,42,85,-0.07642236956391661,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + body_ge_45
740,-12.476405845576785,52.16216216216216,0.9664453726763104,-36.751973205940345,4,8,40,85,-0.0424344761560999,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + body_ge_60
511,-3.8046439079414913,52.44618395303326,0.9850051318492314,-24.397073144155833,3,8,35,84,-0.019493341913704464,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + body_ge_70
717,-37.88801352179903,51.324965132496516,0.898554751994963,-49.69158506636842,4,8,39,85,-0.0953079215303646,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + tight_zone
559,-15.174834315116644,51.162790697674424,0.9462832242381835,-30.47211384249404,3,8,41,85,-0.062248858060656595,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + impulse_ge_1p5
172,24.582468652260893,59.883720930232556,1.3468159218649276,-7.739724056689218,5,8,37,74,0.39701784702219106,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + impulse_ge_2
533,4.52553106981344,53.84615384615385,1.017330049260803,-26.164857573511657,4,8,43,85,0.021620273763667083,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + base_body_low
651,-40.066136758454704,49.92319508448541,0.8831822172782013,-45.28873405998529,0,8,36,85,-0.11058527465513494,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + base_body_high
983,-25.528722387817407,51.67853509664293,0.9486577690411013,-59.0403325602902,4,8,39,85,-0.05404932797792985,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + dir_demand
867,-16.39782583129298,52.36447520184544,0.9625153521166308,-41.35556962243283,2,8,38,85,-0.04956353515681651,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_2 + dir_supply
1060,-23.089057598954156,51.981132075471706,0.9568007802926618,-37.765541900077096,3,8,42,85,-0.07642236956391661,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + body_ge_45
740,-12.476405845576785,52.16216216216216,0.9664453726763104,-36.751973205940345,4,8,40,85,-0.0424344761560999,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + body_ge_60
511,-3.8046439079414913,52.44618395303326,0.9850051318492314,-24.397073144155833,3,8,35,84,-0.019493341913704464,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + body_ge_70
717,-37.88801352179903,51.324965132496516,0.898554751994963,-49.69158506636842,4,8,39,85,-0.0953079215303646,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + tight_zone
559,-15.174834315116644,51.162790697674424,0.9462832242381835,-30.47211384249404,3,8,41,85,-0.062248858060656595,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + impulse_ge_1p5
172,24.582468652260893,59.883720930232556,1.3468159218649276,-7.739724056689218,5,8,37,74,0.39701784702219106,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + impulse_ge_2
533,4.52553106981344,53.84615384615385,1.017330049260803,-26.164857573511657,4,8,43,85,0.021620273763667083,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + base_body_low
651,-40.066136758454704,49.92319508448541,0.8831822172782013,-45.28873405998529,0,8,36,85,-0.11058527465513494,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + base_body_high
983,-25.528722387817407,51.67853509664293,0.9486577690411013,-59.0403325602902,4,8,39,85,-0.05404932797792985,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + dir_demand
867,-16.39782583129298,52.36447520184544,0.9625153521166308,-41.35556962243283,2,8,38,85,-0.04956353515681651,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + fast_confirm_3 + dir_supply
740,-12.476405845576785,52.16216216216216,0.9664453726763104,-36.751973205940345,4,8,40,85,-0.0424344761560999,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + body_ge_60
511,-3.8046439079414913,52.44618395303326,0.9850051318492314,-24.397073144155833,3,8,35,84,-0.019493341913704464,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + body_ge_70
457,-28.30803811467995,50.76586433260394,0.8819839701797924,-31.23332102216892,2,8,31,84,-0.11329261982174162,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + tight_zone
348,-8.865477214130397,51.43678160919541,0.9493828165596424,-22.827471638771854,5,8,40,84,-0.04854609697046244,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + impulse_ge_1p5
118,8.779406493519007,56.779661016949156,1.1673034984854898,-11.01739003133116,4,8,31,63,0.09960851059724904,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + impulse_ge_2
314,-9.869828647976973,51.910828025477706,0.9383580363152617,-16.000920416859447,3,8,38,83,-0.07710360084643615,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + base_body_low
370,-23.118372870300224,49.72972972972973,0.8817950534305005,-27.025707772798963,1,8,30,84,-0.10692769392319383,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + base_body_high
570,-22.42601199426309,51.05263157894737,0.9232735192399764,-38.60163399483223,4,8,36,84,-0.07262002172390344,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + dir_demand
490,-0.6630456046910673,53.06122448979592,0.9972623301844019,-23.285178561784992,5,8,36,85,-0.003559375779166452,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_45 + dir_supply
511,-3.8046439079414913,52.44618395303326,0.9850051318492314,-24.397073144155833,3,8,35,84,-0.019493341913704464,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + body_ge_70
340,-20.943921232744714,50.588235294117645,0.8828360508620655,-20.84951140370646,3,8,30,83,-0.1255660194333227,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + tight_zone
236,3.571977389134285,52.96610169491526,1.0313504484092102,-14.639680263838693,3,8,34,79,0.030499106920024284,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + impulse_ge_1p5
212,0.4272490819931072,53.301886792452834,1.0040688448419348,-12.88188841031139,4,8,34,77,0.0041458312281597715,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + base_body_low
268,-17.037205000367535,49.62686567164179,0.8796285318686945,-18.55013474032023,2,8,31,78,-0.11480512971245284,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + base_body_high
397,-15.212907817188498,50.88161209068011,0.925479535681274,-39.84357923700452,3,8,32,81,-0.047726974171598734,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + dir_demand
343,2.7365019716117267,53.64431486880466,1.0163198190570035,-19.676865083926142,5,8,36,85,0.017384006293304003,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_60 + dir_supply
241,-9.282245220356621,51.45228215767634,0.9247904217948175,-12.471119330482425,4,8,35,81,-0.09303741082074099,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + tight_zone
169,8.576623958112066,54.437869822485204,1.1099138332672172,-8.960702564370806,5,8,34,72,0.11964218062842112,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + impulse_ge_1p5
152,-1.2035900485223952,52.63157894736842,0.9841069974587786,-14.122586724779808,5,8,30,71,-0.010653059456970346,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + base_body_low
185,-6.616090261626859,50.810810810810814,0.9303021972125955,-14.751916194481488,4,8,27,69,-0.05606127853496973,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + base_body_high
269,5.081361636720912,53.53159851301115,1.0391747325838605,-15.888138215650232,3,8,36,77,0.039977635892193754,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + dir_demand
242,-8.8860055446624,51.2396694214876,0.9283499634153989,-15.240135397664096,3,8,32,78,-0.07288325622441964,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + body_ge_70 + dir_supply
177,-14.26867454935374,49.152542372881356,0.8478513956263898,-22.562914584099097,3,8,30,73,-0.0790493760024325,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + impulse_ge_1p5
286,-21.777462312874114,50.0,0.8575835462002416,-26.959177244510634,3,8,32,80,-0.10097425319845578,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + base_body_low
192,-7.755674215705284,52.083333333333336,0.9214842766444459,-19.74421762299667,3,8,30,74,-0.04910092136717552,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + base_body_high
358,-9.726013340921071,52.513966480446925,0.9463100713649788,-26.227671176322374,3,8,44,85,-0.046353778779744705,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + dir_demand
359,-28.162000180877968,50.13927576601671,0.8535752291275643,-32.064140744188784,2,8,37,85,-0.10978775482226968,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + tight_zone + dir_supply
172,24.582468652260893,59.883720930232556,1.3468159218649276,-7.739724056689218,5,8,37,74,0.39701784702219106,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + impulse_ge_2
169,-10.775657306224645,49.70414201183432,0.8781719631846255,-16.145535550502228,2,8,31,73,-0.08342598231349357,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + base_body_low
208,-14.890233978768096,48.55769230769231,0.8649588636639484,-22.988708360240423,1,8,31,74,-0.08096493366130754,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + base_body_high
308,-16.083483551351115,49.67532467532468,0.8981768245764455,-26.502447803743706,2,8,33,82,-0.07585848140543824,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + dir_demand
251,0.9086492362344694,52.98804780876494,1.007295921509594,-14.00451501314944,3,8,38,79,0.008110324022121612,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + impulse_ge_1p5 + dir_supply
281,1.7126836342727296,53.736654804270465,1.012482470304507,-16.313012017716233,4,8,41,82,0.013123600598809739,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_low + dir_demand
252,2.8128474355407014,53.96825396825397,1.0226969379948458,-12.810809343744404,3,8,36,80,0.027446035610098198,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_low + dir_supply
334,-26.95059399642451,48.80239520958084,0.8496439583770117,-34.785583930989596,3,8,37,85,-0.09684541321015064,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_high + dir_demand
317,-13.115542762030195,51.10410094637224,0.9198975519967061,-23.93436241842675,3,8,33,83,-0.06849745218162105,intraday_stack_24h + ny_main_or_overlap + fast_confirm_1 + base_body_high + dir_supply
1640,-43.09457946422435,51.890243902439025,0.9483001901759093,-57.30382012294434,2,8,42,85,-0.09400459553081647,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_45
1178,-36.24132757065795,51.61290322580645,0.9398160001872983,-47.255999799886126,3,8,40,85,-0.09586435511926594,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_60
830,-22.54500236862957,51.68674698795181,0.9466667137921826,-31.53922517290912,2,8,39,84,-0.08935302882771352,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + body_ge_70
1110,-67.8759012629916,50.9009009009009,0.8839855556644935,-73.02532394795224,3,8,34,85,-0.11618555316401126,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + tight_zone
129,14.92881959599196,56.58914728682171,1.2680713225663478,-5.6962901907624115,6,8,36,71,0.32759961080024075,intraday_stack_24h + ny_main_or_overlap + fast_confirm_2 + fast_confirm_3 + wide_zone
