zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned,closed_m15_ema8_aligned,m15_boundary_entry
12823,15min,m15_2c_1atr,supply,1992.51,1988.25,2023-04-21 14:15:00+00:00,2023-04-21 13:30:00+00:00,2023-04-21 13:45:00+00:00,2023-04-21 14:00:00+00:00,2,1.636666666666685,1.4199999999999893,0.5704225352112837,2023-04-21 14:30:00+00:00,2023-04-21 15:05:00+00:00,1986.31,1992.825,6.5150000000001,0.25,True,254333,254334,6,1986.27,0.9453551912568782,0.6354566385264481,1.0529547198772098,0.2947045280122511,-1.0,stop,2023,2023-04,2023-04-21,0.0460475825019179,-1.046047582501918,0.03-0.05R,1,1,1,1.0,3,3,2,1.0,4,4,0.5187793427230143,13,4,1.0,True,True,True,True,True,9,5,29,7,False,11,Friday,london_ny_overlap,bear,0.722,high,below,below,1.130477597242725,0.1340996168582455,-1.0487837885789248,-1.5663855195652288,True,value_low_half,lvn,False,True,-2.2056792018418525,0.0677966101694915,True,True,0.1834710743801672,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False
12840,15min,m15_2c_1atr,demand,1981.96,1974.89,2023-04-24 17:45:00+00:00,2023-04-24 16:30:00+00:00,2023-04-24 16:45:00+00:00,2023-04-24 17:30:00+00:00,4,2.533390779836313,2.1322705730288547,0.451202263083463,2023-04-24 17:55:00+00:00,2023-04-24 18:05:00+00:00,1983.15,1974.440142857143,8.709857142857118,0.1666666666666666,True,254645,254646,1,1983.17,0.4131736526946254,2.036772786170028,0.8105758664239425,0.8277977332742674,1.0,tp1,2023,2023-04,2023-04-24,0.0344437337007332,0.9655562662992668,0.03-0.05R,15,4,2,1.0,20,4,2,1.0,1,1,0.4710042432814649,11,4,0.8359264497878228,True,True,True,True,True,17,5,42,7,True,14,Monday,ny_main,bear,0.832,high,inside,inside,0.662011173184389,0.9853658536585496,0.5547200631188798,0.5811806306788834,True,below_value,mid_volume,False,True,-0.553970050353439,0.5769230769230769,True,True,0.0870593293207213,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False
12867,15min,m15_2c_1atr,demand,2000.18,1993.92,2023-04-26 16:30:00+00:00,2023-04-26 15:30:00+00:00,2023-04-26 15:45:00+00:00,2023-04-26 16:15:00+00:00,3,3.094193047193659,1.7020780734123104,0.1996805111821089,2023-04-26 17:00:00+00:00,2023-04-26 17:25:00+00:00,2001.78,1993.2318571428573,8.548142857142693,0.5,True,255189,255190,4,2001.75,0.8192771084337174,0.2714039808145439,1.0189347727994622,-2.028510787639784,-1.0,stop,2023,2023-04,2023-04-26,0.0350953423467092,-1.0350953423467093,0.03-0.05R,15,4,2,1.0,25,4,2,1.0,2,2,1.0,18,4,1.0,True,True,True,True,True,19,7,61,7,False,13,Wednesday,ny_main,bull,0.972,high,above,above,0.2329246935201614,0.938517179023484,0.2410597118275591,0.5678780078270396,True,value_low_half,hvn,True,True,-0.0818891321423002,0.98,True,False,0.2101449275362272,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False
12891,15min,m15_2c_1atr,demand,1987.42,1976.24,2023-04-28 16:15:00+00:00,2023-04-28 15:30:00+00:00,2023-04-28 15:45:00+00:00,2023-04-28 16:00:00+00:00,2,1.960278053624664,3.8857994041708297,0.0966010733452523,2023-04-28 16:15:00+00:00,2023-04-28 16:30:00+00:00,1988.55,1975.567,12.982999999999947,0.0,True,255729,255730,2,1988.56,0.613513513513501,1.342524840175625,0.8834629900639355,-0.2133559269814367,1.0,tp1,2023,2023-04,2023-04-28,0.0231071401062929,0.9768928598937072,<=0.03R,8,3,2,1.0,35,4,2,1.0,9,4,0.7880143112701159,20,4,0.7880143112701159,True,True,True,True,True,26,7,75,7,True,12,Friday,ny_main,bear,0.832,high,above,above,0.60933868582293,0.1267123287671266,0.1318439752970004,0.2920089725910545,True,value_low_half,hvn,True,True,-0.1093737965031255,0.7575757575757576,True,True,0.0788907996560635,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True
12929,15min,m15_2c_1atr,supply,2018.79,2014.63,2023-05-03 17:00:00+00:00,2023-05-03 16:15:00+00:00,2023-05-03 16:30:00+00:00,2023-05-03 16:45:00+00:00,2,1.610297590930613,1.3755314123759657,0.8461538461538713,2023-05-03 17:00:00+00:00,2023-05-03 17:20:00+00:00,2012.52,2019.3421428571428,6.822142857142808,0.0,True,256567,256568,3,2012.47,0.8059299191374608,0.0982096115590104,1.0436603497016268,-5.209506857920669,-1.0,stop,2023,2023-05,2023-05-03,0.0439744529368655,-1.0439744529368655,0.03-0.05R,7,3,2,0.5432692307692476,7,3,2,0.5432692307692476,2,1,0.5384615384615595,14,4,1.0,True,True,True,True,True,11,7,35,7,False,13,Wednesday,ny_main,bull,0.834,high,inside,inside,0.6429159802306514,0.8297872340425475,-0.0250006825026159,-0.0464573245856969,True,value_high_half,hvn,True,True,0.0674274945031992,0.918918918918919,True,True,0.1681592039801037,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,False
12944,15min,m15_2c_1atr,supply,2059.58,2053.5,2023-05-04 18:15:00+00:00,2023-05-04 17:30:00+00:00,2023-05-04 17:45:00+00:00,2023-05-04 18:00:00+00:00,2,2.045365853658551,1.0380487804877985,0.7368421052630949,2023-05-04 19:10:00+00:00,2023-05-04 19:20:00+00:00,2050.02,2060.087571428571,10.067571428571227,0.9166666666666666,True,256867,256868,1,2050.08,0.7867803837953117,5.01809203524764,0.2950065982716645,3.194414882295419,1.0,tp1,2023,2023-05,2023-05-04,0.0297986462900691,0.9702013537099308,<=0.03R,3,3,2,0.5888157894736793,3,3,2,0.5888157894736793,1,1,0.5888157894736793,1,1,0.5888157894736793,True,True,True,True,True,5,5,5,5,True,15,Thursday,ny_main,bull,0.964,high,above,above,0.573474178403757,0.1933028919330213,-0.237438706279396,0.295801290481112,True,above_value,mid_volume,False,True,2.164375008868684,0.5,False,False,,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False
13168,15min,m15_2c_1atr,supply,1953.88,1951.38,2023-05-26 15:45:00+00:00,2023-05-26 15:00:00+00:00,2023-05-26 15:15:00+00:00,2023-05-26 15:30:00+00:00,2,4.424601704334923,1.29677658391997,0.7119999999999891,2023-05-26 17:05:00+00:00,2023-05-26 17:30:00+00:00,1948.03,1954.356,6.326000000000249,1.3333333333333333,True,261261,261262,4,1948.03,0.6849315068493513,1.46380018969327,0.2687322162503918,0.2592475497944685,1.0,tp1,2023,2023-05,2023-05-26,0.0474233322794796,0.9525766677205204,0.03-0.05R,1,1,1,0.9160000000000764,1,1,1,0.9160000000000764,1,1,0.8560000000000401,1,1,0.8560000000000401,True,True,True,True,True,3,3,3,3,True,13,Friday,ny_main,bear,0.916,high,below,below,0.2779156327543322,0.0837499999999806,-1.614999112605145,-2.136368866758527,True,above_value,hvn,False,True,0.771419538412886,0.7560975609756098,True,False,0.1619433198380687,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True
13215,15min,m15_2c_1atr,demand,1969.94,1960.5,2023-05-31 17:45:00+00:00,2023-05-31 17:00:00+00:00,2023-05-31 17:15:00+00:00,2023-05-31 17:30:00+00:00,2,2.462323943661986,2.3267605633803066,0.8379237288135631,2023-05-31 17:45:00+00:00,2023-05-31 17:50:00+00:00,1970.16,1959.722,10.438000000000102,0.0,True,262049,262050,0,1970.16,0.6269230769229985,0.3151944817014688,1.1218624257520524,1.1985054608162358,-1.0,stop,2023,2023-05,2023-05-31,0.0287411381490704,-1.0287411381490703,<=0.03R,4,2,1,0.2309322033898118,7,3,2,0.2997881355932109,4,4,0.003177966101692,11,4,0.4915254237288213,True,True,True,True,True,12,7,29,7,False,13,Wednesday,ny_main,bull,0.97,high,above,above,0.9177563661390112,0.4537815126050543,0.7252744420815784,1.479870047402868,True,above_value,mid_volume,False,True,0.6677524429967387,0.3095238095238095,True,False,0.142220571852949,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,False
13224,15min,m15_2c_1atr,demand,1967.47,1958.66,2023-06-01 16:00:00+00:00,2023-06-01 15:15:00+00:00,2023-06-01 15:30:00+00:00,2023-06-01 15:45:00+00:00,2,2.756511350059731,2.947192353643939,0.6935300794551575,2023-06-01 16:00:00+00:00,2023-06-01 16:05:00+00:00,1969.37,1958.0787142857143,11.29128571428555,0.0,True,262304,262305,0,1969.38,0.3333333333333333,1.2407798681663855,0.6642290514809241,-0.4729310846544107,1.0,tp1,2023,2023-06,2023-06-01,0.0265691620592369,0.973430837940763,<=0.03R,7,3,2,0.7911464245176016,16,4,2,0.7911464245176016,12,4,0.3473325766174761,20,4,0.3745743473325738,True,True,True,True,True,31,7,56,7,True,12,Thursday,ny_main,bull,0.9,high,above,above,0.8454484455379202,0.1419491525423393,0.4460752473086105,1.0203545673687957,True,value_low_half,hvn,True,True,-0.1049481901339811,0.9047619047619048,True,True,0.142220571852949,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False
13225,15min,m15_2c_1atr,demand,1971.16,1966.44,2023-06-01 16:45:00+00:00,2023-06-01 16:00:00+00:00,2023-06-01 16:15:00+00:00,2023-06-01 16:30:00+00:00,2,1.6291312091826804,1.3077379774391416,0.2796610169491856,2023-06-01 17:05:00+00:00,2023-06-01 17:10:00+00:00,1972.55,1965.930142857143,6.619857142856972,0.3333333333333333,True,262317,262318,0,1972.41,0.3189873417721459,1.635986965622975,1.4728414510455936,-1.129933749109853,1.0,tp1,2023,2023-06,2023-06-01,0.0453181984937105,0.9546818015062896,0.03-0.05R,4,3,2,1.0,4,3,2,1.0,0,0,0.0,4,3,0.5360169491525335,True,True,True,False,True,4,3,12,7,True,13,Thursday,ny_main,bull,0.942,high,above,above,0.6956201693043869,0.320209973753283,0.6564331057685441,1.4856729879157553,True,value_high_half,mid_volume,False,True,0.6873260104879712,0.5652173913043478,True,False,0.3330838323353295,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False
13273,15min,m15_2c_1atr,supply,1964.2,1960.91,2023-06-06 16:45:00+00:00,2023-06-06 16:00:00+00:00,2023-06-06 16:15:00+00:00,2023-06-06 16:30:00+00:00,2,1.9074753173484489,1.2992947813822209,0.5805471124620374,2023-06-06 17:15:00+00:00,2023-06-06 17:45:00+00:00,1957.21,1964.6514285714288,7.44142857142856,0.5,True,263152,263153,5,1957.22,0.8333333333332897,0.0483778076406391,1.0535611441735364,1.0885006719140151,-1.0,stop,2023,2023-06,2023-06-06,0.0403148397005184,-1.0403148397005184,0.03-0.05R,15,4,2,1.0,34,4,2,1.0,5,4,0.969604863221912,13,4,1.0,True,True,True,True,True,25,7,60,7,False,13,Tuesday,ny_main,bull,0.892,high,below,below,0.4355686356947736,1.0,0.05345993285243,-0.2289234431764569,True,above_value,mid_volume,False,True,0.3769437511998555,0.5833333333333334,True,True,0.2358845671267238,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,True
13313,15min,m15_2c_1atr,demand,1964.09,1956.64,2023-06-09 17:15:00+00:00,2023-06-09 16:30:00+00:00,2023-06-09 16:45:00+00:00,2023-06-09 17:00:00+00:00,2,1.6278366111951763,2.2541603630861564,0.6818791946308793,2023-06-09 17:15:00+00:00,2023-06-09 17:20:00+00:00,1964.69,1956.1952857142855,8.49471428571428,0.0,True,263975,263976,0,1964.69,0.5639534883720999,0.4037805021609886,1.025343490910319,-0.8522947042698836,-1.0,stop,2023,2023-06,2023-06-09,0.0353160789062106,-1.0353160789062106,0.03-0.05R,11,4,2,0.3610738255033413,46,4,2,0.4979865771812251,10,4,1.0,35,4,1.0,True,True,True,True,True,31,7,116,7,False,13,Friday,ny_main,bull,0.916,high,above,above,0.9563831905994906,0.8353174603174736,0.9570964428202906,0.9730242447367946,True,below_value,lvn,False,True,-0.5162033533457773,0.1034482758620689,True,True,0.142220571852949,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False
13508,15min,m15_2c_1atr,demand,1913.79,1909.74,2023-06-30 17:15:00+00:00,2023-06-30 16:30:00+00:00,2023-06-30 16:45:00+00:00,2023-06-30 17:00:00+00:00,2,1.7143489813994484,1.255535872453476,0.6246913580247477,2023-06-30 17:35:00+00:00,2023-06-30 17:45:00+00:00,1916.44,1909.1987142857145,7.241285714285823,0.3333333333333333,True,268076,268077,1,1916.49,0.8451327433627864,2.016216536132057,0.8769160961944463,1.5563534494663278,1.0,tp1,2023,2023-06,2023-06-30,0.0414291069068233,0.9585708930931768,0.03-0.05R,1,1,1,0.7925925925926105,9,3,2,0.7925925925926105,3,2,0.6000000000000224,5,2,0.6839506172839538,True,True,True,True,True,7,5,19,7,True,13,Friday,ny_main,bear,0.962,high,above,above,0.4497463836182678,0.3217054263566298,0.340619860707161,1.149496150910566,True,value_high_half,mid_volume,False,True,0.416362524413557,0.6216216216216216,False,False,,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True
13647,15min,m15_2c_1atr,supply,1962.63,1958.62,2023-07-14 16:00:00+00:00,2023-07-14 15:15:00+00:00,2023-07-14 15:30:00+00:00,2023-07-14 15:45:00+00:00,2,1.8935472110827705,2.046664236237803,0.1820448877805432,2023-07-14 16:40:00+00:00,2023-07-14 17:05:00+00:00,1953.54,1963.161142857143,9.621142857143012,0.6666666666666666,True,270796,270797,4,1953.54,0.547226386806623,0.8075963651481706,0.8845103046860927,0.1361584605333413,0.1361584605333413,time,2023,2023-07,2023-07-14,0.0311813268396977,0.1049771336936435,0.03-0.05R,14,4,2,1.0,22,4,2,1.0,6,4,0.5735660847879873,14,4,0.5735660847879873,True,True,True,True,True,26,7,50,7,True,13,Friday,ny_main,bull,0.906,high,below,below,0.4600326264273578,0.2788605697151339,-1.4142433521785287,-1.5625609016924515,True,value_high_half,hvn,True,True,0.0389766585496222,0.8333333333333334,True,False,0.1935047361298864,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,True,False
13677,15min,m15_2c_1atr,demand,1965.9,1961.02,2023-07-18 15:30:00+00:00,2023-07-18 14:30:00+00:00,2023-07-18 14:45:00+00:00,2023-07-18 15:15:00+00:00,3,1.9265658747299208,2.107991360691172,0.651639344262247,2023-07-18 15:30:00+00:00,2023-07-18 15:55:00+00:00,1967.3,1960.4288571428572,6.871142857142786,0.0,True,271334,271335,4,1967.28,0.5773955773955641,2.4872136055553713,0.5195642230446134,1.4262547299264083,1.0,tp1,2023,2023-07,2023-07-18,0.04366085907938,0.95633914092062,0.03-0.05R,5,4,2,1.0,6,4,2,1.0,0,0,0.0,1,1,0.1290983606557572,True,True,True,False,True,5,3,8,5,True,11,Tuesday,london_ny_overlap,bull,0.954,high,above,above,0.5209840810420171,0.9823899371069058,1.1681947502627352,1.5309847677959991,True,value_high_half,hvn,True,True,0.2488668967524716,0.875,False,False,,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False
13678,15min,m15_2c_1atr,demand,1971.03,1960.76,2023-07-18 16:15:00+00:00,2023-07-18 15:30:00+00:00,2023-07-18 15:45:00+00:00,2023-07-18 16:00:00+00:00,2,2.198823529411752,2.819215686274492,0.532619279454704,2023-07-18 16:15:00+00:00,2023-07-18 17:00:00+00:00,1971.29,1960.145,11.144999999999982,0.0,True,271347,271348,8,1971.36,0.7727272727272199,1.1754149842979056,0.1327949753252598,0.2575145805293964,1.0,tp1,2023,2023-07,2023-07-18,0.0269179004037685,0.9730820995962316,<=0.03R,7,4,2,0.4751703992210436,8,4,2,0.4751703992210436,0,0,0.0,1,1,0.0866601752677801,True,True,True,False,True,7,3,10,5,True,13,Tuesday,ny_main,bull,1.0,high,above,above,0.3551797040169478,0.6625766871165588,1.3408922505192866,1.9840041443070355,True,value_high_half,mid_volume,True,True,0.3719156572454005,0.3111111111111111,False,False,,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True
13707,15min,m15_2c_1atr,demand,1978.22,1972.41,2023-07-20 16:15:00+00:00,2023-07-20 15:30:00+00:00,2023-07-20 15:45:00+00:00,2023-07-20 16:00:00+00:00,2,1.872238805970144,2.428059701492498,0.8588640275387359,2023-07-20 16:15:00+00:00,2023-07-20 16:25:00+00:00,1978.51,1971.9651428571428,6.544857142857154,0.0,True,271892,271893,1,1978.53,0.8809523809524776,0.2475225913476406,1.222333784432704,-2.6906622429824747,-1.0,stop,2023,2023-07,2023-07-20,0.0458375169162264,-1.0458375169162264,0.03-0.05R,10,4,2,0.4371772805507724,25,4,2,0.5989672977624872,4,4,0.2719449225473222,4,4,0.2719449225473222,True,True,True,True,True,18,7,33,7,False,12,Thursday,ny_main,bull,0.836,high,below,below,0.9209997127262028,0.6173285198555621,0.3990810555469353,-0.1943349919539669,True,value_low_half,mid_volume,True,True,-0.2956519841096519,0.5555555555555556,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False
13742,15min,m15_2c_1atr,demand,1955.54,1953.15,2023-07-25 15:00:00+00:00,2023-07-25 14:15:00+00:00,2023-07-25 14:30:00+00:00,2023-07-25 14:45:00+00:00,2,3.2115708039017505,1.125462495795432,0.3179916317991763,2023-07-25 17:00:00+00:00,2023-07-25 17:15:00+00:00,1959.79,1952.7134285714287,7.076571428571242,2.0,True,272730,272731,2,1959.8,0.8301158301158037,2.1606508397933335,0.4013242894056837,1.890746124031073,1.0,tp1,2023,2023-07,2023-07-25,0.0423934108527142,0.9576065891472856,0.03-0.05R,7,4,2,1.0,7,4,2,1.0,2,2,0.7447698744770157,7,2,1.0,True,True,True,True,True,11,7,21,7,True,13,Tuesday,ny_main,bear,0.952,high,below,below,0.5750786163522478,0.1958041958042475,-0.0419999570095515,-0.2101459881245057,True,below_value,mid_volume,False,False,-0.7637879521963987,0.5652173913043478,False,False,,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True
13899,15min,m15_2c_1atr,supply,1926.69,1922.37,2023-08-10 16:30:00+00:00,2023-08-10 15:45:00+00:00,2023-08-10 16:00:00+00:00,2023-08-10 16:15:00+00:00,2,2.4654088050314065,1.811320754717057,0.601851851851808,2023-08-10 16:35:00+00:00,2023-08-10 17:05:00+00:00,1920.76,1927.1497142857145,6.389714285714263,0.0833333333333333,True,276032,276033,5,1920.74,0.8723404255318449,1.550930066177804,0.15493650509748,0.2269272044357081,1.0,tp1,2023,2023-08,2023-08-10,0.046950456090145,0.953049543909855,0.03-0.05R,4,4,2,1.0,10,4,2,1.0,1,1,0.9375000000000066,1,1,0.9375000000000066,True,True,True,True,True,6,5,12,5,True,13,Thursday,ny_main,bear,0.942,high,below,below,0.539152759948641,0.0880398671096302,-1.3026182053842372,-1.2708186934172272,True,above_value,mid_volume,False,True,1.1393310677875157,0.59375,True,True,0.2535564853556501,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False
14016,15min,m15_2c_1atr,demand,1908.55,1903.67,2023-08-23 16:30:00+00:00,2023-08-23 15:45:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:15:00+00:00,2,2.9409649385675616,2.047347917290923,0.9836065573770636,2023-08-23 16:40:00+00:00,2023-08-23 16:45:00+00:00,1909.46,1903.1468571428572,6.313142857142793,0.1666666666666666,True,278512,278513,0,1909.04,0.4411764705882476,2.2049239681390636,0.0,2.109884141926152,1.0,tp1,2023,2023-08,2023-08-23,0.047519913106445,0.9524800868935548,0.03-0.05R,6,3,2,0.1475409836065665,8,4,2,0.1475409836065665,0,0,0.0,5,4,1.0,True,True,True,False,True,6,3,18,7,True,12,Wednesday,ny_main,bull,1.0,high,above,above,0.3860577983675257,0.910052910052896,2.675806296127544,3.592565097182548,True,above_value,mid_volume,True,True,0.3738233164373882,0.6666666666666666,False,False,,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
14038,15min,m15_2c_1atr,supply,1920.27,1918.0,2023-08-25 15:45:00+00:00,2023-08-25 15:00:00+00:00,2023-08-25 15:15:00+00:00,2023-08-25 15:30:00+00:00,2,2.0859794821689936,1.5525158768929996,0.7841409691629898,2023-08-25 17:00:00+00:00,2023-08-25 17:25:00+00:00,1914.07,1920.9214285714288,6.851428571428642,1.25,True,279072,279073,4,1914.06,0.7293064876957429,1.5047956630525203,1.0275229357798006,-0.9749791492910752,1.0,tp1,2023,2023-08,2023-08-25,0.0437864887406167,0.9562135112593833,0.03-0.05R,5,3,2,1.0,11,4,2,1.0,11,4,1.0,11,4,1.0,True,True,True,True,True,27,7,33,7,True,13,Friday,ny_main,bull,0.982,high,below,below,0.442424242424253,0.1020733652312581,-1.3325525666172393,-1.5046809717084586,True,above_value,mid_volume,False,True,0.2751251042535405,0.5,False,False,,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False
14370,15min,m15_2c_1atr,supply,1878.8,1873.73,2023-09-29 16:45:00+00:00,2023-09-29 16:00:00+00:00,2023-09-29 16:15:00+00:00,2023-09-29 16:30:00+00:00,2,2.3170799665645325,1.9777096684313,0.9566074950690276,2023-09-29 16:45:00+00:00,2023-09-29 16:50:00+00:00,1871.28,1879.2392857142856,7.95928571428567,0.0,True,285919,285920,0,1871.28,0.5520000000000437,5.5394418020281995,0.1294085973256726,5.342187920667711,1.0,tp1,2023,2023-09,2023-09-29,0.0376918244637891,0.9623081755362108,0.03-0.05R,6,4,2,0.5502958579881654,19,4,2,0.6942800788954686,3,2,0.6666666666666518,3,2,0.6666666666666518,True,True,True,True,True,12,7,25,7,True,12,Friday,ny_main,bear,0.95,high,below,below,0.3989730423620502,0.0802292263610234,-0.7832549464643608,-0.5196867869963592,True,above_value,lvn,False,True,0.4416225433007134,0.25,True,False,0.2967542503864005,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False
14385,15min,m15_2c_1atr,supply,1837.64,1832.38,2023-10-02 17:15:00+00:00,2023-10-02 16:30:00+00:00,2023-10-02 16:45:00+00:00,2023-10-02 17:00:00+00:00,2,2.7070617063934472,1.640454444196936,0.3840304182509478,2023-10-02 17:30:00+00:00,2023-10-02 17:40:00+00:00,1830.83,1838.2432857142855,7.413285714285848,0.25,True,286205,286206,1,1830.84,0.3966942148760734,2.098934345672782,0.516640009249814,0.9010849247489644,1.0,tp1,2023,2023-10,2023-10-02,0.0404678858420203,0.9595321141579796,0.03-0.05R,2,2,1,0.54372623574147,2,2,1,0.54372623574147,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2,True,13,Monday,ny_main,bear,0.966,high,below,below,0.6965034965035061,0.1682070240295524,-1.15005569287778,-1.8563931051513312,True,value_high_half,hvn,True,True,0.0350721677297804,0.9047619047619048,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False
