net_r,pf,max_dd_r
194.8960588270553,1.7529652678911534,-6.935244334366672
200.64366358207772,1.7760699824060622,-10.294130751239948
152.2084014494284,1.5351293585356205,-10.036733176798208
98.6419622584227,1.3177682114039926,-10.052973327062144
230.64147429050635,1.9556257196909004,-7.012713528454896
137.47035297130245,1.4713948276236113,-11.528734379077903
169.57305942418157,1.6167242497942738,-11.977326701456917
169.08034876709291,1.6198908464304322,-6.667840485927542
157.54119893042844,1.562164230255968,-12.263058830775385
164.57726912442232,1.5948528121802876,-7.3620938386841885
172.02826935372497,1.6323235556992186,-10.589802043038844
165.97562470052037,1.6000682125146648,-7.7703836887899485
154.71355672615675,1.5467745751028368,-6.468846363604712
158.1013488403502,1.5659018170969274,-9.482373387093162
186.97944271995146,1.7100470197090056,-7.7736727198562505
217.7772143718325,1.8774447881645204,-5.536415659699074
207.42542457543746,1.819456057916214,-6.192122054957551
182.8169348574533,1.6824259476489547,-13.606766257815934
151.31306495933524,1.5341211948425981,-7.961279740218018
181.22604425691762,1.6758297183662714,-14.7196772875904
139.37632120177784,1.4824016255971155,-10.63299009958503
167.7212194948524,1.6117429059699535,-8.318912036955368
158.4538013557437,1.5648718219760105,-7.465327732857929
168.31150150468102,1.6107970890821368,-8.153503392540244
204.264731671268,1.802572834648306,-7.917987497785617
158.5774095047899,1.567891551173827,-8.828087883723526
132.1961262948487,1.4531442533467347,-15.873332227151801
137.35781761949332,1.4710385899151661,-16.229171666925666
221.40026514123457,1.892124534721916,-8.94323515780576
148.24389701074182,1.5159079077264503,-9.229090432003972
174.29650141817856,1.6436403496253327,-8.49125709224262
172.56595292038955,1.6328902845033406,-11.12432616053043
174.68833700314394,1.6436984499392615,-10.620736041278267
128.79613929524658,1.4339184847705777,-7.945922098593812
146.08597418715877,1.5092046772493684,-10.698807865134285
184.8888387278969,1.6961123601089008,-9.240160441075645
117.48773120251172,1.3902031811687015,-16.847365108914474
132.6928679839686,1.4497120814918054,-10.788328407193465
194.48020882358708,1.7450419196944695,-9.479288794632652
159.55754412528967,1.5701172085718185,-10.482292327694552
186.9343676006184,1.7089948440078016,-5.953481653905506
183.1388981065499,1.6878317658296602,-9.328292814845554
127.34486606204045,1.4287580832458393,-8.00350107008886
188.03540563345155,1.7121007939059871,-5.680802821018332
190.40370554777098,1.7262522008466819,-8.280706279936512
150.30326908744615,1.5302617352305745,-9.494934445978458
139.74193983701133,1.4838787144384298,-9.973617345583818
160.61888779968598,1.5781649014791521,-10.58322553289365
182.59267265989672,1.6825246679699406,-10.067718003327798
148.37477366911895,1.519409561259054,-11.33340314331845
162.28679979089526,1.5824992438007082,-9.98073092560239
131.8318897129185,1.446599706786221,-8.581394094910706
184.15994820340563,1.6898898868513217,-6.651473466338899
148.40009243334364,1.521357365282342,-11.016434969182278
172.0179404499964,1.628247993800658,-10.726769830719181
153.93322810020436,1.54564475227747,-10.193455942276472
