zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped,winner,entry_ny_hour,entry_weekday,entry_session,trend_ema50_200,atr_pct_rank_500,vol_regime,orb30_state,orb15_state,orb30_width_atr,entry_close_location,entry_ema8_distance_atr,entry_ema20_distance_atr,profile_complete,profile_location,volume_node,zone_contains_poc,zone_overlaps_value,poc_distance_r,zone_volume_percentile,ob_overlap_30d,ob_fvg_bos_overlap_30d,ob_min_discount_position_30d,recent_fvg_20,zone_fvg_overlap_100,opposite_fvg_20,dir_demand,dir_supply,cost_le_0p03,cost_le_0p05,risk_ge_10,risk_ge_15,fast_confirm_1,fast_confirm_2,fast_confirm_3,body_ge_45,body_ge_60,body_ge_70,h1_stack_96,h1_stack_30d,intraday_stack_24h,intraday_stack_7d,stack_score3,stack_7d30d_score3,trend_aligned,orb_continuation,orb_reversal,orb_inside,vp_lvn,vp_hvn,vp_value_low,vp_value_high,vp_below_value,vp_above_value,ob_quality,tight_zone,wide_zone,impulse_ge_1p5,impulse_ge_2,base_body_low,base_body_high,ny_main_or_overlap,avoid_after_hours,ema8_aligned
19251,15min,m15_2c_1atr,demand,2940.55,2933.28,2025-02-24 18:15:00+00:00,2025-02-24 17:30:00+00:00,2025-02-24 17:45:00+00:00,2025-02-24 18:00:00+00:00,2,1.2194125159642737,1.299872286079184,0.0316368638239365,2025-02-24 18:35:00+00:00,2025-02-24 18:45:00+00:00,2942.76,2932.7627142857145,9.99728571428568,0.3333333333333333,True,385084,385085,1,2942.75,0.9094076655053054,1.0992983809891077,1.0272788328260998,-3.9430702619282583,1.0,tp1,2025,2025-02,2025-02-24,0.0300081450679471,0.9699918549320528,0.03-0.05R,4,3,2,0.7716643741403221,34,4,2,1.0,4,3,0.6781292984869743,13,4,0.6781292984869743,True,True,True,True,True,12,7,60,7,True,13,Monday,ny_main,bull,0.946,high,below,below,1.003001435469096,0.953352769679214,0.3627782530878035,0.1919718534014748,True,value_low_half,hvn,False,True,-0.4336176962318395,0.9295774647887324,True,True,0.3391089108910933,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True
19307,15min,m15_2c_1atr,supply,2850.81,2846.36,2025-02-28 20:15:00+00:00,2025-02-28 18:45:00+00:00,2025-02-28 19:00:00+00:00,2025-02-28 20:00:00+00:00,5,1.080252986647972,0.8756148981025632,0.1685393258427035,2025-02-28 20:15:00+00:00,2025-02-28 20:25:00+00:00,2843.51,2851.3165714285715,7.80657142857126,0.0,True,386208,386209,1,2843.5,0.5428571428571294,0.6917249203967619,1.1362222303553888,-5.7438787834426055,-1.0,stop,2025,2025-02,2025-02-28,0.0384291622442639,-1.0384291622442638,0.03-0.05R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1,False,15,Friday,ny_main,bear,0.82,high,below,below,0.7323788546255916,0.1644144144144249,-0.9489552034707164,-1.4918974433212135,True,value_low_half,hvn,False,True,-2.0066427551879755,0.8348623853211009,False,False,,True,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True
19362,15min,m15_2c_1atr,supply,2905.4,2901.12,2025-03-06 11:30:00+00:00,2025-03-06 10:45:00+00:00,2025-03-06 11:00:00+00:00,2025-03-06 11:15:00+00:00,2,1.0748560460652925,0.9584133077415607,0.053738317757011,2025-03-06 12:30:00+00:00,2025-03-06 13:00:00+00:00,2899.24,2905.971142857143,6.731142857143368,1.0,True,387223,387224,5,2899.3,0.5890410958902966,0.0876522772612912,1.2657583089264937,-2.94600789507178,-1.0,stop,2025,2025-03,2025-03-06,0.0445689545396629,-1.044568954539663,0.03-0.05R,1,1,1,1.0,2,2,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,2,2,False,8,Thursday,london_ny_overlap,bull,0.872,high,below,below,0.751141552511413,0.2142857142856701,-0.0923599664927875,-0.97576010471301,True,below_value,mid_volume,False,False,-2.3012436860645664,0.6578947368421053,False,False,,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True
19366,15min,m15_2c_1atr,demand,2911.44,2906.37,2025-03-06 17:00:00+00:00,2025-03-06 16:15:00+00:00,2025-03-06 16:30:00+00:00,2025-03-06 16:45:00+00:00,2,1.21574973031282,0.9571197411003328,0.0453648915187398,2025-03-06 17:20:00+00:00,2025-03-06 17:45:00+00:00,2913.87,2905.6091428571426,8.260857142857276,0.3333333333333333,True,387280,387281,4,2913.85,0.9157894736842844,0.9175803271884384,1.369107321965869,0.5156849859924783,-1.0,stop,2025,2025-03,2025-03-06,0.0363158440839754,-1.0363158440839757,0.03-0.05R,0,0,0,0.0,13,4,2,1.0,9,4,1.0,29,4,1.0,False,True,False,True,True,18,4,71,7,False,12,Thursday,ny_main,bull,0.904,high,above,above,0.7015756426963521,0.5068493150685802,0.3171526234012422,0.8178331563107639,True,value_low_half,mid_volume,False,True,-1.0101857296026155,0.3947368421052631,True,False,0.2183246073298239,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True
19475,15min,m15_2c_1atr,demand,3031.45,3026.73,2025-03-18 15:00:00+00:00,2025-03-18 14:15:00+00:00,2025-03-18 14:30:00+00:00,2025-03-18 14:45:00+00:00,2,1.454251883745972,1.1855041263006458,0.3199152542373479,2025-03-18 15:35:00+00:00,2025-03-18 15:50:00+00:00,3034.64,3026.055428571429,8.584571428571053,0.5833333333333334,True,389477,389478,2,3034.62,0.7827160493826867,0.3541236770285674,1.0903281634826696,-0.8468681355255625,-1.0,stop,2025,2025-03,2025-03-18,0.0349464154962406,-1.034946415496241,0.03-0.05R,1,1,1,1.0,1,1,1,1.0,3,3,0.3855932203390341,3,3,0.3855932203390341,True,True,True,True,True,7,5,7,5,False,11,Tuesday,london_ny_overlap,bull,0.904,high,above,above,0.7694748990190444,0.5721393034826026,0.3777295973647955,1.1156998245188257,True,above_value,hvn,False,False,3.534247487186486,0.85,True,True,0.5838509316770256,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True
19574,15min,m15_2c_1atr,demand,3037.1,3034.63,2025-03-27 12:00:00+00:00,2025-03-27 11:15:00+00:00,2025-03-27 11:30:00+00:00,2025-03-27 11:45:00+00:00,2,1.2608506944444742,0.7504340277777182,0.3238866396760291,2025-03-27 15:35:00+00:00,2025-03-27 16:00:00+00:00,3040.82,3033.8128571428574,7.007142857142753,3.5833333333333335,True,391410,391411,4,3040.79,0.6421404682274959,6.569011213047971,0.0057084607543272,5.601427115188666,1.0,tp1,2025,2025-03,2025-03-27,0.0428134556574929,0.957186544342507,0.03-0.05R,2,2,2,1.0,7,3,2,1.0,4,4,0.5384615384615526,8,4,1.0,True,True,True,True,True,10,6,23,7,True,12,Thursday,ny_main,bull,0.976,high,below,below,1.231810490693795,0.972850678733055,0.3785414581220365,0.4176506117269246,True,value_high_half,hvn,False,True,2.727930682976564,0.9540229885057472,False,False,,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
19604,15min,m15_2c_1atr,demand,3116.31,3111.92,2025-03-31 13:45:00+00:00,2025-03-31 12:45:00+00:00,2025-03-31 13:00:00+00:00,2025-03-31 13:30:00+00:00,3,1.1828648831695892,1.0406366407043233,0.1025056947608851,2025-03-31 14:25:00+00:00,2025-03-31 14:40:00+00:00,3117.67,3111.4058571428573,6.264142857142815,0.6666666666666666,True,391928,391929,2,3117.72,0.9790575916229376,1.460694656662662,1.1909051517708638,2.496750210951215,1.0,tp1,2025,2025-03,2025-03-31,0.0478916280872999,0.9521083719127,0.03-0.05R,3,2,1,0.3576309794988051,3,2,1,0.3576309794988051,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,3,3,True,10,Monday,london_ny_overlap,bull,0.786,high,inside,above,1.622921126296807,0.8221415607986197,0.0259187173872402,0.1179585029376867,True,value_low_half,mid_volume,False,True,-1.2986613149673176,0.5757575757575758,False,False,,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True
19662,15min,m15_2c_1atr,supply,3050.58,3031.36,2025-04-04 18:45:00+00:00,2025-04-04 18:00:00+00:00,2025-04-04 18:15:00+00:00,2025-04-04 18:30:00+00:00,2,1.4816732745367676,1.088599401246045,0.2970863683662901,2025-04-04 19:25:00+00:00,2025-04-04 20:10:00+00:00,3027.17,3051.642857142857,24.47285714285681,0.6666666666666666,True,393098,393099,8,3027.16,0.6059113300492556,2.264958262798478,1.1310489755414248,2.2935613799545043,1.0,tp1,2025,2025-04,2025-04-04,0.0122584787811571,0.9877415212188428,<=0.03R,0,0,0,0.0,0,0,0,0.0,0,0,0.0,20,4,0.5098855359000952,False,False,False,False,True,0,0,40,4,True,16,Friday,ny_main,bear,0.94,high,below,below,1.2219154809938448,0.3253873659118069,-0.3026712983122365,-1.4855107861602626,True,below_value,mid_volume,False,False,-2.5448601949682104,0.4297872340425532,True,True,0.1229868228404284,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True
19663,15min,m15_2c_1atr,supply,3036.95,3026.81,2025-04-04 20:30:00+00:00,2025-04-04 19:30:00+00:00,2025-04-04 19:45:00+00:00,2025-04-04 20:15:00+00:00,3,1.0907704042715598,0.7734553775743592,0.1854043392505062,2025-04-04 20:35:00+00:00,2025-04-04 20:45:00+00:00,3023.88,3037.8455714285715,13.965571428571366,0.0833333333333333,True,393105,393106,1,3023.93,0.2423728813559778,0.411010750928322,1.2308841129717052,3.8315653801696334,-1.0,stop,2025,2025-04,2025-04-04,0.0214813981321413,-1.0214813981321411,<=0.03R,1,1,1,0.5512820512820277,1,1,1,0.5512820512820277,0,0,0.0,16,4,0.7869822485207217,True,True,True,False,True,1,1,33,5,False,16,Friday,ny_main,bear,0.916,high,below,below,1.3651245551601476,0.8233766233766617,-0.097082809388726,-1.24764120543838,True,below_value,mid_volume,False,False,-5.683261899160198,0.5063291139240507,True,True,0.4228543876566963,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True
19683,15min,m15_2c_1atr,demand,2997.4,2990.88,2025-04-08 08:15:00+00:00,2025-04-08 07:30:00+00:00,2025-04-08 07:45:00+00:00,2025-04-08 08:00:00+00:00,2,1.5368631868820417,1.142571035173362,0.0690184049079477,2025-04-08 12:25:00+00:00,2025-04-08 12:35:00+00:00,3001.93,2990.139,11.790999999999713,4.166666666666667,True,393559,393560,1,3001.95,0.8064085447262714,1.7708421677551198,1.1602069374947137,3.4857094394030503,1.0,tp1,2025,2025-04,2025-04-08,0.0254431345941826,0.9745568654058174,<=0.03R,3,3,2,0.3052147239263477,6,4,2,1.0,1,1,0.6487730061349739,4,2,1.0,True,True,True,True,True,5,5,14,7,True,8,Tuesday,london_ny_overlap,bear,0.532,mid,inside,inside,0.741626794258386,0.888513513513501,0.2840436200039689,0.3414091359673321,True,value_low_half,lvn,False,True,-2.8928844033585364,0.0742857142857142,False,False,,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True
19692,15min,m15_2c_1atr,supply,3017.7,3010.21,2025-04-08 18:15:00+00:00,2025-04-08 17:30:00+00:00,2025-04-08 17:45:00+00:00,2025-04-08 18:00:00+00:00,2,1.0190866239085277,0.8102928676299991,0.1842456608811341,2025-04-08 18:35:00+00:00,2025-04-08 18:45:00+00:00,3005.2,3018.4779999999996,13.277999999999793,0.3333333333333333,True,393633,393634,1,3005.11,0.8874458874458887,2.6555204097002796,1.147763217352047,-6.418888386805343,1.0,tp1,2025,2025-04,2025-04-08,0.0225937641211029,0.9774062358788972,<=0.03R,7,3,2,1.0,14,4,2,1.0,1,1,0.3791722296394891,6,3,0.6849132176235325,True,True,True,True,True,9,5,26,7,True,14,Tuesday,ny_main,bear,0.682,high,below,below,0.5545144804088754,0.0348837209302018,-0.6161004047612656,-0.8031412732016281,True,value_high_half,hvn,False,True,0.504970628106645,0.7777777777777778,True,True,0.3982377332411863,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,True
19702,15min,m15_2c_1atr,demand,3045.55,3041.41,2025-04-09 14:30:00+00:00,2025-04-09 13:45:00+00:00,2025-04-09 14:00:00+00:00,2025-04-09 14:15:00+00:00,2,2.427520381785663,0.5762577053092551,0.089371980676295,2025-04-09 15:40:00+00:00,2025-04-09 16:10:00+00:00,3055.97,3040.002285714286,15.96771428571401,1.1666666666666667,True,393878,393879,5,3055.75,0.7876404494382188,5.581888453486603,0.4546674539696103,5.441605382289377,1.0,tp1,2025,2025-04,2025-04-09,0.0187879113210588,0.9812120886789412,<=0.03R,3,3,2,1.0,3,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,3,3,3,3,True,12,Wednesday,ny_main,bull,0.74,high,above,above,0.8948327381386175,0.7268588770864982,0.4087995343672093,0.9200824091805656,True,value_high_half,hvn,False,True,2.268953423873213,0.8325123152709359,False,False,,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True
19761,15min,m15_2c_1atr,supply,3230.16,3226.59,2025-04-15 12:45:00+00:00,2025-04-15 12:00:00+00:00,2025-04-15 12:15:00+00:00,2025-04-15 12:30:00+00:00,2,1.1345218800648416,0.8100486223662309,0.2885154061625445,2025-04-15 13:10:00+00:00,2025-04-15 13:25:00+00:00,3224.32,3230.571571428571,6.251571428570969,0.4166666666666667,True,394949,394950,2,3224.51,0.545454545454295,2.0202920408584646,1.026941797490931,-11.328351728708997,1.0,tp1,2025,2025-04,2025-04-15,0.0479879344621958,0.9520120655378042,0.03-0.05R,9,4,2,0.980392156862825,15,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,9,3,15,3,True,9,Tuesday,london_ny_overlap,bull,0.09,low,inside,inside,1.1668536624458834,0.3118644067797049,-0.2738057671281328,-0.26066436592156,True,above_value,mid_volume,False,False,3.1392107127353146,0.6216216216216216,False,False,,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True
19754,15min,m15_2c_1atr,demand,3213.01,3211.4,2025-04-15 04:30:00+00:00,2025-04-15 03:45:00+00:00,2025-04-15 04:00:00+00:00,2025-04-15 04:15:00+00:00,2,3.4032983508245565,0.4827586206896928,0.031055900620946,2025-04-15 16:50:00+00:00,2025-04-15 17:05:00+00:00,3219.83,3210.5888571428573,9.241142857142677,12.333333333333334,True,394993,394994,2,3219.94,0.9800285306704882,10.78979099678478,0.3159782339846789,9.45770467474667,1.0,tp1,2025,2025-04,2025-04-15,0.0324635171902059,0.967536482809794,0.03-0.05R,1,1,1,1.0,11,4,2,1.0,4,4,1.0,8,4,1.0,True,True,True,True,True,9,5,27,7,True,13,Tuesday,ny_main,bull,0.294,low,below,below,0.8672861567786252,0.8209459459459738,0.2378382888732402,-0.093265375853946,True,value_low_half,hvn,False,True,-1.1410926292357462,0.943661971830986,False,False,,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True
19765,15min,m15_2c_1atr,demand,3218.56,3211.69,2025-04-15 17:30:00+00:00,2025-04-15 16:45:00+00:00,2025-04-15 17:00:00+00:00,2025-04-15 17:15:00+00:00,2,1.8483281627024963,1.105136159944838,0.2954876273653242,2025-04-15 18:00:00+00:00,2025-04-15 18:25:00+00:00,3221.59,3211.1164285714285,10.473571428571631,0.5,True,395009,395010,4,3221.7,0.9221902017289866,10.643933710700198,0.2921639500784178,10.554184000545384,1.0,tp1,2025,2025-04,2025-04-15,0.0286435245174924,0.9713564754825076,<=0.03R,4,2,2,0.4104803493450085,17,4,2,1.0,4,4,0.5240174672489034,8,4,1.0,True,True,True,True,True,12,7,33,7,True,14,Tuesday,ny_main,bull,0.416,mid,inside,inside,0.7764505119453711,0.948717948717889,0.1330582156945682,0.0752812061700163,True,value_low_half,mid_volume,False,True,-0.7280229148195999,0.4929577464788732,False,False,,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True
19778,15min,m15_2c_1atr,demand,3300.52,3293.0,2025-04-16 15:00:00+00:00,2025-04-16 14:15:00+00:00,2025-04-16 14:30:00+00:00,2025-04-16 14:45:00+00:00,2,1.521682967337138,0.971396936704202,0.3444148936170415,2025-04-16 16:20:00+00:00,2025-04-16 16:50:00+00:00,3304.96,3291.9864285714284,12.973571428571631,1.3333333333333333,True,395266,395267,5,3304.94,0.8826086956521834,4.070583053460264,1.1762374057149134,-1.2147772944998052,1.0,tp1,2025,2025-04,2025-04-16,0.023123933270935,0.9768760667290648,<=0.03R,5,3,2,1.0,5,3,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,5,3,5,3,True,12,Wednesday,ny_main,bull,0.66,mid,above,above,0.789699570815463,0.7293986636970982,0.6855895109205329,1.0135550364201615,True,value_low_half,hvn,False,True,-0.7700269779221206,0.9285714285714286,False,False,,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True
19793,15min,m15_2c_1atr,demand,3323.73,3321.42,2025-04-17 13:45:00+00:00,2025-04-17 12:45:00+00:00,2025-04-17 13:00:00+00:00,2025-04-17 13:30:00+00:00,3,1.1651097901249785,0.3923328885114558,0.1515151515151157,2025-04-17 14:25:00+00:00,2025-04-17 15:00:00+00:00,3327.46,3320.763,6.697000000000116,0.6666666666666666,True,395520,395521,6,3327.5,0.9444444444444936,2.2233836045990167,1.096013140212038,13.99880543526928,1.0,tp1,2025,2025-04,2025-04-17,0.0447961773928616,0.9552038226071384,0.03-0.05R,5,3,2,1.0,5,3,2,1.0,1,1,1.0,1,1,1.0,True,True,True,True,True,7,5,7,5,True,11,Thursday,london_ny_overlap,bull,0.332,mid,above,above,2.2176332385309694,0.81057268722466,1.41119199927486,1.6023340375202333,True,value_low_half,hvn,False,True,-0.6234134687173525,0.8991596638655462,False,False,,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True
19789,15min,m15_2c_1atr,supply,3341.21,3336.82,2025-04-17 09:00:00+00:00,2025-04-17 08:15:00+00:00,2025-04-17 08:30:00+00:00,2025-04-17 08:45:00+00:00,2,1.3076052796982711,0.772595851665595,0.0022779043279644,2025-04-17 15:10:00+00:00,2025-04-17 15:25:00+00:00,3328.15,3342.128142857143,13.978142857142757,6.166666666666667,True,395525,395526,2,3328.17,0.8656488549618191,3.149202326080535,1.465859965047467,-6.340613406645121,1.0,tp1,2025,2025-04,2025-04-17,0.0214620785512076,0.9785379214487924,<=0.03R,3,3,2,0.6856492027335548,3,3,2,0.6856492027335548,3,3,0.851936218678894,3,3,0.851936218678894,True,True,True,True,True,9,7,9,7,True,11,Thursday,london_ny_overlap,bull,0.514,mid,inside,above,1.9501957372770775,0.0150462962962828,-0.3716088167929059,-0.2801972292969489,True,value_high_half,hvn,False,True,0.6985906568418325,0.9831932773109244,False,False,,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
19813,15min,m15_2c_1atr,supply,3426.24,3414.8,2025-04-21 19:45:00+00:00,2025-04-21 18:30:00+00:00,2025-04-21 18:45:00+00:00,2025-04-21 19:30:00+00:00,4,1.0838981774363805,1.206205753878552,0.2333916083916229,2025-04-21 19:45:00+00:00,2025-04-21 19:50:00+00:00,3413.52,3426.8864285714285,13.366428571428514,0.0,True,395854,395855,0,3413.5,0.1131221719456995,0.5566183936301032,1.0848073531769404,0.6852989900069391,-1.0,stop,2025,2025-04,2025-04-21,0.0224442900657298,-1.0224442900657298,<=0.03R,2,2,1,0.6162587412587389,2,2,1,0.6162587412587389,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2,False,15,Monday,ny_main,bull,0.852,high,above,above,0.5459119496855375,0.5471124620061404,-0.2035248133835513,0.0814979937745148,True,above_value,hvn,False,True,1.9279645166461887,0.9390862944162436,False,False,,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True
19825,15min,m15_2c_1atr,supply,3472.71,3466.0,2025-04-22 11:45:00+00:00,2025-04-22 11:00:00+00:00,2025-04-22 11:15:00+00:00,2025-04-22 11:30:00+00:00,2,1.5844074190506157,0.5906318767683161,0.0819672131147807,2025-04-22 13:05:00+00:00,2025-04-22 13:25:00+00:00,3457.36,3473.581857142857,16.22185714285706,1.3333333333333333,True,396053,396054,3,3457.52,0.6684587813619647,10.210298274814464,0.4629556242459345,7.471401019788171,1.0,tp1,2025,2025-04,2025-04-22,0.0184935668806637,0.9815064331193364,<=0.03R,2,2,2,1.0,2,2,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,2,2,2,2,True,9,Tuesday,london_ny_overlap,bull,0.946,high,inside,inside,1.337051237364964,0.2507317073170447,-0.1269474430651018,-0.5565954943367816,True,above_value,hvn,False,True,2.9654434493144333,0.8794642857142857,False,False,,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True
19830,15min,m15_2c_1atr,supply,3433.86,3423.49,2025-04-22 18:30:00+00:00,2025-04-22 17:15:00+00:00,2025-04-22 17:30:00+00:00,2025-04-22 18:15:00+00:00,4,1.2388316151202574,0.6564478205824061,0.1456123432979911,2025-04-22 18:35:00+00:00,2025-04-22 18:50:00+00:00,3422.45,3435.172142857143,12.722142857143352,0.0833333333333333,True,396118,396119,2,3422.51,0.9186206896551524,12.747852450732182,0.6013137948458654,9.807310089270292,1.0,tp1,2025,2025-04,2025-04-22,0.0235809331312101,0.97641906686879,<=0.03R,5,3,2,1.0,7,4,2,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,5,3,7,3,True,14,Tuesday,ny_main,bull,1.0,high,below,below,0.8162744180108253,0.1861528412802037,-0.4544162872895641,-1.0177522632780616,True,value_high_half,hvn,True,True,0.2299140980293131,0.972972972972973,False,False,,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
19862,15min,m15_2c_1atr,demand,3327.71,3319.64,2025-04-24 19:15:00+00:00,2025-04-24 18:15:00+00:00,2025-04-24 18:30:00+00:00,2025-04-24 19:00:00+00:00,3,1.273656044757935,0.9160788129409028,0.1747211895911128,2025-04-24 19:30:00+00:00,2025-04-24 19:50:00+00:00,3328.36,3318.911857142857,9.448142857143011,0.25,True,396682,396683,3,3328.41,0.2686567164178522,4.487654414321723,1.1716588293995778,-3.6462192116364207,1.0,tp1,2025,2025-04,2025-04-24,0.031752271799446,0.968247728200554,0.03-0.05R,4,3,2,1.0,5,3,2,1.0,7,4,1.0,8,4,1.0,True,True,True,True,True,18,7,21,7,True,15,Thursday,ny_main,bear,0.536,mid,inside,below,1.3031109632340647,0.962472406181001,0.3343718818214596,0.3722966707739103,True,value_low_half,hvn,False,True,-0.5371425979406104,0.942528735632184,True,True,0.2374014807738148,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,True
19872,15min,m15_2c_1atr,supply,3308.98,3303.71,2025-04-25 13:00:00+00:00,2025-04-25 12:00:00+00:00,2025-04-25 12:15:00+00:00,2025-04-25 12:45:00+00:00,3,1.726541554959795,0.7325985502929174,0.168880455407946,2025-04-25 13:25:00+00:00,2025-04-25 13:50:00+00:00,3300.15,3309.775857142857,9.625857142857058,0.4166666666666667,True,396886,396887,4,3300.18,0.8970976253298479,3.622534542378436,1.285080363900803,0.7968121577299385,1.0,tp1,2025,2025-04,2025-04-25,0.0311660557130351,0.9688339442869648,0.03-0.05R,1,1,1,1.0,1,1,1,1.0,0,0,0.0,0,0,0.0,True,True,True,False,False,1,1,1,1,True,9,Friday,london_ny_overlap,bear,0.282,low,inside,inside,1.895112979506048,0.0408858603066075,-0.4019011407254922,-1.0282344368998586,True,below_value,mid_volume,False,False,-1.8081506656178936,0.2883435582822086,False,False,,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True
19888,15min,m15_2c_1atr,demand,3294.44,3287.1,2025-04-28 15:00:00+00:00,2025-04-28 14:00:00+00:00,2025-04-28 14:15:00+00:00,2025-04-28 14:45:00+00:00,3,1.104693140794192,1.3249097472924305,0.2506811989100966,2025-04-28 15:00:00+00:00,2025-04-28 15:05:00+00:00,3295.06,3286.436142857143,8.623857142857105,0.0,True,397177,397178,0,3295.2,0.368029739776863,6.7232097006643015,0.93809531697784,2.164924544867247,1.0,tp1,2025,2025-04,2025-04-28,0.0347872181821195,0.9652127818178804,0.03-0.05R,0,0,0,0.0,13,4,2,0.9359673024522828,4,2,1.0,11,4,1.0,False,True,False,True,True,8,4,35,7,True,11,Monday,london_ny_overlap,bear,0.12,low,above,above,1.9336917562723752,0.4278350515463422,0.9192474243625608,1.3873478015283534,True,value_low_half,hvn,True,True,-0.2875743369721901,0.872,True,False,0.1808298604819715,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True
