month,events,unique_days,winners,losers,net_r,avg_r,expectancy_r,win_rate,profit_factor,max_dd_r
2023-10,3,3,1,2,-1.772657672146564,-0.5908858907155213,-0.5908858907155213,0.3333333333333333,0.15093691553272448,-2.0877808782121012
2023-11,3,3,0,3,-3.114557600494864,-1.0381858668316213,-1.0381858668316213,0.0,0.0,-2.0856152371441654
2023-12,2,2,1,1,-0.07157455452481032,-0.03578727726240516,-0.03578727726240516,0.5,0.9311599825435976,-1.0397230734309395
2024-01,1,1,1,0,0.9537821599137266,0.9537821599137266,0.9537821599137266,1.0,inf,0.0
2024-03,6,4,5,1,2.2433569645644256,0.37389282742740426,0.37389282742740426,0.8333333333333334,3.1452550607373206,-1.0457297156047205
2024-04,13,11,10,3,6.551596035753927,0.5039689258272252,0.5039689258272252,0.7692307692307693,3.1164835865262974,-1.038190845108841
2024-05,9,9,5,4,0.6843170333223392,0.07603522592470435,0.07603522592470435,0.5555555555555556,1.165803308791706,-2.142315222745613
2024-06,6,6,4,2,1.7531640133433792,0.2921940022238965,0.2921940022238965,0.6666666666666666,1.8358074349749027,-1.0489773071810051
2024-07,9,7,7,2,4.65768236235014,0.5175202624833489,0.5175202624833489,0.7777777777777778,3.2533336448203354,-1.1020611493337142
2024-08,7,5,7,0,6.739303827107809,0.96275768958683,0.96275768958683,1.0,inf,0.0
2024-09,7,6,4,3,0.7248523200230745,0.10355033143186779,0.10355033143186779,0.5714285714285714,1.2317029965948214,-2.1686082516376923
2024-10,4,3,2,2,0.7806497926509675,0.19516244816274186,0.19516244816274186,0.5,1.688430281603301,-1.0423003323597546
2024-11,11,10,6,5,0.5367555325459472,0.04879595750417702,0.04879595750417702,0.5454545454545454,1.1029932614791977,-2.1578639910263937
2024-12,5,4,0,5,-5.168107760960354,-1.0336215521920709,-1.0336215521920709,0.0,0.0,-4.134756958158887
2025-01,5,4,3,2,0.802651463060847,0.1605302926121694,0.1605302926121694,0.6,1.3857793683651272,-1.1066065855121174
2025-02,4,4,2,2,-0.12549051830703173,-0.03137262957675793,-0.03137262957675793,0.5,0.9393295923861408,-1.0384291622442638
2025-03,5,4,2,3,-1.2065362978646719,-0.24130725957293436,-0.24130725957293436,0.4,0.6127722540306217,-2.071262259580216
2025-04,17,11,15,2,12.538733811893255,0.7375725771701915,0.7375725771701915,0.8823529411764706,7.134632919530777,-1.0224442900657298
2025-05,6,6,4,2,1.8166805363183594,0.3027800893863932,0.3027800893863932,0.6666666666666666,1.88529167298004,-1.0244268416093796
2025-06,9,8,6,3,2.706082220465519,0.3006758022739466,0.3006758022739466,0.6666666666666666,1.871026420744365,-1.0349022736338245
2025-07,7,6,6,1,4.710891882339199,0.6729845546198856,0.6729845546198856,0.8571428571428571,5.491930970608331,-1.0487453865973402
2025-08,8,7,3,5,-2.3396073286748136,-0.2924509160843517,-0.2924509160843517,0.375,0.5505259597079426,-3.1998341751228256
2025-09,7,7,7,0,6.77294122933742,0.9675630327624886,0.9675630327624886,1.0,inf,0.0
2025-10,14,12,11,3,7.718393254650601,0.5513138039036144,0.5513138039036144,0.7857142857142857,3.520941467762492,-1.0309734513274336
2025-11,11,7,6,5,0.7566097562455871,0.0687827051132352,0.0687827051132352,0.5454545454545454,1.1479771397757494,-3.1544513336345483
2025-12,12,10,6,6,-0.31168470821404537,-0.02597372568450378,-0.02597372568450378,0.5,0.9493929836507887,-2.064418268238155
2026-01,9,7,3,6,-3.1183511914797597,-0.3464834657199733,-0.3464834657199733,0.3333333333333333,0.4887234266035878,-4.099305742684195
2026-02,12,7,9,3,5.845006734723975,0.48708389456033124,0.48708389456033124,0.75,2.914653940837124,-1.040493035594537
2026-03,15,10,11,4,6.81351617863778,0.45423441190918534,0.45423441190918534,0.7333333333333333,2.685948845689455,-2.015508165518118
2026-04,21,14,15,6,8.604642025810291,0.4097448583719186,0.4097448583719186,0.7142857142857143,2.4045082708016925,-2.1308323476049065
2026-05,13,9,8,5,2.7169861187955213,0.2089989322150401,0.2089989322150401,0.6153846153846154,1.533964614336647,-3.0884458177413743
2026-06,13,8,9,4,4.7615255552628275,0.366271196558679,0.366271196558679,0.6923076923076923,2.175027840946361,-2.0227594450804824
