cfg_id,lb,hold_h,ext,sl_buf,session,regime,direction,ptp,n,net_R,PF,MAR,WR_pct,pos_years,dollar_pnl,error
lb3_h12_ext1.0_sl0.02_london_bear_long_ptpnone,3,12,1.0,0.02,london,bear,long,,3111,63.7,1.028,0.018,33.17,9/18,4776.0,
lb3_h12_ext1.0_sl0.02_london_bear_long_ptp1.0,3,12,1.0,0.02,london,bear,long,1.0,3111,1093.0,1.735,1.654,55.51,18/18,81974.0,
lb3_h12_ext1.0_sl0.02_london_bear_long_ptp2.0,3,12,1.0,0.02,london,bear,long,2.0,3111,1291.9,1.666,1.233,43.33,18/18,96894.0,
lb3_h12_ext1.0_sl0.02_london_bear_short_ptpnone,3,12,1.0,0.02,london,bear,short,,2906,313.9,1.15,0.161,34.38,9/18,23545.0,
lb3_h12_ext1.0_sl0.02_london_bear_short_ptp1.0,3,12,1.0,0.02,london,bear,short,1.0,2906,1261.2,1.995,1.713,58.71,16/18,94587.0,
lb3_h12_ext1.0_sl0.02_london_bear_short_ptp2.0,3,12,1.0,0.02,london,bear,short,2.0,2906,1452.0,1.836,1.595,45.04,16/18,108903.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_long_ptpnone,3,12,1.0,0.02,london,bull_strong,long,,5542,718.6,1.18,0.21,34.81,12/21,53893.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_long_ptp1.0,3,12,1.0,0.02,london,bull_strong,long,1.0,5542,2314.0,1.892,3.019,56.62,18/21,173550.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_long_ptp2.0,3,12,1.0,0.02,london,bull_strong,long,2.0,5542,2743.5,1.81,2.321,44.06,18/21,205764.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_short_ptpnone,3,12,1.0,0.02,london,bull_strong,short,,5661,195.4,1.047,0.074,32.26,13/21,14657.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_short_ptp1.0,3,12,1.0,0.02,london,bull_strong,short,1.0,5661,2194.5,1.825,2.137,56.01,21/21,164590.0,
lb3_h12_ext1.0_sl0.02_london_bull_strong_short_ptp2.0,3,12,1.0,0.02,london,bull_strong,short,2.0,5661,2516.6,1.719,2.509,42.82,20/21,188741.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_long_ptpnone,3,12,1.0,0.02,london,bear_strong,long,,2480,42.7,1.023,0.014,32.66,9/14,3203.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_long_ptp1.0,3,12,1.0,0.02,london,bear_strong,long,1.0,2480,874.2,1.733,1.591,55.04,11/14,65563.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_long_ptp2.0,3,12,1.0,0.02,london,bear_strong,long,2.0,2480,1014.2,1.652,1.116,42.74,13/14,76067.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_short_ptpnone,3,12,1.0,0.02,london,bear_strong,short,,2314,292.4,1.178,0.219,35.18,7/14,21932.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_short_ptp1.0,3,12,1.0,0.02,london,bear_strong,short,1.0,2314,1032.3,2.032,1.402,59.33,13/14,77422.0,
lb3_h12_ext1.0_sl0.02_london_bear_strong_short_ptp2.0,3,12,1.0,0.02,london,bear_strong,short,2.0,2314,1195.4,1.874,1.313,45.72,11/14,89654.0,
lb3_h12_ext1.0_sl0.02_ny_any_long_ptpnone,3,12,1.0,0.02,ny,any,long,,8674,1080.3,1.202,0.422,40.07,17/21,81023.0,
lb3_h12_ext1.0_sl0.02_ny_any_long_ptp1.0,3,12,1.0,0.02,ny,any,long,1.0,8674,3528.3,1.978,6.117,58.14,21/21,264623.0,
lb3_h12_ext1.0_sl0.02_ny_any_long_ptp2.0,3,12,1.0,0.02,ny,any,long,2.0,8674,3740.7,1.793,4.421,46.26,21/21,280553.0,
lb3_h12_ext1.0_sl0.02_ny_any_short_ptpnone,3,12,1.0,0.02,ny,any,short,,8967,-291.7,0.952,-0.032,34.04,8/21,-21876.0,
lb3_h12_ext1.0_sl0.02_ny_any_short_ptp1.0,3,12,1.0,0.02,ny,any,short,1.0,8967,2328.8,1.565,2.318,53.85,21/21,174660.0,
lb3_h12_ext1.0_sl0.02_ny_any_short_ptp2.0,3,12,1.0,0.02,ny,any,short,2.0,8967,2429.5,1.456,1.707,41.33,21/21,182215.0,
lb3_h12_ext1.0_sl0.02_ny_bull_long_ptpnone,3,12,1.0,0.02,ny,bull,long,,5676,790.8,1.226,0.225,40.24,16/21,59313.0,
lb3_h12_ext1.0_sl0.02_ny_bull_long_ptp1.0,3,12,1.0,0.02,ny,bull,long,1.0,5676,2403.7,2.021,4.602,58.62,20/21,180280.0,
lb3_h12_ext1.0_sl0.02_ny_bull_long_ptp2.0,3,12,1.0,0.02,ny,bull,long,2.0,5676,2546.5,1.825,3.788,46.44,19/21,190986.0,
lb3_h12_ext1.0_sl0.02_ny_bull_short_ptpnone,3,12,1.0,0.02,ny,bull,short,,6139,-228.9,0.945,-0.032,33.77,11/21,-17167.0,
lb3_h12_ext1.0_sl0.02_ny_bull_short_ptp1.0,3,12,1.0,0.02,ny,bull,short,1.0,6139,1628.1,1.575,1.627,53.75,20/21,122109.0,
lb3_h12_ext1.0_sl0.02_ny_bull_short_ptp2.0,3,12,1.0,0.02,ny,bull,short,2.0,6139,1661.9,1.457,1.172,41.24,20/21,124641.0,
lb3_h12_ext1.0_sl0.02_ny_bear_long_ptpnone,3,12,1.0,0.02,ny,bear,long,,2995,292.8,1.158,0.13,39.8,13/18,21961.0,
lb3_h12_ext1.0_sl0.02_ny_bear_long_ptp1.0,3,12,1.0,0.02,ny,bear,long,1.0,2995,1126.4,1.898,1.953,57.26,18/18,84481.0,
lb3_h12_ext1.0_sl0.02_ny_bear_long_ptp2.0,3,12,1.0,0.02,ny,bear,long,2.0,2995,1195.6,1.732,1.414,45.94,18/18,89668.0,
lb3_h12_ext1.0_sl0.02_ny_bear_short_ptpnone,3,12,1.0,0.02,ny,bear,short,,2828,-62.8,0.967,-0.021,34.62,4/18,-4709.0,
lb3_h12_ext1.0_sl0.02_ny_bear_short_ptp1.0,3,12,1.0,0.02,ny,bear,short,1.0,2828,700.7,1.541,1.217,54.07,12/18,52551.0,
lb3_h12_ext1.0_sl0.02_ny_bear_short_ptp2.0,3,12,1.0,0.02,ny,bear,short,2.0,2828,767.7,1.455,0.951,41.51,11/18,57574.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_long_ptpnone,3,12,1.0,0.02,ny,bull_strong,long,,5270,834.0,1.258,0.285,40.61,15/20,62552.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_long_ptp1.0,3,12,1.0,0.02,ny,bull_strong,long,1.0,5270,2308.7,2.064,4.42,58.86,19/20,173150.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_long_ptp2.0,3,12,1.0,0.02,ny,bull_strong,long,2.0,5270,2477.8,1.872,3.686,46.83,17/20,185835.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_short_ptpnone,3,12,1.0,0.02,ny,bull_strong,short,,5656,-204.3,0.947,-0.03,33.52,12/21,-15319.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_short_ptp1.0,3,12,1.0,0.02,ny,bull_strong,short,1.0,5656,1488.9,1.568,1.488,53.47,19/21,111670.0,
lb3_h12_ext1.0_sl0.02_ny_bull_strong_short_ptp2.0,3,12,1.0,0.02,ny,bull_strong,short,2.0,5656,1531.5,1.455,1.08,40.91,19/21,114866.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_long_ptpnone,3,12,1.0,0.02,ny,bear_strong,long,,2358,112.4,1.076,0.05,37.96,9/14,8428.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_long_ptp1.0,3,12,1.0,0.02,ny,bear_strong,long,1.0,2358,807.1,1.811,1.4,56.28,14/14,60533.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_long_ptp2.0,3,12,1.0,0.02,ny,bear_strong,long,2.0,2358,800.4,1.612,0.946,44.36,13/14,60027.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_short_ptpnone,3,12,1.0,0.02,ny,bear_strong,short,,2256,54.3,1.037,0.029,36.35,5/14,4072.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_short_ptp1.0,3,12,1.0,0.02,ny,bear_strong,short,1.0,2256,619.1,1.608,1.076,54.61,11/14,46433.0,
lb3_h12_ext1.0_sl0.02_ny_bear_strong_short_ptp2.0,3,12,1.0,0.02,ny,bear_strong,short,2.0,2256,727.9,1.557,0.963,42.91,11/14,54595.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_long_ptpnone,3,12,1.0,0.02,london_ny,any,long,,13327,1247.2,1.137,0.222,36.58,14/21,93542.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_long_ptp1.0,3,12,1.0,0.02,london_ny,any,long,1.0,13327,5191.3,1.864,7.557,56.85,21/21,389350.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_long_ptp2.0,3,12,1.0,0.02,london_ny,any,long,2.0,13327,5892.9,1.752,5.678,44.82,21/21,441964.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_short_ptpnone,3,12,1.0,0.02,london_ny,any,short,,13344,-103.8,0.989,-0.012,32.73,10/21,-7787.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_short_ptp1.0,3,12,1.0,0.02,london_ny,any,short,1.0,13344,4135.8,1.662,2.905,54.69,21/21,310184.0,
lb3_h12_ext1.0_sl0.02_london_ny_any_short_ptp2.0,3,12,1.0,0.02,london_ny,any,short,2.0,13344,4577.6,1.559,3.09,41.85,21/21,343318.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_long_ptpnone,3,12,1.0,0.02,london_ny,bull,long,,8782,1103.3,1.185,0.297,37.08,15/21,82748.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_long_ptp1.0,3,12,1.0,0.02,london_ny,bull,long,1.0,8782,3609.2,1.914,5.274,57.2,20/21,270687.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_long_ptp2.0,3,12,1.0,0.02,london_ny,bull,long,2.0,8782,4099.0,1.796,3.305,44.94,20/21,307421.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_short_ptpnone,3,12,1.0,0.02,london_ny,bull,short,,9100,-173.5,0.974,-0.025,32.35,9/21,-13012.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_short_ptp1.0,3,12,1.0,0.02,london_ny,bull,short,1.0,9100,2810.2,1.653,1.981,54.31,21/21,210761.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_short_ptp2.0,3,12,1.0,0.02,london_ny,bull,short,2.0,9100,3061.2,1.548,2.074,41.51,21/21,229590.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_long_ptpnone,3,12,1.0,0.02,london_ny,bear,long,,4545,145.8,1.046,0.042,35.64,10/18,10934.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_long_ptp1.0,3,12,1.0,0.02,london_ny,bear,long,1.0,4545,1583.6,1.768,2.935,56.22,17/18,118767.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_long_ptp2.0,3,12,1.0,0.02,london_ny,bear,long,2.0,4545,1793.8,1.668,1.986,44.58,17/18,134534.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_short_ptpnone,3,12,1.0,0.02,london_ny,bear,short,,4245,68.5,1.023,0.019,33.55,7/18,5140.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_short_ptp1.0,3,12,1.0,0.02,london_ny,bear,short,1.0,4245,1324.5,1.679,2.249,55.5,16/18,99337.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_short_ptp2.0,3,12,1.0,0.02,london_ny,bear,short,2.0,4245,1515.2,1.583,1.646,42.59,14/18,113642.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_long_ptpnone,3,12,1.0,0.02,london_ny,bull_strong,long,,8105,1050.5,1.191,0.259,37.14,14/21,78791.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_long_ptp1.0,3,12,1.0,0.02,london_ny,bull_strong,long,1.0,8105,3346.2,1.921,4.89,57.24,18/21,250964.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_long_ptp2.0,3,12,1.0,0.02,london_ny,bull_strong,long,2.0,8105,3826.2,1.808,3.085,45.03,19/21,286966.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_short_ptpnone,3,12,1.0,0.02,london_ny,bull_strong,short,,8392,-90.4,0.985,-0.017,32.36,11/21,-6783.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_short_ptp1.0,3,12,1.0,0.02,london_ny,bull_strong,short,1.0,8392,2624.8,1.659,1.85,54.04,20/21,196857.0,
lb3_h12_ext1.0_sl0.02_london_ny_bull_strong_short_ptp2.0,3,12,1.0,0.02,london_ny,bull_strong,short,2.0,8392,2911.0,1.565,1.972,41.43,20/21,218325.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_long_ptpnone,3,12,1.0,0.02,london_ny,bear_strong,long,,3620,22.7,1.009,0.006,34.5,7/14,1703.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_long_ptp1.0,3,12,1.0,0.02,london_ny,bear_strong,long,1.0,3620,1197.4,1.725,2.065,55.58,14/14,89805.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_long_ptp2.0,3,12,1.0,0.02,london_ny,bear_strong,long,2.0,3620,1318.8,1.611,1.527,43.54,14/14,98912.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_short_ptpnone,3,12,1.0,0.02,london_ny,bear_strong,short,,3387,152.8,1.064,0.069,34.66,8/14,11461.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_short_ptp1.0,3,12,1.0,0.02,london_ny,bear_strong,short,1.0,3387,1120.5,1.728,1.666,56.13,11/14,84035.0,
lb3_h12_ext1.0_sl0.02_london_ny_bear_strong_short_ptp2.0,3,12,1.0,0.02,london_ny,bear_strong,short,2.0,3387,1307.2,1.641,1.42,43.46,12/14,98037.0,
lb3_h12_ext1.0_sl0.1_all_any_long_ptpnone,3,12,1.0,0.1,all,any,long,,20239,621.3,1.046,0.039,37.36,11/21,46597.0,
lb3_h12_ext1.0_sl0.1_all_any_long_ptp1.0,3,12,1.0,0.1,all,any,long,1.0,20239,6821.7,1.742,4.624,56.2,21/21,511627.0,
lb3_h12_ext1.0_sl0.1_all_any_long_ptp2.0,3,12,1.0,0.1,all,any,long,2.0,20239,7438.9,1.623,5.411,44.09,21/21,557918.0,
lb3_h12_ext1.0_sl0.1_all_any_short_ptpnone,3,12,1.0,0.1,all,any,short,,20202,-560.3,0.96,-0.035,34.69,10/21,-42022.0,
lb3_h12_ext1.0_sl0.1_all_any_short_ptp1.0,3,12,1.0,0.1,all,any,short,1.0,20202,5626.0,1.588,4.231,53.88,21/21,421951.0,
lb3_h12_ext1.0_sl0.1_all_any_short_ptp2.0,3,12,1.0,0.1,all,any,short,2.0,20202,6041.6,1.49,3.03,41.52,21/21,453117.0,
lb3_h12_ext1.0_sl0.1_all_bull_long_ptpnone,3,12,1.0,0.1,all,bull,long,,13507,899.6,1.101,0.129,38.11,13/21,67472.0,
lb3_h12_ext1.0_sl0.1_all_bull_long_ptp1.0,3,12,1.0,0.1,all,bull,long,1.0,13507,4931.8,1.812,5.875,56.55,20/21,369882.0,
lb3_h12_ext1.0_sl0.1_all_bull_long_ptp2.0,3,12,1.0,0.1,all,bull,long,2.0,13507,5436.9,1.691,5.298,44.66,20/21,407766.0,
lb3_h12_ext1.0_sl0.1_all_bull_short_ptpnone,3,12,1.0,0.1,all,bull,short,,13664,-442.0,0.953,-0.036,34.34,11/21,-33147.0,
lb3_h12_ext1.0_sl0.1_all_bull_short_ptp1.0,3,12,1.0,0.1,all,bull,short,1.0,13664,3874.5,1.6,2.925,53.77,21/21,290591.0,
lb3_h12_ext1.0_sl0.1_all_bull_short_ptp2.0,3,12,1.0,0.1,all,bull,short,2.0,13664,4019.7,1.481,2.023,41.03,21/21,301475.0,
lb3_h12_ext1.0_sl0.1_all_bear_long_ptpnone,3,12,1.0,0.1,all,bear,long,,6802,-287.4,0.939,-0.025,35.84,8/18,-21555.0,
lb3_h12_ext1.0_sl0.1_all_bear_long_ptp1.0,3,12,1.0,0.1,all,bear,long,1.0,6802,1897.3,1.601,1.481,55.42,17/18,142294.0,
lb3_h12_ext1.0_sl0.1_all_bear_long_ptp2.0,3,12,1.0,0.1,all,bear,long,2.0,6802,2013.7,1.49,1.743,42.93,17/18,151026.0,
lb3_h12_ext1.0_sl0.1_all_bear_short_ptpnone,3,12,1.0,0.1,all,bear,short,,6620,-134.3,0.971,-0.021,35.44,6/18,-10073.0,
lb3_h12_ext1.0_sl0.1_all_bear_short_ptp1.0,3,12,1.0,0.1,all,bear,short,1.0,6620,1745.9,1.552,1.684,53.93,15/18,130941.0,
lb3_h12_ext1.0_sl0.1_all_bear_short_ptp2.0,3,12,1.0,0.1,all,bear,short,2.0,6620,2023.9,1.504,2.027,42.48,13/18,151793.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_long_ptpnone,3,12,1.0,0.1,all,bull_strong,long,,12437,868.4,1.106,0.134,38.12,12/21,65133.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_long_ptp1.0,3,12,1.0,0.1,all,bull_strong,long,1.0,12437,4585.6,1.82,5.446,56.56,19/21,343924.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_long_ptp2.0,3,12,1.0,0.1,all,bull_strong,long,2.0,12437,5051.0,1.697,4.922,44.58,18/21,378828.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_short_ptpnone,3,12,1.0,0.1,all,bull_strong,short,,12624,-266.6,0.969,-0.028,34.51,13/21,-19994.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_short_ptp1.0,3,12,1.0,0.1,all,bull_strong,short,1.0,12624,3674.5,1.617,2.774,53.73,21/21,275589.0,
lb3_h12_ext1.0_sl0.1_all_bull_strong_short_ptp2.0,3,12,1.0,0.1,all,bull_strong,short,2.0,12624,3878.8,1.504,1.952,41.15,21/21,290908.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_long_ptpnone,3,12,1.0,0.1,all,bear_strong,long,,5427,-411.7,0.891,-0.039,34.55,6/14,-30881.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_long_ptp1.0,3,12,1.0,0.1,all,bear_strong,long,1.0,5427,1359.6,1.534,1.248,54.54,12/14,101969.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_long_ptp2.0,3,12,1.0,0.1,all,bear_strong,long,2.0,5427,1382.0,1.415,1.25,41.77,13/14,103653.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_short_ptpnone,3,12,1.0,0.1,all,bear_strong,short,,5269,49.1,1.014,0.017,36.4,5/14,3684.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_short_ptp1.0,3,12,1.0,0.1,all,bear_strong,short,1.0,5269,1538.2,1.619,1.988,54.77,12/14,115366.0,
lb3_h12_ext1.0_sl0.1_all_bear_strong_short_ptp2.0,3,12,1.0,0.1,all,bear_strong,short,2.0,5269,1783.9,1.566,2.519,43.35,11/14,133793.0,
lb3_h12_ext1.0_sl0.1_london_any_long_ptpnone,3,12,1.0,0.1,london,any,long,,9129,621.2,1.101,0.114,36.6,13/21,46592.0,
lb3_h12_ext1.0_sl0.1_london_any_long_ptp1.0,3,12,1.0,0.1,london,any,long,1.0,9129,3294.0,1.775,4.364,55.61,21/21,247048.0,
lb3_h12_ext1.0_sl0.1_london_any_long_ptp2.0,3,12,1.0,0.1,london,any,long,2.0,9129,3815.0,1.704,3.698,43.7,21/21,286125.0,
lb3_h12_ext1.0_sl0.1_london_any_short_ptpnone,3,12,1.0,0.1,london,any,short,,9054,180.3,1.029,0.05,35.08,13/21,13523.0,
lb3_h12_ext1.0_sl0.1_london_any_short_ptp1.0,3,12,1.0,0.1,london,any,short,1.0,9054,3163.6,1.765,3.753,56.0,21/21,237267.0,
lb3_h12_ext1.0_sl0.1_london_any_short_ptp2.0,3,12,1.0,0.1,london,any,short,2.0,9054,3408.1,1.628,3.818,42.62,21/21,255611.0,
lb3_h12_ext1.0_sl0.1_london_bull_long_ptpnone,3,12,1.0,0.1,london,bull,long,,6019,646.0,1.161,0.22,37.27,11/21,48446.0,
lb3_h12_ext1.0_sl0.1_london_bull_long_ptp1.0,3,12,1.0,0.1,london,bull,long,1.0,6019,2355.5,1.848,3.28,56.02,20/21,176663.0,
lb3_h12_ext1.0_sl0.1_london_bull_long_ptp2.0,3,12,1.0,0.1,london,bull,long,2.0,6019,2726.7,1.768,2.289,44.09,20/21,204501.0,
lb3_h12_ext1.0_sl0.1_london_bull_short_ptpnone,3,12,1.0,0.1,london,bull,short,,6153,-10.1,0.998,-0.003,34.39,11/21,-759.0,
lb3_h12_ext1.0_sl0.1_london_bull_short_ptp1.0,3,12,1.0,0.1,london,bull,short,1.0,6153,2071.7,1.724,2.466,55.32,21/21,155381.0,
lb3_h12_ext1.0_sl0.1_london_bull_short_ptp2.0,3,12,1.0,0.1,london,bull,short,2.0,6153,2164.6,1.578,2.453,41.69,21/21,162342.0,
lb3_h12_ext1.0_sl0.1_london_bear_long_ptpnone,3,12,1.0,0.1,london,bear,long,,3110,-24.7,0.988,-0.006,35.31,10/18,-1854.0,
lb3_h12_ext1.0_sl0.1_london_bear_long_ptp1.0,3,12,1.0,0.1,london,bear,long,1.0,3110,938.5,1.637,1.423,54.82,16/18,70385.0,
lb3_h12_ext1.0_sl0.1_london_bear_long_ptp2.0,3,12,1.0,0.1,london,bear,long,2.0,3110,1088.3,1.583,1.228,42.93,16/18,81624.0,
lb3_h12_ext1.0_sl0.1_london_bear_short_ptpnone,3,12,1.0,0.1,london,bear,short,,2901,190.4,1.098,0.086,36.54,7/18,14282.0,
lb3_h12_ext1.0_sl0.1_london_bear_short_ptp1.0,3,12,1.0,0.1,london,bear,short,1.0,2901,1091.8,1.858,1.35,57.43,16/18,81886.0,
lb3_h12_ext1.0_sl0.1_london_bear_short_ptp2.0,3,12,1.0,0.1,london,bear,short,2.0,2901,1243.6,1.74,1.393,44.61,16/18,93269.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_long_ptpnone,3,12,1.0,0.1,london,bull_strong,long,,5539,594.8,1.161,0.171,37.34,10/21,44614.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_long_ptp1.0,3,12,1.0,0.1,london,bull_strong,long,1.0,5539,2151.1,1.838,2.995,55.89,18/21,161330.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_long_ptp2.0,3,12,1.0,0.1,london,bull_strong,long,2.0,5539,2495.0,1.762,2.094,44.07,18/21,187124.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_short_ptpnone,3,12,1.0,0.1,london,bull_strong,short,,5660,94.0,1.024,0.033,34.73,14/21,7053.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_short_ptp1.0,3,12,1.0,0.1,london,bull_strong,short,1.0,5660,1998.1,1.764,2.379,55.51,21/21,149856.0,
lb3_h12_ext1.0_sl0.1_london_bull_strong_short_ptp2.0,3,12,1.0,0.1,london,bull_strong,short,2.0,5660,2121.5,1.621,2.404,41.98,20/21,159112.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_long_ptpnone,3,12,1.0,0.1,london,bear_strong,long,,2479,-37.9,0.978,-0.01,34.65,9/14,-2844.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_long_ptp1.0,3,12,1.0,0.1,london,bear_strong,long,1.0,2479,734.1,1.619,1.135,54.05,11/14,55059.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_long_ptp2.0,3,12,1.0,0.1,london,bear_strong,long,2.0,2479,830.4,1.552,0.918,41.99,12/14,62277.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_short_ptpnone,3,12,1.0,0.1,london,bear_strong,short,,2309,179.0,1.117,0.125,37.16,8/14,13427.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_short_ptp1.0,3,12,1.0,0.1,london,bear_strong,short,1.0,2309,885.3,1.873,1.095,57.6,13/14,66400.0,
lb3_h12_ext1.0_sl0.1_london_bear_strong_short_ptp2.0,3,12,1.0,0.1,london,bear_strong,short,2.0,2309,999.1,1.752,1.119,44.95,13/14,74930.0,
lb3_h12_ext1.0_sl0.1_ny_any_long_ptpnone,3,12,1.0,0.1,ny,any,long,,8672,882.4,1.181,0.372,42.49,16/21,66177.0,
lb3_h12_ext1.0_sl0.1_ny_any_long_ptp1.0,3,12,1.0,0.1,ny,any,long,1.0,8672,3162.6,1.895,5.246,57.33,21/21,237193.0,
lb3_h12_ext1.0_sl0.1_ny_any_long_ptp2.0,3,12,1.0,0.1,ny,any,long,2.0,8672,3247.0,1.729,4.108,46.74,21/21,243523.0,
lb3_h12_ext1.0_sl0.1_ny_any_short_ptpnone,3,12,1.0,0.1,ny,any,short,,8964,-502.0,0.91,-0.038,35.98,7/21,-37647.0,
lb3_h12_ext1.0_sl0.1_ny_any_short_ptp1.0,3,12,1.0,0.1,ny,any,short,1.0,8964,1931.4,1.474,1.689,52.47,20/21,144856.0,
lb3_h12_ext1.0_sl0.1_ny_any_short_ptp2.0,3,12,1.0,0.1,ny,any,short,2.0,8964,1801.6,1.353,0.858,40.91,18/21,135120.0,
lb3_h12_ext1.0_sl0.1_ny_bull_long_ptpnone,3,12,1.0,0.1,ny,bull,long,,5675,651.5,1.205,0.235,42.63,16/21,48863.0,
lb3_h12_ext1.0_sl0.1_ny_bull_long_ptp1.0,3,12,1.0,0.1,ny,bull,long,1.0,5675,2153.0,1.934,3.585,57.64,19/21,161478.0,
lb3_h12_ext1.0_sl0.1_ny_bull_long_ptp2.0,3,12,1.0,0.1,ny,bull,long,2.0,5675,2205.5,1.756,2.953,46.8,17/21,165415.0,
lb3_h12_ext1.0_sl0.1_ny_bull_short_ptpnone,3,12,1.0,0.1,ny,bull,short,,6139,-349.0,0.909,-0.037,35.85,10/21,-26178.0,
lb3_h12_ext1.0_sl0.1_ny_bull_short_ptp1.0,3,12,1.0,0.1,ny,bull,short,1.0,6139,1370.3,1.491,1.203,52.37,19/21,102776.0,
lb3_h12_ext1.0_sl0.1_ny_bull_short_ptp2.0,3,12,1.0,0.1,ny,bull,short,2.0,6139,1257.9,1.36,0.609,40.9,19/21,94342.0,
lb3_h12_ext1.0_sl0.1_ny_bear_long_ptpnone,3,12,1.0,0.1,ny,bear,long,,2994,233.2,1.139,0.111,42.28,13/18,17493.0,
lb3_h12_ext1.0_sl0.1_ny_bear_long_ptp1.0,3,12,1.0,0.1,ny,bear,long,1.0,2994,1011.1,1.824,1.704,56.78,18/18,75834.0,
lb3_h12_ext1.0_sl0.1_ny_bear_long_ptp2.0,3,12,1.0,0.1,ny,bear,long,2.0,2994,1042.5,1.68,1.319,46.63,18/18,78190.0,
lb3_h12_ext1.0_sl0.1_ny_bear_short_ptpnone,3,12,1.0,0.1,ny,bear,short,,2825,-152.9,0.913,-0.037,36.25,3/18,-11469.0,
lb3_h12_ext1.0_sl0.1_ny_bear_short_ptp1.0,3,12,1.0,0.1,ny,bear,short,1.0,2825,561.1,1.437,0.9,52.67,12/18,42080.0,
lb3_h12_ext1.0_sl0.1_ny_bear_short_ptp2.0,3,12,1.0,0.1,ny,bear,short,2.0,2825,543.7,1.338,0.499,40.92,11/18,40778.0,
lb3_h12_ext1.0_sl0.1_ny_bull_strong_long_ptpnone,3,12,1.0,0.1,ny,bull_strong,long,,5269,677.4,1.231,0.287,42.97,15/20,50802.0,
